,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
138,2020-10-19T00:00:00.000,Fairfax,Female,11689,952,291
139,2020-10-19T00:00:00.000,Fairfax,Male,11065,1286,320
140,2020-10-19T00:00:00.000,Fairfax,Not Reported,162,1,6
141,2020-10-19T00:00:00.000,Hampton,Female,1119,32,13
142,2020-10-19T00:00:00.000,Hampton,Male,913,54,18
143,2020-10-19T00:00:00.000,Hampton,Not Reported,7,0,0
144,2020-10-19T00:00:00.000,Henrico,Female,3151,239,119
145,2020-10-19T00:00:00.000,Henrico,Male,2780,233,105
146,2020-10-19T00:00:00.000,Henrico,Not Reported,39,0,0
147,2020-10-19T00:00:00.000,Lenowisco,Female,658,43,5
148,2020-10-19T00:00:00.000,Lenowisco,Male,582,53,18
149,2020-10-19T00:00:00.000,Lenowisco,Not Reported,2,0,0
150,2020-10-19T00:00:00.000,Lord Fairfax,Female,1937,148,56
151,2020-10-19T00:00:00.000,Lord Fairfax,Male,1720,159,65
152,2020-10-19T00:00:00.000,Lord Fairfax,Not Reported,17,0,0
153,2020-10-19T00:00:00.000,Loudoun,Female,3816,213,80
154,2020-10-19T00:00:00.000,Loudoun,Male,3695,255,49
155,2020-10-19T00:00:00.000,Loudoun,Not Reported,65,0,0
156,2020-10-19T00:00:00.000,Mount Rogers,Female,1927,133,67
157,2020-10-19T00:00:00.000,Mount Rogers,Male,1463,162,71
158,2020-10-19T00:00:00.000,Mount Rogers,Not Reported,12,0,1
159,2020-10-19T00:00:00.000,New River,Female,1987,28,14
160,2020-10-19T00:00:00.000,New River,Male,1984,44,14
161,2020-10-19T00:00:00.000,New River,Not Reported,35,0,0
162,2020-10-19T00:00:00.000,Norfolk,Female,2685,200,38
163,2020-10-19T00:00:00.000,Norfolk,Male,2491,196,46
164,2020-10-19T00:00:00.000,Norfolk,Not Reported,3,0,0
165,2020-10-19T00:00:00.000,Peninsula,Female,2521,103,50
166,2020-10-19T00:00:00.000,Peninsula,Male,2348,110,39
167,2020-10-19T00:00:00.000,Peninsula,Not Reported,19,0,0
168,2020-10-19T00:00:00.000,Piedmont,Female,881,60,16
169,2020-10-19T00:00:00.000,Piedmont,Male,1474,87,37
170,2020-10-19T00:00:00.000,Piedmont,Not Reported,5,0,0
171,2020-10-19T00:00:00.000,Pittsylvania-Danville,Female,1303,107,35
172,2020-10-19T00:00:00.000,Pittsylvania-Danville,Male,1037,68,20
173,2020-10-19T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
174,2020-10-19T00:00:00.000,Portsmouth,Female,1428,168,35
175,2020-10-19T00:00:00.000,Portsmouth,Male,1293,126,30
176,2020-10-19T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-10-19T00:00:00.000,Prince William,Female,8252,506,106
178,2020-10-19T00:00:00.000,Prince William,Male,7878,649,146
179,2020-10-19T00:00:00.000,Prince William,Not Reported,127,2,0
180,2020-10-19T00:00:00.000,Rappahannock,Female,3103,193,32
181,2020-10-19T00:00:00.000,Rappahannock,Male,2704,228,48
182,2020-10-19T00:00:00.000,Rappahannock,Not Reported,22,0,0
183,2020-10-19T00:00:00.000,Rappahannock Rapidan,Female,1456,76,27
184,2020-10-19T00:00:00.000,Rappahannock Rapidan,Male,1422,108,27
185,2020-10-19T00:00:00.000,Rappahannock Rapidan,Not Reported,37,0,0
186,2020-10-19T00:00:00.000,Richmond,Female,2571,223,25
187,2020-10-19T00:00:00.000,Richmond,Male,2489,217,37
188,2020-10-19T00:00:00.000,Richmond,Not Reported,49,1,2
189,2020-10-19T00:00:00.000,Roanoke,Female,1325,51,20
190,2020-10-19T00:00:00.000,Roanoke,Male,1042,38,15
191,2020-10-19T00:00:00.000,Roanoke,Not Reported,18,0,0
192,2020-10-19T00:00:00.000,Southside,Female,824,43,23
193,2020-10-19T00:00:00.000,Southside,Male,885,47,23
194,2020-10-19T00:00:00.000,Southside,Not Reported,9,0,0
195,2020-10-19T00:00:00.000,Thomas Jefferson,Female,2199,104,41
196,2020-10-19T00:00:00.000,Thomas Jefferson,Male,1972,106,35
197,2020-10-19T00:00:00.000,Thomas Jefferson,Not Reported,3,0,0
198,2020-10-19T00:00:00.000,Three Rivers,Female,959,65,17
199,2020-10-19T00:00:00.000,Three Rivers,Male,1170,68,18
200,2020-10-19T00:00:00.000,Three Rivers,Not Reported,29,0,0
201,2020-10-19T00:00:00.000,Virginia Beach,Female,4107,216,52
202,2020-10-19T00:00:00.000,Virginia Beach,Male,3431,202,50
203,2020-10-19T00:00:00.000,Virginia Beach,Not Reported,15,0,0
204,2020-10-19T00:00:00.000,Western Tidewater,Female,2106,103,66
205,2020-10-19T00:00:00.000,Western Tidewater,Male,2334,117,77
206,2020-10-19T00:00:00.000,Western Tidewater,Not Reported,4,0,1
207,2020-10-19T00:00:00.000,West Piedmont,Female,1498,146,44
208,2020-10-19T00:00:00.000,West Piedmont,Male,1158,130,40
209,2020-10-19T00:00:00.000,West Piedmont,Not Reported,14,0,0
210,2020-10-18T00:00:00.000,Alexandria,Female,2131,143,38
211,2020-10-18T00:00:00.000,Alexandria,Male,1973,180,36
212,2020-10-18T00:00:00.000,Alexandria,Not Reported,13,0,0
213,2020-10-18T00:00:00.000,Alleghany,Female,1207,48,20
214,2020-10-18T00:00:00.000,Alleghany,Male,995,52,10
215,2020-10-18T00:00:00.000,Alleghany,Not Reported,8,0,0
216,2020-10-18T00:00:00.000,Arlington,Female,2167,231,70
217,2020-10-18T00:00:00.000,Arlington,Male,2202,287,82
218,2020-10-18T00:00:00.000,Arlington,Not Reported,3,0,0
219,2020-10-18T00:00:00.000,Central Shenandoah,Female,3430,150,36
220,2020-10-18T00:00:00.000,Central Shenandoah,Male,2995,141,39
221,2020-10-18T00:00:00.000,Central Shenandoah,Not Reported,19,0,0
222,2020-10-18T00:00:00.000,Central Virginia,Female,2282,76,23
223,2020-10-18T00:00:00.000,Central Virginia,Male,1964,87,31
224,2020-10-18T00:00:00.000,Central Virginia,Not Reported,42,0,0
225,2020-10-18T00:00:00.000,Chesapeake,Female,2578,237,35
226,2020-10-18T00:00:00.000,Chesapeake,Male,2147,222,43
227,2020-10-18T00:00:00.000,Chesapeake,Not Reported,5,0,0
228,2020-10-18T00:00:00.000,Chesterfield,Female,3678,215,57
229,2020-10-18T00:00:00.000,Chesterfield,Male,3423,224,72
230,2020-10-18T00:00:00.000,Chesterfield,Not Reported,144,0,1
231,2020-10-18T00:00:00.000,Chickahominy,Female,1102,87,27
232,2020-10-18T00:00:00.000,Chickahominy,Male,1061,88,28
233,2020-10-18T00:00:00.000,Chickahominy,Not Reported,35,1,0
234,2020-10-18T00:00:00.000,Crater,Female,1946,154,59
235,2020-10-18T00:00:00.000,Crater,Male,2798,133,51
236,2020-10-18T00:00:00.000,Crater,Not Reported,47,3,0
237,2020-10-18T00:00:00.000,Cumberland Plateau,Female,639,38,7
238,2020-10-18T00:00:00.000,Cumberland Plateau,Male,532,37,6
239,2020-10-18T00:00:00.000,Cumberland Plateau,Not Reported,9,0,0
240,2020-10-18T00:00:00.000,Eastern Shore,Female,760,73,26
241,2020-10-18T00:00:00.000,Eastern Shore,Male,743,70,24
242,2020-10-18T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-10-18T00:00:00.000,Fairfax,Female,11656,950,291
244,2020-10-18T00:00:00.000,Fairfax,Male,11029,1285,320
245,2020-10-18T00:00:00.000,Fairfax,Not Reported,161,1,6
246,2020-10-18T00:00:00.000,Hampton,Female,1116,32,12
247,2020-10-18T00:00:00.000,Hampton,Male,910,54,17
248,2020-10-18T00:00:00.000,Hampton,Not Reported,7,0,0
249,2020-10-18T00:00:00.000,Henrico,Female,3151,239,117
250,2020-10-18T00:00:00.000,Henrico,Male,2772,233,105
251,2020-10-18T00:00:00.000,Henrico,Not Reported,39,0,0
252,2020-10-18T00:00:00.000,Lenowisco,Female,648,43,5
253,2020-10-18T00:00:00.000,Lenowisco,Male,578,53,18
254,2020-10-18T00:00:00.000,Lenowisco,Not Reported,2,0,0
255,2020-10-18T00:00:00.000,Lord Fairfax,Female,1920,147,56
256,2020-10-18T00:00:00.000,Lord Fairfax,Male,1706,159,65
257,2020-10-18T00:00:00.000,Lord Fairfax,Not Reported,16,0,0
258,2020-10-18T00:00:00.000,Loudoun,Female,3807,213,80
259,2020-10-18T00:00:00.000,Loudoun,Male,3686,255,49
260,2020-10-18T00:00:00.000,Loudoun,Not Reported,65,0,0
261,2020-10-18T00:00:00.000,Mount Rogers,Female,1919,131,65
262,2020-10-18T00:00:00.000,Mount Rogers,Male,1443,160,70
263,2020-10-18T00:00:00.000,Mount Rogers,Not Reported,12,0,1
264,2020-10-18T00:00:00.000,New River,Female,1973,28,14
265,2020-10-18T00:00:00.000,New River,Male,1959,43,14
266,2020-10-18T00:00:00.000,New River,Not Reported,33,0,0
267,2020-10-18T00:00:00.000,Norfolk,Female,2685,200,38
268,2020-10-18T00:00:00.000,Norfolk,Male,2491,196,46
269,2020-10-18T00:00:00.000,Norfolk,Not Reported,3,0,0
270,2020-10-18T00:00:00.000,Peninsula,Female,2514,103,50
271,2020-10-18T00:00:00.000,Peninsula,Male,2339,110,39
272,2020-10-18T00:00:00.000,Peninsula,Not Reported,18,0,0
273,2020-10-18T00:00:00.000,Piedmont,Female,873,60,16
274,2020-10-18T00:00:00.000,Piedmont,Male,1473,87,37
275,2020-10-18T00:00:00.000,Piedmont,Not Reported,5,0,0
276,2020-10-18T00:00:00.000,Pittsylvania-Danville,Female,1298,107,34
277,2020-10-18T00:00:00.000,Pittsylvania-Danville,Male,1037,68,19
278,2020-10-18T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
279,2020-10-18T00:00:00.000,Portsmouth,Female,1423,168,34
280,2020-10-18T00:00:00.000,Portsmouth,Male,1293,126,30
281,2020-10-18T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-10-18T00:00:00.000,Prince William,Female,8209,504,106
283,2020-10-18T00:00:00.000,Prince William,Male,7862,649,145
284,2020-10-18T00:00:00.000,Prince William,Not Reported,127,2,0
285,2020-10-18T00:00:00.000,Rappahannock,Female,3090,193,32
286,2020-10-18T00:00:00.000,Rappahannock,Male,2698,228,48
287,2020-10-18T00:00:00.000,Rappahannock,Not Reported,22,0,0
288,2020-10-18T00:00:00.000,Rappahannock Rapidan,Female,1447,76,26
289,2020-10-18T00:00:00.000,Rappahannock Rapidan,Male,1392,108,27
290,2020-10-18T00:00:00.000,Rappahannock Rapidan,Not Reported,37,0,0
291,2020-10-18T00:00:00.000,Richmond,Female,2566,223,25
292,2020-10-18T00:00:00.000,Richmond,Male,2485,217,37
293,2020-10-18T00:00:00.000,Richmond,Not Reported,49,1,2
294,2020-10-18T00:00:00.000,Roanoke,Female,1311,50,18
295,2020-10-18T00:00:00.000,Roanoke,Male,1022,38,14
296,2020-10-18T00:00:00.000,Roanoke,Not Reported,18,0,0
297,2020-10-18T00:00:00.000,Southside,Female,817,43,23
298,2020-10-18T00:00:00.000,Southside,Male,881,47,23
299,2020-10-18T00:00:00.000,Southside,Not Reported,9,0,0
300,2020-10-18T00:00:00.000,Thomas Jefferson,Female,2190,104,41
301,2020-10-18T00:00:00.000,Thomas Jefferson,Male,1965,106,34
302,2020-10-18T00:00:00.000,Thomas Jefferson,Not Reported,3,0,0
303,2020-10-18T00:00:00.000,Three Rivers,Female,957,65,17
304,2020-10-18T00:00:00.000,Three Rivers,Male,1166,68,18
305,2020-10-18T00:00:00.000,Three Rivers,Not Reported,28,0,0
306,2020-10-18T00:00:00.000,Virginia Beach,Female,4097,215,52
307,2020-10-18T00:00:00.000,Virginia Beach,Male,3425,202,50
308,2020-10-18T00:00:00.000,Virginia Beach,Not Reported,15,0,0
309,2020-10-18T00:00:00.000,Western Tidewater,Female,2103,103,65
310,2020-10-18T00:00:00.000,Western Tidewater,Male,2329,117,76
311,2020-10-18T00:00:00.000,Western Tidewater,Not Reported,4,0,1
312,2020-10-18T00:00:00.000,West Piedmont,Female,1493,146,44
313,2020-10-18T00:00:00.000,West Piedmont,Male,1151,128,40
314,2020-10-18T00:00:00.000,West Piedmont,Not Reported,14,0,0
315,2020-10-17T00:00:00.000,Alexandria,Female,2124,143,38
316,2020-10-17T00:00:00.000,Alexandria,Male,1967,180,36
317,2020-10-17T00:00:00.000,Alexandria,Not Reported,13,0,0
318,2020-10-17T00:00:00.000,Alleghany,Female,1183,48,20
319,2020-10-17T00:00:00.000,Alleghany,Male,987,51,10
320,2020-10-17T00:00:00.000,Alleghany,Not Reported,8,0,0
321,2020-10-17T00:00:00.000,Arlington,Female,2154,231,70
322,2020-10-17T00:00:00.000,Arlington,Male,2188,287,82
323,2020-10-17T00:00:00.000,Arlington,Not Reported,3,0,0
324,2020-10-17T00:00:00.000,Central Shenandoah,Female,3412,150,35
325,2020-10-17T00:00:00.000,Central Shenandoah,Male,2977,141,39
326,2020-10-17T00:00:00.000,Central Shenandoah,Not Reported,19,0,0
327,2020-10-17T00:00:00.000,Central Virginia,Female,2271,76,23
328,2020-10-17T00:00:00.000,Central Virginia,Male,1953,87,31
329,2020-10-17T00:00:00.000,Central Virginia,Not Reported,42,0,0
330,2020-10-17T00:00:00.000,Chesapeake,Female,2571,237,34
331,2020-10-17T00:00:00.000,Chesapeake,Male,2138,222,42
332,2020-10-17T00:00:00.000,Chesapeake,Not Reported,5,0,0
333,2020-10-17T00:00:00.000,Chesterfield,Female,3667,215,57
334,2020-10-17T00:00:00.000,Chesterfield,Male,3412,224,72
335,2020-10-17T00:00:00.000,Chesterfield,Not Reported,144,0,1
336,2020-10-17T00:00:00.000,Chickahominy,Female,1096,87,27
337,2020-10-17T00:00:00.000,Chickahominy,Male,1053,88,28
338,2020-10-17T00:00:00.000,Chickahominy,Not Reported,35,1,0
339,2020-10-17T00:00:00.000,Crater,Female,1937,154,58
340,2020-10-17T00:00:00.000,Crater,Male,2763,133,50
341,2020-10-17T00:00:00.000,Crater,Not Reported,45,3,0
342,2020-10-17T00:00:00.000,Cumberland Plateau,Female,626,36,7
343,2020-10-17T00:00:00.000,Cumberland Plateau,Male,524,37,6
344,2020-10-17T00:00:00.000,Cumberland Plateau,Not Reported,10,0,0
345,2020-10-17T00:00:00.000,Eastern Shore,Female,761,73,26
346,2020-10-17T00:00:00.000,Eastern Shore,Male,743,70,24
347,2020-10-17T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-10-17T00:00:00.000,Fairfax,Female,11613,950,291
349,2020-10-17T00:00:00.000,Fairfax,Male,10984,1280,319
350,2020-10-17T00:00:00.000,Fairfax,Not Reported,159,1,6
351,2020-10-17T00:00:00.000,Hampton,Female,1113,32,12
352,2020-10-17T00:00:00.000,Hampton,Male,905,54,17
353,2020-10-17T00:00:00.000,Hampton,Not Reported,7,0,0
354,2020-10-17T00:00:00.000,Henrico,Female,3143,238,117
355,2020-10-17T00:00:00.000,Henrico,Male,2758,233,105
356,2020-10-17T00:00:00.000,Henrico,Not Reported,37,0,0
357,2020-10-17T00:00:00.000,Lenowisco,Female,622,43,5
358,2020-10-17T00:00:00.000,Lenowisco,Male,570,52,18
359,2020-10-17T00:00:00.000,Lenowisco,Not Reported,2,0,0
360,2020-10-17T00:00:00.000,Lord Fairfax,Female,1906,146,56
361,2020-10-17T00:00:00.000,Lord Fairfax,Male,1701,158,65
362,2020-10-17T00:00:00.000,Lord Fairfax,Not Reported,16,0,0
363,2020-10-17T00:00:00.000,Loudoun,Female,3778,212,80
364,2020-10-17T00:00:00.000,Loudoun,Male,3660,254,49
365,2020-10-17T00:00:00.000,Loudoun,Not Reported,67,0,0
366,2020-10-17T00:00:00.000,Mount Rogers,Female,1905,130,65
367,2020-10-17T00:00:00.000,Mount Rogers,Male,1428,159,71
368,2020-10-17T00:00:00.000,Mount Rogers,Not Reported,13,0,1
369,2020-10-17T00:00:00.000,New River,Female,1956,28,14
370,2020-10-17T00:00:00.000,New River,Male,1928,43,14
371,2020-10-17T00:00:00.000,New River,Not Reported,33,0,0
372,2020-10-17T00:00:00.000,Norfolk,Female,2679,199,37
373,2020-10-17T00:00:00.000,Norfolk,Male,2487,196,45
374,2020-10-17T00:00:00.000,Norfolk,Not Reported,3,0,0
375,2020-10-17T00:00:00.000,Peninsula,Female,2505,103,50
376,2020-10-17T00:00:00.000,Peninsula,Male,2327,110,39
377,2020-10-17T00:00:00.000,Peninsula,Not Reported,19,0,0
378,2020-10-17T00:00:00.000,Piedmont,Female,874,60,16
379,2020-10-17T00:00:00.000,Piedmont,Male,1472,87,37
380,2020-10-17T00:00:00.000,Piedmont,Not Reported,5,0,0
381,2020-10-17T00:00:00.000,Pittsylvania-Danville,Female,1281,106,32
382,2020-10-17T00:00:00.000,Pittsylvania-Danville,Male,1021,67,18
383,2020-10-17T00:00:00.000,Pittsylvania-Danville,Not Reported,6,0,0
384,2020-10-17T00:00:00.000,Portsmouth,Female,1422,168,34
385,2020-10-17T00:00:00.000,Portsmouth,Male,1290,126,30
386,2020-10-17T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-10-17T00:00:00.000,Prince William,Female,8175,503,106
388,2020-10-17T00:00:00.000,Prince William,Male,7828,649,145
389,2020-10-17T00:00:00.000,Prince William,Not Reported,128,2,0
390,2020-10-17T00:00:00.000,Rappahannock,Female,3085,193,32
391,2020-10-17T00:00:00.000,Rappahannock,Male,2694,227,48
392,2020-10-17T00:00:00.000,Rappahannock,Not Reported,23,0,0
393,2020-10-17T00:00:00.000,Rappahannock Rapidan,Female,1440,76,26
394,2020-10-17T00:00:00.000,Rappahannock Rapidan,Male,1385,108,27
395,2020-10-17T00:00:00.000,Rappahannock Rapidan,Not Reported,36,0,0
396,2020-10-17T00:00:00.000,Richmond,Female,2541,222,24
397,2020-10-17T00:00:00.000,Richmond,Male,2467,217,37
398,2020-10-17T00:00:00.000,Richmond,Not Reported,49,1,2
399,2020-10-17T00:00:00.000,Roanoke,Female,1300,49,18
400,2020-10-17T00:00:00.000,Roanoke,Male,1014,38,14
401,2020-10-17T00:00:00.000,Roanoke,Not Reported,18,0,0
402,2020-10-17T00:00:00.000,Southside,Female,809,43,23
403,2020-10-17T00:00:00.000,Southside,Male,878,46,23
