,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-10T00:00:00.000,Confirmed,148933,11405,3116
1,2020-10-10T00:00:00.000,Probable,8972,96,238
2,2020-10-09T00:00:00.000,Confirmed,147928,11352,3110
3,2020-10-09T00:00:00.000,Probable,8721,95,234
4,2020-10-08T00:00:00.000,Confirmed,146957,11299,3097
5,2020-10-08T00:00:00.000,Probable,8578,94,231
6,2020-10-07T00:00:00.000,Confirmed,145462,11252,3088
7,2020-10-07T00:00:00.000,Probable,8229,93,215
8,2020-10-06T00:00:00.000,Confirmed,144987,11222,3077
9,2020-10-06T00:00:00.000,Probable,8195,94,214
10,2020-10-05T00:00:00.000,Confirmed,144439,11167,3063
11,2020-10-05T00:00:00.000,Probable,8118,92,213
12,2020-10-04T00:00:00.000,Confirmed,143883,11130,3060
13,2020-10-04T00:00:00.000,Probable,7987,91,213
14,2020-10-03T00:00:00.000,Confirmed,142923,11102,3057
15,2020-10-03T00:00:00.000,Probable,7880,89,213
16,2020-10-02T00:00:00.000,Confirmed,141850,11051,3037
17,2020-10-02T00:00:00.000,Probable,7837,89,213
18,2020-10-01T00:00:00.000,Confirmed,140990,11006,3015
19,2020-10-01T00:00:00.000,Probable,7731,86,213
20,2020-09-30T00:00:00.000,Confirmed,140614,10956,2995
21,2020-09-30T00:00:00.000,Probable,7657,85,213
22,2020-09-29T00:00:00.000,Confirmed,139961,10894,2976
23,2020-09-29T00:00:00.000,Probable,7555,84,211
24,2020-09-28T00:00:00.000,Confirmed,139144,10832,2962
25,2020-09-28T00:00:00.000,Probable,7449,84,210
26,2020-09-27T00:00:00.000,Confirmed,138734,10804,2951
27,2020-09-27T00:00:00.000,Probable,7410,85,208
28,2020-09-26T00:00:00.000,Confirmed,138173,10778,2937
29,2020-09-26T00:00:00.000,Probable,7235,85,207
30,2020-09-25T00:00:00.000,Confirmed,137283,10721,2930
31,2020-09-25T00:00:00.000,Probable,7150,85,206
32,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
33,2020-09-24T00:00:00.000,Probable,7044,85,206
34,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
35,2020-09-23T00:00:00.000,Probable,6964,84,207
36,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
37,2020-09-22T00:00:00.000,Probable,6909,83,207
38,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
39,2020-09-21T00:00:00.000,Probable,6837,82,205
40,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
41,2020-09-20T00:00:00.000,Probable,6789,81,204
42,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
43,2020-09-19T00:00:00.000,Probable,6689,78,203
44,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
45,2020-09-18T00:00:00.000,Probable,6612,75,194
46,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
47,2020-09-17T00:00:00.000,Probable,6500,71,186
48,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
49,2020-09-16T00:00:00.000,Probable,6396,71,173
50,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
51,2020-09-15T00:00:00.000,Probable,6255,70,148
52,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
53,2020-09-14T00:00:00.000,Probable,6171,70,136
54,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
55,2020-09-13T00:00:00.000,Probable,6142,69,133
56,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
57,2020-09-12T00:00:00.000,Probable,6090,69,133
58,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
59,2020-09-11T00:00:00.000,Probable,5937,70,133
60,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
61,2020-09-10T00:00:00.000,Probable,5906,70,133
62,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
63,2020-09-09T00:00:00.000,Probable,5801,70,133
64,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
65,2020-09-08T00:00:00.000,Probable,5696,69,133
66,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
67,2020-09-07T00:00:00.000,Probable,5652,69,133
68,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
69,2020-09-06T00:00:00.000,Probable,5609,69,133
70,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
71,2020-09-05T00:00:00.000,Probable,5536,68,133
72,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
73,2020-09-04T00:00:00.000,Probable,5520,68,133
74,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
75,2020-09-03T00:00:00.000,Probable,5478,68,133
76,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
77,2020-09-02T00:00:00.000,Probable,5401,68,133
78,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
79,2020-09-01T00:00:00.000,Probable,5321,66,133
80,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
81,2020-08-31T00:00:00.000,Probable,5260,65,133
82,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
83,2020-08-30T00:00:00.000,Probable,5233,65,133
84,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
85,2020-08-29T00:00:00.000,Probable,5186,64,133
86,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
87,2020-08-28T00:00:00.000,Probable,5146,63,133
88,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
89,2020-08-27T00:00:00.000,Probable,5095,62,133
90,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
91,2020-08-26T00:00:00.000,Probable,5021,62,133
92,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
93,2020-08-25T00:00:00.000,Probable,4956,60,124
94,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
95,2020-08-24T00:00:00.000,Probable,4863,59,119
96,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
97,2020-08-23T00:00:00.000,Probable,4854,59,119
98,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
99,2020-08-22T00:00:00.000,Probable,4804,58,119
100,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
101,2020-08-21T00:00:00.000,Probable,4683,57,117
102,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
103,2020-08-20T00:00:00.000,Probable,4593,58,117
104,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
105,2020-08-19T00:00:00.000,Probable,4544,57,117
106,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
107,2020-08-18T00:00:00.000,Probable,4473,56,118
108,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
109,2020-08-17T00:00:00.000,Probable,4405,54,117
110,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
111,2020-08-16T00:00:00.000,Probable,4388,55,115
112,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
113,2020-08-15T00:00:00.000,Probable,4302,53,116
114,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
115,2020-08-14T00:00:00.000,Probable,4235,53,115
116,2020-08-13T00:00:00.000,Confirmed,99428,8540,2248
117,2020-08-13T00:00:00.000,Probable,4194,52,115
118,2020-08-12T00:00:00.000,Confirmed,98374,8480,2238
119,2020-08-12T00:00:00.000,Probable,4147,52,114
120,2020-08-11T00:00:00.000,Confirmed,97712,8407,2232
121,2020-08-11T00:00:00.000,Probable,4033,51,112
122,2020-08-10T00:00:00.000,Confirmed,96807,8341,2215
123,2020-08-10T00:00:00.000,Probable,3942,50,112
124,2020-08-09T00:00:00.000,Confirmed,96167,8319,2214
125,2020-08-09T00:00:00.000,Probable,3919,50,112
126,2020-08-08T00:00:00.000,Confirmed,95326,8282,2211
127,2020-08-08T00:00:00.000,Probable,3863,50,111
128,2020-08-07T00:00:00.000,Confirmed,94141,8231,2208
129,2020-08-07T00:00:00.000,Probable,3741,50,109
130,2020-08-06T00:00:00.000,Confirmed,92244,8135,2191
131,2020-08-06T00:00:00.000,Probable,3623,48,108
132,2020-08-05T00:00:00.000,Confirmed,91473,8077,2164
133,2020-08-05T00:00:00.000,Probable,3576,49,110
134,2020-08-04T00:00:00.000,Confirmed,90728,8037,2134
135,2020-08-04T00:00:00.000,Probable,3523,48,110
136,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
137,2020-08-03T00:00:00.000,Probable,3504,48,110
138,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
139,2020-08-02T00:00:00.000,Probable,3458,48,110
140,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
141,2020-08-01T00:00:00.000,Probable,3434,48,110
142,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
143,2020-07-31T00:00:00.000,Probable,3387,46,107
144,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
145,2020-07-30T00:00:00.000,Probable,3358,46,106
146,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
147,2020-07-29T00:00:00.000,Probable,3293,46,105
148,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
149,2020-07-28T00:00:00.000,Probable,3262,46,104
150,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
151,2020-07-27T00:00:00.000,Probable,3201,47,104
152,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
153,2020-07-26T00:00:00.000,Probable,3174,47,103
154,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
155,2020-07-25T00:00:00.000,Probable,3129,46,103
156,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
157,2020-07-24T00:00:00.000,Probable,3111,43,103
158,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
