,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
64,2020-09-15T00:00:00.000,Piedmont,Male,1244,77,31
65,2020-09-15T00:00:00.000,Piedmont,Not Reported,4,0,0
66,2020-09-15T00:00:00.000,Pittsylvania-Danville,Female,917,74,18
67,2020-09-15T00:00:00.000,Pittsylvania-Danville,Male,756,50,9
68,2020-09-15T00:00:00.000,Pittsylvania-Danville,Not Reported,8,1,0
69,2020-09-15T00:00:00.000,Portsmouth,Female,1313,143,25
70,2020-09-15T00:00:00.000,Portsmouth,Male,1107,115,21
71,2020-09-15T00:00:00.000,Portsmouth,Not Reported,4,0,0
72,2020-09-15T00:00:00.000,Prince William,Female,7164,462,95
73,2020-09-15T00:00:00.000,Prince William,Male,6941,607,130
74,2020-09-15T00:00:00.000,Prince William,Not Reported,126,2,0
75,2020-09-15T00:00:00.000,Rappahannock,Female,2630,173,27
76,2020-09-15T00:00:00.000,Rappahannock,Male,2303,202,42
77,2020-09-15T00:00:00.000,Rappahannock,Not Reported,9,0,0
78,2020-09-15T00:00:00.000,Rappahannock Rapidan,Female,1278,70,23
79,2020-09-15T00:00:00.000,Rappahannock Rapidan,Male,1193,98,23
80,2020-09-15T00:00:00.000,Rappahannock Rapidan,Not Reported,12,0,0
81,2020-09-15T00:00:00.000,Richmond,Female,2159,195,21
82,2020-09-15T00:00:00.000,Richmond,Male,2155,204,32
83,2020-09-15T00:00:00.000,Richmond,Not Reported,49,2,2
84,2020-09-15T00:00:00.000,Roanoke,Female,749,31,9
85,2020-09-15T00:00:00.000,Roanoke,Male,632,26,6
86,2020-09-15T00:00:00.000,Roanoke,Not Reported,13,0,0
87,2020-09-15T00:00:00.000,Southside,Female,609,35,21
88,2020-09-15T00:00:00.000,Southside,Male,650,42,19
89,2020-09-15T00:00:00.000,Southside,Not Reported,5,0,0
90,2020-09-15T00:00:00.000,Thomas Jefferson,Female,1498,91,33
91,2020-09-15T00:00:00.000,Thomas Jefferson,Male,1381,89,28
92,2020-09-15T00:00:00.000,Thomas Jefferson,Not Reported,4,0,0
93,2020-09-15T00:00:00.000,Three Rivers,Female,642,54,15
94,2020-09-15T00:00:00.000,Three Rivers,Male,849,48,12
95,2020-09-15T00:00:00.000,Three Rivers,Not Reported,24,0,0
96,2020-09-15T00:00:00.000,Virginia Beach,Female,3553,182,34
97,2020-09-15T00:00:00.000,Virginia Beach,Male,2953,167,40
98,2020-09-15T00:00:00.000,Virginia Beach,Not Reported,17,0,0
99,2020-09-15T00:00:00.000,Western Tidewater,Female,1793,80,49
100,2020-09-15T00:00:00.000,Western Tidewater,Male,1579,100,54
101,2020-09-15T00:00:00.000,Western Tidewater,Not Reported,3,0,0
102,2020-09-15T00:00:00.000,West Piedmont,Female,1062,123,22
103,2020-09-15T00:00:00.000,West Piedmont,Male,795,102,26
104,2020-09-15T00:00:00.000,West Piedmont,Not Reported,7,0,0
105,2020-09-14T00:00:00.000,Alexandria,Female,1881,140,34
106,2020-09-14T00:00:00.000,Alexandria,Male,1721,165,28
107,2020-09-14T00:00:00.000,Alexandria,Not Reported,11,0,0
108,2020-09-14T00:00:00.000,Alleghany,Female,717,28,14
109,2020-09-14T00:00:00.000,Alleghany,Male,646,41,9
110,2020-09-14T00:00:00.000,Alleghany,Not Reported,7,0,0
111,2020-09-14T00:00:00.000,Arlington,Female,1854,216,68
112,2020-09-14T00:00:00.000,Arlington,Male,1882,271,77
113,2020-09-14T00:00:00.000,Arlington,Not Reported,5,0,0
114,2020-09-14T00:00:00.000,Central Shenandoah,Female,2481,127,32
115,2020-09-14T00:00:00.000,Central Shenandoah,Male,2071,124,33
116,2020-09-14T00:00:00.000,Central Shenandoah,Not Reported,16,0,0
117,2020-09-14T00:00:00.000,Central Virginia,Female,1457,41,9
118,2020-09-14T00:00:00.000,Central Virginia,Male,1288,52,13
119,2020-09-14T00:00:00.000,Central Virginia,Not Reported,33,0,0
120,2020-09-14T00:00:00.000,Chesapeake,Female,2251,191,23
121,2020-09-14T00:00:00.000,Chesapeake,Male,1826,181,26
122,2020-09-14T00:00:00.000,Chesapeake,Not Reported,9,0,0
123,2020-09-14T00:00:00.000,Chesterfield,Female,3012,155,52
124,2020-09-14T00:00:00.000,Chesterfield,Male,2864,175,61
125,2020-09-14T00:00:00.000,Chesterfield,Not Reported,125,0,1
126,2020-09-14T00:00:00.000,Chickahominy,Female,827,73,23
127,2020-09-14T00:00:00.000,Chickahominy,Male,765,77,26
128,2020-09-14T00:00:00.000,Chickahominy,Not Reported,25,0,0
129,2020-09-14T00:00:00.000,Crater,Female,1529,140,39
130,2020-09-14T00:00:00.000,Crater,Male,1977,121,41
131,2020-09-14T00:00:00.000,Crater,Not Reported,33,2,0
132,2020-09-14T00:00:00.000,Cumberland Plateau,Female,341,24,5
133,2020-09-14T00:00:00.000,Cumberland Plateau,Male,293,25,4
134,2020-09-14T00:00:00.000,Cumberland Plateau,Not Reported,1,0,0
135,2020-09-14T00:00:00.000,Eastern Shore,Female,740,70,26
136,2020-09-14T00:00:00.000,Eastern Shore,Male,716,67,22
137,2020-09-14T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-09-14T00:00:00.000,Fairfax,Female,10137,920,280
139,2020-09-14T00:00:00.000,Fairfax,Male,9566,1218,297
140,2020-09-14T00:00:00.000,Fairfax,Not Reported,151,2,5
141,2020-09-14T00:00:00.000,Hampton,Female,950,20,9
142,2020-09-14T00:00:00.000,Hampton,Male,756,38,8
143,2020-09-14T00:00:00.000,Hampton,Not Reported,17,0,0
144,2020-09-14T00:00:00.000,Henrico,Female,2676,197,106
145,2020-09-14T00:00:00.000,Henrico,Male,2360,199,92
146,2020-09-14T00:00:00.000,Henrico,Not Reported,32,0,0
147,2020-09-14T00:00:00.000,Lenowisco,Female,420,33,4
148,2020-09-14T00:00:00.000,Lenowisco,Male,409,37,11
149,2020-09-14T00:00:00.000,Lenowisco,Not Reported,6,0,0
150,2020-09-14T00:00:00.000,Lord Fairfax,Female,1535,125,50
151,2020-09-14T00:00:00.000,Lord Fairfax,Male,1390,136,49
152,2020-09-14T00:00:00.000,Lord Fairfax,Not Reported,14,0,0
153,2020-09-14T00:00:00.000,Loudoun,Female,3235,182,72
154,2020-09-14T00:00:00.000,Loudoun,Male,3161,229,46
155,2020-09-14T00:00:00.000,Loudoun,Not Reported,53,0,0
156,2020-09-14T00:00:00.000,Mount Rogers,Female,1392,83,31
157,2020-09-14T00:00:00.000,Mount Rogers,Male,1060,130,50
158,2020-09-14T00:00:00.000,Mount Rogers,Not Reported,11,0,1
159,2020-09-14T00:00:00.000,New River,Female,1332,17,3
160,2020-09-14T00:00:00.000,New River,Male,1235,32,7
161,2020-09-14T00:00:00.000,New River,Not Reported,24,0,0
162,2020-09-14T00:00:00.000,Norfolk,Female,2426,170,28
163,2020-09-14T00:00:00.000,Norfolk,Male,2223,163,33
164,2020-09-14T00:00:00.000,Norfolk,Not Reported,2,0,0
165,2020-09-14T00:00:00.000,Peninsula,Female,2133,89,34
166,2020-09-14T00:00:00.000,Peninsula,Male,1979,94,25
167,2020-09-14T00:00:00.000,Peninsula,Not Reported,18,0,0
168,2020-09-14T00:00:00.000,Piedmont,Female,609,52,10
169,2020-09-14T00:00:00.000,Piedmont,Male,1228,77,30
170,2020-09-14T00:00:00.000,Piedmont,Not Reported,4,0,0
171,2020-09-14T00:00:00.000,Pittsylvania-Danville,Female,908,72,18
172,2020-09-14T00:00:00.000,Pittsylvania-Danville,Male,746,50,9
173,2020-09-14T00:00:00.000,Pittsylvania-Danville,Not Reported,8,1,0
174,2020-09-14T00:00:00.000,Portsmouth,Female,1310,141,24
175,2020-09-14T00:00:00.000,Portsmouth,Male,1077,114,21
176,2020-09-14T00:00:00.000,Portsmouth,Not Reported,4,0,0
177,2020-09-14T00:00:00.000,Prince William,Female,7112,461,95
178,2020-09-14T00:00:00.000,Prince William,Male,6907,604,128
179,2020-09-14T00:00:00.000,Prince William,Not Reported,128,2,0
180,2020-09-14T00:00:00.000,Rappahannock,Female,2621,173,25
181,2020-09-14T00:00:00.000,Rappahannock,Male,2294,201,40
182,2020-09-14T00:00:00.000,Rappahannock,Not Reported,7,0,0
183,2020-09-14T00:00:00.000,Rappahannock Rapidan,Female,1272,68,21
184,2020-09-14T00:00:00.000,Rappahannock Rapidan,Male,1188,97,22
185,2020-09-14T00:00:00.000,Rappahannock Rapidan,Not Reported,11,0,0
186,2020-09-14T00:00:00.000,Richmond,Female,2151,194,19
187,2020-09-14T00:00:00.000,Richmond,Male,2136,203,29
188,2020-09-14T00:00:00.000,Richmond,Not Reported,49,2,2
189,2020-09-14T00:00:00.000,Roanoke,Female,748,31,9
190,2020-09-14T00:00:00.000,Roanoke,Male,630,26,6
191,2020-09-14T00:00:00.000,Roanoke,Not Reported,13,0,0
192,2020-09-14T00:00:00.000,Southside,Female,607,34,21
193,2020-09-14T00:00:00.000,Southside,Male,647,42,18
194,2020-09-14T00:00:00.000,Southside,Not Reported,5,0,0
195,2020-09-14T00:00:00.000,Thomas Jefferson,Female,1495,91,31
196,2020-09-14T00:00:00.000,Thomas Jefferson,Male,1381,89,27
197,2020-09-14T00:00:00.000,Thomas Jefferson,Not Reported,4,0,0
198,2020-09-14T00:00:00.000,Three Rivers,Female,629,54,12
199,2020-09-14T00:00:00.000,Three Rivers,Male,842,48,11
200,2020-09-14T00:00:00.000,Three Rivers,Not Reported,24,0,0
201,2020-09-14T00:00:00.000,Virginia Beach,Female,3534,178,33
202,2020-09-14T00:00:00.000,Virginia Beach,Male,2931,164,39
203,2020-09-14T00:00:00.000,Virginia Beach,Not Reported,17,0,0
204,2020-09-14T00:00:00.000,Western Tidewater,Female,1779,80,46
205,2020-09-14T00:00:00.000,Western Tidewater,Male,1554,100,52
206,2020-09-14T00:00:00.000,Western Tidewater,Not Reported,3,0,0
207,2020-09-14T00:00:00.000,West Piedmont,Female,1044,123,17
208,2020-09-14T00:00:00.000,West Piedmont,Male,791,101,21
209,2020-09-14T00:00:00.000,West Piedmont,Not Reported,7,0,0
210,2020-09-13T00:00:00.000,Alexandria,Female,1872,140,34
211,2020-09-13T00:00:00.000,Alexandria,Male,1719,165,28
212,2020-09-13T00:00:00.000,Alexandria,Not Reported,11,0,0
213,2020-09-13T00:00:00.000,Alleghany,Female,710,28,14
214,2020-09-13T00:00:00.000,Alleghany,Male,638,41,9
215,2020-09-13T00:00:00.000,Alleghany,Not Reported,7,0,0
216,2020-09-13T00:00:00.000,Arlington,Female,1845,213,68
217,2020-09-13T00:00:00.000,Arlington,Male,1877,271,77
218,2020-09-13T00:00:00.000,Arlington,Not Reported,5,0,0
219,2020-09-13T00:00:00.000,Central Shenandoah,Female,2445,127,32
220,2020-09-13T00:00:00.000,Central Shenandoah,Male,2043,123,33
221,2020-09-13T00:00:00.000,Central Shenandoah,Not Reported,15,0,0
222,2020-09-13T00:00:00.000,Central Virginia,Female,1446,41,8
223,2020-09-13T00:00:00.000,Central Virginia,Male,1283,52,11
224,2020-09-13T00:00:00.000,Central Virginia,Not Reported,30,0,0
225,2020-09-13T00:00:00.000,Chesapeake,Female,2242,188,23
226,2020-09-13T00:00:00.000,Chesapeake,Male,1818,177,26
227,2020-09-13T00:00:00.000,Chesapeake,Not Reported,7,0,0
228,2020-09-13T00:00:00.000,Chesterfield,Female,3002,155,52
229,2020-09-13T00:00:00.000,Chesterfield,Male,2856,175,60
230,2020-09-13T00:00:00.000,Chesterfield,Not Reported,125,0,1
231,2020-09-13T00:00:00.000,Chickahominy,Female,822,73,23
232,2020-09-13T00:00:00.000,Chickahominy,Male,738,77,26
233,2020-09-13T00:00:00.000,Chickahominy,Not Reported,20,0,0
234,2020-09-13T00:00:00.000,Crater,Female,1517,139,39
235,2020-09-13T00:00:00.000,Crater,Male,1965,120,41
236,2020-09-13T00:00:00.000,Crater,Not Reported,32,2,0
237,2020-09-13T00:00:00.000,Cumberland Plateau,Female,341,24,5
238,2020-09-13T00:00:00.000,Cumberland Plateau,Male,293,25,4
239,2020-09-13T00:00:00.000,Cumberland Plateau,Not Reported,1,0,0
240,2020-09-13T00:00:00.000,Eastern Shore,Female,739,70,26
241,2020-09-13T00:00:00.000,Eastern Shore,Male,715,67,22
242,2020-09-13T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-09-13T00:00:00.000,Fairfax,Female,10102,917,280
244,2020-09-13T00:00:00.000,Fairfax,Male,9543,1216,297
245,2020-09-13T00:00:00.000,Fairfax,Not Reported,151,2,5
246,2020-09-13T00:00:00.000,Hampton,Female,942,20,9
247,2020-09-13T00:00:00.000,Hampton,Male,755,38,8
248,2020-09-13T00:00:00.000,Hampton,Not Reported,17,0,0
249,2020-09-13T00:00:00.000,Henrico,Female,2654,196,105
250,2020-09-13T00:00:00.000,Henrico,Male,2350,200,90
251,2020-09-13T00:00:00.000,Henrico,Not Reported,33,0,0
252,2020-09-13T00:00:00.000,Lenowisco,Female,418,33,4
253,2020-09-13T00:00:00.000,Lenowisco,Male,408,37,11
254,2020-09-13T00:00:00.000,Lenowisco,Not Reported,6,0,0
255,2020-09-13T00:00:00.000,Lord Fairfax,Female,1531,121,50
256,2020-09-13T00:00:00.000,Lord Fairfax,Male,1386,136,48
257,2020-09-13T00:00:00.000,Lord Fairfax,Not Reported,14,0,0
258,2020-09-13T00:00:00.000,Loudoun,Female,3233,181,72
259,2020-09-13T00:00:00.000,Loudoun,Male,3157,229,46
260,2020-09-13T00:00:00.000,Loudoun,Not Reported,53,0,0
261,2020-09-13T00:00:00.000,Mount Rogers,Female,1383,83,30
262,2020-09-13T00:00:00.000,Mount Rogers,Male,1052,129,50
263,2020-09-13T00:00:00.000,Mount Rogers,Not Reported,12,0,1
264,2020-09-13T00:00:00.000,New River,Female,1288,17,3
265,2020-09-13T00:00:00.000,New River,Male,1167,32,7
266,2020-09-13T00:00:00.000,New River,Not Reported,24,0,0
267,2020-09-13T00:00:00.000,Norfolk,Female,2423,170,28
268,2020-09-13T00:00:00.000,Norfolk,Male,2222,163,33
269,2020-09-13T00:00:00.000,Norfolk,Not Reported,2,0,0
270,2020-09-13T00:00:00.000,Peninsula,Female,2123,89,34
271,2020-09-13T00:00:00.000,Peninsula,Male,1970,94,25
272,2020-09-13T00:00:00.000,Peninsula,Not Reported,19,0,0
273,2020-09-13T00:00:00.000,Piedmont,Female,609,52,10
274,2020-09-13T00:00:00.000,Piedmont,Male,1226,77,30
275,2020-09-13T00:00:00.000,Piedmont,Not Reported,4,0,0
276,2020-09-13T00:00:00.000,Pittsylvania-Danville,Female,902,69,14
277,2020-09-13T00:00:00.000,Pittsylvania-Danville,Male,741,49,9
278,2020-09-13T00:00:00.000,Pittsylvania-Danville,Not Reported,8,1,0
279,2020-09-13T00:00:00.000,Portsmouth,Female,1310,141,24
280,2020-09-13T00:00:00.000,Portsmouth,Male,1077,114,21
281,2020-09-13T00:00:00.000,Portsmouth,Not Reported,4,0,0
282,2020-09-13T00:00:00.000,Prince William,Female,7100,461,95
283,2020-09-13T00:00:00.000,Prince William,Male,6893,604,128
284,2020-09-13T00:00:00.000,Prince William,Not Reported,127,2,0
285,2020-09-13T00:00:00.000,Rappahannock,Female,2612,173,25
286,2020-09-13T00:00:00.000,Rappahannock,Male,2288,201,40
287,2020-09-13T00:00:00.000,Rappahannock,Not Reported,7,0,0
288,2020-09-13T00:00:00.000,Rappahannock Rapidan,Female,1264,68,21
289,2020-09-13T00:00:00.000,Rappahannock Rapidan,Male,1184,97,22
290,2020-09-13T00:00:00.000,Rappahannock Rapidan,Not Reported,11,0,0
291,2020-09-13T00:00:00.000,Richmond,Female,2146,193,19
292,2020-09-13T00:00:00.000,Richmond,Male,2122,201,29
293,2020-09-13T00:00:00.000,Richmond,Not Reported,49,2,2
294,2020-09-13T00:00:00.000,Roanoke,Female,739,31,9
295,2020-09-13T00:00:00.000,Roanoke,Male,621,26,6
296,2020-09-13T00:00:00.000,Roanoke,Not Reported,13,0,0
297,2020-09-13T00:00:00.000,Southside,Female,606,34,21
298,2020-09-13T00:00:00.000,Southside,Male,643,42,18
299,2020-09-13T00:00:00.000,Southside,Not Reported,5,0,0
300,2020-09-13T00:00:00.000,Thomas Jefferson,Female,1488,90,31
301,2020-09-13T00:00:00.000,Thomas Jefferson,Male,1367,88,27
302,2020-09-13T00:00:00.000,Thomas Jefferson,Not Reported,4,0,0
303,2020-09-13T00:00:00.000,Three Rivers,Female,619,52,12
304,2020-09-13T00:00:00.000,Three Rivers,Male,833,48,10
305,2020-09-13T00:00:00.000,Three Rivers,Not Reported,24,0,0
306,2020-09-13T00:00:00.000,Virginia Beach,Female,3514,175,33
307,2020-09-13T00:00:00.000,Virginia Beach,Male,2922,162,39
308,2020-09-13T00:00:00.000,Virginia Beach,Not Reported,17,0,0
309,2020-09-13T00:00:00.000,Western Tidewater,Female,1772,79,45
310,2020-09-13T00:00:00.000,Western Tidewater,Male,1486,92,50
311,2020-09-13T00:00:00.000,Western Tidewater,Not Reported,3,0,0
312,2020-09-13T00:00:00.000,West Piedmont,Female,1038,123,15
313,2020-09-13T00:00:00.000,West Piedmont,Male,783,101,21
314,2020-09-13T00:00:00.000,West Piedmont,Not Reported,7,0,0
315,2020-09-12T00:00:00.000,Alexandria,Female,1867,140,34
316,2020-09-12T00:00:00.000,Alexandria,Male,1716,165,28
317,2020-09-12T00:00:00.000,Alexandria,Not Reported,11,0,0
318,2020-09-12T00:00:00.000,Alleghany,Female,702,27,14
319,2020-09-12T00:00:00.000,Alleghany,Male,634,40,9
320,2020-09-12T00:00:00.000,Alleghany,Not Reported,7,0,0
321,2020-09-12T00:00:00.000,Arlington,Female,1835,211,68
322,2020-09-12T00:00:00.000,Arlington,Male,1870,270,77
323,2020-09-12T00:00:00.000,Arlington,Not Reported,5,0,0
324,2020-09-12T00:00:00.000,Central Shenandoah,Female,2435,127,32
325,2020-09-12T00:00:00.000,Central Shenandoah,Male,2035,123,33
326,2020-09-12T00:00:00.000,Central Shenandoah,Not Reported,15,0,0
327,2020-09-12T00:00:00.000,Central Virginia,Female,1431,41,8
328,2020-09-12T00:00:00.000,Central Virginia,Male,1271,52,11
329,2020-09-12T00:00:00.000,Central Virginia,Not Reported,30,0,0
330,2020-09-12T00:00:00.000,Chesapeake,Female,2233,187,23
331,2020-09-12T00:00:00.000,Chesapeake,Male,1808,177,26
332,2020-09-12T00:00:00.000,Chesapeake,Not Reported,7,0,0
333,2020-09-12T00:00:00.000,Chesterfield,Female,2981,154,52
334,2020-09-12T00:00:00.000,Chesterfield,Male,2835,175,60
335,2020-09-12T00:00:00.000,Chesterfield,Not Reported,125,0,1
336,2020-09-12T00:00:00.000,Chickahominy,Female,811,73,23
337,2020-09-12T00:00:00.000,Chickahominy,Male,719,77,26
338,2020-09-12T00:00:00.000,Chickahominy,Not Reported,20,0,0
339,2020-09-12T00:00:00.000,Crater,Female,1517,139,39
340,2020-09-12T00:00:00.000,Crater,Male,1965,120,41
341,2020-09-12T00:00:00.000,Crater,Not Reported,32,2,0
342,2020-09-12T00:00:00.000,Cumberland Plateau,Female,337,24,5
343,2020-09-12T00:00:00.000,Cumberland Plateau,Male,289,25,4
344,2020-09-12T00:00:00.000,Cumberland Plateau,Not Reported,1,0,0
345,2020-09-12T00:00:00.000,Eastern Shore,Female,739,70,26
346,2020-09-12T00:00:00.000,Eastern Shore,Male,714,67,22
347,2020-09-12T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-09-12T00:00:00.000,Fairfax,Female,10046,915,280
349,2020-09-12T00:00:00.000,Fairfax,Male,9494,1214,297
350,2020-09-12T00:00:00.000,Fairfax,Not Reported,148,2,5
351,2020-09-12T00:00:00.000,Hampton,Female,940,20,9
352,2020-09-12T00:00:00.000,Hampton,Male,749,38,8
353,2020-09-12T00:00:00.000,Hampton,Not Reported,17,0,0
354,2020-09-12T00:00:00.000,Henrico,Female,2632,196,105
355,2020-09-12T00:00:00.000,Henrico,Male,2335,200,90
356,2020-09-12T00:00:00.000,Henrico,Not Reported,33,0,0
357,2020-09-12T00:00:00.000,Lenowisco,Female,414,33,4
358,2020-09-12T00:00:00.000,Lenowisco,Male,407,37,11
359,2020-09-12T00:00:00.000,Lenowisco,Not Reported,6,0,0
360,2020-09-12T00:00:00.000,Lord Fairfax,Female,1525,121,50
361,2020-09-12T00:00:00.000,Lord Fairfax,Male,1381,136,48
362,2020-09-12T00:00:00.000,Lord Fairfax,Not Reported,14,0,0
363,2020-09-12T00:00:00.000,Loudoun,Female,3214,181,72
364,2020-09-12T00:00:00.000,Loudoun,Male,3142,229,46
365,2020-09-12T00:00:00.000,Loudoun,Not Reported,53,0,0
366,2020-09-12T00:00:00.000,Mount Rogers,Female,1339,78,29
367,2020-09-12T00:00:00.000,Mount Rogers,Male,1040,128,49
368,2020-09-12T00:00:00.000,Mount Rogers,Not Reported,12,0,1
369,2020-09-12T00:00:00.000,New River,Female,1244,17,3
370,2020-09-12T00:00:00.000,New River,Male,1144,32,7
371,2020-09-12T00:00:00.000,New River,Not Reported,24,0,0
372,2020-09-12T00:00:00.000,Norfolk,Female,2415,170,28
373,2020-09-12T00:00:00.000,Norfolk,Male,2213,163,33
374,2020-09-12T00:00:00.000,Norfolk,Not Reported,2,0,0
375,2020-09-12T00:00:00.000,Peninsula,Female,2102,89,34
376,2020-09-12T00:00:00.000,Peninsula,Male,1958,94,25
377,2020-09-12T00:00:00.000,Peninsula,Not Reported,18,0,0
378,2020-09-12T00:00:00.000,Piedmont,Female,609,52,10
379,2020-09-12T00:00:00.000,Piedmont,Male,1225,77,30
380,2020-09-12T00:00:00.000,Piedmont,Not Reported,4,0,0
381,2020-09-12T00:00:00.000,Pittsylvania-Danville,Female,890,69,14
382,2020-09-12T00:00:00.000,Pittsylvania-Danville,Male,732,48,9
383,2020-09-12T00:00:00.000,Pittsylvania-Danville,Not Reported,8,1,0
384,2020-09-12T00:00:00.000,Portsmouth,Female,1305,141,24
385,2020-09-12T00:00:00.000,Portsmouth,Male,1064,114,21
386,2020-09-12T00:00:00.000,Portsmouth,Not Reported,4,0,0
387,2020-09-12T00:00:00.000,Prince William,Female,7066,459,95
388,2020-09-12T00:00:00.000,Prince William,Male,6863,602,128
389,2020-09-12T00:00:00.000,Prince William,Not Reported,125,2,0
390,2020-09-12T00:00:00.000,Rappahannock,Female,2592,173,25
391,2020-09-12T00:00:00.000,Rappahannock,Male,2278,200,40
392,2020-09-12T00:00:00.000,Rappahannock,Not Reported,6,0,0
393,2020-09-12T00:00:00.000,Rappahannock Rapidan,Female,1253,68,21
394,2020-09-12T00:00:00.000,Rappahannock Rapidan,Male,1179,97,22
395,2020-09-12T00:00:00.000,Rappahannock Rapidan,Not Reported,10,0,0
396,2020-09-12T00:00:00.000,Richmond,Female,2132,193,19
397,2020-09-12T00:00:00.000,Richmond,Male,2110,201,29
398,2020-09-12T00:00:00.000,Richmond,Not Reported,49,2,2
399,2020-09-12T00:00:00.000,Roanoke,Female,735,30,9
400,2020-09-12T00:00:00.000,Roanoke,Male,617,26,6
401,2020-09-12T00:00:00.000,Roanoke,Not Reported,13,0,0
402,2020-09-12T00:00:00.000,Southside,Female,593,34,21
403,2020-09-12T00:00:00.000,Southside,Male,634,42,18
404,2020-09-12T00:00:00.000,Southside,Not Reported,5,0,0
