,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-02T00:00:00.000,Confirmed,214386,14550,3768
1,2020-12-02T00:00:00.000,Probable,28094,333,345
2,2020-12-01T00:00:00.000,Confirmed,212916,14411,3750
3,2020-12-01T00:00:00.000,Probable,27147,314,343
4,2020-11-30T00:00:00.000,Confirmed,211254,14312,3723
5,2020-11-30T00:00:00.000,Probable,26581,307,339
6,2020-11-29T00:00:00.000,Confirmed,209783,14269,3719
7,2020-11-29T00:00:00.000,Probable,26159,303,339
8,2020-11-28T00:00:00.000,Confirmed,208169,14214,3715
9,2020-11-28T00:00:00.000,Probable,25448,302,339
10,2020-11-27T00:00:00.000,Confirmed,205632,14155,3704
11,2020-11-27T00:00:00.000,Probable,24812,296,340
12,2020-11-26T00:00:00.000,Confirmed,204406,14130,3698
13,2020-11-26T00:00:00.000,Probable,24494,287,331
14,2020-11-25T00:00:00.000,Confirmed,202426,14029,3679
15,2020-11-25T00:00:00.000,Probable,23874,283,329
16,2020-11-24T00:00:00.000,Confirmed,200284,13939,3660
17,2020-11-24T00:00:00.000,Probable,23298,273,319
18,2020-11-23T00:00:00.000,Confirmed,198142,13834,3629
19,2020-11-23T00:00:00.000,Probable,22896,262,313
20,2020-11-22T00:00:00.000,Confirmed,195499,13787,3628
21,2020-11-22T00:00:00.000,Probable,22297,259,310
22,2020-11-21T00:00:00.000,Confirmed,193754,13759,3628
23,2020-11-21T00:00:00.000,Probable,21925,258,310
24,2020-11-20T00:00:00.000,Confirmed,191971,13666,3605
25,2020-11-20T00:00:00.000,Probable,21360,248,307
26,2020-11-19T00:00:00.000,Confirmed,190156,13576,3594
27,2020-11-19T00:00:00.000,Probable,20631,239,302
28,2020-11-18T00:00:00.000,Confirmed,188853,13475,3569
29,2020-11-18T00:00:00.000,Probable,19980,232,291
30,2020-11-17T00:00:00.000,Confirmed,187287,13385,3557
31,2020-11-17T00:00:00.000,Probable,19475,223,278
32,2020-11-16T00:00:00.000,Confirmed,185525,13332,3533
33,2020-11-16T00:00:00.000,Probable,19112,220,273
34,2020-11-15T00:00:00.000,Confirmed,183454,13290,3527
35,2020-11-15T00:00:00.000,Probable,18506,214,273
36,2020-11-14T00:00:00.000,Confirmed,182484,13267,3526
37,2020-11-14T00:00:00.000,Probable,18315,213,273
38,2020-11-13T00:00:00.000,Confirmed,181476,13204,3513
39,2020-11-13T00:00:00.000,Probable,17786,204,272
40,2020-11-12T00:00:00.000,Confirmed,180623,13141,3490
41,2020-11-12T00:00:00.000,Probable,17404,198,268
42,2020-11-11T00:00:00.000,Confirmed,179686,13080,3474
43,2020-11-11T00:00:00.000,Probable,16820,193,267
44,2020-11-10T00:00:00.000,Confirmed,178432,12996,3460
45,2020-11-10T00:00:00.000,Probable,16480,187,266
46,2020-11-09T00:00:00.000,Confirmed,177240,12936,3447
47,2020-11-09T00:00:00.000,Probable,16237,180,266
48,2020-11-08T00:00:00.000,Confirmed,176219,12886,3441
49,2020-11-08T00:00:00.000,Probable,15956,178,266
50,2020-11-07T00:00:00.000,Confirmed,175187,12846,3439
51,2020-11-07T00:00:00.000,Probable,15686,176,265
52,2020-11-06T00:00:00.000,Confirmed,173645,12762,3432
53,2020-11-06T00:00:00.000,Probable,15125,174,250
54,2020-11-05T00:00:00.000,Confirmed,172418,12695,3426
55,2020-11-05T00:00:00.000,Probable,14784,170,262
56,2020-11-04T00:00:00.000,Confirmed,171426,12631,3416
57,2020-11-04T00:00:00.000,Probable,14410,166,261
58,2020-11-03T00:00:00.000,Confirmed,170577,12583,3408
59,2020-11-03T00:00:00.000,Probable,14102,156,258
60,2020-11-02T00:00:00.000,Confirmed,169512,12522,3402
61,2020-11-02T00:00:00.000,Probable,13906,152,256
62,2020-11-01T00:00:00.000,Confirmed,168675,12495,3399
63,2020-11-01T00:00:00.000,Probable,13717,152,256
64,2020-10-31T00:00:00.000,Confirmed,167703,12452,3398
65,2020-10-31T00:00:00.000,Probable,13487,152,256
66,2020-10-30T00:00:00.000,Confirmed,166551,12368,3391
67,2020-10-30T00:00:00.000,Probable,13088,143,252
68,2020-10-29T00:00:00.000,Confirmed,165384,12314,3384
69,2020-10-29T00:00:00.000,Probable,12799,140,252
70,2020-10-28T00:00:00.000,Confirmed,164308,12248,3364
71,2020-10-28T00:00:00.000,Probable,12446,136,252
72,2020-10-27T00:00:00.000,Confirmed,163339,12190,3350
73,2020-10-27T00:00:00.000,Probable,12070,130,250
74,2020-10-26T00:00:00.000,Confirmed,162427,12132,3331
75,2020-10-26T00:00:00.000,Probable,11848,128,250
76,2020-10-25T00:00:00.000,Confirmed,161668,12107,3329
77,2020-10-25T00:00:00.000,Probable,11703,126,250
78,2020-10-24T00:00:00.000,Confirmed,160843,12075,3328
79,2020-10-24T00:00:00.000,Probable,11529,123,250
80,2020-10-23T00:00:00.000,Confirmed,160004,12018,3293
81,2020-10-23T00:00:00.000,Probable,11280,122,246
82,2020-10-22T00:00:00.000,Confirmed,159060,11953,3274
83,2020-10-22T00:00:00.000,Probable,11044,120,250
84,2020-10-21T00:00:00.000,Confirmed,157998,11896,3266
85,2020-10-21T00:00:00.000,Probable,10774,114,249
86,2020-10-20T00:00:00.000,Confirmed,157213,11845,3236
87,2020-10-20T00:00:00.000,Probable,10541,110,249
88,2020-10-19T00:00:00.000,Confirmed,156439,11777,3209
89,2020-10-19T00:00:00.000,Probable,10389,105,248
90,2020-10-18T00:00:00.000,Confirmed,155838,11756,3186
91,2020-10-18T00:00:00.000,Probable,10300,105,247
92,2020-10-17T00:00:00.000,Confirmed,155068,11726,3175
93,2020-10-17T00:00:00.000,Probable,10170,105,247
94,2020-10-16T00:00:00.000,Confirmed,154126,11675,3161
95,2020-10-16T00:00:00.000,Probable,9998,105,247
96,2020-10-15T00:00:00.000,Confirmed,153117,11602,3149
97,2020-10-15T00:00:00.000,Probable,9824,102,239
98,2020-10-14T00:00:00.000,Confirmed,152039,11526,3141
99,2020-10-14T00:00:00.000,Probable,9571,102,240
100,2020-10-13T00:00:00.000,Confirmed,151357,11497,3132
101,2020-10-13T00:00:00.000,Probable,9448,101,240
102,2020-10-12T00:00:00.000,Confirmed,150321,11453,3122
103,2020-10-12T00:00:00.000,Probable,9249,100,239
104,2020-10-11T00:00:00.000,Confirmed,149631,11421,3120
105,2020-10-11T00:00:00.000,Probable,9085,98,238
106,2020-10-10T00:00:00.000,Confirmed,148933,11405,3116
107,2020-10-10T00:00:00.000,Probable,8972,96,238
108,2020-10-09T00:00:00.000,Confirmed,147928,11352,3110
109,2020-10-09T00:00:00.000,Probable,8721,95,234
110,2020-10-08T00:00:00.000,Confirmed,146957,11299,3097
111,2020-10-08T00:00:00.000,Probable,8578,94,231
112,2020-10-07T00:00:00.000,Confirmed,145462,11252,3088
113,2020-10-07T00:00:00.000,Probable,8229,93,215
114,2020-10-06T00:00:00.000,Confirmed,144987,11222,3077
115,2020-10-06T00:00:00.000,Probable,8195,94,214
116,2020-10-05T00:00:00.000,Confirmed,144439,11167,3063
117,2020-10-05T00:00:00.000,Probable,8118,92,213
118,2020-10-04T00:00:00.000,Confirmed,143883,11130,3060
119,2020-10-04T00:00:00.000,Probable,7987,91,213
120,2020-10-03T00:00:00.000,Confirmed,142923,11102,3057
121,2020-10-03T00:00:00.000,Probable,7880,89,213
122,2020-10-02T00:00:00.000,Confirmed,141850,11051,3037
123,2020-10-02T00:00:00.000,Probable,7837,89,213
124,2020-10-01T00:00:00.000,Confirmed,140990,11006,3015
125,2020-10-01T00:00:00.000,Probable,7731,86,213
126,2020-09-30T00:00:00.000,Confirmed,140614,10956,2995
127,2020-09-30T00:00:00.000,Probable,7657,85,213
128,2020-09-29T00:00:00.000,Confirmed,139961,10894,2976
129,2020-09-29T00:00:00.000,Probable,7555,84,211
130,2020-09-28T00:00:00.000,Confirmed,139144,10832,2962
131,2020-09-28T00:00:00.000,Probable,7449,84,210
132,2020-09-27T00:00:00.000,Confirmed,138734,10804,2951
133,2020-09-27T00:00:00.000,Probable,7410,85,208
134,2020-09-26T00:00:00.000,Confirmed,138173,10778,2937
135,2020-09-26T00:00:00.000,Probable,7235,85,207
136,2020-09-25T00:00:00.000,Confirmed,137283,10721,2930
137,2020-09-25T00:00:00.000,Probable,7150,85,206
138,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
139,2020-09-24T00:00:00.000,Probable,7044,85,206
140,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
141,2020-09-23T00:00:00.000,Probable,6964,84,207
142,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
143,2020-09-22T00:00:00.000,Probable,6909,83,207
144,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
145,2020-09-21T00:00:00.000,Probable,6837,82,205
146,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
147,2020-09-20T00:00:00.000,Probable,6789,81,204
148,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
149,2020-09-19T00:00:00.000,Probable,6689,78,203
150,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
151,2020-09-18T00:00:00.000,Probable,6612,75,194
152,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
153,2020-09-17T00:00:00.000,Probable,6500,71,186
154,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
155,2020-09-16T00:00:00.000,Probable,6396,71,173
156,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
157,2020-09-15T00:00:00.000,Probable,6255,70,148
158,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
159,2020-09-14T00:00:00.000,Probable,6171,70,136
160,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
161,2020-09-13T00:00:00.000,Probable,6142,69,133
162,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
163,2020-09-12T00:00:00.000,Probable,6090,69,133
164,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
165,2020-09-11T00:00:00.000,Probable,5937,70,133
166,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
167,2020-09-10T00:00:00.000,Probable,5906,70,133
168,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
169,2020-09-09T00:00:00.000,Probable,5801,70,133
170,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
171,2020-09-08T00:00:00.000,Probable,5696,69,133
172,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
173,2020-09-07T00:00:00.000,Probable,5652,69,133
174,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
175,2020-09-06T00:00:00.000,Probable,5609,69,133
176,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
177,2020-09-05T00:00:00.000,Probable,5536,68,133
178,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
179,2020-09-04T00:00:00.000,Probable,5520,68,133
180,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
181,2020-09-03T00:00:00.000,Probable,5478,68,133
182,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
183,2020-09-02T00:00:00.000,Probable,5401,68,133
184,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
185,2020-09-01T00:00:00.000,Probable,5321,66,133
186,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
187,2020-08-31T00:00:00.000,Probable,5260,65,133
188,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
189,2020-08-30T00:00:00.000,Probable,5233,65,133
190,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
191,2020-08-29T00:00:00.000,Probable,5186,64,133
192,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
193,2020-08-28T00:00:00.000,Probable,5146,63,133
194,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
195,2020-08-27T00:00:00.000,Probable,5095,62,133
196,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
197,2020-08-26T00:00:00.000,Probable,5021,62,133
198,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
199,2020-08-25T00:00:00.000,Probable,4956,60,124
200,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
201,2020-08-24T00:00:00.000,Probable,4863,59,119
202,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
203,2020-08-23T00:00:00.000,Probable,4854,59,119
204,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
205,2020-08-22T00:00:00.000,Probable,4804,58,119
206,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
207,2020-08-21T00:00:00.000,Probable,4683,57,117
208,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
209,2020-08-20T00:00:00.000,Probable,4593,58,117
210,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
211,2020-08-19T00:00:00.000,Probable,4544,57,117
212,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
213,2020-08-18T00:00:00.000,Probable,4473,56,118
214,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
215,2020-08-17T00:00:00.000,Probable,4405,54,117
216,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
217,2020-08-16T00:00:00.000,Probable,4388,55,115
218,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
219,2020-08-15T00:00:00.000,Probable,4302,53,116
220,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
221,2020-08-14T00:00:00.000,Probable,4235,53,115
222,2020-08-13T00:00:00.000,Confirmed,99428,8540,2248
223,2020-08-13T00:00:00.000,Probable,4194,52,115
224,2020-08-12T00:00:00.000,Confirmed,98374,8480,2238
225,2020-08-12T00:00:00.000,Probable,4147,52,114
226,2020-08-11T00:00:00.000,Confirmed,97712,8407,2232
227,2020-08-11T00:00:00.000,Probable,4033,51,112
228,2020-08-10T00:00:00.000,Confirmed,96807,8341,2215
229,2020-08-10T00:00:00.000,Probable,3942,50,112
230,2020-08-09T00:00:00.000,Confirmed,96167,8319,2214
231,2020-08-09T00:00:00.000,Probable,3919,50,112
232,2020-08-08T00:00:00.000,Confirmed,95326,8282,2211
233,2020-08-08T00:00:00.000,Probable,3863,50,111
234,2020-08-07T00:00:00.000,Confirmed,94141,8231,2208
235,2020-08-07T00:00:00.000,Probable,3741,50,109
236,2020-08-06T00:00:00.000,Confirmed,92244,8135,2191
237,2020-08-06T00:00:00.000,Probable,3623,48,108
238,2020-08-05T00:00:00.000,Confirmed,91473,8077,2164
239,2020-08-05T00:00:00.000,Probable,3576,49,110
240,2020-08-04T00:00:00.000,Confirmed,90728,8037,2134
241,2020-08-04T00:00:00.000,Probable,3523,48,110
242,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
243,2020-08-03T00:00:00.000,Probable,3504,48,110
244,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
245,2020-08-02T00:00:00.000,Probable,3458,48,110
246,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
247,2020-08-01T00:00:00.000,Probable,3434,48,110
248,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
249,2020-07-31T00:00:00.000,Probable,3387,46,107
250,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
251,2020-07-30T00:00:00.000,Probable,3358,46,106
252,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
253,2020-07-29T00:00:00.000,Probable,3293,46,105
254,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
255,2020-07-28T00:00:00.000,Probable,3262,46,104
256,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
257,2020-07-27T00:00:00.000,Probable,3201,47,104
258,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
259,2020-07-26T00:00:00.000,Probable,3174,47,103
260,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
261,2020-07-25T00:00:00.000,Probable,3129,46,103
262,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
263,2020-07-24T00:00:00.000,Probable,3111,43,103
264,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
265,2020-07-23T00:00:00.000,Probable,3055,43,103
266,2020-07-22T00:00:00.000,Confirmed,77380,7307,1948
267,2020-07-22T00:00:00.000,Probable,3013,44,103
268,2020-07-21T00:00:00.000,Confirmed,76427,7223,1945
269,2020-07-21T00:00:00.000,Probable,2944,44,103
270,2020-07-20T00:00:00.000,Confirmed,75415,7157,1927
271,2020-07-20T00:00:00.000,Probable,2960,44,104
272,2020-07-19T00:00:00.000,Confirmed,74490,7121,1923
273,2020-07-19T00:00:00.000,Probable,2940,44,104
274,2020-07-18T00:00:00.000,Confirmed,73420,7102,1921
275,2020-07-18T00:00:00.000,Probable,2953,45,104
276,2020-07-17T00:00:00.000,Confirmed,72516,7040,1909
277,2020-07-17T00:00:00.000,Probable,2917,47,104
278,2020-07-16T00:00:00.000,Confirmed,71570,6975,1903
279,2020-07-16T00:00:00.000,Probable,2861,45,104
280,2020-07-15T00:00:00.000,Confirmed,70669,6859,1882
281,2020-07-15T00:00:00.000,Probable,2858,46,110
282,2020-07-14T00:00:00.000,Confirmed,69610,6771,1870
283,2020-07-14T00:00:00.000,Probable,2833,46,107
284,2020-07-13T00:00:00.000,Confirmed,68814,6720,1861
285,2020-07-13T00:00:00.000,Probable,2828,45,107
286,2020-07-12T00:00:00.000,Confirmed,67830,6699,1859
287,2020-07-12T00:00:00.000,Probable,2840,45,107
288,2020-07-11T00:00:00.000,Confirmed,66963,6663,1857
289,2020-07-11T00:00:00.000,Probable,2819,44,105
290,2020-07-10T00:00:00.000,Confirmed,66095,6632,1853
291,2020-07-10T00:00:00.000,Probable,2836,43,105
292,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
293,2020-07-09T00:00:00.000,Probable,2797,43,105
294,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
295,2020-07-08T00:00:00.000,Probable,2792,43,106
296,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
297,2020-07-07T00:00:00.000,Probable,2790,42,106
298,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
299,2020-07-06T00:00:00.000,Probable,2763,41,106
300,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
301,2020-07-05T00:00:00.000,Probable,2767,41,107
302,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
303,2020-07-04T00:00:00.000,Probable,2709,35,104
304,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
305,2020-07-03T00:00:00.000,Probable,2703,34,104
306,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
307,2020-07-02T00:00:00.000,Probable,2696,35,104
308,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
309,2020-07-01T00:00:00.000,Probable,2675,34,105
310,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
311,2020-06-30T00:00:00.000,Probable,2663,34,105
312,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
313,2020-06-29T00:00:00.000,Probable,2667,36,105
314,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
315,2020-06-28T00:00:00.000,Probable,2665,36,104
316,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
317,2020-06-27T00:00:00.000,Probable,2636,36,104
318,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
319,2020-06-26T00:00:00.000,Probable,2593,36,104
320,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
321,2020-06-25T00:00:00.000,Probable,2562,34,103
322,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
323,2020-06-24T00:00:00.000,Probable,2558,33,102
324,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
325,2020-06-23T00:00:00.000,Probable,2542,32,103
326,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
327,2020-06-22T00:00:00.000,Probable,2516,32,103
328,2020-06-21T00:00:00.000,Confirmed,55504,5808,1508
329,2020-06-21T00:00:00.000,Probable,2490,32,103
330,2020-06-20T00:00:00.000,Confirmed,54953,5775,1504
331,2020-06-20T00:00:00.000,Probable,2490,32,103
332,2020-06-19T00:00:00.000,Confirmed,54312,5765,1499
333,2020-06-19T00:00:00.000,Probable,2481,32,103
334,2020-06-18T00:00:00.000,Confirmed,53769,5713,1482
335,2020-06-18T00:00:00.000,Probable,2469,31,104
336,2020-06-17T00:00:00.000,Confirmed,53318,5661,1478
337,2020-06-17T00:00:00.000,Probable,2457,31,105
338,2020-06-16T00:00:00.000,Confirmed,52917,5614,1465
339,2020-06-16T00:00:00.000,Probable,2414,29,105
340,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
341,2020-06-15T00:00:00.000,Probable,2426,31,108
342,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
343,2020-06-14T00:00:00.000,Probable,2403,30,108
344,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
345,2020-06-13T00:00:00.000,Probable,2370,29,106
346,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
347,2020-06-12T00:00:00.000,Probable,2358,28,108
348,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
349,2020-06-11T00:00:00.000,Probable,2372,29,107
350,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
351,2020-06-10T00:00:00.000,Probable,2392,32,106
352,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
353,2020-06-09T00:00:00.000,Probable,2376,31,105
354,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
355,2020-06-08T00:00:00.000,Probable,2372,31,104
356,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
357,2020-06-07T00:00:00.000,Probable,2332,31,103
358,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
359,2020-06-06T00:00:00.000,Probable,2274,30,103
360,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
361,2020-06-05T00:00:00.000,Probable,2251,30,103
362,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
363,2020-06-04T00:00:00.000,Probable,2236,32,107
364,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
365,2020-06-03T00:00:00.000,Probable,2190,32,106
366,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
367,2020-06-02T00:00:00.000,Probable,2170,32,107
368,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
369,2020-06-01T00:00:00.000,Probable,2151,34,110
370,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
371,2020-05-31T00:00:00.000,Probable,2108,32,101
372,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
373,2020-05-30T00:00:00.000,Probable,2082,31,101
374,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
375,2020-05-29T00:00:00.000,Probable,2056,32,100
376,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
377,2020-05-28T00:00:00.000,Probable,2008,32,102
378,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
