,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
152,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
153,2020-08-03T00:00:00.000,Probable,3504,48,110
154,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
155,2020-08-02T00:00:00.000,Probable,3458,48,110
156,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
157,2020-08-01T00:00:00.000,Probable,3434,48,110
158,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
159,2020-07-31T00:00:00.000,Probable,3387,46,107
160,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
161,2020-07-30T00:00:00.000,Probable,3358,46,106
162,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
163,2020-07-29T00:00:00.000,Probable,3293,46,105
164,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
165,2020-07-28T00:00:00.000,Probable,3262,46,104
166,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
167,2020-07-27T00:00:00.000,Probable,3201,47,104
168,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
169,2020-07-26T00:00:00.000,Probable,3174,47,103
170,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
171,2020-07-25T00:00:00.000,Probable,3129,46,103
172,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
173,2020-07-24T00:00:00.000,Probable,3111,43,103
174,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
175,2020-07-23T00:00:00.000,Probable,3055,43,103
176,2020-07-22T00:00:00.000,Confirmed,77380,7307,1948
177,2020-07-22T00:00:00.000,Probable,3013,44,103
178,2020-07-21T00:00:00.000,Confirmed,76427,7223,1945
179,2020-07-21T00:00:00.000,Probable,2944,44,103
180,2020-07-20T00:00:00.000,Confirmed,75415,7157,1927
181,2020-07-20T00:00:00.000,Probable,2960,44,104
182,2020-07-19T00:00:00.000,Confirmed,74490,7121,1923
183,2020-07-19T00:00:00.000,Probable,2940,44,104
184,2020-07-18T00:00:00.000,Confirmed,73420,7102,1921
185,2020-07-18T00:00:00.000,Probable,2953,45,104
186,2020-07-17T00:00:00.000,Confirmed,72516,7040,1909
187,2020-07-17T00:00:00.000,Probable,2917,47,104
188,2020-07-16T00:00:00.000,Confirmed,71570,6975,1903
189,2020-07-16T00:00:00.000,Probable,2861,45,104
190,2020-07-15T00:00:00.000,Confirmed,70669,6859,1882
191,2020-07-15T00:00:00.000,Probable,2858,46,110
192,2020-07-14T00:00:00.000,Confirmed,69610,6771,1870
193,2020-07-14T00:00:00.000,Probable,2833,46,107
194,2020-07-13T00:00:00.000,Confirmed,68814,6720,1861
195,2020-07-13T00:00:00.000,Probable,2828,45,107
196,2020-07-12T00:00:00.000,Confirmed,67830,6699,1859
197,2020-07-12T00:00:00.000,Probable,2840,45,107
198,2020-07-11T00:00:00.000,Confirmed,66963,6663,1857
199,2020-07-11T00:00:00.000,Probable,2819,44,105
200,2020-07-10T00:00:00.000,Confirmed,66095,6632,1853
201,2020-07-10T00:00:00.000,Probable,2836,43,105
202,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
203,2020-07-09T00:00:00.000,Probable,2797,43,105
204,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
205,2020-07-08T00:00:00.000,Probable,2792,43,106
206,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
207,2020-07-07T00:00:00.000,Probable,2790,42,106
208,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
209,2020-07-06T00:00:00.000,Probable,2763,41,106
210,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
211,2020-07-05T00:00:00.000,Probable,2767,41,107
212,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
213,2020-07-04T00:00:00.000,Probable,2709,35,104
214,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
215,2020-07-03T00:00:00.000,Probable,2703,34,104
216,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
217,2020-07-02T00:00:00.000,Probable,2696,35,104
218,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
219,2020-07-01T00:00:00.000,Probable,2675,34,105
220,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
221,2020-06-30T00:00:00.000,Probable,2663,34,105
222,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
223,2020-06-29T00:00:00.000,Probable,2667,36,105
224,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
225,2020-06-28T00:00:00.000,Probable,2665,36,104
226,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
227,2020-06-27T00:00:00.000,Probable,2636,36,104
228,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
229,2020-06-26T00:00:00.000,Probable,2593,36,104
230,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
231,2020-06-25T00:00:00.000,Probable,2562,34,103
232,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
233,2020-06-24T00:00:00.000,Probable,2558,33,102
234,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
235,2020-06-23T00:00:00.000,Probable,2542,32,103
236,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
237,2020-06-22T00:00:00.000,Probable,2516,32,103
238,2020-06-21T00:00:00.000,Confirmed,55504,5808,1508
239,2020-06-21T00:00:00.000,Probable,2490,32,103
240,2020-06-20T00:00:00.000,Confirmed,54953,5775,1504
241,2020-06-20T00:00:00.000,Probable,2490,32,103
242,2020-06-19T00:00:00.000,Confirmed,54312,5765,1499
243,2020-06-19T00:00:00.000,Probable,2481,32,103
244,2020-06-18T00:00:00.000,Confirmed,53769,5713,1482
245,2020-06-18T00:00:00.000,Probable,2469,31,104
246,2020-06-17T00:00:00.000,Confirmed,53318,5661,1478
247,2020-06-17T00:00:00.000,Probable,2457,31,105
248,2020-06-16T00:00:00.000,Confirmed,52917,5614,1465
249,2020-06-16T00:00:00.000,Probable,2414,29,105
250,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
251,2020-06-15T00:00:00.000,Probable,2426,31,108
252,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
253,2020-06-14T00:00:00.000,Probable,2403,30,108
254,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
255,2020-06-13T00:00:00.000,Probable,2370,29,106
256,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
257,2020-06-12T00:00:00.000,Probable,2358,28,108
258,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
259,2020-06-11T00:00:00.000,Probable,2372,29,107
260,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
261,2020-06-10T00:00:00.000,Probable,2392,32,106
262,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
263,2020-06-09T00:00:00.000,Probable,2376,31,105
264,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
265,2020-06-08T00:00:00.000,Probable,2372,31,104
266,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
267,2020-06-07T00:00:00.000,Probable,2332,31,103
268,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
269,2020-06-06T00:00:00.000,Probable,2274,30,103
270,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
271,2020-06-05T00:00:00.000,Probable,2251,30,103
272,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
273,2020-06-04T00:00:00.000,Probable,2236,32,107
274,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
275,2020-06-03T00:00:00.000,Probable,2190,32,106
276,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
277,2020-06-02T00:00:00.000,Probable,2170,32,107
278,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
279,2020-06-01T00:00:00.000,Probable,2151,34,110
280,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
281,2020-05-31T00:00:00.000,Probable,2108,32,101
282,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
283,2020-05-30T00:00:00.000,Probable,2082,31,101
284,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
285,2020-05-29T00:00:00.000,Probable,2056,32,100
286,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
287,2020-05-28T00:00:00.000,Probable,2008,32,102
288,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
289,2020-05-27T00:00:00.000,Probable,1973,34,79
290,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
291,2020-05-26T00:00:00.000,Probable,1902,31,61
292,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
293,2020-05-25T00:00:00.000,Probable,1837,30,50
294,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
295,2020-05-24T00:00:00.000,Probable,1793,29,36
296,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
297,2020-05-23T00:00:00.000,Probable,1787,28,36
298,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
299,2020-05-22T00:00:00.000,Probable,1742,28,36
300,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
301,2020-05-21T00:00:00.000,Probable,1709,27,35
302,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
303,2020-05-20T00:00:00.000,Probable,1661,28,34
304,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
305,2020-05-19T00:00:00.000,Probable,1606,28,34
306,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
307,2020-05-18T00:00:00.000,Probable,1549,26,34
308,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
309,2020-05-17T00:00:00.000,Probable,1487,26,34
310,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
311,2020-05-16T00:00:00.000,Probable,1450,27,34
312,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
313,2020-05-15T00:00:00.000,Probable,1379,27,33
314,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
315,2020-05-14T00:00:00.000,Probable,1344,24,28
316,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
317,2020-05-13T00:00:00.000,Probable,1315,22,28
318,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
319,2020-05-12T00:00:00.000,Probable,1199,22,27
320,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
321,2020-05-11T00:00:00.000,Probable,1181,22,27
322,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
323,2020-05-10T00:00:00.000,Probable,1119,21,26
324,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
325,2020-05-09T00:00:00.000,Probable,1110,21,26
326,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
327,2020-05-08T00:00:00.000,Probable,1068,20,25
328,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
329,2020-05-07T00:00:00.000,Probable,1033,21,24
330,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
331,2020-05-05T00:00:00.000,Probable,899,19,23
332,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
333,2020-05-04T00:00:00.000,Probable,852,19,22
334,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
335,2020-05-03T00:00:00.000,Probable,798,14,16
336,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
337,2020-05-02T00:00:00.000,Probable,752,9,9
338,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
339,2020-05-01T00:00:00.000,Probable,792,9,9
340,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
341,2020-04-30T00:00:00.000,Probable,666,9,9
342,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
343,2020-04-29T00:00:00.000,Probable,633,7,9
344,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
345,2020-04-28T00:00:00.000,Probable,545,7,5
346,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
347,2020-04-27T00:00:00.000,Probable,499,7,4
348,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
349,2020-04-26T00:00:00.000,Probable,482,7,4
350,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
351,2020-04-25T00:00:00.000,Probable,464,7,4
352,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
353,2020-04-24T00:00:00.000,Probable,425,8,3
354,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
355,2020-04-23T00:00:00.000,Probable,371,10,2
356,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
357,2020-04-22T00:00:00.000,Probable,314,3,2
358,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
359,2020-04-21T00:00:00.000,Probable,179,3,3
