,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-30T00:00:00.000,51001,Accomack,Eastern Shore,1182,90,19
1,2020-09-30T00:00:00.000,51003,Albemarle,Thomas Jefferson,1306,76,21
2,2020-09-30T00:00:00.000,51005,Alleghany,Alleghany,79,8,4
3,2020-09-30T00:00:00.000,51007,Amelia,Piedmont,124,14,5
4,2020-09-30T00:00:00.000,51009,Amherst,Central Virginia,403,14,4
5,2020-09-30T00:00:00.000,51011,Appomattox,Central Virginia,216,13,3
6,2020-09-30T00:00:00.000,51013,Arlington,Arlington,3995,500,150
7,2020-09-30T00:00:00.000,51015,Augusta,Central Shenandoah,512,23,7
8,2020-09-30T00:00:00.000,51017,Bath,Central Shenandoah,15,0,0
9,2020-09-30T00:00:00.000,51019,Bedford,Central Virginia,786,41,13
10,2020-09-30T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-09-30T00:00:00.000,51023,Botetourt,Alleghany,306,24,10
12,2020-09-30T00:00:00.000,51025,Brunswick,Southside,361,29,5
13,2020-09-30T00:00:00.000,51027,Buchanan,Cumberland Plateau,157,10,2
14,2020-09-30T00:00:00.000,51029,Buckingham,Piedmont,681,24,9
15,2020-09-30T00:00:00.000,51031,Campbell,Central Virginia,460,15,4
16,2020-09-30T00:00:00.000,51033,Caroline,Rappahannock,365,29,5
17,2020-09-30T00:00:00.000,51035,Carroll,Mount Rogers,505,43,24
18,2020-09-30T00:00:00.000,51036,Charles City,Chickahominy,83,21,5
19,2020-09-30T00:00:00.000,51037,Charlotte,Piedmont,107,6,0
20,2020-09-30T00:00:00.000,51041,Chesterfield,Chesterfield,6053,341,95
21,2020-09-30T00:00:00.000,51043,Clarke,Lord Fairfax,95,12,1
22,2020-09-30T00:00:00.000,51045,Craig,Alleghany,31,1,0
23,2020-09-30T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1210,94,17
24,2020-09-30T00:00:00.000,51049,Cumberland,Piedmont,105,8,2
25,2020-09-30T00:00:00.000,51051,Dickenson,Cumberland Plateau,102,7,1
26,2020-09-30T00:00:00.000,51053,Dinwiddie,Crater,399,38,11
27,2020-09-30T00:00:00.000,51057,Essex,Three Rivers,180,12,2
28,2020-09-30T00:00:00.000,51059,Fairfax,Fairfax,20981,2160,588
29,2020-09-30T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,940,47,25
