,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
1,2020-09-20T00:00:00.000,Probable,6789,81,204
2,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
3,2020-09-19T00:00:00.000,Probable,6689,78,203
4,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
5,2020-09-18T00:00:00.000,Probable,6612,75,194
6,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
7,2020-09-17T00:00:00.000,Probable,6500,71,186
8,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
9,2020-09-16T00:00:00.000,Probable,6396,71,173
10,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
11,2020-09-15T00:00:00.000,Probable,6255,70,148
12,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
13,2020-09-14T00:00:00.000,Probable,6171,70,136
14,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
15,2020-09-13T00:00:00.000,Probable,6142,69,133
16,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
17,2020-09-12T00:00:00.000,Probable,6090,69,133
18,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
19,2020-09-11T00:00:00.000,Probable,5937,70,133
20,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
21,2020-09-10T00:00:00.000,Probable,5906,70,133
22,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
23,2020-09-09T00:00:00.000,Probable,5801,70,133
24,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
25,2020-09-08T00:00:00.000,Probable,5696,69,133
26,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
27,2020-09-07T00:00:00.000,Probable,5652,69,133
28,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
29,2020-09-06T00:00:00.000,Probable,5609,69,133
30,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
31,2020-09-05T00:00:00.000,Probable,5536,68,133
32,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
33,2020-09-04T00:00:00.000,Probable,5520,68,133
34,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
35,2020-09-03T00:00:00.000,Probable,5478,68,133
36,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
37,2020-09-02T00:00:00.000,Probable,5401,68,133
38,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
