,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-11-01T00:00:00.000,51001,Accomack,Eastern Shore,1227,98,19
1,2020-11-01T00:00:00.000,51003,Albemarle,Thomas Jefferson,1612,96,24
2,2020-11-01T00:00:00.000,51005,Alleghany,Alleghany,154,13,4
3,2020-11-01T00:00:00.000,51007,Amelia,Piedmont,150,17,6
4,2020-11-01T00:00:00.000,51009,Amherst,Central Virginia,626,25,6
5,2020-11-01T00:00:00.000,51011,Appomattox,Central Virginia,308,18,6
6,2020-11-01T00:00:00.000,51013,Arlington,Arlington,4764,541,154
7,2020-11-01T00:00:00.000,51015,Augusta,Central Shenandoah,718,30,9
8,2020-11-01T00:00:00.000,51017,Bath,Central Shenandoah,26,1,0
9,2020-11-01T00:00:00.000,51019,Bedford,Central Virginia,1308,61,18
10,2020-11-01T00:00:00.000,51021,Bland,Mount Rogers,79,4,5
11,2020-11-01T00:00:00.000,51023,Botetourt,Alleghany,479,26,12
12,2020-11-01T00:00:00.000,51025,Brunswick,Southside,424,30,5
13,2020-11-01T00:00:00.000,51027,Buchanan,Cumberland Plateau,276,17,4
14,2020-11-01T00:00:00.000,51029,Buckingham,Piedmont,763,26,9
15,2020-11-01T00:00:00.000,51031,Campbell,Central Virginia,784,32,9
16,2020-11-01T00:00:00.000,51033,Caroline,Rappahannock,450,32,6
17,2020-11-01T00:00:00.000,51035,Carroll,Mount Rogers,635,49,29
18,2020-11-01T00:00:00.000,51036,Charles City,Chickahominy,104,23,5
19,2020-11-01T00:00:00.000,51037,Charlotte,Piedmont,225,13,1
20,2020-11-01T00:00:00.000,51041,Chesterfield,Chesterfield,7302,426,120
21,2020-11-01T00:00:00.000,51043,Clarke,Lord Fairfax,125,14,1
22,2020-11-01T00:00:00.000,51045,Craig,Alleghany,61,3,0
23,2020-11-01T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1401,97,18
24,2020-11-01T00:00:00.000,51049,Cumberland,Piedmont,126,9,2
25,2020-11-01T00:00:00.000,51051,Dickenson,Cumberland Plateau,155,8,1
26,2020-11-01T00:00:00.000,51053,Dinwiddie,Crater,540,44,12
27,2020-11-01T00:00:00.000,51057,Essex,Three Rivers,201,13,2
28,2020-11-01T00:00:00.000,51059,Fairfax,Fairfax,24233,2287,605
29,2020-11-01T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1122,56,27
30,2020-11-01T00:00:00.000,51063,Floyd,New River,257,13,15
31,2020-11-01T00:00:00.000,51065,Fluvanna,Thomas Jefferson,436,42,9
32,2020-11-01T00:00:00.000,51067,Franklin County,West Piedmont,945,36,6
33,2020-11-01T00:00:00.000,51069,Frederick,Lord Fairfax,1215,87,13
34,2020-11-01T00:00:00.000,51071,Giles,New River,146,4,0
35,2020-11-01T00:00:00.000,51073,Gloucester,Three Rivers,357,18,3
36,2020-11-01T00:00:00.000,51075,Goochland,Chickahominy,340,31,7
37,2020-11-01T00:00:00.000,51077,Grayson,Mount Rogers,395,30,19
38,2020-11-01T00:00:00.000,51079,Greene,Thomas Jefferson,298,15,3
39,2020-11-01T00:00:00.000,51081,Greensville,Crater,909,40,15
40,2020-11-01T00:00:00.000,51083,Halifax,Southside,553,16,8
41,2020-11-01T00:00:00.000,51085,Hanover,Chickahominy,1721,129,44
