,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-11T00:00:00.000,Alexandria,0-9,323,3,0
1,2020-11-11T00:00:00.000,Alexandria,10-19,319,6,0
2,2020-11-11T00:00:00.000,Alexandria,20-29,892,9,1
3,2020-11-11T00:00:00.000,Alexandria,30-39,1042,36,1
4,2020-11-11T00:00:00.000,Alexandria,40-49,779,55,1
5,2020-11-11T00:00:00.000,Alexandria,50-59,569,68,14
6,2020-11-11T00:00:00.000,Alexandria,60-69,340,64,5
7,2020-11-11T00:00:00.000,Alexandria,70-79,153,55,21
8,2020-11-11T00:00:00.000,Alexandria,80+,130,38,33
9,2020-11-11T00:00:00.000,Alexandria,Missing,12,0,0
10,2020-11-11T00:00:00.000,Alleghany,0-9,91,0,0
11,2020-11-11T00:00:00.000,Alleghany,10-19,370,2,0
12,2020-11-11T00:00:00.000,Alleghany,20-29,643,2,0
13,2020-11-11T00:00:00.000,Alleghany,30-39,507,8,0
14,2020-11-11T00:00:00.000,Alleghany,40-49,531,11,0
15,2020-11-11T00:00:00.000,Alleghany,50-59,539,16,1
16,2020-11-11T00:00:00.000,Alleghany,60-69,367,29,3
17,2020-11-11T00:00:00.000,Alleghany,70-79,289,36,25
18,2020-11-11T00:00:00.000,Alleghany,80+,272,30,19
19,2020-11-11T00:00:00.000,Alleghany,Missing,7,0,0
20,2020-11-11T00:00:00.000,Arlington,0-9,157,2,0
21,2020-11-11T00:00:00.000,Arlington,10-19,333,7,0
22,2020-11-11T00:00:00.000,Arlington,20-29,1248,26,0
23,2020-11-11T00:00:00.000,Arlington,30-39,1001,55,0
24,2020-11-11T00:00:00.000,Arlington,40-49,802,71,9
25,2020-11-11T00:00:00.000,Arlington,50-59,643,90,8
26,2020-11-11T00:00:00.000,Arlington,60-69,439,110,23
27,2020-11-11T00:00:00.000,Arlington,70-79,238,87,38
28,2020-11-11T00:00:00.000,Arlington,80+,242,98,77
29,2020-11-11T00:00:00.000,Arlington,Missing,27,1,0
30,2020-11-11T00:00:00.000,Central Shenandoah,0-9,190,0,0
31,2020-11-11T00:00:00.000,Central Shenandoah,10-19,1458,2,0
32,2020-11-11T00:00:00.000,Central Shenandoah,20-29,2123,15,0
33,2020-11-11T00:00:00.000,Central Shenandoah,30-39,801,12,2
34,2020-11-11T00:00:00.000,Central Shenandoah,40-49,841,29,0
35,2020-11-11T00:00:00.000,Central Shenandoah,50-59,829,54,7
36,2020-11-11T00:00:00.000,Central Shenandoah,60-69,646,69,17
37,2020-11-11T00:00:00.000,Central Shenandoah,70-79,343,77,23
38,2020-11-11T00:00:00.000,Central Shenandoah,80+,309,64,40
39,2020-11-11T00:00:00.000,Central Shenandoah,Missing,20,0,0
40,2020-11-11T00:00:00.000,Central Virginia,0-9,159,1,0
41,2020-11-11T00:00:00.000,Central Virginia,10-19,742,3,0
42,2020-11-11T00:00:00.000,Central Virginia,20-29,1329,9,0
43,2020-11-11T00:00:00.000,Central Virginia,30-39,696,18,0
44,2020-11-11T00:00:00.000,Central Virginia,40-49,705,12,1
45,2020-11-11T00:00:00.000,Central Virginia,50-59,791,27,5
46,2020-11-11T00:00:00.000,Central Virginia,60-69,554,44,10
47,2020-11-11T00:00:00.000,Central Virginia,70-79,369,56,14
48,2020-11-11T00:00:00.000,Central Virginia,80+,221,48,37
49,2020-11-11T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-11-11T00:00:00.000,Chesapeake,0-9,198,3,0
51,2020-11-11T00:00:00.000,Chesapeake,10-19,465,4,0
52,2020-11-11T00:00:00.000,Chesapeake,20-29,985,11,0
53,2020-11-11T00:00:00.000,Chesapeake,30-39,996,29,0
54,2020-11-11T00:00:00.000,Chesapeake,40-49,825,59,1
55,2020-11-11T00:00:00.000,Chesapeake,50-59,780,94,8
56,2020-11-11T00:00:00.000,Chesapeake,60-69,585,117,18
57,2020-11-11T00:00:00.000,Chesapeake,70-79,287,99,16
58,2020-11-11T00:00:00.000,Chesapeake,80+,212,83,37
59,2020-11-11T00:00:00.000,Chesapeake,Missing,38,1,0
60,2020-11-11T00:00:00.000,Chesterfield,0-9,357,5,0
61,2020-11-11T00:00:00.000,Chesterfield,10-19,870,2,0
62,2020-11-11T00:00:00.000,Chesterfield,20-29,1552,21,0
63,2020-11-11T00:00:00.000,Chesterfield,30-39,1589,50,1
64,2020-11-11T00:00:00.000,Chesterfield,40-49,1392,62,5
65,2020-11-11T00:00:00.000,Chesterfield,50-59,1182,104,8
66,2020-11-11T00:00:00.000,Chesterfield,60-69,763,108,29
67,2020-11-11T00:00:00.000,Chesterfield,70-79,366,81,43
68,2020-11-11T00:00:00.000,Chesterfield,80+,282,59,65
69,2020-11-11T00:00:00.000,Chesterfield,Missing,184,2,0
70,2020-11-11T00:00:00.000,Chickahominy,0-9,74,1,0
71,2020-11-11T00:00:00.000,Chickahominy,10-19,310,0,0
72,2020-11-11T00:00:00.000,Chickahominy,20-29,446,4,0
73,2020-11-11T00:00:00.000,Chickahominy,30-39,384,8,0
74,2020-11-11T00:00:00.000,Chickahominy,40-49,365,19,1
75,2020-11-11T00:00:00.000,Chickahominy,50-59,468,37,1
76,2020-11-11T00:00:00.000,Chickahominy,60-69,297,46,11
77,2020-11-11T00:00:00.000,Chickahominy,70-79,203,41,12
78,2020-11-11T00:00:00.000,Chickahominy,80+,144,55,36
79,2020-11-11T00:00:00.000,Chickahominy,Missing,27,0,1
80,2020-11-11T00:00:00.000,Crater,0-9,138,2,0
81,2020-11-11T00:00:00.000,Crater,10-19,350,2,0
82,2020-11-11T00:00:00.000,Crater,20-29,911,10,0
83,2020-11-11T00:00:00.000,Crater,30-39,1031,14,1
84,2020-11-11T00:00:00.000,Crater,40-49,834,30,1
85,2020-11-11T00:00:00.000,Crater,50-59,923,66,10
86,2020-11-11T00:00:00.000,Crater,60-69,629,84,26
87,2020-11-11T00:00:00.000,Crater,70-79,347,64,34
88,2020-11-11T00:00:00.000,Crater,80+,221,47,46
89,2020-11-11T00:00:00.000,Crater,Missing,44,0,0
90,2020-11-11T00:00:00.000,Cumberland Plateau,0-9,72,1,0
91,2020-11-11T00:00:00.000,Cumberland Plateau,10-19,238,2,0
92,2020-11-11T00:00:00.000,Cumberland Plateau,20-29,278,0,0
93,2020-11-11T00:00:00.000,Cumberland Plateau,30-39,230,2,0
94,2020-11-11T00:00:00.000,Cumberland Plateau,40-49,265,10,1
95,2020-11-11T00:00:00.000,Cumberland Plateau,50-59,287,26,2
96,2020-11-11T00:00:00.000,Cumberland Plateau,60-69,242,28,4
97,2020-11-11T00:00:00.000,Cumberland Plateau,70-79,155,24,4
98,2020-11-11T00:00:00.000,Cumberland Plateau,80+,69,22,6
99,2020-11-11T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-11-11T00:00:00.000,Eastern Shore,0-9,33,2,0
101,2020-11-11T00:00:00.000,Eastern Shore,10-19,86,1,0
102,2020-11-11T00:00:00.000,Eastern Shore,20-29,224,6,0
103,2020-11-11T00:00:00.000,Eastern Shore,30-39,281,11,0
