,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-10-14T00:00:00.000,51001,Accomack,Eastern Shore,1195,92,19
1,2020-10-14T00:00:00.000,51003,Albemarle,Thomas Jefferson,1447,84,22
2,2020-10-14T00:00:00.000,51005,Alleghany,Alleghany,83,8,4
3,2020-10-14T00:00:00.000,51007,Amelia,Piedmont,132,14,5
4,2020-10-14T00:00:00.000,51009,Amherst,Central Virginia,497,17,4
5,2020-10-14T00:00:00.000,51011,Appomattox,Central Virginia,253,16,4
6,2020-10-14T00:00:00.000,51013,Arlington,Arlington,4250,518,152
7,2020-10-14T00:00:00.000,51015,Augusta,Central Shenandoah,585,26,8
8,2020-10-14T00:00:00.000,51017,Bath,Central Shenandoah,20,1,0
9,2020-10-14T00:00:00.000,51019,Bedford,Central Virginia,993,45,15
10,2020-10-14T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-10-14T00:00:00.000,51023,Botetourt,Alleghany,340,24,11
12,2020-10-14T00:00:00.000,51025,Brunswick,Southside,398,30,5
13,2020-10-14T00:00:00.000,51027,Buchanan,Cumberland Plateau,215,13,2
14,2020-10-14T00:00:00.000,51029,Buckingham,Piedmont,715,25,9
15,2020-10-14T00:00:00.000,51031,Campbell,Central Virginia,587,22,5
16,2020-10-14T00:00:00.000,51033,Caroline,Rappahannock,386,30,5
17,2020-10-14T00:00:00.000,51035,Carroll,Mount Rogers,534,48,25
18,2020-10-14T00:00:00.000,51036,Charles City,Chickahominy,90,22,5
19,2020-10-14T00:00:00.000,51037,Charlotte,Piedmont,187,8,0
20,2020-10-14T00:00:00.000,51041,Chesterfield,Chesterfield,6478,386,98
21,2020-10-14T00:00:00.000,51043,Clarke,Lord Fairfax,111,12,1
22,2020-10-14T00:00:00.000,51045,Craig,Alleghany,38,3,0
23,2020-10-14T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1257,94,18
24,2020-10-14T00:00:00.000,51049,Cumberland,Piedmont,111,8,2
25,2020-10-14T00:00:00.000,51051,Dickenson,Cumberland Plateau,112,8,1
26,2020-10-14T00:00:00.000,51053,Dinwiddie,Crater,458,40,12
27,2020-10-14T00:00:00.000,51057,Essex,Three Rivers,187,12,2
28,2020-10-14T00:00:00.000,51059,Fairfax,Fairfax,22275,2198,599
29,2020-10-14T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1021,51,25
30,2020-10-14T00:00:00.000,51063,Floyd,New River,227,13,16
31,2020-10-14T00:00:00.000,51065,Fluvanna,Thomas Jefferson,402,38,9
32,2020-10-14T00:00:00.000,51067,Franklin County,West Piedmont,568,22,4
33,2020-10-14T00:00:00.000,51069,Frederick,Lord Fairfax,1041,69,13
34,2020-10-14T00:00:00.000,51071,Giles,New River,101,4,0
