,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-11-07T00:00:00.000,51001,Accomack,Eastern Shore,1239,100,19
1,2020-11-07T00:00:00.000,51003,Albemarle,Thomas Jefferson,1657,96,24
2,2020-11-07T00:00:00.000,51005,Alleghany,Alleghany,218,14,4
3,2020-11-07T00:00:00.000,51007,Amelia,Piedmont,151,18,6
4,2020-11-07T00:00:00.000,51009,Amherst,Central Virginia,651,26,6
5,2020-11-07T00:00:00.000,51011,Appomattox,Central Virginia,330,19,6
6,2020-11-07T00:00:00.000,51013,Arlington,Arlington,4970,545,154
7,2020-11-07T00:00:00.000,51015,Augusta,Central Shenandoah,788,30,9
8,2020-11-07T00:00:00.000,51017,Bath,Central Shenandoah,32,1,0
9,2020-11-07T00:00:00.000,51019,Bedford,Central Virginia,1408,62,18
10,2020-11-07T00:00:00.000,51021,Bland,Mount Rogers,90,4,5
11,2020-11-07T00:00:00.000,51023,Botetourt,Alleghany,544,26,13
12,2020-11-07T00:00:00.000,51025,Brunswick,Southside,435,30,5
13,2020-11-07T00:00:00.000,51027,Buchanan,Cumberland Plateau,290,17,4
14,2020-11-07T00:00:00.000,51029,Buckingham,Piedmont,811,29,9
15,2020-11-07T00:00:00.000,51031,Campbell,Central Virginia,855,33,9
16,2020-11-07T00:00:00.000,51033,Caroline,Rappahannock,469,32,6
17,2020-11-07T00:00:00.000,51035,Carroll,Mount Rogers,676,54,29
18,2020-11-07T00:00:00.000,51036,Charles City,Chickahominy,109,23,5
19,2020-11-07T00:00:00.000,51037,Charlotte,Piedmont,237,21,1
20,2020-11-07T00:00:00.000,51041,Chesterfield,Chesterfield,7558,440,120
21,2020-11-07T00:00:00.000,51043,Clarke,Lord Fairfax,135,15,1
22,2020-11-07T00:00:00.000,51045,Craig,Alleghany,66,3,0
23,2020-11-07T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1489,100,18
24,2020-11-07T00:00:00.000,51049,Cumberland,Piedmont,131,10,2
25,2020-11-07T00:00:00.000,51051,Dickenson,Cumberland Plateau,177,10,1
26,2020-11-07T00:00:00.000,51053,Dinwiddie,Crater,576,45,12
27,2020-11-07T00:00:00.000,51057,Essex,Three Rivers,203,13,2
