,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
45,2020-12-13T00:00:00.000,Central Virginia,50-59,1263,32,6
46,2020-12-13T00:00:00.000,Central Virginia,60-69,926,62,17
47,2020-12-13T00:00:00.000,Central Virginia,70-79,606,76,25
48,2020-12-13T00:00:00.000,Central Virginia,80+,374,65,47
49,2020-12-13T00:00:00.000,Central Virginia,Missing,11,0,0
50,2020-12-13T00:00:00.000,Chesapeake,0-9,300,3,0
51,2020-12-13T00:00:00.000,Chesapeake,10-19,665,5,0
52,2020-12-13T00:00:00.000,Chesapeake,20-29,1347,15,0
53,2020-12-13T00:00:00.000,Chesapeake,30-39,1416,34,0
54,2020-12-13T00:00:00.000,Chesapeake,40-49,1160,67,1
55,2020-12-13T00:00:00.000,Chesapeake,50-59,1113,101,8
56,2020-12-13T00:00:00.000,Chesapeake,60-69,816,132,18
57,2020-12-13T00:00:00.000,Chesapeake,70-79,397,115,17
58,2020-12-13T00:00:00.000,Chesapeake,80+,272,93,44
59,2020-12-13T00:00:00.000,Chesapeake,Missing,54,1,0
60,2020-12-13T00:00:00.000,Chesterfield,0-9,497,7,0
61,2020-12-13T00:00:00.000,Chesterfield,10-19,1250,3,0
62,2020-12-13T00:00:00.000,Chesterfield,20-29,2068,26,0
63,2020-12-13T00:00:00.000,Chesterfield,30-39,2115,58,2
64,2020-12-13T00:00:00.000,Chesterfield,40-49,1922,76,5
65,2020-12-13T00:00:00.000,Chesterfield,50-59,1698,119,8
66,2020-12-13T00:00:00.000,Chesterfield,60-69,1106,127,32
67,2020-12-13T00:00:00.000,Chesterfield,70-79,584,108,53
68,2020-12-13T00:00:00.000,Chesterfield,80+,437,83,80
69,2020-12-13T00:00:00.000,Chesterfield,Missing,213,2,0
70,2020-12-13T00:00:00.000,Chickahominy,0-9,135,1,0
71,2020-12-13T00:00:00.000,Chickahominy,10-19,448,0,0
72,2020-12-13T00:00:00.000,Chickahominy,20-29,630,4,0
73,2020-12-13T00:00:00.000,Chickahominy,30-39,547,8,0
74,2020-12-13T00:00:00.000,Chickahominy,40-49,549,19,1
75,2020-12-13T00:00:00.000,Chickahominy,50-59,702,41,2
76,2020-12-13T00:00:00.000,Chickahominy,60-69,484,52,15
77,2020-12-13T00:00:00.000,Chickahominy,70-79,354,55,16
78,2020-12-13T00:00:00.000,Chickahominy,80+,225,67,45
79,2020-12-13T00:00:00.000,Chickahominy,Missing,41,0,0
80,2020-12-13T00:00:00.000,Crater,0-9,163,2,0
81,2020-12-13T00:00:00.000,Crater,10-19,437,3,0
82,2020-12-13T00:00:00.000,Crater,20-29,1078,10,0
83,2020-12-13T00:00:00.000,Crater,30-39,1173,19,1
84,2020-12-13T00:00:00.000,Crater,40-49,973,31,1
85,2020-12-13T00:00:00.000,Crater,50-59,1103,71,12
86,2020-12-13T00:00:00.000,Crater,60-69,734,96,28
87,2020-12-13T00:00:00.000,Crater,70-79,419,77,36
88,2020-12-13T00:00:00.000,Crater,80+,252,54,46
89,2020-12-13T00:00:00.000,Crater,Missing,52,0,0
90,2020-12-13T00:00:00.000,Cumberland Plateau,0-9,124,1,0
91,2020-12-13T00:00:00.000,Cumberland Plateau,10-19,381,2,0
92,2020-12-13T00:00:00.000,Cumberland Plateau,20-29,532,1,0
93,2020-12-13T00:00:00.000,Cumberland Plateau,30-39,453,5,0
94,2020-12-13T00:00:00.000,Cumberland Plateau,40-49,537,13,1
95,2020-12-13T00:00:00.000,Cumberland Plateau,50-59,599,41,2
96,2020-12-13T00:00:00.000,Cumberland Plateau,60-69,513,43,7
97,2020-12-13T00:00:00.000,Cumberland Plateau,70-79,348,43,8
98,2020-12-13T00:00:00.000,Cumberland Plateau,80+,189,42,28
99,2020-12-13T00:00:00.000,Cumberland Plateau,Missing,4,0,0
100,2020-12-13T00:00:00.000,Eastern Shore,0-9,45,2,0
101,2020-12-13T00:00:00.000,Eastern Shore,10-19,105,1,0
102,2020-12-13T00:00:00.000,Eastern Shore,20-29,263,6,0
103,2020-12-13T00:00:00.000,Eastern Shore,30-39,320,12,0
104,2020-12-13T00:00:00.000,Eastern Shore,40-49,324,15,2
105,2020-12-13T00:00:00.000,Eastern Shore,50-59,366,33,8
106,2020-12-13T00:00:00.000,Eastern Shore,60-69,262,37,8
107,2020-12-13T00:00:00.000,Eastern Shore,70-79,102,29,13
108,2020-12-13T00:00:00.000,Eastern Shore,80+,75,29,21
109,2020-12-13T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-12-13T00:00:00.000,Fairfax,0-9,1880,40,0
111,2020-12-13T00:00:00.000,Fairfax,10-19,3508,40,0
112,2020-12-13T00:00:00.000,Fairfax,20-29,6777,136,3
113,2020-12-13T00:00:00.000,Fairfax,30-39,6799,272,9
114,2020-12-13T00:00:00.000,Fairfax,40-49,6246,407,16
115,2020-12-13T00:00:00.000,Fairfax,50-59,5557,503,48
116,2020-12-13T00:00:00.000,Fairfax,60-69,3273,509,93
117,2020-12-13T00:00:00.000,Fairfax,70-79,1382,372,138
118,2020-12-13T00:00:00.000,Fairfax,80+,1263,441,350
119,2020-12-13T00:00:00.000,Fairfax,Missing,248,7,0
120,2020-12-13T00:00:00.000,Hampton,0-9,111,0,0
121,2020-12-13T00:00:00.000,Hampton,10-19,238,1,0
122,2020-12-13T00:00:00.000,Hampton,20-29,798,7,1
123,2020-12-13T00:00:00.000,Hampton,30-39,592,10,0
124,2020-12-13T00:00:00.000,Hampton,40-49,430,20,1
125,2020-12-13T00:00:00.000,Hampton,50-59,462,32,5
126,2020-12-13T00:00:00.000,Hampton,60-69,345,37,15
127,2020-12-13T00:00:00.000,Hampton,70-79,215,36,8
128,2020-12-13T00:00:00.000,Hampton,80+,132,16,8
129,2020-12-13T00:00:00.000,Hampton,Missing,42,0,0
130,2020-12-13T00:00:00.000,Henrico,0-9,426,6,0
131,2020-12-13T00:00:00.000,Henrico,10-19,952,7,0
132,2020-12-13T00:00:00.000,Henrico,20-29,1798,28,1
133,2020-12-13T00:00:00.000,Henrico,30-39,1712,37,0
134,2020-12-13T00:00:00.000,Henrico,40-49,1473,66,5
135,2020-12-13T00:00:00.000,Henrico,50-59,1352,98,16
136,2020-12-13T00:00:00.000,Henrico,60-69,907,114,45
137,2020-12-13T00:00:00.000,Henrico,70-79,582,118,62
138,2020-12-13T00:00:00.000,Henrico,80+,700,157,139
139,2020-12-13T00:00:00.000,Henrico,Missing,87,3,1
140,2020-12-13T00:00:00.000,Lenowisco,0-9,155,0,0
141,2020-12-13T00:00:00.000,Lenowisco,10-19,338,3,0
142,2020-12-13T00:00:00.000,Lenowisco,20-29,478,2,0
143,2020-12-13T00:00:00.000,Lenowisco,30-39,519,7,1
144,2020-12-13T00:00:00.000,Lenowisco,40-49,552,14,2
145,2020-12-13T00:00:00.000,Lenowisco,50-59,552,30,7
146,2020-12-13T00:00:00.000,Lenowisco,60-69,486,40,9
147,2020-12-13T00:00:00.000,Lenowisco,70-79,392,58,33
148,2020-12-13T00:00:00.000,Lenowisco,80+,285,51,36
149,2020-12-13T00:00:00.000,Lenowisco,Missing,6,0,0
150,2020-12-13T00:00:00.000,Lord Fairfax,0-9,304,4,0
151,2020-12-13T00:00:00.000,Lord Fairfax,10-19,752,8,0
152,2020-12-13T00:00:00.000,Lord Fairfax,20-29,1341,14,0
153,2020-12-13T00:00:00.000,Lord Fairfax,30-39,1258,25,1
154,2020-12-13T00:00:00.000,Lord Fairfax,40-49,1156,39,1
155,2020-12-13T00:00:00.000,Lord Fairfax,50-59,1240,79,8
156,2020-12-13T00:00:00.000,Lord Fairfax,60-69,866,105,23
157,2020-12-13T00:00:00.000,Lord Fairfax,70-79,545,104,37
158,2020-12-13T00:00:00.000,Lord Fairfax,80+,547,101,94
159,2020-12-13T00:00:00.000,Lord Fairfax,Missing,5,0,0
160,2020-12-13T00:00:00.000,Loudoun,0-9,593,5,0
161,2020-12-13T00:00:00.000,Loudoun,10-19,1547,4,0
162,2020-12-13T00:00:00.000,Loudoun,20-29,2037,21,0
163,2020-12-13T00:00:00.000,Loudoun,30-39,2011,52,1
164,2020-12-13T00:00:00.000,Loudoun,40-49,2177,106,1
165,2020-12-13T00:00:00.000,Loudoun,50-59,1804,111,4
166,2020-12-13T00:00:00.000,Loudoun,60-69,791,113,14
167,2020-12-13T00:00:00.000,Loudoun,70-79,390,92,26
168,2020-12-13T00:00:00.000,Loudoun,80+,341,80,104
169,2020-12-13T00:00:00.000,Loudoun,Missing,97,0,1
170,2020-12-13T00:00:00.000,Mount Rogers,0-9,265,3,0
171,2020-12-13T00:00:00.000,Mount Rogers,10-19,754,3,0
172,2020-12-13T00:00:00.000,Mount Rogers,20-29,1177,4,0
173,2020-12-13T00:00:00.000,Mount Rogers,30-39,973,19,0
174,2020-12-13T00:00:00.000,Mount Rogers,40-49,1175,23,2
175,2020-12-13T00:00:00.000,Mount Rogers,50-59,1329,66,7
176,2020-12-13T00:00:00.000,Mount Rogers,60-69,1118,96,18
177,2020-12-13T00:00:00.000,Mount Rogers,70-79,815,154,53
178,2020-12-13T00:00:00.000,Mount Rogers,80+,614,138,100
179,2020-12-13T00:00:00.000,Mount Rogers,Missing,3,0,0
180,2020-12-13T00:00:00.000,New River,0-9,108,2,0
181,2020-12-13T00:00:00.000,New River,10-19,1739,0,0
182,2020-12-13T00:00:00.000,New River,20-29,2759,6,0
183,2020-12-13T00:00:00.000,New River,30-39,603,5,0
184,2020-12-13T00:00:00.000,New River,40-49,581,15,0
185,2020-12-13T00:00:00.000,New River,50-59,634,21,3
186,2020-12-13T00:00:00.000,New River,60-69,493,37,6
187,2020-12-13T00:00:00.000,New River,70-79,369,64,20
188,2020-12-13T00:00:00.000,New River,80+,325,45,44
189,2020-12-13T00:00:00.000,New River,Missing,33,1,0
190,2020-12-13T00:00:00.000,Norfolk,0-9,265,4,0
191,2020-12-13T00:00:00.000,Norfolk,10-19,609,7,0
192,2020-12-13T00:00:00.000,Norfolk,20-29,2458,26,1
193,2020-12-13T00:00:00.000,Norfolk,30-39,1281,49,2
194,2020-12-13T00:00:00.000,Norfolk,40-49,811,52,3
195,2020-12-13T00:00:00.000,Norfolk,50-59,787,88,8
196,2020-12-13T00:00:00.000,Norfolk,60-69,637,126,25
197,2020-12-13T00:00:00.000,Norfolk,70-79,301,104,26
198,2020-12-13T00:00:00.000,Norfolk,80+,160,52,34
199,2020-12-13T00:00:00.000,Norfolk,Missing,59,1,0
200,2020-12-13T00:00:00.000,Peninsula,0-9,291,1,0
201,2020-12-13T00:00:00.000,Peninsula,10-19,643,1,0
202,2020-12-13T00:00:00.000,Peninsula,20-29,1813,7,0
203,2020-12-13T00:00:00.000,Peninsula,30-39,1345,28,3
204,2020-12-13T00:00:00.000,Peninsula,40-49,1062,31,3
205,2020-12-13T00:00:00.000,Peninsula,50-59,1018,53,6
206,2020-12-13T00:00:00.000,Peninsula,60-69,683,69,12
207,2020-12-13T00:00:00.000,Peninsula,70-79,409,78,35
208,2020-12-13T00:00:00.000,Peninsula,80+,261,50,44
209,2020-12-13T00:00:00.000,Peninsula,Missing,75,1,0
210,2020-12-13T00:00:00.000,Piedmont,0-9,127,1,0
211,2020-12-13T00:00:00.000,Piedmont,10-19,269,4,0
212,2020-12-13T00:00:00.000,Piedmont,20-29,652,4,0
213,2020-12-13T00:00:00.000,Piedmont,30-39,662,8,0
214,2020-12-13T00:00:00.000,Piedmont,40-49,632,22,1
215,2020-12-13T00:00:00.000,Piedmont,50-59,618,41,5
216,2020-12-13T00:00:00.000,Piedmont,60-69,478,49,16
217,2020-12-13T00:00:00.000,Piedmont,70-79,257,52,20
218,2020-12-13T00:00:00.000,Piedmont,80+,187,40,27
219,2020-12-13T00:00:00.000,Piedmont,Missing,4,0,0
220,2020-12-13T00:00:00.000,Pittsylvania-Danville,0-9,135,0,0
221,2020-12-13T00:00:00.000,Pittsylvania-Danville,10-19,339,2,0
222,2020-12-13T00:00:00.000,Pittsylvania-Danville,20-29,617,6,0
223,2020-12-13T00:00:00.000,Pittsylvania-Danville,30-39,566,7,1
224,2020-12-13T00:00:00.000,Pittsylvania-Danville,40-49,588,25,3
225,2020-12-13T00:00:00.000,Pittsylvania-Danville,50-59,692,48,5
226,2020-12-13T00:00:00.000,Pittsylvania-Danville,60-69,580,63,12
227,2020-12-13T00:00:00.000,Pittsylvania-Danville,70-79,338,62,17
228,2020-12-13T00:00:00.000,Pittsylvania-Danville,80+,259,60,46
229,2020-12-13T00:00:00.000,Pittsylvania-Danville,Missing,3,0,0
230,2020-12-13T00:00:00.000,Portsmouth,0-9,116,6,0
231,2020-12-13T00:00:00.000,Portsmouth,10-19,272,6,0
232,2020-12-13T00:00:00.000,Portsmouth,20-29,727,23,0
233,2020-12-13T00:00:00.000,Portsmouth,30-39,654,37,1
234,2020-12-13T00:00:00.000,Portsmouth,40-49,532,42,2
235,2020-12-13T00:00:00.000,Portsmouth,50-59,495,75,8
236,2020-12-13T00:00:00.000,Portsmouth,60-69,449,80,18
237,2020-12-13T00:00:00.000,Portsmouth,70-79,203,72,23
238,2020-12-13T00:00:00.000,Portsmouth,80+,116,41,21
239,2020-12-13T00:00:00.000,Portsmouth,Missing,29,1,0
240,2020-12-13T00:00:00.000,Prince William,0-9,1230,14,0
241,2020-12-13T00:00:00.000,Prince William,10-19,2516,15,0
242,2020-12-13T00:00:00.000,Prince William,20-29,4793,83,1
243,2020-12-13T00:00:00.000,Prince William,30-39,4476,147,4
244,2020-12-13T00:00:00.000,Prince William,40-49,4653,235,8
245,2020-12-13T00:00:00.000,Prince William,50-59,3637,290,26
246,2020-12-13T00:00:00.000,Prince William,60-69,1816,254,66
247,2020-12-13T00:00:00.000,Prince William,70-79,740,180,70
248,2020-12-13T00:00:00.000,Prince William,80+,426,124,102
249,2020-12-13T00:00:00.000,Prince William,Missing,275,3,1
250,2020-12-13T00:00:00.000,Rappahannock,0-9,450,3,0
251,2020-12-13T00:00:00.000,Rappahannock,10-19,1097,7,0
252,2020-12-13T00:00:00.000,Rappahannock,20-29,1859,26,0
253,2020-12-13T00:00:00.000,Rappahannock,30-39,1691,41,0
254,2020-12-13T00:00:00.000,Rappahannock,40-49,1616,71,4
255,2020-12-13T00:00:00.000,Rappahannock,50-59,1544,95,9
256,2020-12-13T00:00:00.000,Rappahannock,60-69,790,91,13
257,2020-12-13T00:00:00.000,Rappahannock,70-79,395,76,24
258,2020-12-13T00:00:00.000,Rappahannock,80+,333,110,50
259,2020-12-13T00:00:00.000,Rappahannock,Missing,81,3,1
260,2020-12-13T00:00:00.000,Rappahannock Rapidan,0-9,230,3,0
261,2020-12-13T00:00:00.000,Rappahannock Rapidan,10-19,489,4,0
262,2020-12-13T00:00:00.000,Rappahannock Rapidan,20-29,981,10,0
263,2020-12-13T00:00:00.000,Rappahannock Rapidan,30-39,1022,27,2
264,2020-12-13T00:00:00.000,Rappahannock Rapidan,40-49,911,30,3
265,2020-12-13T00:00:00.000,Rappahannock Rapidan,50-59,897,53,4
266,2020-12-13T00:00:00.000,Rappahannock Rapidan,60-69,528,52,6
267,2020-12-13T00:00:00.000,Rappahannock Rapidan,70-79,238,41,14
268,2020-12-13T00:00:00.000,Rappahannock Rapidan,80+,150,30,31
269,2020-12-13T00:00:00.000,Rappahannock Rapidan,Missing,35,1,2
270,2020-12-13T00:00:00.000,Richmond,0-9,280,9,0
271,2020-12-13T00:00:00.000,Richmond,10-19,681,6,0
272,2020-12-13T00:00:00.000,Richmond,20-29,2264,25,0
273,2020-12-13T00:00:00.000,Richmond,30-39,1467,61,2
274,2020-12-13T00:00:00.000,Richmond,40-49,941,60,5
275,2020-12-13T00:00:00.000,Richmond,50-59,815,97,6
276,2020-12-13T00:00:00.000,Richmond,60-69,629,114,13
277,2020-12-13T00:00:00.000,Richmond,70-79,320,90,31
278,2020-12-13T00:00:00.000,Richmond,80+,190,58,29
279,2020-12-13T00:00:00.000,Richmond,Missing,49,1,0
280,2020-12-13T00:00:00.000,Roanoke,0-9,160,0,0
281,2020-12-13T00:00:00.000,Roanoke,10-19,404,1,0
282,2020-12-13T00:00:00.000,Roanoke,20-29,978,9,0
283,2020-12-13T00:00:00.000,Roanoke,30-39,797,14,0
284,2020-12-13T00:00:00.000,Roanoke,40-49,621,14,2
285,2020-12-13T00:00:00.000,Roanoke,50-59,618,22,1
286,2020-12-13T00:00:00.000,Roanoke,60-69,415,22,2
287,2020-12-13T00:00:00.000,Roanoke,70-79,276,31,22
288,2020-12-13T00:00:00.000,Roanoke,80+,376,23,54
289,2020-12-13T00:00:00.000,Roanoke,Missing,12,0,0
290,2020-12-13T00:00:00.000,Southside,0-9,61,1,0
291,2020-12-13T00:00:00.000,Southside,10-19,138,2,1
292,2020-12-13T00:00:00.000,Southside,20-29,323,3,0
293,2020-12-13T00:00:00.000,Southside,30-39,407,6,1
294,2020-12-13T00:00:00.000,Southside,40-49,357,7,0
295,2020-12-13T00:00:00.000,Southside,50-59,412,22,4
296,2020-12-13T00:00:00.000,Southside,60-69,365,27,12
297,2020-12-13T00:00:00.000,Southside,70-79,253,31,22
298,2020-12-13T00:00:00.000,Southside,80+,232,21,29
299,2020-12-13T00:00:00.000,Southside,Missing,4,0,0
300,2020-12-13T00:00:00.000,Thomas Jefferson,0-9,245,1,0
301,2020-12-13T00:00:00.000,Thomas Jefferson,10-19,1088,5,0
302,2020-12-13T00:00:00.000,Thomas Jefferson,20-29,1475,11,0
303,2020-12-13T00:00:00.000,Thomas Jefferson,30-39,905,22,0
304,2020-12-13T00:00:00.000,Thomas Jefferson,40-49,782,34,0
305,2020-12-13T00:00:00.000,Thomas Jefferson,50-59,644,47,5
306,2020-12-13T00:00:00.000,Thomas Jefferson,60-69,483,61,9
307,2020-12-13T00:00:00.000,Thomas Jefferson,70-79,326,72,20
308,2020-12-13T00:00:00.000,Thomas Jefferson,80+,276,60,50
309,2020-12-13T00:00:00.000,Thomas Jefferson,Missing,8,0,0
310,2020-12-13T00:00:00.000,Three Rivers,0-9,116,1,0
311,2020-12-13T00:00:00.000,Three Rivers,10-19,250,2,0
312,2020-12-13T00:00:00.000,Three Rivers,20-29,554,10,0
313,2020-12-13T00:00:00.000,Three Rivers,30-39,540,12,0
314,2020-12-13T00:00:00.000,Three Rivers,40-49,477,22,3
315,2020-12-13T00:00:00.000,Three Rivers,50-59,599,30,1
316,2020-12-13T00:00:00.000,Three Rivers,60-69,431,40,6
317,2020-12-13T00:00:00.000,Three Rivers,70-79,265,46,19
318,2020-12-13T00:00:00.000,Three Rivers,80+,194,32,21
319,2020-12-13T00:00:00.000,Three Rivers,Missing,30,1,0
320,2020-12-13T00:00:00.000,Virginia Beach,0-9,496,2,0
321,2020-12-13T00:00:00.000,Virginia Beach,10-19,1064,4,0
322,2020-12-13T00:00:00.000,Virginia Beach,20-29,3208,26,1
323,2020-12-13T00:00:00.000,Virginia Beach,30-39,2491,46,1
324,2020-12-13T00:00:00.000,Virginia Beach,40-49,1768,60,4
325,2020-12-13T00:00:00.000,Virginia Beach,50-59,1663,107,10
326,2020-12-13T00:00:00.000,Virginia Beach,60-69,1150,128,14
327,2020-12-13T00:00:00.000,Virginia Beach,70-79,556,117,37
328,2020-12-13T00:00:00.000,Virginia Beach,80+,392,115,58
329,2020-12-13T00:00:00.000,Virginia Beach,Missing,275,1,0
330,2020-12-13T00:00:00.000,Western Tidewater,0-9,203,1,0
331,2020-12-13T00:00:00.000,Western Tidewater,10-19,438,0,0
332,2020-12-13T00:00:00.000,Western Tidewater,20-29,825,8,0
333,2020-12-13T00:00:00.000,Western Tidewater,30-39,915,25,2
334,2020-12-13T00:00:00.000,Western Tidewater,40-49,864,23,5
335,2020-12-13T00:00:00.000,Western Tidewater,50-59,1156,46,14
336,2020-12-13T00:00:00.000,Western Tidewater,60-69,832,75,26
337,2020-12-13T00:00:00.000,Western Tidewater,70-79,423,75,43
338,2020-12-13T00:00:00.000,Western Tidewater,80+,350,70,77
339,2020-12-13T00:00:00.000,Western Tidewater,Missing,37,0,0
340,2020-12-13T00:00:00.000,West Piedmont,0-9,137,3,0
341,2020-12-13T00:00:00.000,West Piedmont,10-19,513,4,0
342,2020-12-13T00:00:00.000,West Piedmont,20-29,794,9,0
343,2020-12-13T00:00:00.000,West Piedmont,30-39,746,16,2
344,2020-12-13T00:00:00.000,West Piedmont,40-49,816,38,5
345,2020-12-13T00:00:00.000,West Piedmont,50-59,914,78,6
346,2020-12-13T00:00:00.000,West Piedmont,60-69,775,75,13
347,2020-12-13T00:00:00.000,West Piedmont,70-79,503,93,36
348,2020-12-13T00:00:00.000,West Piedmont,80+,347,97,58
349,2020-12-13T00:00:00.000,West Piedmont,Missing,4,0,0
350,2020-12-12T00:00:00.000,Alexandria,0-9,434,3,0
351,2020-12-12T00:00:00.000,Alexandria,10-19,425,6,0
352,2020-12-12T00:00:00.000,Alexandria,20-29,1240,10,1
353,2020-12-12T00:00:00.000,Alexandria,30-39,1427,42,2
354,2020-12-12T00:00:00.000,Alexandria,40-49,1067,64,1
355,2020-12-12T00:00:00.000,Alexandria,50-59,733,82,14
356,2020-12-12T00:00:00.000,Alexandria,60-69,455,78,8
357,2020-12-12T00:00:00.000,Alexandria,70-79,198,62,20
358,2020-12-12T00:00:00.000,Alexandria,80+,163,47,36
359,2020-12-12T00:00:00.000,Alexandria,Missing,23,1,0
360,2020-12-12T00:00:00.000,Alleghany,0-9,159,0,0
361,2020-12-12T00:00:00.000,Alleghany,10-19,592,2,0
362,2020-12-12T00:00:00.000,Alleghany,20-29,1054,4,0
363,2020-12-12T00:00:00.000,Alleghany,30-39,1033,9,0
364,2020-12-12T00:00:00.000,Alleghany,40-49,961,13,0
365,2020-12-12T00:00:00.000,Alleghany,50-59,1031,23,4
366,2020-12-12T00:00:00.000,Alleghany,60-69,717,41,8
367,2020-12-12T00:00:00.000,Alleghany,70-79,506,55,38
368,2020-12-12T00:00:00.000,Alleghany,80+,428,42,51
369,2020-12-12T00:00:00.000,Alleghany,Missing,27,0,0
370,2020-12-12T00:00:00.000,Arlington,0-9,238,2,0
371,2020-12-12T00:00:00.000,Arlington,10-19,493,6,0
372,2020-12-12T00:00:00.000,Arlington,20-29,1871,28,0
373,2020-12-12T00:00:00.000,Arlington,30-39,1463,61,0
374,2020-12-12T00:00:00.000,Arlington,40-49,1108,84,10
375,2020-12-12T00:00:00.000,Arlington,50-59,886,100,9
376,2020-12-12T00:00:00.000,Arlington,60-69,558,117,23
377,2020-12-12T00:00:00.000,Arlington,70-79,303,100,40
378,2020-12-12T00:00:00.000,Arlington,80+,292,113,82
379,2020-12-12T00:00:00.000,Arlington,Missing,51,1,0
380,2020-12-12T00:00:00.000,Central Shenandoah,0-9,310,0,0
381,2020-12-12T00:00:00.000,Central Shenandoah,10-19,1818,3,0
382,2020-12-12T00:00:00.000,Central Shenandoah,20-29,2950,16,0
383,2020-12-12T00:00:00.000,Central Shenandoah,30-39,1521,16,2
384,2020-12-12T00:00:00.000,Central Shenandoah,40-49,1414,39,0
385,2020-12-12T00:00:00.000,Central Shenandoah,50-59,1515,70,8
386,2020-12-12T00:00:00.000,Central Shenandoah,60-69,1162,95,27
387,2020-12-12T00:00:00.000,Central Shenandoah,70-79,678,114,32
388,2020-12-12T00:00:00.000,Central Shenandoah,80+,528,90,59
389,2020-12-12T00:00:00.000,Central Shenandoah,Missing,32,0,0
390,2020-12-12T00:00:00.000,Central Virginia,0-9,273,1,0
391,2020-12-12T00:00:00.000,Central Virginia,10-19,1045,3,0
392,2020-12-12T00:00:00.000,Central Virginia,20-29,1955,11,0
393,2020-12-12T00:00:00.000,Central Virginia,30-39,1157,23,0
394,2020-12-12T00:00:00.000,Central Virginia,40-49,1124,15,1
395,2020-12-12T00:00:00.000,Central Virginia,50-59,1255,32,6
396,2020-12-12T00:00:00.000,Central Virginia,60-69,920,62,17
397,2020-12-12T00:00:00.000,Central Virginia,70-79,602,76,25
398,2020-12-12T00:00:00.000,Central Virginia,80+,373,65,47
399,2020-12-12T00:00:00.000,Central Virginia,Missing,11,0,0
400,2020-12-12T00:00:00.000,Chesapeake,0-9,290,3,0
401,2020-12-12T00:00:00.000,Chesapeake,10-19,635,5,0
402,2020-12-12T00:00:00.000,Chesapeake,20-29,1329,15,0
403,2020-12-12T00:00:00.000,Chesapeake,30-39,1387,34,0
404,2020-12-12T00:00:00.000,Chesapeake,40-49,1129,67,1
405,2020-12-12T00:00:00.000,Chesapeake,50-59,1078,101,8
406,2020-12-12T00:00:00.000,Chesapeake,60-69,793,132,18
407,2020-12-12T00:00:00.000,Chesapeake,70-79,388,115,17
408,2020-12-12T00:00:00.000,Chesapeake,80+,265,93,44
