,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-09T00:00:00.000,Alexandria,0-9,322,3,0
1,2020-11-09T00:00:00.000,Alexandria,10-19,317,6,0
2,2020-11-09T00:00:00.000,Alexandria,20-29,882,9,1
3,2020-11-09T00:00:00.000,Alexandria,30-39,1031,36,1
4,2020-11-09T00:00:00.000,Alexandria,40-49,774,55,1
5,2020-11-09T00:00:00.000,Alexandria,50-59,562,68,14
6,2020-11-09T00:00:00.000,Alexandria,60-69,334,64,5
7,2020-11-09T00:00:00.000,Alexandria,70-79,153,55,21
8,2020-11-09T00:00:00.000,Alexandria,80+,130,38,33
9,2020-11-09T00:00:00.000,Alexandria,Missing,12,0,0
10,2020-11-09T00:00:00.000,Alleghany,0-9,89,0,0
11,2020-11-09T00:00:00.000,Alleghany,10-19,354,2,0
12,2020-11-09T00:00:00.000,Alleghany,20-29,625,2,0
13,2020-11-09T00:00:00.000,Alleghany,30-39,492,8,0
14,2020-11-09T00:00:00.000,Alleghany,40-49,510,10,0
15,2020-11-09T00:00:00.000,Alleghany,50-59,529,15,1
16,2020-11-09T00:00:00.000,Alleghany,60-69,349,28,3
17,2020-11-09T00:00:00.000,Alleghany,70-79,279,34,23
18,2020-11-09T00:00:00.000,Alleghany,80+,263,28,18
19,2020-11-09T00:00:00.000,Alleghany,Missing,7,0,0
20,2020-11-09T00:00:00.000,Arlington,0-9,157,2,0
21,2020-11-09T00:00:00.000,Arlington,10-19,321,7,0
22,2020-11-09T00:00:00.000,Arlington,20-29,1231,26,0
23,2020-11-09T00:00:00.000,Arlington,30-39,986,54,0
24,2020-11-09T00:00:00.000,Arlington,40-49,790,71,9
25,2020-11-09T00:00:00.000,Arlington,50-59,635,90,8
26,2020-11-09T00:00:00.000,Arlington,60-69,435,110,23
27,2020-11-09T00:00:00.000,Arlington,70-79,237,87,38
28,2020-11-09T00:00:00.000,Arlington,80+,242,98,77
29,2020-11-09T00:00:00.000,Arlington,Missing,26,1,0
30,2020-11-09T00:00:00.000,Central Shenandoah,0-9,187,0,0
31,2020-11-09T00:00:00.000,Central Shenandoah,10-19,1441,2,0
32,2020-11-09T00:00:00.000,Central Shenandoah,20-29,2106,14,0
33,2020-11-09T00:00:00.000,Central Shenandoah,30-39,792,12,2
34,2020-11-09T00:00:00.000,Central Shenandoah,40-49,837,29,0
35,2020-11-09T00:00:00.000,Central Shenandoah,50-59,810,52,7
36,2020-11-09T00:00:00.000,Central Shenandoah,60-69,626,69,17
37,2020-11-09T00:00:00.000,Central Shenandoah,70-79,335,76,23
38,2020-11-09T00:00:00.000,Central Shenandoah,80+,296,63,37
39,2020-11-09T00:00:00.000,Central Shenandoah,Missing,20,0,0
40,2020-11-09T00:00:00.000,Central Virginia,0-9,159,1,0
41,2020-11-09T00:00:00.000,Central Virginia,10-19,727,3,0
42,2020-11-09T00:00:00.000,Central Virginia,20-29,1312,9,0
43,2020-11-09T00:00:00.000,Central Virginia,30-39,684,17,0
44,2020-11-09T00:00:00.000,Central Virginia,40-49,701,11,1
45,2020-11-09T00:00:00.000,Central Virginia,50-59,774,26,5
46,2020-11-09T00:00:00.000,Central Virginia,60-69,545,44,10
47,2020-11-09T00:00:00.000,Central Virginia,70-79,356,51,14
48,2020-11-09T00:00:00.000,Central Virginia,80+,220,48,36
49,2020-11-09T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-11-09T00:00:00.000,Chesapeake,0-9,198,3,0
51,2020-11-09T00:00:00.000,Chesapeake,10-19,460,4,0
52,2020-11-09T00:00:00.000,Chesapeake,20-29,969,11,0
53,2020-11-09T00:00:00.000,Chesapeake,30-39,983,29,0
54,2020-11-09T00:00:00.000,Chesapeake,40-49,811,59,1
55,2020-11-09T00:00:00.000,Chesapeake,50-59,770,94,8
56,2020-11-09T00:00:00.000,Chesapeake,60-69,577,116,18
57,2020-11-09T00:00:00.000,Chesapeake,70-79,283,99,16
58,2020-11-09T00:00:00.000,Chesapeake,80+,211,83,37
59,2020-11-09T00:00:00.000,Chesapeake,Missing,39,1,0
60,2020-11-09T00:00:00.000,Chesterfield,0-9,348,5,0
61,2020-11-09T00:00:00.000,Chesterfield,10-19,856,2,0
62,2020-11-09T00:00:00.000,Chesterfield,20-29,1528,21,0
63,2020-11-09T00:00:00.000,Chesterfield,30-39,1568,50,1
64,2020-11-09T00:00:00.000,Chesterfield,40-49,1368,62,5
65,2020-11-09T00:00:00.000,Chesterfield,50-59,1163,104,8
66,2020-11-09T00:00:00.000,Chesterfield,60-69,748,108,29
67,2020-11-09T00:00:00.000,Chesterfield,70-79,360,80,43
68,2020-11-09T00:00:00.000,Chesterfield,80+,272,58,65
69,2020-11-09T00:00:00.000,Chesterfield,Missing,177,2,0
70,2020-11-09T00:00:00.000,Chickahominy,0-9,71,1,0
71,2020-11-09T00:00:00.000,Chickahominy,10-19,304,0,0
72,2020-11-09T00:00:00.000,Chickahominy,20-29,438,4,0
73,2020-11-09T00:00:00.000,Chickahominy,30-39,373,8,0
74,2020-11-09T00:00:00.000,Chickahominy,40-49,358,19,1
75,2020-11-09T00:00:00.000,Chickahominy,50-59,456,37,1
76,2020-11-09T00:00:00.000,Chickahominy,60-69,291,45,11
77,2020-11-09T00:00:00.000,Chickahominy,70-79,198,41,12
78,2020-11-09T00:00:00.000,Chickahominy,80+,139,55,36
79,2020-11-09T00:00:00.000,Chickahominy,Missing,25,0,0
80,2020-11-09T00:00:00.000,Crater,0-9,136,2,0
81,2020-11-09T00:00:00.000,Crater,10-19,348,2,0
82,2020-11-09T00:00:00.000,Crater,20-29,901,10,0
83,2020-11-09T00:00:00.000,Crater,30-39,1025,14,1
84,2020-11-09T00:00:00.000,Crater,40-49,829,30,1
85,2020-11-09T00:00:00.000,Crater,50-59,915,65,10
86,2020-11-09T00:00:00.000,Crater,60-69,629,84,26
87,2020-11-09T00:00:00.000,Crater,70-79,346,64,34
88,2020-11-09T00:00:00.000,Crater,80+,220,47,46
89,2020-11-09T00:00:00.000,Crater,Missing,44,0,0
90,2020-11-09T00:00:00.000,Cumberland Plateau,0-9,70,1,0
91,2020-11-09T00:00:00.000,Cumberland Plateau,10-19,227,2,0
92,2020-11-09T00:00:00.000,Cumberland Plateau,20-29,266,0,0
93,2020-11-09T00:00:00.000,Cumberland Plateau,30-39,217,2,0
94,2020-11-09T00:00:00.000,Cumberland Plateau,40-49,256,10,1
95,2020-11-09T00:00:00.000,Cumberland Plateau,50-59,273,23,2
96,2020-11-09T00:00:00.000,Cumberland Plateau,60-69,231,27,3
97,2020-11-09T00:00:00.000,Cumberland Plateau,70-79,145,23,3
98,2020-11-09T00:00:00.000,Cumberland Plateau,80+,67,21,6
99,2020-11-09T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-11-09T00:00:00.000,Eastern Shore,0-9,33,2,0
101,2020-11-09T00:00:00.000,Eastern Shore,10-19,86,1,0
102,2020-11-09T00:00:00.000,Eastern Shore,20-29,224,6,0
103,2020-11-09T00:00:00.000,Eastern Shore,30-39,281,11,0
104,2020-11-09T00:00:00.000,Eastern Shore,40-49,281,13,2
105,2020-11-09T00:00:00.000,Eastern Shore,50-59,312,29,6
106,2020-11-09T00:00:00.000,Eastern Shore,60-69,210,34,8
107,2020-11-09T00:00:00.000,Eastern Shore,70-79,76,27,13
108,2020-11-09T00:00:00.000,Eastern Shore,80+,59,27,21
109,2020-11-09T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-11-09T00:00:00.000,Fairfax,0-9,1182,31,0
111,2020-11-09T00:00:00.000,Fairfax,10-19,2214,33,0
112,2020-11-09T00:00:00.000,Fairfax,20-29,4674,117,3
113,2020-11-09T00:00:00.000,Fairfax,30-39,4837,245,10
114,2020-11-09T00:00:00.000,Fairfax,40-49,4386,363,16
115,2020-11-09T00:00:00.000,Fairfax,50-59,3821,431,46
116,2020-11-09T00:00:00.000,Fairfax,60-69,2367,441,88
117,2020-11-09T00:00:00.000,Fairfax,70-79,1005,325,127
118,2020-11-09T00:00:00.000,Fairfax,80+,1041,384,331
119,2020-11-09T00:00:00.000,Fairfax,Missing,188,7,0
120,2020-11-09T00:00:00.000,Hampton,0-9,67,0,0
121,2020-11-09T00:00:00.000,Hampton,10-19,155,0,0
122,2020-11-09T00:00:00.000,Hampton,20-29,568,4,1
123,2020-11-09T00:00:00.000,Hampton,30-39,409,4,0
124,2020-11-09T00:00:00.000,Hampton,40-49,312,19,1
125,2020-11-09T00:00:00.000,Hampton,50-59,313,18,5
126,2020-11-09T00:00:00.000,Hampton,60-69,222,22,15
127,2020-11-09T00:00:00.000,Hampton,70-79,127,21,6
128,2020-11-09T00:00:00.000,Hampton,80+,72,12,6
129,2020-11-09T00:00:00.000,Hampton,Missing,33,0,0
130,2020-11-09T00:00:00.000,Henrico,0-9,273,6,0
131,2020-11-09T00:00:00.000,Henrico,10-19,622,7,0
132,2020-11-09T00:00:00.000,Henrico,20-29,1250,22,1
133,2020-11-09T00:00:00.000,Henrico,30-39,1218,27,0
134,2020-11-09T00:00:00.000,Henrico,40-49,1012,56,4
135,2020-11-09T00:00:00.000,Henrico,50-59,929,89,15
136,2020-11-09T00:00:00.000,Henrico,60-69,624,90,41
137,2020-11-09T00:00:00.000,Henrico,70-79,417,94,58
138,2020-11-09T00:00:00.000,Henrico,80+,532,128,121
139,2020-11-09T00:00:00.000,Henrico,Missing,60,2,1
140,2020-11-09T00:00:00.000,Lenowisco,0-9,79,0,0
141,2020-11-09T00:00:00.000,Lenowisco,10-19,178,1,0
142,2020-11-09T00:00:00.000,Lenowisco,20-29,261,0,0
143,2020-11-09T00:00:00.000,Lenowisco,30-39,319,6,1
144,2020-11-09T00:00:00.000,Lenowisco,40-49,317,11,0
145,2020-11-09T00:00:00.000,Lenowisco,50-59,292,19,1
146,2020-11-09T00:00:00.000,Lenowisco,60-69,285,23,4
147,2020-11-09T00:00:00.000,Lenowisco,70-79,230,35,13
148,2020-11-09T00:00:00.000,Lenowisco,80+,174,32,12
149,2020-11-09T00:00:00.000,Lenowisco,Missing,3,0,0
150,2020-11-09T00:00:00.000,Lord Fairfax,0-9,164,3,0
151,2020-11-09T00:00:00.000,Lord Fairfax,10-19,426,6,0
152,2020-11-09T00:00:00.000,Lord Fairfax,20-29,769,9,0
153,2020-11-09T00:00:00.000,Lord Fairfax,30-39,719,22,1
154,2020-11-09T00:00:00.000,Lord Fairfax,40-49,640,37,2
155,2020-11-09T00:00:00.000,Lord Fairfax,50-59,692,61,6
