,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-10-24T00:00:00.000,51001,Accomack,Eastern Shore,1206,96,19
1,2020-10-24T00:00:00.000,51003,Albemarle,Thomas Jefferson,1545,92,24
2,2020-10-24T00:00:00.000,51005,Alleghany,Alleghany,109,11,4
3,2020-10-24T00:00:00.000,51007,Amelia,Piedmont,145,17,6
4,2020-10-24T00:00:00.000,51009,Amherst,Central Virginia,568,22,4
5,2020-10-24T00:00:00.000,51011,Appomattox,Central Virginia,284,18,6
6,2020-10-24T00:00:00.000,51013,Arlington,Arlington,4508,533,154
7,2020-10-24T00:00:00.000,51015,Augusta,Central Shenandoah,653,26,8
8,2020-10-24T00:00:00.000,51017,Bath,Central Shenandoah,24,1,0
9,2020-10-24T00:00:00.000,51019,Bedford,Central Virginia,1163,53,17
10,2020-10-24T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-10-24T00:00:00.000,51023,Botetourt,Alleghany,380,26,12
12,2020-10-24T00:00:00.000,51025,Brunswick,Southside,420,30,5
13,2020-10-24T00:00:00.000,51027,Buchanan,Cumberland Plateau,249,15,2
14,2020-10-24T00:00:00.000,51029,Buckingham,Piedmont,732,26,9
15,2020-10-24T00:00:00.000,51031,Campbell,Central Virginia,676,28,8
16,2020-10-24T00:00:00.000,51033,Caroline,Rappahannock,410,30,6
17,2020-10-24T00:00:00.000,51035,Carroll,Mount Rogers,592,49,28
18,2020-10-24T00:00:00.000,51036,Charles City,Chickahominy,99,22,5
19,2020-10-24T00:00:00.000,51037,Charlotte,Piedmont,212,9,1
20,2020-10-24T00:00:00.000,51041,Chesterfield,Chesterfield,6934,408,102
21,2020-10-24T00:00:00.000,51043,Clarke,Lord Fairfax,117,13,1
22,2020-10-24T00:00:00.000,51045,Craig,Alleghany,49,4,0
23,2020-10-24T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1340,97,18
24,2020-10-24T00:00:00.000,51049,Cumberland,Piedmont,116,9,2
25,2020-10-24T00:00:00.000,51051,Dickenson,Cumberland Plateau,134,8,1
26,2020-10-24T00:00:00.000,51053,Dinwiddie,Crater,505,42,12
27,2020-10-24T00:00:00.000,51057,Essex,Three Rivers,193,13,2
28,2020-10-24T00:00:00.000,51059,Fairfax,Fairfax,23232,2233,606
29,2020-10-24T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1076,56,27
30,2020-10-24T00:00:00.000,51063,Floyd,New River,240,13,15
31,2020-10-24T00:00:00.000,51065,Fluvanna,Thomas Jefferson,419,42,9
32,2020-10-24T00:00:00.000,51067,Franklin County,West Piedmont,775,34,5
33,2020-10-24T00:00:00.000,51069,Frederick,Lord Fairfax,1144,82,13
34,2020-10-24T00:00:00.000,51071,Giles,New River,122,4,0
35,2020-10-24T00:00:00.000,51073,Gloucester,Three Rivers,343,17,3
36,2020-10-24T00:00:00.000,51075,Goochland,Chickahominy,324,31,7
37,2020-10-24T00:00:00.000,51077,Grayson,Mount Rogers,373,30,19
38,2020-10-24T00:00:00.000,51079,Greene,Thomas Jefferson,291,15,3
39,2020-10-24T00:00:00.000,51081,Greensville,Crater,890,40,14
40,2020-10-24T00:00:00.000,51083,Halifax,Southside,484,15,8
41,2020-10-24T00:00:00.000,51085,Hanover,Chickahominy,1591,116,42
42,2020-10-24T00:00:00.000,51087,Henrico,Henrico,6175,479,232
43,2020-10-24T00:00:00.000,51089,Henry,West Piedmont,1283,134,31
44,2020-10-24T00:00:00.000,51091,Highland,Central Shenandoah,10,0,0
45,2020-10-24T00:00:00.000,51093,Isle of Wight,Western Tidewater,856,45,26
46,2020-10-24T00:00:00.000,51095,James City,Peninsula,942,68,22
47,2020-10-24T00:00:00.000,51097,King and Queen,Three Rivers,85,12,2
48,2020-10-24T00:00:00.000,51099,King George,Rappahannock,267,25,5
