,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
33,2020-10-26T00:00:00.000,Western Tidewater,4551,233,154
34,2020-10-26T00:00:00.000,West Piedmont,2911,290,87
35,2020-10-25T00:00:00.000,Alexandria,4216,324,74
36,2020-10-25T00:00:00.000,Alleghany,2566,114,36
37,2020-10-25T00:00:00.000,Arlington,4537,533,154
38,2020-10-25T00:00:00.000,Central Shenandoah,6677,294,82
39,2020-10-25T00:00:00.000,Central Virginia,4668,177,60
40,2020-10-25T00:00:00.000,Chesapeake,4859,477,78
41,2020-10-25T00:00:00.000,Chesterfield,7589,455,133
42,2020-10-25T00:00:00.000,Chickahominy,2312,189,57
43,2020-10-25T00:00:00.000,Crater,4943,300,115
44,2020-10-25T00:00:00.000,Cumberland Plateau,1341,83,13
45,2020-10-25T00:00:00.000,Eastern Shore,1526,145,50
46,2020-10-25T00:00:00.000,Fairfax,23584,2272,621
47,2020-10-25T00:00:00.000,Hampton,2100,88,32
48,2020-10-25T00:00:00.000,Henrico,6229,479,232
49,2020-10-25T00:00:00.000,Lenowisco,1435,104,24
50,2020-10-25T00:00:00.000,Lord Fairfax,3851,320,130
51,2020-10-25T00:00:00.000,Loudoun,7736,475,130
52,2020-10-25T00:00:00.000,Mount Rogers,3644,307,147
53,2020-10-25T00:00:00.000,New River,4290,76,27
54,2020-10-25T00:00:00.000,Norfolk,5330,407,85
55,2020-10-25T00:00:00.000,Peninsula,5057,220,92
56,2020-10-25T00:00:00.000,Piedmont,2443,152,56
57,2020-10-25T00:00:00.000,Pittsylvania-Danville,2440,185,59
58,2020-10-25T00:00:00.000,Portsmouth,2810,306,69
59,2020-10-25T00:00:00.000,Prince William,16658,1174,258
60,2020-10-25T00:00:00.000,Rappahannock,5999,429,88
61,2020-10-25T00:00:00.000,Rappahannock Rapidan,3011,193,55
62,2020-10-25T00:00:00.000,Richmond,5261,449,76
63,2020-10-25T00:00:00.000,Roanoke,2647,96,37
64,2020-10-25T00:00:00.000,Southside,1781,90,48
65,2020-10-25T00:00:00.000,Thomas Jefferson,4376,230,77
66,2020-10-25T00:00:00.000,Three Rivers,2226,136,39
67,2020-10-25T00:00:00.000,Virginia Beach,7802,431,104
68,2020-10-25T00:00:00.000,Western Tidewater,4546,233,154
69,2020-10-25T00:00:00.000,West Piedmont,2881,290,87
70,2020-10-24T00:00:00.000,Alexandria,4200,323,74
71,2020-10-24T00:00:00.000,Alleghany,2514,114,36
72,2020-10-24T00:00:00.000,Arlington,4508,533,154
73,2020-10-24T00:00:00.000,Central Shenandoah,6663,293,82
74,2020-10-24T00:00:00.000,Central Virginia,4596,177,60
75,2020-10-24T00:00:00.000,Chesapeake,4833,474,78
76,2020-10-24T00:00:00.000,Chesterfield,7538,455,133
77,2020-10-24T00:00:00.000,Chickahominy,2295,184,57
78,2020-10-24T00:00:00.000,Crater,4943,300,115
79,2020-10-24T00:00:00.000,Cumberland Plateau,1316,83,13
80,2020-10-24T00:00:00.000,Eastern Shore,1523,145,50
81,2020-10-24T00:00:00.000,Fairfax,23463,2260,621
82,2020-10-24T00:00:00.000,Hampton,2090,88,32
83,2020-10-24T00:00:00.000,Henrico,6175,479,232
84,2020-10-24T00:00:00.000,Lenowisco,1393,104,24
85,2020-10-24T00:00:00.000,Lord Fairfax,3833,320,130
86,2020-10-24T00:00:00.000,Loudoun,7730,475,130
87,2020-10-24T00:00:00.000,Mount Rogers,3602,301,146
88,2020-10-24T00:00:00.000,New River,4246,76,27
89,2020-10-24T00:00:00.000,Norfolk,5306,406,85
90,2020-10-24T00:00:00.000,Peninsula,5020,220,92
91,2020-10-24T00:00:00.000,Piedmont,2439,151,56
92,2020-10-24T00:00:00.000,Pittsylvania-Danville,2422,184,59
93,2020-10-24T00:00:00.000,Portsmouth,2798,306,69
94,2020-10-24T00:00:00.000,Prince William,16615,1174,258
95,2020-10-24T00:00:00.000,Rappahannock,5977,427,88
96,2020-10-24T00:00:00.000,Rappahannock Rapidan,3002,193,55
97,2020-10-24T00:00:00.000,Richmond,5235,449,76
98,2020-10-24T00:00:00.000,Roanoke,2624,94,37
99,2020-10-24T00:00:00.000,Southside,1769,90,48
100,2020-10-24T00:00:00.000,Thomas Jefferson,4340,230,77
101,2020-10-24T00:00:00.000,Three Rivers,2215,136,39
102,2020-10-24T00:00:00.000,Virginia Beach,7758,431,104
103,2020-10-24T00:00:00.000,Western Tidewater,4539,233,154
104,2020-10-24T00:00:00.000,West Piedmont,2852,290,87
105,2020-10-23T00:00:00.000,Alexandria,4179,326,75
106,2020-10-23T00:00:00.000,Alleghany,2467,112,35
107,2020-10-23T00:00:00.000,Arlington,4488,531,153
108,2020-10-23T00:00:00.000,Central Shenandoah,6607,292,78
109,2020-10-23T00:00:00.000,Central Virginia,4560,177,59
110,2020-10-23T00:00:00.000,Chesapeake,4823,472,78
111,2020-10-23T00:00:00.000,Chesterfield,7461,451,132
112,2020-10-23T00:00:00.000,Chickahominy,2275,183,57
113,2020-10-23T00:00:00.000,Crater,4923,299,114
114,2020-10-23T00:00:00.000,Cumberland Plateau,1298,82,13
115,2020-10-23T00:00:00.000,Eastern Shore,1522,145,50
116,2020-10-23T00:00:00.000,Fairfax,23367,2255,621
117,2020-10-23T00:00:00.000,Hampton,2079,87,32
118,2020-10-23T00:00:00.000,Henrico,6136,478,229
119,2020-10-23T00:00:00.000,Lenowisco,1343,103,23
120,2020-10-23T00:00:00.000,Lord Fairfax,3809,319,128
121,2020-10-23T00:00:00.000,Loudoun,7704,471,130
122,2020-10-23T00:00:00.000,Mount Rogers,3546,301,144
123,2020-10-23T00:00:00.000,New River,4180,76,27
124,2020-10-23T00:00:00.000,Norfolk,5282,405,85
125,2020-10-23T00:00:00.000,Peninsula,4985,218,91
126,2020-10-23T00:00:00.000,Piedmont,2413,150,55
127,2020-10-23T00:00:00.000,Pittsylvania-Danville,2409,178,59
128,2020-10-23T00:00:00.000,Portsmouth,2793,301,69
129,2020-10-23T00:00:00.000,Prince William,16582,1173,258
130,2020-10-23T00:00:00.000,Rappahannock,5957,426,86
131,2020-10-23T00:00:00.000,Rappahannock Rapidan,2993,193,55
132,2020-10-23T00:00:00.000,Richmond,5218,445,68
133,2020-10-23T00:00:00.000,Roanoke,2578,93,35
134,2020-10-23T00:00:00.000,Southside,1749,90,48
135,2020-10-23T00:00:00.000,Thomas Jefferson,4296,223,77
136,2020-10-23T00:00:00.000,Three Rivers,2204,136,38
137,2020-10-23T00:00:00.000,Virginia Beach,7722,428,103
138,2020-10-23T00:00:00.000,Western Tidewater,4526,233,148
139,2020-10-23T00:00:00.000,West Piedmont,2810,288,86
140,2020-10-22T00:00:00.000,Alexandria,4162,326,75
141,2020-10-22T00:00:00.000,Alleghany,2412,108,33
142,2020-10-22T00:00:00.000,Arlington,4457,524,152
143,2020-10-22T00:00:00.000,Central Shenandoah,6557,290,78
144,2020-10-22T00:00:00.000,Central Virginia,4520,175,58
145,2020-10-22T00:00:00.000,Chesapeake,4806,469,78
146,2020-10-22T00:00:00.000,Chesterfield,7431,445,131
147,2020-10-22T00:00:00.000,Chickahominy,2261,183,57
148,2020-10-22T00:00:00.000,Crater,4896,299,114
149,2020-10-22T00:00:00.000,Cumberland Plateau,1267,81,13
150,2020-10-22T00:00:00.000,Eastern Shore,1520,144,50
151,2020-10-22T00:00:00.000,Fairfax,23245,2247,620
152,2020-10-22T00:00:00.000,Hampton,2071,87,32
153,2020-10-22T00:00:00.000,Henrico,6096,476,227
154,2020-10-22T00:00:00.000,Lenowisco,1328,102,23
155,2020-10-22T00:00:00.000,Lord Fairfax,3773,317,126
156,2020-10-22T00:00:00.000,Loudoun,7680,470,130
157,2020-10-22T00:00:00.000,Mount Rogers,3491,300,144
158,2020-10-22T00:00:00.000,New River,4131,75,28
159,2020-10-22T00:00:00.000,Norfolk,5243,402,85
160,2020-10-22T00:00:00.000,Peninsula,4963,217,91
161,2020-10-22T00:00:00.000,Piedmont,2395,149,55
162,2020-10-22T00:00:00.000,Pittsylvania-Danville,2399,176,58
163,2020-10-22T00:00:00.000,Portsmouth,2762,299,67
164,2020-10-22T00:00:00.000,Prince William,16496,1174,258
165,2020-10-22T00:00:00.000,Rappahannock,5924,425,86
166,2020-10-22T00:00:00.000,Rappahannock Rapidan,2973,190,54
167,2020-10-22T00:00:00.000,Richmond,5176,445,69
168,2020-10-22T00:00:00.000,Roanoke,2517,92,35
169,2020-10-22T00:00:00.000,Southside,1740,90,48
170,2020-10-22T00:00:00.000,Thomas Jefferson,4268,222,76
171,2020-10-22T00:00:00.000,Three Rivers,2187,136,37
172,2020-10-22T00:00:00.000,Virginia Beach,7679,426,103
173,2020-10-22T00:00:00.000,Western Tidewater,4496,226,148
174,2020-10-22T00:00:00.000,West Piedmont,2782,286,85
175,2020-10-21T00:00:00.000,Alexandria,4144,326,75
176,2020-10-21T00:00:00.000,Alleghany,2340,106,33
177,2020-10-21T00:00:00.000,Arlington,4437,522,152
178,2020-10-21T00:00:00.000,Central Shenandoah,6524,290,78
179,2020-10-21T00:00:00.000,Central Virginia,4442,169,58
180,2020-10-21T00:00:00.000,Chesapeake,4780,464,77
181,2020-10-21T00:00:00.000,Chesterfield,7373,445,131
182,2020-10-21T00:00:00.000,Chickahominy,2238,181,57
183,2020-10-21T00:00:00.000,Crater,4859,296,114
184,2020-10-21T00:00:00.000,Cumberland Plateau,1238,79,13
185,2020-10-21T00:00:00.000,Eastern Shore,1517,144,50
186,2020-10-21T00:00:00.000,Fairfax,23081,2242,619
187,2020-10-21T00:00:00.000,Hampton,2064,87,32
188,2020-10-21T00:00:00.000,Henrico,6058,475,227
189,2020-10-21T00:00:00.000,Lenowisco,1300,101,23
190,2020-10-21T00:00:00.000,Lord Fairfax,3741,313,126
191,2020-10-21T00:00:00.000,Loudoun,7634,470,130
192,2020-10-21T00:00:00.000,Mount Rogers,3447,297,144
193,2020-10-21T00:00:00.000,New River,4079,75,28
194,2020-10-21T00:00:00.000,Norfolk,5219,402,84
195,2020-10-21T00:00:00.000,Peninsula,4936,214,91
196,2020-10-21T00:00:00.000,Piedmont,2389,148,54
197,2020-10-21T00:00:00.000,Pittsylvania-Danville,2378,176,57
198,2020-10-21T00:00:00.000,Portsmouth,2741,298,67
199,2020-10-21T00:00:00.000,Prince William,16387,1166,257
200,2020-10-21T00:00:00.000,Rappahannock,5886,425,86
201,2020-10-21T00:00:00.000,Rappahannock Rapidan,2951,188,54
202,2020-10-21T00:00:00.000,Richmond,5145,445,68
203,2020-10-21T00:00:00.000,Roanoke,2478,90,35
204,2020-10-21T00:00:00.000,Southside,1729,90,47
205,2020-10-21T00:00:00.000,Thomas Jefferson,4229,216,76
206,2020-10-21T00:00:00.000,Three Rivers,2166,135,36
207,2020-10-21T00:00:00.000,Virginia Beach,7622,424,103
208,2020-10-21T00:00:00.000,Western Tidewater,4484,227,148
209,2020-10-21T00:00:00.000,West Piedmont,2736,284,85
210,2020-10-20T00:00:00.000,Alexandria,4133,324,75
211,2020-10-20T00:00:00.000,Alleghany,2297,103,32
212,2020-10-20T00:00:00.000,Arlington,4399,520,152
213,2020-10-20T00:00:00.000,Central Shenandoah,6489,291,77
214,2020-10-20T00:00:00.000,Central Virginia,4382,166,56
215,2020-10-20T00:00:00.000,Chesapeake,4763,464,79
216,2020-10-20T00:00:00.000,Chesterfield,7307,442,131
217,2020-10-20T00:00:00.000,Chickahominy,2221,179,56
218,2020-10-20T00:00:00.000,Crater,4849,294,111
219,2020-10-20T00:00:00.000,Cumberland Plateau,1195,77,13
220,2020-10-20T00:00:00.000,Eastern Shore,1516,144,50
221,2020-10-20T00:00:00.000,Fairfax,22999,2239,617
222,2020-10-20T00:00:00.000,Hampton,2058,86,32
223,2020-10-20T00:00:00.000,Henrico,6006,473,227
224,2020-10-20T00:00:00.000,Lenowisco,1268,97,23
225,2020-10-20T00:00:00.000,Lord Fairfax,3708,309,125
226,2020-10-20T00:00:00.000,Loudoun,7599,470,130
227,2020-10-20T00:00:00.000,Mount Rogers,3427,296,142
228,2020-10-20T00:00:00.000,New River,4039,73,28
229,2020-10-20T00:00:00.000,Norfolk,5209,398,84
230,2020-10-20T00:00:00.000,Peninsula,4917,214,91
231,2020-10-20T00:00:00.000,Piedmont,2382,148,54
232,2020-10-20T00:00:00.000,Pittsylvania-Danville,2357,175,56
233,2020-10-20T00:00:00.000,Portsmouth,2730,294,65
234,2020-10-20T00:00:00.000,Prince William,16319,1166,256
235,2020-10-20T00:00:00.000,Rappahannock,5862,424,80
236,2020-10-20T00:00:00.000,Rappahannock Rapidan,2936,185,54
237,2020-10-20T00:00:00.000,Richmond,5134,445,64
238,2020-10-20T00:00:00.000,Roanoke,2445,90,35
239,2020-10-20T00:00:00.000,Southside,1721,90,46
240,2020-10-20T00:00:00.000,Thomas Jefferson,4190,216,76
241,2020-10-20T00:00:00.000,Three Rivers,2142,134,36
242,2020-10-20T00:00:00.000,Virginia Beach,7593,422,102
243,2020-10-20T00:00:00.000,Western Tidewater,4468,226,146
244,2020-10-20T00:00:00.000,West Piedmont,2694,281,84
245,2020-10-19T00:00:00.000,Alexandria,4123,323,75
246,2020-10-19T00:00:00.000,Alleghany,2228,100,30
247,2020-10-19T00:00:00.000,Arlington,4384,519,152
248,2020-10-19T00:00:00.000,Central Shenandoah,6472,291,77
249,2020-10-19T00:00:00.000,Central Virginia,4333,163,54
250,2020-10-19T00:00:00.000,Chesapeake,4748,460,79
251,2020-10-19T00:00:00.000,Chesterfield,7261,439,130
252,2020-10-19T00:00:00.000,Chickahominy,2208,177,56
253,2020-10-19T00:00:00.000,Crater,4839,292,111
254,2020-10-19T00:00:00.000,Cumberland Plateau,1184,76,13
255,2020-10-19T00:00:00.000,Eastern Shore,1514,143,50
256,2020-10-19T00:00:00.000,Fairfax,22916,2239,617
257,2020-10-19T00:00:00.000,Hampton,2039,86,31
258,2020-10-19T00:00:00.000,Henrico,5970,472,224
259,2020-10-19T00:00:00.000,Lenowisco,1242,96,23
260,2020-10-19T00:00:00.000,Lord Fairfax,3674,307,121
261,2020-10-19T00:00:00.000,Loudoun,7576,468,129
262,2020-10-19T00:00:00.000,Mount Rogers,3402,295,139
263,2020-10-19T00:00:00.000,New River,4006,72,28
264,2020-10-19T00:00:00.000,Norfolk,5179,396,84
265,2020-10-19T00:00:00.000,Peninsula,4888,213,89
266,2020-10-19T00:00:00.000,Piedmont,2360,147,53
267,2020-10-19T00:00:00.000,Pittsylvania-Danville,2346,175,55
268,2020-10-19T00:00:00.000,Portsmouth,2724,294,65
269,2020-10-19T00:00:00.000,Prince William,16257,1157,252
270,2020-10-19T00:00:00.000,Rappahannock,5829,421,80
271,2020-10-19T00:00:00.000,Rappahannock Rapidan,2915,184,54
272,2020-10-19T00:00:00.000,Richmond,5109,441,64
273,2020-10-19T00:00:00.000,Roanoke,2385,89,35
274,2020-10-19T00:00:00.000,Southside,1718,90,46
275,2020-10-19T00:00:00.000,Thomas Jefferson,4174,210,76
276,2020-10-19T00:00:00.000,Three Rivers,2158,133,35
277,2020-10-19T00:00:00.000,Virginia Beach,7553,418,102
278,2020-10-19T00:00:00.000,Western Tidewater,4444,220,144
279,2020-10-19T00:00:00.000,West Piedmont,2670,276,84
280,2020-10-18T00:00:00.000,Alexandria,4117,323,74
281,2020-10-18T00:00:00.000,Alleghany,2210,100,30
282,2020-10-18T00:00:00.000,Arlington,4372,518,152
283,2020-10-18T00:00:00.000,Central Shenandoah,6444,291,75
284,2020-10-18T00:00:00.000,Central Virginia,4288,163,54
285,2020-10-18T00:00:00.000,Chesapeake,4730,459,78
286,2020-10-18T00:00:00.000,Chesterfield,7245,439,130
287,2020-10-18T00:00:00.000,Chickahominy,2198,176,55
288,2020-10-18T00:00:00.000,Crater,4791,290,110
289,2020-10-18T00:00:00.000,Cumberland Plateau,1180,75,13
290,2020-10-18T00:00:00.000,Eastern Shore,1512,143,50
291,2020-10-18T00:00:00.000,Fairfax,22846,2236,617
292,2020-10-18T00:00:00.000,Hampton,2033,86,29
293,2020-10-18T00:00:00.000,Henrico,5962,472,222
294,2020-10-18T00:00:00.000,Lenowisco,1228,96,23
295,2020-10-18T00:00:00.000,Lord Fairfax,3642,306,121
296,2020-10-18T00:00:00.000,Loudoun,7558,468,129
297,2020-10-18T00:00:00.000,Mount Rogers,3374,291,136
298,2020-10-18T00:00:00.000,New River,3965,71,28
299,2020-10-18T00:00:00.000,Norfolk,5179,396,84
300,2020-10-18T00:00:00.000,Peninsula,4871,213,89
301,2020-10-18T00:00:00.000,Piedmont,2351,147,53
302,2020-10-18T00:00:00.000,Pittsylvania-Danville,2341,175,53
303,2020-10-18T00:00:00.000,Portsmouth,2719,294,64
304,2020-10-18T00:00:00.000,Prince William,16198,1155,251
305,2020-10-18T00:00:00.000,Rappahannock,5810,421,80
306,2020-10-18T00:00:00.000,Rappahannock Rapidan,2876,184,53
307,2020-10-18T00:00:00.000,Richmond,5100,441,64
308,2020-10-18T00:00:00.000,Roanoke,2351,88,32
309,2020-10-18T00:00:00.000,Southside,1707,90,46
310,2020-10-18T00:00:00.000,Thomas Jefferson,4158,210,75
311,2020-10-18T00:00:00.000,Three Rivers,2151,133,35
312,2020-10-18T00:00:00.000,Virginia Beach,7537,417,102
313,2020-10-18T00:00:00.000,Western Tidewater,4436,220,142
314,2020-10-18T00:00:00.000,West Piedmont,2658,274,84
315,2020-10-17T00:00:00.000,Alexandria,4104,323,74
316,2020-10-17T00:00:00.000,Alleghany,2178,99,30
317,2020-10-17T00:00:00.000,Arlington,4345,518,152
318,2020-10-17T00:00:00.000,Central Shenandoah,6408,291,74
319,2020-10-17T00:00:00.000,Central Virginia,4266,163,54
320,2020-10-17T00:00:00.000,Chesapeake,4714,459,76
321,2020-10-17T00:00:00.000,Chesterfield,7223,439,130
322,2020-10-17T00:00:00.000,Chickahominy,2184,176,55
323,2020-10-17T00:00:00.000,Crater,4745,290,108
324,2020-10-17T00:00:00.000,Cumberland Plateau,1160,73,13
325,2020-10-17T00:00:00.000,Eastern Shore,1513,143,50
326,2020-10-17T00:00:00.000,Fairfax,22756,2231,616
327,2020-10-17T00:00:00.000,Hampton,2025,86,29
328,2020-10-17T00:00:00.000,Henrico,5938,471,222
329,2020-10-17T00:00:00.000,Lenowisco,1194,95,23
330,2020-10-17T00:00:00.000,Lord Fairfax,3623,304,121
331,2020-10-17T00:00:00.000,Loudoun,7505,466,129
332,2020-10-17T00:00:00.000,Mount Rogers,3346,289,137
333,2020-10-17T00:00:00.000,New River,3917,71,28
334,2020-10-17T00:00:00.000,Norfolk,5169,395,82
335,2020-10-17T00:00:00.000,Peninsula,4851,213,89
336,2020-10-17T00:00:00.000,Piedmont,2351,147,53
337,2020-10-17T00:00:00.000,Pittsylvania-Danville,2308,173,50
338,2020-10-17T00:00:00.000,Portsmouth,2715,294,64
339,2020-10-17T00:00:00.000,Prince William,16131,1154,251
340,2020-10-17T00:00:00.000,Rappahannock,5802,420,80
341,2020-10-17T00:00:00.000,Rappahannock Rapidan,2861,184,53
342,2020-10-17T00:00:00.000,Richmond,5057,440,63
343,2020-10-17T00:00:00.000,Roanoke,2332,87,32
344,2020-10-17T00:00:00.000,Southside,1696,89,46
345,2020-10-17T00:00:00.000,Thomas Jefferson,4142,207,75
346,2020-10-17T00:00:00.000,Three Rivers,2137,131,35
347,2020-10-17T00:00:00.000,Virginia Beach,7513,417,102
348,2020-10-17T00:00:00.000,Western Tidewater,4405,219,142
349,2020-10-17T00:00:00.000,West Piedmont,2624,274,84
350,2020-10-16T00:00:00.000,Alexandria,4086,323,74
351,2020-10-16T00:00:00.000,Alleghany,2153,97,30
352,2020-10-16T00:00:00.000,Arlington,4318,518,153
353,2020-10-16T00:00:00.000,Central Shenandoah,6373,290,73
354,2020-10-16T00:00:00.000,Central Virginia,4213,162,54
355,2020-10-16T00:00:00.000,Chesapeake,4692,457,75
356,2020-10-16T00:00:00.000,Chesterfield,7114,436,130
357,2020-10-16T00:00:00.000,Chickahominy,2165,176,55
358,2020-10-16T00:00:00.000,Crater,4689,286,107
359,2020-10-16T00:00:00.000,Cumberland Plateau,1133,73,13
360,2020-10-16T00:00:00.000,Eastern Shore,1510,143,50
361,2020-10-16T00:00:00.000,Fairfax,22681,2233,614
362,2020-10-16T00:00:00.000,Hampton,2018,78,29
363,2020-10-16T00:00:00.000,Henrico,5911,467,222
364,2020-10-16T00:00:00.000,Lenowisco,1166,94,23
365,2020-10-16T00:00:00.000,Lord Fairfax,3595,303,121
366,2020-10-16T00:00:00.000,Loudoun,7454,463,129
367,2020-10-16T00:00:00.000,Mount Rogers,3301,289,134
368,2020-10-16T00:00:00.000,New River,3860,70,28
369,2020-10-16T00:00:00.000,Norfolk,5145,393,81
370,2020-10-16T00:00:00.000,Peninsula,4821,211,89
371,2020-10-16T00:00:00.000,Piedmont,2328,145,52
372,2020-10-16T00:00:00.000,Pittsylvania-Danville,2277,171,49
373,2020-10-16T00:00:00.000,Portsmouth,2713,295,64
374,2020-10-16T00:00:00.000,Prince William,16086,1151,250
375,2020-10-16T00:00:00.000,Rappahannock,5783,418,79
376,2020-10-16T00:00:00.000,Rappahannock Rapidan,2846,183,53
377,2020-10-16T00:00:00.000,Richmond,5027,438,63
378,2020-10-16T00:00:00.000,Roanoke,2296,86,32
379,2020-10-16T00:00:00.000,Southside,1687,89,46
380,2020-10-16T00:00:00.000,Thomas Jefferson,4114,205,75
381,2020-10-16T00:00:00.000,Three Rivers,2128,131,33
382,2020-10-16T00:00:00.000,Virginia Beach,7473,415,103
383,2020-10-16T00:00:00.000,Western Tidewater,4390,218,141
384,2020-10-16T00:00:00.000,West Piedmont,2578,273,84
385,2020-10-15T00:00:00.000,Alexandria,4077,324,73
386,2020-10-15T00:00:00.000,Alleghany,2090,94,29
387,2020-10-15T00:00:00.000,Arlington,4278,518,152
388,2020-10-15T00:00:00.000,Central Shenandoah,6294,288,73
389,2020-10-15T00:00:00.000,Central Virginia,4139,156,50
390,2020-10-15T00:00:00.000,Chesapeake,4661,456,75
391,2020-10-15T00:00:00.000,Chesterfield,7093,432,129
392,2020-10-15T00:00:00.000,Chickahominy,2149,174,55
393,2020-10-15T00:00:00.000,Crater,4643,284,106
394,2020-10-15T00:00:00.000,Cumberland Plateau,1118,73,13
395,2020-10-15T00:00:00.000,Eastern Shore,1508,141,50
396,2020-10-15T00:00:00.000,Fairfax,22560,2227,615
397,2020-10-15T00:00:00.000,Hampton,2004,76,28
398,2020-10-15T00:00:00.000,Henrico,5881,465,222
399,2020-10-15T00:00:00.000,Lenowisco,1143,92,22
400,2020-10-15T00:00:00.000,Lord Fairfax,3556,301,121
401,2020-10-15T00:00:00.000,Loudoun,7417,459,129
402,2020-10-15T00:00:00.000,Mount Rogers,3251,284,134
403,2020-10-15T00:00:00.000,New River,3791,69,28
404,2020-10-15T00:00:00.000,Norfolk,5122,390,80
405,2020-10-15T00:00:00.000,Peninsula,4775,211,89
406,2020-10-15T00:00:00.000,Piedmont,2306,141,51
407,2020-10-15T00:00:00.000,Pittsylvania-Danville,2275,170,49
408,2020-10-15T00:00:00.000,Portsmouth,2706,295,63
409,2020-10-15T00:00:00.000,Prince William,16022,1144,249
410,2020-10-15T00:00:00.000,Rappahannock,5743,415,79
411,2020-10-15T00:00:00.000,Rappahannock Rapidan,2836,183,53
412,2020-10-15T00:00:00.000,Richmond,5003,436,62
413,2020-10-15T00:00:00.000,Roanoke,2276,86,32
414,2020-10-15T00:00:00.000,Southside,1687,89,46
415,2020-10-15T00:00:00.000,Thomas Jefferson,4074,204,74
416,2020-10-15T00:00:00.000,Three Rivers,2114,130,33
417,2020-10-15T00:00:00.000,Virginia Beach,7415,414,101
418,2020-10-15T00:00:00.000,Western Tidewater,4376,212,139
419,2020-10-15T00:00:00.000,West Piedmont,2558,271,84
420,2020-10-14T00:00:00.000,Alexandria,4057,323,73
421,2020-10-14T00:00:00.000,Alleghany,2045,94,29
422,2020-10-14T00:00:00.000,Arlington,4250,518,152
423,2020-10-14T00:00:00.000,Central Shenandoah,6257,285,73
424,2020-10-14T00:00:00.000,Central Virginia,4072,145,49
425,2020-10-14T00:00:00.000,Chesapeake,4628,451,76
426,2020-10-14T00:00:00.000,Chesterfield,7022,431,129
427,2020-10-14T00:00:00.000,Chickahominy,2123,174,55
428,2020-10-14T00:00:00.000,Crater,4596,283,105
429,2020-10-14T00:00:00.000,Cumberland Plateau,1083,72,13
430,2020-10-14T00:00:00.000,Eastern Shore,1506,141,50
431,2020-10-14T00:00:00.000,Fairfax,22495,2224,614
432,2020-10-14T00:00:00.000,Hampton,1983,76,28
433,2020-10-14T00:00:00.000,Henrico,5832,463,222
434,2020-10-14T00:00:00.000,Lenowisco,1130,90,22
435,2020-10-14T00:00:00.000,Lord Fairfax,3513,295,120
436,2020-10-14T00:00:00.000,Loudoun,7301,452,128
437,2020-10-14T00:00:00.000,Mount Rogers,3220,282,134
438,2020-10-14T00:00:00.000,New River,3752,68,28
439,2020-10-14T00:00:00.000,Norfolk,5092,386,80
440,2020-10-14T00:00:00.000,Peninsula,4740,211,89
441,2020-10-14T00:00:00.000,Piedmont,2268,140,51
442,2020-10-14T00:00:00.000,Pittsylvania-Danville,2241,168,49
443,2020-10-14T00:00:00.000,Portsmouth,2699,294,63
444,2020-10-14T00:00:00.000,Prince William,15937,1139,249
445,2020-10-14T00:00:00.000,Rappahannock,5683,411,79
446,2020-10-14T00:00:00.000,Rappahannock Rapidan,2820,182,53
447,2020-10-14T00:00:00.000,Richmond,4985,436,62
448,2020-10-14T00:00:00.000,Roanoke,2238,83,32
449,2020-10-14T00:00:00.000,Southside,1664,89,46
