,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-29T00:00:00.000,Alexandria,0-9,252,3,0
1,2020-09-29T00:00:00.000,Alexandria,10-19,270,5,0
2,2020-09-29T00:00:00.000,Alexandria,20-29,719,14,1
3,2020-09-29T00:00:00.000,Alexandria,30-39,890,38,1
4,2020-09-29T00:00:00.000,Alexandria,40-49,668,50,1
5,2020-09-29T00:00:00.000,Alexandria,50-59,485,67,13
6,2020-09-29T00:00:00.000,Alexandria,60-69,289,60,4
7,2020-09-29T00:00:00.000,Alexandria,70-79,137,49,19
8,2020-09-29T00:00:00.000,Alexandria,80+,120,35,30
9,2020-09-29T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-09-29T00:00:00.000,Alleghany,0-9,47,0,0
11,2020-09-29T00:00:00.000,Alleghany,10-19,197,1,0
12,2020-09-29T00:00:00.000,Alleghany,20-29,336,1,0
13,2020-09-29T00:00:00.000,Alleghany,30-39,218,5,0
14,2020-09-29T00:00:00.000,Alleghany,40-49,218,7,0
15,2020-09-29T00:00:00.000,Alleghany,50-59,258,12,1
16,2020-09-29T00:00:00.000,Alleghany,60-69,138,15,1
17,2020-09-29T00:00:00.000,Alleghany,70-79,124,21,16
18,2020-09-29T00:00:00.000,Alleghany,80+,69,16,11
19,2020-09-29T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-09-29T00:00:00.000,Arlington,0-9,112,2,0
21,2020-09-29T00:00:00.000,Arlington,10-19,231,5,0
22,2020-09-29T00:00:00.000,Arlington,20-29,896,24,0
23,2020-09-29T00:00:00.000,Arlington,30-39,749,47,0
24,2020-09-29T00:00:00.000,Arlington,40-49,650,67,9
25,2020-09-29T00:00:00.000,Arlington,50-59,523,81,8
26,2020-09-29T00:00:00.000,Arlington,60-69,370,96,21
27,2020-09-29T00:00:00.000,Arlington,70-79,211,83,37
28,2020-09-29T00:00:00.000,Arlington,80+,225,93,75
29,2020-09-29T00:00:00.000,Arlington,Missing,18,1,0
30,2020-09-29T00:00:00.000,Central Shenandoah,0-9,135,0,0
31,2020-09-29T00:00:00.000,Central Shenandoah,10-19,1025,1,0
32,2020-09-29T00:00:00.000,Central Shenandoah,20-29,1642,14,0
33,2020-09-29T00:00:00.000,Central Shenandoah,30-39,568,11,1
34,2020-09-29T00:00:00.000,Central Shenandoah,40-49,602,22,0
35,2020-09-29T00:00:00.000,Central Shenandoah,50-59,611,46,6
36,2020-09-29T00:00:00.000,Central Shenandoah,60-69,442,59,16
37,2020-09-29T00:00:00.000,Central Shenandoah,70-79,227,66,19
38,2020-09-29T00:00:00.000,Central Shenandoah,80+,192,49,28
39,2020-09-29T00:00:00.000,Central Shenandoah,Missing,9,0,0
40,2020-09-29T00:00:00.000,Central Virginia,0-9,93,0,0
41,2020-09-29T00:00:00.000,Central Virginia,10-19,432,3,0
42,2020-09-29T00:00:00.000,Central Virginia,20-29,827,6,0
43,2020-09-29T00:00:00.000,Central Virginia,30-39,409,15,0
44,2020-09-29T00:00:00.000,Central Virginia,40-49,403,7,1
45,2020-09-29T00:00:00.000,Central Virginia,50-59,462,20,4
46,2020-09-29T00:00:00.000,Central Virginia,60-69,313,28,7
47,2020-09-29T00:00:00.000,Central Virginia,70-79,198,23,10
48,2020-09-29T00:00:00.000,Central Virginia,80+,137,22,15
49,2020-09-29T00:00:00.000,Central Virginia,Missing,3,0,0
50,2020-09-29T00:00:00.000,Chesapeake,0-9,144,2,0
51,2020-09-29T00:00:00.000,Chesapeake,10-19,359,4,0
52,2020-09-29T00:00:00.000,Chesapeake,20-29,794,8,0
53,2020-09-29T00:00:00.000,Chesapeake,30-39,781,26,0
54,2020-09-29T00:00:00.000,Chesapeake,40-49,667,48,1
55,2020-09-29T00:00:00.000,Chesapeake,50-59,640,73,7
56,2020-09-29T00:00:00.000,Chesapeake,60-69,485,101,15
57,2020-09-29T00:00:00.000,Chesapeake,70-79,237,87,16
58,2020-09-29T00:00:00.000,Chesapeake,80+,184,64,33
59,2020-09-29T00:00:00.000,Chesapeake,Missing,42,1,0
60,2020-09-29T00:00:00.000,Chesterfield,0-9,275,3,0
61,2020-09-29T00:00:00.000,Chesterfield,10-19,677,2,0
62,2020-09-29T00:00:00.000,Chesterfield,20-29,1225,17,0
63,2020-09-29T00:00:00.000,Chesterfield,30-39,1256,36,1
64,2020-09-29T00:00:00.000,Chesterfield,40-49,1065,57,5
65,2020-09-29T00:00:00.000,Chesterfield,50-59,892,77,8
66,2020-09-29T00:00:00.000,Chesterfield,60-69,550,86,26
67,2020-09-29T00:00:00.000,Chesterfield,70-79,239,51,31
68,2020-09-29T00:00:00.000,Chesterfield,80+,203,48,55
69,2020-09-29T00:00:00.000,Chesterfield,Missing,143,1,0
70,2020-09-29T00:00:00.000,Chickahominy,0-9,40,0,0
71,2020-09-29T00:00:00.000,Chickahominy,10-19,214,0,0
72,2020-09-29T00:00:00.000,Chickahominy,20-29,324,4,0
73,2020-09-29T00:00:00.000,Chickahominy,30-39,264,4,0
74,2020-09-29T00:00:00.000,Chickahominy,40-49,254,16,1
75,2020-09-29T00:00:00.000,Chickahominy,50-59,319,30,1
76,2020-09-29T00:00:00.000,Chickahominy,60-69,193,34,10
77,2020-09-29T00:00:00.000,Chickahominy,70-79,122,31,8
78,2020-09-29T00:00:00.000,Chickahominy,80+,111,44,33
79,2020-09-29T00:00:00.000,Chickahominy,Missing,21,0,0
80,2020-09-29T00:00:00.000,Crater,0-9,95,2,0
81,2020-09-29T00:00:00.000,Crater,10-19,193,2,0
82,2020-09-29T00:00:00.000,Crater,20-29,667,9,0
83,2020-09-29T00:00:00.000,Crater,30-39,764,13,0
84,2020-09-29T00:00:00.000,Crater,40-49,647,27,1
85,2020-09-29T00:00:00.000,Crater,50-59,684,56,8
86,2020-09-29T00:00:00.000,Crater,60-69,495,70,24
87,2020-09-29T00:00:00.000,Crater,70-79,267,54,31
88,2020-09-29T00:00:00.000,Crater,80+,199,42,39
89,2020-09-29T00:00:00.000,Crater,Missing,36,0,0
90,2020-09-29T00:00:00.000,Cumberland Plateau,0-9,32,0,0
91,2020-09-29T00:00:00.000,Cumberland Plateau,10-19,120,1,0
92,2020-09-29T00:00:00.000,Cumberland Plateau,20-29,138,0,0
93,2020-09-29T00:00:00.000,Cumberland Plateau,30-39,105,2,0
94,2020-09-29T00:00:00.000,Cumberland Plateau,40-49,120,5,1
95,2020-09-29T00:00:00.000,Cumberland Plateau,50-59,128,15,1
96,2020-09-29T00:00:00.000,Cumberland Plateau,60-69,99,16,2
97,2020-09-29T00:00:00.000,Cumberland Plateau,70-79,57,5,0
98,2020-09-29T00:00:00.000,Cumberland Plateau,80+,40,13,6
99,2020-09-29T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-29T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-29T00:00:00.000,Eastern Shore,10-19,77,1,0
102,2020-09-29T00:00:00.000,Eastern Shore,20-29,218,6,0
103,2020-09-29T00:00:00.000,Eastern Shore,30-39,256,11,0
104,2020-09-29T00:00:00.000,Eastern Shore,40-49,267,13,2
105,2020-09-29T00:00:00.000,Eastern Shore,50-59,294,24,6
106,2020-09-29T00:00:00.000,Eastern Shore,60-69,206,32,8
107,2020-09-29T00:00:00.000,Eastern Shore,70-79,72,25,14
108,2020-09-29T00:00:00.000,Eastern Shore,80+,56,25,20
109,2020-09-29T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-09-29T00:00:00.000,Fairfax,0-9,884,28,0
111,2020-09-29T00:00:00.000,Fairfax,10-19,1685,32,0
112,2020-09-29T00:00:00.000,Fairfax,20-29,3780,104,3
113,2020-09-29T00:00:00.000,Fairfax,30-39,4011,235,9
114,2020-09-29T00:00:00.000,Fairfax,40-49,3648,341,15
115,2020-09-29T00:00:00.000,Fairfax,50-59,3180,396,42
116,2020-09-29T00:00:00.000,Fairfax,60-69,1953,402,83
117,2020-09-29T00:00:00.000,Fairfax,70-79,861,293,126
118,2020-09-29T00:00:00.000,Fairfax,80+,951,346,323
119,2020-09-29T00:00:00.000,Fairfax,Missing,179,6,0
120,2020-09-29T00:00:00.000,Hampton,0-9,50,0,0
121,2020-09-29T00:00:00.000,Hampton,10-19,120,0,0
122,2020-09-29T00:00:00.000,Hampton,20-29,460,3,0
123,2020-09-29T00:00:00.000,Hampton,30-39,338,3,0
124,2020-09-29T00:00:00.000,Hampton,40-49,258,10,1
125,2020-09-29T00:00:00.000,Hampton,50-59,259,14,4
126,2020-09-29T00:00:00.000,Hampton,60-69,173,14,12
127,2020-09-29T00:00:00.000,Hampton,70-79,94,15,5
128,2020-09-29T00:00:00.000,Hampton,80+,52,6,4
129,2020-09-29T00:00:00.000,Hampton,Missing,33,0,0
130,2020-09-29T00:00:00.000,Henrico,0-9,202,6,0
131,2020-09-29T00:00:00.000,Henrico,10-19,485,6,0
132,2020-09-29T00:00:00.000,Henrico,20-29,995,22,1
133,2020-09-29T00:00:00.000,Henrico,30-39,957,23,0
134,2020-09-29T00:00:00.000,Henrico,40-49,790,46,3
135,2020-09-29T00:00:00.000,Henrico,50-59,703,75,13
136,2020-09-29T00:00:00.000,Henrico,60-69,476,73,39
137,2020-09-29T00:00:00.000,Henrico,70-79,338,77,51
138,2020-09-29T00:00:00.000,Henrico,80+,477,109,104
139,2020-09-29T00:00:00.000,Henrico,Missing,55,1,1
140,2020-09-29T00:00:00.000,Lenowisco,0-9,46,0,0
141,2020-09-29T00:00:00.000,Lenowisco,10-19,84,0,0
142,2020-09-29T00:00:00.000,Lenowisco,20-29,135,0,0
143,2020-09-29T00:00:00.000,Lenowisco,30-39,144,4,1
144,2020-09-29T00:00:00.000,Lenowisco,40-49,130,6,0
145,2020-09-29T00:00:00.000,Lenowisco,50-59,134,14,1
146,2020-09-29T00:00:00.000,Lenowisco,60-69,126,15,3
147,2020-09-29T00:00:00.000,Lenowisco,70-79,83,25,10
148,2020-09-29T00:00:00.000,Lenowisco,80+,33,11,5
149,2020-09-29T00:00:00.000,Lenowisco,Missing,2,0,0
150,2020-09-29T00:00:00.000,Lord Fairfax,0-9,112,2,0
151,2020-09-29T00:00:00.000,Lord Fairfax,10-19,266,4,0
152,2020-09-29T00:00:00.000,Lord Fairfax,20-29,536,7,0
153,2020-09-29T00:00:00.000,Lord Fairfax,30-39,518,16,1
154,2020-09-29T00:00:00.000,Lord Fairfax,40-49,467,25,1
155,2020-09-29T00:00:00.000,Lord Fairfax,50-59,499,42,6
156,2020-09-29T00:00:00.000,Lord Fairfax,60-69,306,59,17
157,2020-09-29T00:00:00.000,Lord Fairfax,70-79,202,60,22
158,2020-09-29T00:00:00.000,Lord Fairfax,80+,224,56,64
159,2020-09-29T00:00:00.000,Lord Fairfax,Missing,4,0,0
160,2020-09-29T00:00:00.000,Loudoun,0-9,285,4,0
161,2020-09-29T00:00:00.000,Loudoun,10-19,959,3,0
162,2020-09-29T00:00:00.000,Loudoun,20-29,1216,15,0
163,2020-09-29T00:00:00.000,Loudoun,30-39,1164,42,0
164,2020-09-29T00:00:00.000,Loudoun,40-49,1281,79,1
165,2020-09-29T00:00:00.000,Loudoun,50-59,1012,82,4
166,2020-09-29T00:00:00.000,Loudoun,60-69,410,78,9
167,2020-09-29T00:00:00.000,Loudoun,70-79,212,64,20
168,2020-09-29T00:00:00.000,Loudoun,80+,241,65,89
169,2020-09-29T00:00:00.000,Loudoun,Missing,71,0,1
170,2020-09-29T00:00:00.000,Mount Rogers,0-9,94,2,0
171,2020-09-29T00:00:00.000,Mount Rogers,10-19,211,0,0
172,2020-09-29T00:00:00.000,Mount Rogers,20-29,415,0,0
173,2020-09-29T00:00:00.000,Mount Rogers,30-39,335,14,0
174,2020-09-29T00:00:00.000,Mount Rogers,40-49,358,8,2
175,2020-09-29T00:00:00.000,Mount Rogers,50-59,406,33,4
176,2020-09-29T00:00:00.000,Mount Rogers,60-69,342,43,9
177,2020-09-29T00:00:00.000,Mount Rogers,70-79,332,82,39
178,2020-09-29T00:00:00.000,Mount Rogers,80+,343,72,69
179,2020-09-29T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-09-29T00:00:00.000,New River,0-9,32,0,0
181,2020-09-29T00:00:00.000,New River,10-19,972,0,0
182,2020-09-29T00:00:00.000,New River,20-29,1485,2,0
183,2020-09-29T00:00:00.000,New River,30-39,187,5,0
184,2020-09-29T00:00:00.000,New River,40-49,170,7,0
185,2020-09-29T00:00:00.000,New River,50-59,146,7,0
186,2020-09-29T00:00:00.000,New River,60-69,108,13,3
187,2020-09-29T00:00:00.000,New River,70-79,85,16,7
