,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-07T00:00:00.000,Alexandria,0-9,220,3,0
1,2020-09-07T00:00:00.000,Alexandria,10-19,244,4,0
2,2020-09-07T00:00:00.000,Alexandria,20-29,646,12,1
3,2020-09-07T00:00:00.000,Alexandria,30-39,813,37,1
4,2020-09-07T00:00:00.000,Alexandria,40-49,620,46,0
5,2020-09-07T00:00:00.000,Alexandria,50-59,449,62,12
6,2020-09-07T00:00:00.000,Alexandria,60-69,270,59,3
7,2020-09-07T00:00:00.000,Alexandria,70-79,123,44,18
8,2020-09-07T00:00:00.000,Alexandria,80+,115,35,27
9,2020-09-07T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-09-07T00:00:00.000,Alleghany,0-9,41,0,0
11,2020-09-07T00:00:00.000,Alleghany,10-19,157,1,0
12,2020-09-07T00:00:00.000,Alleghany,20-29,262,1,0
13,2020-09-07T00:00:00.000,Alleghany,30-39,173,5,0
14,2020-09-07T00:00:00.000,Alleghany,40-49,172,5,0
15,2020-09-07T00:00:00.000,Alleghany,50-59,201,10,1
16,2020-09-07T00:00:00.000,Alleghany,60-69,115,13,1
17,2020-09-07T00:00:00.000,Alleghany,70-79,102,16,13
18,2020-09-07T00:00:00.000,Alleghany,80+,54,14,8
19,2020-09-07T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-09-07T00:00:00.000,Arlington,0-9,94,2,0
21,2020-09-07T00:00:00.000,Arlington,10-19,194,5,0
22,2020-09-07T00:00:00.000,Arlington,20-29,797,24,0
23,2020-09-07T00:00:00.000,Arlington,30-39,688,46,0
24,2020-09-07T00:00:00.000,Arlington,40-49,590,61,9
25,2020-09-07T00:00:00.000,Arlington,50-59,498,79,7
26,2020-09-07T00:00:00.000,Arlington,60-69,344,88,19
27,2020-09-07T00:00:00.000,Arlington,70-79,204,80,35
28,2020-09-07T00:00:00.000,Arlington,80+,215,90,73
29,2020-09-07T00:00:00.000,Arlington,Missing,16,1,0
30,2020-09-07T00:00:00.000,Central Shenandoah,0-9,108,0,0
31,2020-09-07T00:00:00.000,Central Shenandoah,10-19,441,1,0
32,2020-09-07T00:00:00.000,Central Shenandoah,20-29,1097,13,0
33,2020-09-07T00:00:00.000,Central Shenandoah,30-39,481,8,0
34,2020-09-07T00:00:00.000,Central Shenandoah,40-49,521,19,0
35,2020-09-07T00:00:00.000,Central Shenandoah,50-59,535,44,6
36,2020-09-07T00:00:00.000,Central Shenandoah,60-69,385,54,15
37,2020-09-07T00:00:00.000,Central Shenandoah,70-79,199,61,18
