,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-18T00:00:00.000,Alexandria,0-9,285,3,0
1,2020-10-18T00:00:00.000,Alexandria,10-19,296,5,0
2,2020-10-18T00:00:00.000,Alexandria,20-29,787,13,1
3,2020-10-18T00:00:00.000,Alexandria,30-39,938,38,1
4,2020-10-18T00:00:00.000,Alexandria,40-49,706,51,1
5,2020-10-18T00:00:00.000,Alexandria,50-59,518,67,14
6,2020-10-18T00:00:00.000,Alexandria,60-69,304,60,5
7,2020-10-18T00:00:00.000,Alexandria,70-79,144,50,21
8,2020-10-18T00:00:00.000,Alexandria,80+,128,36,31
9,2020-10-18T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-10-18T00:00:00.000,Alleghany,0-9,62,0,0
11,2020-10-18T00:00:00.000,Alleghany,10-19,253,1,0
12,2020-10-18T00:00:00.000,Alleghany,20-29,439,1,0
13,2020-10-18T00:00:00.000,Alleghany,30-39,295,7,0
14,2020-10-18T00:00:00.000,Alleghany,40-49,308,9,0
15,2020-10-18T00:00:00.000,Alleghany,50-59,342,15,1
16,2020-10-18T00:00:00.000,Alleghany,60-69,212,22,1
17,2020-10-18T00:00:00.000,Alleghany,70-79,174,25,18
18,2020-10-18T00:00:00.000,Alleghany,80+,121,20,10
19,2020-10-18T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-10-18T00:00:00.000,Arlington,0-9,131,2,0
21,2020-10-18T00:00:00.000,Arlington,10-19,269,6,0
22,2020-10-18T00:00:00.000,Arlington,20-29,1005,24,0
23,2020-10-18T00:00:00.000,Arlington,30-39,831,50,0
24,2020-10-18T00:00:00.000,Arlington,40-49,700,71,9
25,2020-10-18T00:00:00.000,Arlington,50-59,567,85,8
26,2020-10-18T00:00:00.000,Arlington,60-69,398,99,22
27,2020-10-18T00:00:00.000,Arlington,70-79,221,86,38
28,2020-10-18T00:00:00.000,Arlington,80+,231,94,75
29,2020-10-18T00:00:00.000,Arlington,Missing,19,1,0
30,2020-10-18T00:00:00.000,Central Shenandoah,0-9,161,0,0
31,2020-10-18T00:00:00.000,Central Shenandoah,10-19,1231,1,0
32,2020-10-18T00:00:00.000,Central Shenandoah,20-29,1884,14,0
33,2020-10-18T00:00:00.000,Central Shenandoah,30-39,679,11,2
34,2020-10-18T00:00:00.000,Central Shenandoah,40-49,716,29,0
35,2020-10-18T00:00:00.000,Central Shenandoah,50-59,719,49,6
36,2020-10-18T00:00:00.000,Central Shenandoah,60-69,526,64,17
37,2020-10-18T00:00:00.000,Central Shenandoah,70-79,269,70,20
38,2020-10-18T00:00:00.000,Central Shenandoah,80+,241,53,30
39,2020-10-18T00:00:00.000,Central Shenandoah,Missing,18,0,0
40,2020-10-18T00:00:00.000,Central Virginia,0-9,120,0,0
41,2020-10-18T00:00:00.000,Central Virginia,10-19,568,3,0
