,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-10-17T00:00:00.000,51001,Accomack,Eastern Shore,1201,94,19
1,2020-10-17T00:00:00.000,51003,Albemarle,Thomas Jefferson,1476,84,22
2,2020-10-17T00:00:00.000,51005,Alleghany,Alleghany,84,9,4
3,2020-10-17T00:00:00.000,51007,Amelia,Piedmont,138,16,6
4,2020-10-17T00:00:00.000,51009,Amherst,Central Virginia,523,21,4
5,2020-10-17T00:00:00.000,51011,Appomattox,Central Virginia,264,17,5
6,2020-10-17T00:00:00.000,51013,Arlington,Arlington,4345,518,152
7,2020-10-17T00:00:00.000,51015,Augusta,Central Shenandoah,616,27,8
8,2020-10-17T00:00:00.000,51017,Bath,Central Shenandoah,22,1,0
9,2020-10-17T00:00:00.000,51019,Bedford,Central Virginia,1048,50,16
10,2020-10-17T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-10-17T00:00:00.000,51023,Botetourt,Alleghany,349,25,11
12,2020-10-17T00:00:00.000,51025,Brunswick,Southside,404,30,5
13,2020-10-17T00:00:00.000,51027,Buchanan,Cumberland Plateau,227,13,2
14,2020-10-17T00:00:00.000,51029,Buckingham,Piedmont,721,26,9
15,2020-10-17T00:00:00.000,51031,Campbell,Central Virginia,628,25,6
16,2020-10-17T00:00:00.000,51033,Caroline,Rappahannock,396,30,5
17,2020-10-17T00:00:00.000,51035,Carroll,Mount Rogers,551,48,26
18,2020-10-17T00:00:00.000,51036,Charles City,Chickahominy,95,22,5
19,2020-10-17T00:00:00.000,51037,Charlotte,Piedmont,197,9,0
20,2020-10-17T00:00:00.000,51041,Chesterfield,Chesterfield,6662,393,99
21,2020-10-17T00:00:00.000,51043,Clarke,Lord Fairfax,112,12,1
22,2020-10-17T00:00:00.000,51045,Craig,Alleghany,42,3,0
23,2020-10-17T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1272,96,18
24,2020-10-17T00:00:00.000,51049,Cumberland,Piedmont,112,9,2
25,2020-10-17T00:00:00.000,51051,Dickenson,Cumberland Plateau,121,8,1
26,2020-10-17T00:00:00.000,51053,Dinwiddie,Crater,473,40,12
27,2020-10-17T00:00:00.000,51057,Essex,Three Rivers,188,12,2
28,2020-10-17T00:00:00.000,51059,Fairfax,Fairfax,22530,2205,601
29,2020-10-17T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1032,51,25
30,2020-10-17T00:00:00.000,51063,Floyd,New River,232,13,16
31,2020-10-17T00:00:00.000,51065,Fluvanna,Thomas Jefferson,407,38,9
32,2020-10-17T00:00:00.000,51067,Franklin County,West Piedmont,637,25,4
33,2020-10-17T00:00:00.000,51069,Frederick,Lord Fairfax,1078,75,13
34,2020-10-17T00:00:00.000,51071,Giles,New River,111,4,0
35,2020-10-17T00:00:00.000,51073,Gloucester,Three Rivers,328,15,3
36,2020-10-17T00:00:00.000,51075,Goochland,Chickahominy,306,29,7
37,2020-10-17T00:00:00.000,51077,Grayson,Mount Rogers,355,29,19
38,2020-10-17T00:00:00.000,51079,Greene,Thomas Jefferson,263,14,3
39,2020-10-17T00:00:00.000,51081,Greensville,Crater,873,39,13
40,2020-10-17T00:00:00.000,51083,Halifax,Southside,446,14,7
41,2020-10-17T00:00:00.000,51085,Hanover,Chickahominy,1521,111,40
42,2020-10-17T00:00:00.000,51087,Henrico,Henrico,5938,471,222
43,2020-10-17T00:00:00.000,51089,Henry,West Piedmont,1237,134,31
44,2020-10-17T00:00:00.000,51091,Highland,Central Shenandoah,9,0,0
45,2020-10-17T00:00:00.000,51093,Isle of Wight,Western Tidewater,818,39,22
46,2020-10-17T00:00:00.000,51095,James City,Peninsula,912,67,21
47,2020-10-17T00:00:00.000,51097,King and Queen,Three Rivers,84,12,1
48,2020-10-17T00:00:00.000,51099,King George,Rappahannock,261,25,4
49,2020-10-17T00:00:00.000,51101,King William,Three Rivers,187,15,2
50,2020-10-17T00:00:00.000,51103,Lancaster,Three Rivers,171,8,0
51,2020-10-17T00:00:00.000,51105,Lee,Lenowisco,374,33,9
52,2020-10-17T00:00:00.000,51107,Loudoun,Loudoun,7505,466,129
53,2020-10-17T00:00:00.000,51109,Louisa,Thomas Jefferson,368,32,7
54,2020-10-17T00:00:00.000,51111,Lunenburg,Piedmont,140,7,3
55,2020-10-17T00:00:00.000,51113,Madison,Rappahannock Rapidan,122,8,3
56,2020-10-17T00:00:00.000,51115,Mathews,Three Rivers,127,10,0
57,2020-10-17T00:00:00.000,51117,Mecklenburg,Southside,846,45,34
58,2020-10-17T00:00:00.000,51119,Middlesex,Three Rivers,139,8,11
