,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-27T00:00:00.000,Alexandria,5222,354,77
1,2020-11-27T00:00:00.000,Alleghany,5003,160,76
2,2020-11-27T00:00:00.000,Arlington,6117,577,157
3,2020-11-27T00:00:00.000,Central Shenandoah,8992,370,107
4,2020-11-27T00:00:00.000,Central Virginia,6731,250,73
5,2020-11-27T00:00:00.000,Chesapeake,6385,528,80
6,2020-11-27T00:00:00.000,Chesterfield,9963,538,163
7,2020-11-27T00:00:00.000,Chickahominy,3338,238,72
8,2020-11-27T00:00:00.000,Crater,5875,340,122
9,2020-11-27T00:00:00.000,Cumberland Plateau,2425,136,22
10,2020-11-27T00:00:00.000,Eastern Shore,1672,156,52
11,2020-11-27T00:00:00.000,Fairfax,30260,2542,639
12,2020-11-27T00:00:00.000,Hampton,2727,116,34
13,2020-11-27T00:00:00.000,Henrico,8179,584,247
14,2020-11-27T00:00:00.000,Lenowisco,2935,172,76
15,2020-11-27T00:00:00.000,Lord Fairfax,5783,433,144
16,2020-11-27T00:00:00.000,Loudoun,9872,555,142
17,2020-11-27T00:00:00.000,Mount Rogers,5978,413,165
18,2020-11-27T00:00:00.000,New River,6206,145,45
19,2020-11-27T00:00:00.000,Norfolk,6408,457,89
20,2020-11-27T00:00:00.000,Peninsula,6386,260,96
21,2020-11-27T00:00:00.000,Piedmont,3034,199,67
22,2020-11-27T00:00:00.000,Pittsylvania-Danville,3298,255,72
23,2020-11-27T00:00:00.000,Portsmouth,3170,350,71
24,2020-11-27T00:00:00.000,Prince William,20857,1276,272
25,2020-11-27T00:00:00.000,Rappahannock,7944,492,96
26,2020-11-27T00:00:00.000,Rappahannock Rapidan,4475,231,61
27,2020-11-27T00:00:00.000,Richmond,6536,502,82
28,2020-11-27T00:00:00.000,Roanoke,4035,128,72
29,2020-11-27T00:00:00.000,Southside,2258,103,59
30,2020-11-27T00:00:00.000,Thomas Jefferson,5281,270,82
31,2020-11-27T00:00:00.000,Three Rivers,2703,160,45
32,2020-11-27T00:00:00.000,Virginia Beach,10527,526,113
33,2020-11-27T00:00:00.000,Western Tidewater,5263,273,164
34,2020-11-27T00:00:00.000,West Piedmont,4606,362,110
35,2020-11-26T00:00:00.000,Alexandria,5169,354,77
36,2020-11-26T00:00:00.000,Alleghany,4868,160,76
37,2020-11-26T00:00:00.000,Arlington,6048,572,157
38,2020-11-26T00:00:00.000,Central Shenandoah,8961,370,107
39,2020-11-26T00:00:00.000,Central Virginia,6685,250,73
40,2020-11-26T00:00:00.000,Chesapeake,6220,527,80
41,2020-11-26T00:00:00.000,Chesterfield,9901,538,161
42,2020-11-26T00:00:00.000,Chickahominy,3285,236,70
43,2020-11-26T00:00:00.000,Crater,5869,340,122
44,2020-11-26T00:00:00.000,Cumberland Plateau,2390,130,22
45,2020-11-26T00:00:00.000,Eastern Shore,1664,156,52
46,2020-11-26T00:00:00.000,Fairfax,30242,2542,638
47,2020-11-26T00:00:00.000,Hampton,2721,116,34
48,2020-11-26T00:00:00.000,Henrico,8139,584,247
49,2020-11-26T00:00:00.000,Lenowisco,2912,162,69
50,2020-11-26T00:00:00.000,Lord Fairfax,5713,430,144
51,2020-11-26T00:00:00.000,Loudoun,9817,555,142
52,2020-11-26T00:00:00.000,Mount Rogers,5961,413,165
53,2020-11-26T00:00:00.000,New River,6188,145,45
54,2020-11-26T00:00:00.000,Norfolk,6401,457,89
55,2020-11-26T00:00:00.000,Peninsula,6376,260,95
56,2020-11-26T00:00:00.000,Piedmont,3021,199,67
57,2020-11-26T00:00:00.000,Pittsylvania-Danville,3258,255,71
58,2020-11-26T00:00:00.000,Portsmouth,3156,350,71
59,2020-11-26T00:00:00.000,Prince William,20686,1274,273
60,2020-11-26T00:00:00.000,Rappahannock,7861,490,96
61,2020-11-26T00:00:00.000,Rappahannock Rapidan,4467,231,61
62,2020-11-26T00:00:00.000,Richmond,6516,500,81
63,2020-11-26T00:00:00.000,Roanoke,4016,128,72
64,2020-11-26T00:00:00.000,Southside,2258,103,58
65,2020-11-26T00:00:00.000,Thomas Jefferson,5238,270,82
66,2020-11-26T00:00:00.000,Three Rivers,2667,159,45
67,2020-11-26T00:00:00.000,Virginia Beach,10474,526,113
68,2020-11-26T00:00:00.000,Western Tidewater,5247,273,164
69,2020-11-26T00:00:00.000,West Piedmont,4505,362,110
70,2020-11-25T00:00:00.000,Alexandria,5106,353,77
71,2020-11-25T00:00:00.000,Alleghany,4784,154,72
72,2020-11-25T00:00:00.000,Arlington,5994,572,157
73,2020-11-25T00:00:00.000,Central Shenandoah,8778,363,105
74,2020-11-25T00:00:00.000,Central Virginia,6605,244,73
75,2020-11-25T00:00:00.000,Chesapeake,6162,525,80
76,2020-11-25T00:00:00.000,Chesterfield,9776,534,160
77,2020-11-25T00:00:00.000,Chickahominy,3241,231,68
78,2020-11-25T00:00:00.000,Crater,5841,340,122
79,2020-11-25T00:00:00.000,Cumberland Plateau,2361,130,22
80,2020-11-25T00:00:00.000,Eastern Shore,1655,155,52
81,2020-11-25T00:00:00.000,Fairfax,29868,2527,635
82,2020-11-25T00:00:00.000,Hampton,2690,114,34
83,2020-11-25T00:00:00.000,Henrico,8047,578,247
84,2020-11-25T00:00:00.000,Lenowisco,2860,158,68
85,2020-11-25T00:00:00.000,Lord Fairfax,5652,424,143
86,2020-11-25T00:00:00.000,Loudoun,9717,550,142
87,2020-11-25T00:00:00.000,Mount Rogers,5857,409,164
88,2020-11-25T00:00:00.000,New River,6125,143,45
89,2020-11-25T00:00:00.000,Norfolk,6378,456,89
90,2020-11-25T00:00:00.000,Peninsula,6328,251,95
91,2020-11-25T00:00:00.000,Piedmont,3002,197,66
92,2020-11-25T00:00:00.000,Pittsylvania-Danville,3228,253,71
93,2020-11-25T00:00:00.000,Portsmouth,3136,349,71
94,2020-11-25T00:00:00.000,Prince William,20447,1271,272
95,2020-11-25T00:00:00.000,Rappahannock,7761,486,96
96,2020-11-25T00:00:00.000,Rappahannock Rapidan,4348,230,61
97,2020-11-25T00:00:00.000,Richmond,6491,502,81
98,2020-11-25T00:00:00.000,Roanoke,3976,127,71
99,2020-11-25T00:00:00.000,Southside,2243,103,57
100,2020-11-25T00:00:00.000,Thomas Jefferson,5179,270,81
101,2020-11-25T00:00:00.000,Three Rivers,2659,156,44
102,2020-11-25T00:00:00.000,Virginia Beach,10387,526,113
103,2020-11-25T00:00:00.000,Western Tidewater,5197,270,164
104,2020-11-25T00:00:00.000,West Piedmont,4421,361,110
105,2020-11-24T00:00:00.000,Alexandria,5051,350,77
106,2020-11-24T00:00:00.000,Alleghany,4723,152,72
107,2020-11-24T00:00:00.000,Arlington,5905,569,157
108,2020-11-24T00:00:00.000,Central Shenandoah,8710,360,105
109,2020-11-24T00:00:00.000,Central Virginia,6520,242,73
110,2020-11-24T00:00:00.000,Chesapeake,6115,525,80
111,2020-11-24T00:00:00.000,Chesterfield,9650,530,159
112,2020-11-24T00:00:00.000,Chickahominy,3187,229,67
113,2020-11-24T00:00:00.000,Crater,5810,340,122
114,2020-11-24T00:00:00.000,Cumberland Plateau,2336,129,22
115,2020-11-24T00:00:00.000,Eastern Shore,1650,155,52
116,2020-11-24T00:00:00.000,Fairfax,29472,2513,632
117,2020-11-24T00:00:00.000,Hampton,2653,114,34
118,2020-11-24T00:00:00.000,Henrico,7977,576,244
119,2020-11-24T00:00:00.000,Lenowisco,2779,157,61
120,2020-11-24T00:00:00.000,Lord Fairfax,5595,419,142
121,2020-11-24T00:00:00.000,Loudoun,9512,544,139
122,2020-11-24T00:00:00.000,Mount Rogers,5743,403,166
123,2020-11-24T00:00:00.000,New River,6029,141,45
124,2020-11-24T00:00:00.000,Norfolk,6344,442,89
125,2020-11-24T00:00:00.000,Peninsula,6284,251,94
126,2020-11-24T00:00:00.000,Piedmont,2981,196,66
127,2020-11-24T00:00:00.000,Pittsylvania-Danville,3167,249,70
128,2020-11-24T00:00:00.000,Portsmouth,3128,349,71
129,2020-11-24T00:00:00.000,Prince William,20102,1267,270
130,2020-11-24T00:00:00.000,Rappahannock,7695,482,96
131,2020-11-24T00:00:00.000,Rappahannock Rapidan,4275,225,61
132,2020-11-24T00:00:00.000,Richmond,6446,501,81
133,2020-11-24T00:00:00.000,Roanoke,3931,127,69
134,2020-11-24T00:00:00.000,Southside,2237,102,53
135,2020-11-24T00:00:00.000,Thomas Jefferson,5152,268,81
136,2020-11-24T00:00:00.000,Three Rivers,2642,156,44
137,2020-11-24T00:00:00.000,Virginia Beach,10279,518,112
138,2020-11-24T00:00:00.000,Western Tidewater,5174,270,164
139,2020-11-24T00:00:00.000,West Piedmont,4328,361,109
140,2020-11-23T00:00:00.000,Alexandria,5010,348,77
141,2020-11-23T00:00:00.000,Alleghany,4665,151,69
142,2020-11-23T00:00:00.000,Arlington,5856,569,157
143,2020-11-23T00:00:00.000,Central Shenandoah,8606,355,101
144,2020-11-23T00:00:00.000,Central Virginia,6426,231,70
145,2020-11-23T00:00:00.000,Chesapeake,6080,522,80
146,2020-11-23T00:00:00.000,Chesterfield,9495,527,159
147,2020-11-23T00:00:00.000,Chickahominy,3141,226,67
148,2020-11-23T00:00:00.000,Crater,5788,336,122
149,2020-11-23T00:00:00.000,Cumberland Plateau,2311,128,22
150,2020-11-23T00:00:00.000,Eastern Shore,1647,154,52
151,2020-11-23T00:00:00.000,Fairfax,29089,2505,629
152,2020-11-23T00:00:00.000,Hampton,2636,114,34
153,2020-11-23T00:00:00.000,Henrico,7844,564,242
