,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-30T00:00:00.000,Confirmed,211254,14312,3723
1,2020-11-30T00:00:00.000,Probable,26581,307,339
2,2020-11-29T00:00:00.000,Confirmed,209783,14269,3719
3,2020-11-29T00:00:00.000,Probable,26159,303,339
4,2020-11-28T00:00:00.000,Confirmed,208169,14214,3715
5,2020-11-28T00:00:00.000,Probable,25448,302,339
6,2020-11-27T00:00:00.000,Confirmed,205632,14155,3704
7,2020-11-27T00:00:00.000,Probable,24812,296,340
8,2020-11-26T00:00:00.000,Confirmed,204406,14130,3698
9,2020-11-26T00:00:00.000,Probable,24494,287,331
10,2020-11-25T00:00:00.000,Confirmed,202426,14029,3679
11,2020-11-25T00:00:00.000,Probable,23874,283,329
12,2020-11-24T00:00:00.000,Confirmed,200284,13939,3660
13,2020-11-24T00:00:00.000,Probable,23298,273,319
14,2020-11-23T00:00:00.000,Confirmed,198142,13834,3629
15,2020-11-23T00:00:00.000,Probable,22896,262,313
16,2020-11-22T00:00:00.000,Confirmed,195499,13787,3628
17,2020-11-22T00:00:00.000,Probable,22297,259,310
18,2020-11-21T00:00:00.000,Confirmed,193754,13759,3628
19,2020-11-21T00:00:00.000,Probable,21925,258,310
20,2020-11-20T00:00:00.000,Confirmed,191971,13666,3605
21,2020-11-20T00:00:00.000,Probable,21360,248,307
22,2020-11-19T00:00:00.000,Confirmed,190156,13576,3594
23,2020-11-19T00:00:00.000,Probable,20631,239,302
24,2020-11-18T00:00:00.000,Confirmed,188853,13475,3569
25,2020-11-18T00:00:00.000,Probable,19980,232,291
26,2020-11-17T00:00:00.000,Confirmed,187287,13385,3557
27,2020-11-17T00:00:00.000,Probable,19475,223,278
28,2020-11-16T00:00:00.000,Confirmed,185525,13332,3533
29,2020-11-16T00:00:00.000,Probable,19112,220,273
30,2020-11-15T00:00:00.000,Confirmed,183454,13290,3527
31,2020-11-15T00:00:00.000,Probable,18506,214,273
32,2020-11-14T00:00:00.000,Confirmed,182484,13267,3526
33,2020-11-14T00:00:00.000,Probable,18315,213,273
34,2020-11-13T00:00:00.000,Confirmed,181476,13204,3513
35,2020-11-13T00:00:00.000,Probable,17786,204,272
36,2020-11-12T00:00:00.000,Confirmed,180623,13141,3490
37,2020-11-12T00:00:00.000,Probable,17404,198,268
38,2020-11-11T00:00:00.000,Confirmed,179686,13080,3474
39,2020-11-11T00:00:00.000,Probable,16820,193,267
40,2020-11-10T00:00:00.000,Confirmed,178432,12996,3460
41,2020-11-10T00:00:00.000,Probable,16480,187,266
42,2020-11-09T00:00:00.000,Confirmed,177240,12936,3447
43,2020-11-09T00:00:00.000,Probable,16237,180,266
44,2020-11-08T00:00:00.000,Confirmed,176219,12886,3441
45,2020-11-08T00:00:00.000,Probable,15956,178,266
46,2020-11-07T00:00:00.000,Confirmed,175187,12846,3439
47,2020-11-07T00:00:00.000,Probable,15686,176,265
48,2020-11-06T00:00:00.000,Confirmed,173645,12762,3432
49,2020-11-06T00:00:00.000,Probable,15125,174,250
50,2020-11-05T00:00:00.000,Confirmed,172418,12695,3426
51,2020-11-05T00:00:00.000,Probable,14784,170,262
52,2020-11-04T00:00:00.000,Confirmed,171426,12631,3416
53,2020-11-04T00:00:00.000,Probable,14410,166,261
54,2020-11-03T00:00:00.000,Confirmed,170577,12583,3408
55,2020-11-03T00:00:00.000,Probable,14102,156,258
56,2020-11-02T00:00:00.000,Confirmed,169512,12522,3402
57,2020-11-02T00:00:00.000,Probable,13906,152,256
58,2020-11-01T00:00:00.000,Confirmed,168675,12495,3399
59,2020-11-01T00:00:00.000,Probable,13717,152,256
60,2020-10-31T00:00:00.000,Confirmed,167703,12452,3398
61,2020-10-31T00:00:00.000,Probable,13487,152,256
62,2020-10-30T00:00:00.000,Confirmed,166551,12368,3391
63,2020-10-30T00:00:00.000,Probable,13088,143,252
64,2020-10-29T00:00:00.000,Confirmed,165384,12314,3384
65,2020-10-29T00:00:00.000,Probable,12799,140,252
66,2020-10-28T00:00:00.000,Confirmed,164308,12248,3364
67,2020-10-28T00:00:00.000,Probable,12446,136,252
68,2020-10-27T00:00:00.000,Confirmed,163339,12190,3350
69,2020-10-27T00:00:00.000,Probable,12070,130,250
70,2020-10-26T00:00:00.000,Confirmed,162427,12132,3331
71,2020-10-26T00:00:00.000,Probable,11848,128,250
72,2020-10-25T00:00:00.000,Confirmed,161668,12107,3329
73,2020-10-25T00:00:00.000,Probable,11703,126,250
74,2020-10-24T00:00:00.000,Confirmed,160843,12075,3328
75,2020-10-24T00:00:00.000,Probable,11529,123,250
76,2020-10-23T00:00:00.000,Confirmed,160004,12018,3293
77,2020-10-23T00:00:00.000,Probable,11280,122,246
78,2020-10-22T00:00:00.000,Confirmed,159060,11953,3274
79,2020-10-22T00:00:00.000,Probable,11044,120,250
80,2020-10-21T00:00:00.000,Confirmed,157998,11896,3266
81,2020-10-21T00:00:00.000,Probable,10774,114,249
82,2020-10-20T00:00:00.000,Confirmed,157213,11845,3236
83,2020-10-20T00:00:00.000,Probable,10541,110,249
84,2020-10-19T00:00:00.000,Confirmed,156439,11777,3209
85,2020-10-19T00:00:00.000,Probable,10389,105,248
86,2020-10-18T00:00:00.000,Confirmed,155838,11756,3186
87,2020-10-18T00:00:00.000,Probable,10300,105,247
88,2020-10-17T00:00:00.000,Confirmed,155068,11726,3175
89,2020-10-17T00:00:00.000,Probable,10170,105,247
90,2020-10-16T00:00:00.000,Confirmed,154126,11675,3161
91,2020-10-16T00:00:00.000,Probable,9998,105,247
92,2020-10-15T00:00:00.000,Confirmed,153117,11602,3149
93,2020-10-15T00:00:00.000,Probable,9824,102,239
94,2020-10-14T00:00:00.000,Confirmed,152039,11526,3141
95,2020-10-14T00:00:00.000,Probable,9571,102,240
96,2020-10-13T00:00:00.000,Confirmed,151357,11497,3132
97,2020-10-13T00:00:00.000,Probable,9448,101,240
98,2020-10-12T00:00:00.000,Confirmed,150321,11453,3122
99,2020-10-12T00:00:00.000,Probable,9249,100,239
100,2020-10-11T00:00:00.000,Confirmed,149631,11421,3120
101,2020-10-11T00:00:00.000,Probable,9085,98,238
102,2020-10-10T00:00:00.000,Confirmed,148933,11405,3116
103,2020-10-10T00:00:00.000,Probable,8972,96,238
104,2020-10-09T00:00:00.000,Confirmed,147928,11352,3110
105,2020-10-09T00:00:00.000,Probable,8721,95,234
106,2020-10-08T00:00:00.000,Confirmed,146957,11299,3097
107,2020-10-08T00:00:00.000,Probable,8578,94,231
108,2020-10-07T00:00:00.000,Confirmed,145462,11252,3088
109,2020-10-07T00:00:00.000,Probable,8229,93,215
110,2020-10-06T00:00:00.000,Confirmed,144987,11222,3077
111,2020-10-06T00:00:00.000,Probable,8195,94,214
112,2020-10-05T00:00:00.000,Confirmed,144439,11167,3063
113,2020-10-05T00:00:00.000,Probable,8118,92,213
114,2020-10-04T00:00:00.000,Confirmed,143883,11130,3060
115,2020-10-04T00:00:00.000,Probable,7987,91,213
116,2020-10-03T00:00:00.000,Confirmed,142923,11102,3057
117,2020-10-03T00:00:00.000,Probable,7880,89,213
118,2020-10-02T00:00:00.000,Confirmed,141850,11051,3037
119,2020-10-02T00:00:00.000,Probable,7837,89,213
120,2020-10-01T00:00:00.000,Confirmed,140990,11006,3015
121,2020-10-01T00:00:00.000,Probable,7731,86,213
122,2020-09-30T00:00:00.000,Confirmed,140614,10956,2995
123,2020-09-30T00:00:00.000,Probable,7657,85,213
124,2020-09-29T00:00:00.000,Confirmed,139961,10894,2976
125,2020-09-29T00:00:00.000,Probable,7555,84,211
126,2020-09-28T00:00:00.000,Confirmed,139144,10832,2962
127,2020-09-28T00:00:00.000,Probable,7449,84,210
128,2020-09-27T00:00:00.000,Confirmed,138734,10804,2951
129,2020-09-27T00:00:00.000,Probable,7410,85,208
130,2020-09-26T00:00:00.000,Confirmed,138173,10778,2937
131,2020-09-26T00:00:00.000,Probable,7235,85,207
132,2020-09-25T00:00:00.000,Confirmed,137283,10721,2930
133,2020-09-25T00:00:00.000,Probable,7150,85,206
134,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
135,2020-09-24T00:00:00.000,Probable,7044,85,206
136,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
137,2020-09-23T00:00:00.000,Probable,6964,84,207
138,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
139,2020-09-22T00:00:00.000,Probable,6909,83,207
140,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
141,2020-09-21T00:00:00.000,Probable,6837,82,205
142,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
143,2020-09-20T00:00:00.000,Probable,6789,81,204
144,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
145,2020-09-19T00:00:00.000,Probable,6689,78,203
146,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
147,2020-09-18T00:00:00.000,Probable,6612,75,194
148,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
149,2020-09-17T00:00:00.000,Probable,6500,71,186
150,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
151,2020-09-16T00:00:00.000,Probable,6396,71,173
152,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
153,2020-09-15T00:00:00.000,Probable,6255,70,148
154,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
155,2020-09-14T00:00:00.000,Probable,6171,70,136
156,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
157,2020-09-13T00:00:00.000,Probable,6142,69,133
158,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
159,2020-09-12T00:00:00.000,Probable,6090,69,133
160,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
161,2020-09-11T00:00:00.000,Probable,5937,70,133
162,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
163,2020-09-10T00:00:00.000,Probable,5906,70,133
164,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
165,2020-09-09T00:00:00.000,Probable,5801,70,133
166,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
167,2020-09-08T00:00:00.000,Probable,5696,69,133
168,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
169,2020-09-07T00:00:00.000,Probable,5652,69,133
170,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
171,2020-09-06T00:00:00.000,Probable,5609,69,133
172,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
173,2020-09-05T00:00:00.000,Probable,5536,68,133
174,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
175,2020-09-04T00:00:00.000,Probable,5520,68,133
176,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
177,2020-09-03T00:00:00.000,Probable,5478,68,133
178,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
179,2020-09-02T00:00:00.000,Probable,5401,68,133
180,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
181,2020-09-01T00:00:00.000,Probable,5321,66,133
182,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
183,2020-08-31T00:00:00.000,Probable,5260,65,133
184,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
185,2020-08-30T00:00:00.000,Probable,5233,65,133
186,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
187,2020-08-29T00:00:00.000,Probable,5186,64,133
188,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
189,2020-08-28T00:00:00.000,Probable,5146,63,133
190,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
191,2020-08-27T00:00:00.000,Probable,5095,62,133
192,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
193,2020-08-26T00:00:00.000,Probable,5021,62,133
194,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
195,2020-08-25T00:00:00.000,Probable,4956,60,124
196,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
197,2020-08-24T00:00:00.000,Probable,4863,59,119
198,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
199,2020-08-23T00:00:00.000,Probable,4854,59,119
200,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
201,2020-08-22T00:00:00.000,Probable,4804,58,119
202,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
203,2020-08-21T00:00:00.000,Probable,4683,57,117
204,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
205,2020-08-20T00:00:00.000,Probable,4593,58,117
206,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
207,2020-08-19T00:00:00.000,Probable,4544,57,117
208,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
209,2020-08-18T00:00:00.000,Probable,4473,56,118
210,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
211,2020-08-17T00:00:00.000,Probable,4405,54,117
212,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
213,2020-08-16T00:00:00.000,Probable,4388,55,115
214,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
215,2020-08-15T00:00:00.000,Probable,4302,53,116
216,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
217,2020-08-14T00:00:00.000,Probable,4235,53,115
218,2020-08-13T00:00:00.000,Confirmed,99428,8540,2248
219,2020-08-13T00:00:00.000,Probable,4194,52,115
220,2020-08-12T00:00:00.000,Confirmed,98374,8480,2238
221,2020-08-12T00:00:00.000,Probable,4147,52,114
222,2020-08-11T00:00:00.000,Confirmed,97712,8407,2232
223,2020-08-11T00:00:00.000,Probable,4033,51,112
224,2020-08-10T00:00:00.000,Confirmed,96807,8341,2215
225,2020-08-10T00:00:00.000,Probable,3942,50,112
226,2020-08-09T00:00:00.000,Confirmed,96167,8319,2214
227,2020-08-09T00:00:00.000,Probable,3919,50,112
228,2020-08-08T00:00:00.000,Confirmed,95326,8282,2211
229,2020-08-08T00:00:00.000,Probable,3863,50,111
230,2020-08-07T00:00:00.000,Confirmed,94141,8231,2208
231,2020-08-07T00:00:00.000,Probable,3741,50,109
232,2020-08-06T00:00:00.000,Confirmed,92244,8135,2191
233,2020-08-06T00:00:00.000,Probable,3623,48,108
234,2020-08-05T00:00:00.000,Confirmed,91473,8077,2164
235,2020-08-05T00:00:00.000,Probable,3576,49,110
236,2020-08-04T00:00:00.000,Confirmed,90728,8037,2134
237,2020-08-04T00:00:00.000,Probable,3523,48,110
238,2020-08-03T00:00:00.000,Confirmed,89602,7970,2108
239,2020-08-03T00:00:00.000,Probable,3504,48,110
240,2020-08-02T00:00:00.000,Confirmed,88324,7907,2108
241,2020-08-02T00:00:00.000,Probable,3458,48,110
242,2020-08-01T00:00:00.000,Confirmed,87367,7862,2105
243,2020-08-01T00:00:00.000,Probable,3434,48,110
244,2020-07-31T00:00:00.000,Confirmed,86501,7820,2067
245,2020-07-31T00:00:00.000,Probable,3387,46,107
246,2020-07-30T00:00:00.000,Confirmed,85546,7740,2035
247,2020-07-30T00:00:00.000,Probable,3358,46,106
248,2020-07-29T00:00:00.000,Confirmed,84700,7692,2020
249,2020-07-29T00:00:00.000,Probable,3293,46,105
250,2020-07-28T00:00:00.000,Confirmed,83732,7640,1991
251,2020-07-28T00:00:00.000,Probable,3262,46,104
252,2020-07-27T00:00:00.000,Confirmed,82871,7600,1978
253,2020-07-27T00:00:00.000,Probable,3201,47,104
254,2020-07-26T00:00:00.000,Confirmed,81393,7546,1975
255,2020-07-26T00:00:00.000,Probable,3174,47,103
256,2020-07-25T00:00:00.000,Confirmed,80480,7524,1972
257,2020-07-25T00:00:00.000,Probable,3129,46,103
258,2020-07-24T00:00:00.000,Confirmed,79253,7472,1964
259,2020-07-24T00:00:00.000,Probable,3111,43,103
260,2020-07-23T00:00:00.000,Confirmed,78182,7394,1951
261,2020-07-23T00:00:00.000,Probable,3055,43,103
262,2020-07-22T00:00:00.000,Confirmed,77380,7307,1948
263,2020-07-22T00:00:00.000,Probable,3013,44,103
264,2020-07-21T00:00:00.000,Confirmed,76427,7223,1945
265,2020-07-21T00:00:00.000,Probable,2944,44,103
266,2020-07-20T00:00:00.000,Confirmed,75415,7157,1927
267,2020-07-20T00:00:00.000,Probable,2960,44,104
268,2020-07-19T00:00:00.000,Confirmed,74490,7121,1923
269,2020-07-19T00:00:00.000,Probable,2940,44,104
270,2020-07-18T00:00:00.000,Confirmed,73420,7102,1921
271,2020-07-18T00:00:00.000,Probable,2953,45,104
272,2020-07-17T00:00:00.000,Confirmed,72516,7040,1909
273,2020-07-17T00:00:00.000,Probable,2917,47,104
274,2020-07-16T00:00:00.000,Confirmed,71570,6975,1903
275,2020-07-16T00:00:00.000,Probable,2861,45,104
276,2020-07-15T00:00:00.000,Confirmed,70669,6859,1882
277,2020-07-15T00:00:00.000,Probable,2858,46,110
278,2020-07-14T00:00:00.000,Confirmed,69610,6771,1870
279,2020-07-14T00:00:00.000,Probable,2833,46,107
280,2020-07-13T00:00:00.000,Confirmed,68814,6720,1861
281,2020-07-13T00:00:00.000,Probable,2828,45,107
282,2020-07-12T00:00:00.000,Confirmed,67830,6699,1859
283,2020-07-12T00:00:00.000,Probable,2840,45,107
284,2020-07-11T00:00:00.000,Confirmed,66963,6663,1857
285,2020-07-11T00:00:00.000,Probable,2819,44,105
286,2020-07-10T00:00:00.000,Confirmed,66095,6632,1853
287,2020-07-10T00:00:00.000,Probable,2836,43,105
288,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
289,2020-07-09T00:00:00.000,Probable,2797,43,105
290,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
291,2020-07-08T00:00:00.000,Probable,2792,43,106
292,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
293,2020-07-07T00:00:00.000,Probable,2790,42,106
294,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
295,2020-07-06T00:00:00.000,Probable,2763,41,106
296,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
297,2020-07-05T00:00:00.000,Probable,2767,41,107
298,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
299,2020-07-04T00:00:00.000,Probable,2709,35,104
300,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
301,2020-07-03T00:00:00.000,Probable,2703,34,104
302,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
303,2020-07-02T00:00:00.000,Probable,2696,35,104
304,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
305,2020-07-01T00:00:00.000,Probable,2675,34,105
306,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
307,2020-06-30T00:00:00.000,Probable,2663,34,105
308,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
309,2020-06-29T00:00:00.000,Probable,2667,36,105
310,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
311,2020-06-28T00:00:00.000,Probable,2665,36,104
312,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
313,2020-06-27T00:00:00.000,Probable,2636,36,104
314,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
315,2020-06-26T00:00:00.000,Probable,2593,36,104
316,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
317,2020-06-25T00:00:00.000,Probable,2562,34,103
318,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
319,2020-06-24T00:00:00.000,Probable,2558,33,102
320,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
321,2020-06-23T00:00:00.000,Probable,2542,32,103
322,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
323,2020-06-22T00:00:00.000,Probable,2516,32,103
