,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-11T00:00:00.000,Confirmed,238281,15460,3973
1,2020-12-11T00:00:00.000,Probable,36157,404,397
2,2020-12-10T00:00:00.000,Confirmed,235720,15331,3940
3,2020-12-10T00:00:00.000,Probable,35323,392,395
4,2020-12-09T00:00:00.000,Confirmed,232940,15204,3894
5,2020-12-09T00:00:00.000,Probable,34188,388,387
6,2020-12-08T00:00:00.000,Confirmed,229553,15084,3875
7,2020-12-08T00:00:00.000,Probable,33177,383,385
8,2020-12-07T00:00:00.000,Confirmed,226426,14983,3829
9,2020-12-07T00:00:00.000,Probable,32444,373,379
10,2020-12-06T00:00:00.000,Confirmed,223379,14926,3822
11,2020-12-06T00:00:00.000,Probable,31674,369,378
12,2020-12-05T00:00:00.000,Confirmed,220510,14893,3819
13,2020-12-05T00:00:00.000,Probable,30663,362,378
14,2020-12-04T00:00:00.000,Confirmed,217588,14773,3805
15,2020-12-04T00:00:00.000,Probable,29792,343,355
16,2020-12-03T00:00:00.000,Confirmed,215768,14672,3798
17,2020-12-03T00:00:00.000,Probable,28735,342,349
18,2020-12-02T00:00:00.000,Confirmed,214386,14550,3768
19,2020-12-02T00:00:00.000,Probable,28094,333,345
20,2020-12-01T00:00:00.000,Confirmed,212916,14411,3750
21,2020-12-01T00:00:00.000,Probable,27147,314,343
22,2020-11-30T00:00:00.000,Confirmed,211254,14312,3723
23,2020-11-30T00:00:00.000,Probable,26581,307,339
24,2020-11-29T00:00:00.000,Confirmed,209783,14269,3719
25,2020-11-29T00:00:00.000,Probable,26159,303,339
26,2020-11-28T00:00:00.000,Confirmed,208169,14214,3715
27,2020-11-28T00:00:00.000,Probable,25448,302,339
28,2020-11-27T00:00:00.000,Confirmed,205632,14155,3704
29,2020-11-27T00:00:00.000,Probable,24812,296,340
30,2020-11-26T00:00:00.000,Confirmed,204406,14130,3698
31,2020-11-26T00:00:00.000,Probable,24494,287,331
32,2020-11-25T00:00:00.000,Confirmed,202426,14029,3679
33,2020-11-25T00:00:00.000,Probable,23874,283,329
