,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-02T00:00:00.000,51001,Accomack,Eastern Shore,1148,87,19
1,2020-09-02T00:00:00.000,51003,Albemarle,Thomas Jefferson,1052,67,18
2,2020-09-02T00:00:00.000,51005,Alleghany,Alleghany,68,8,4
3,2020-09-02T00:00:00.000,51007,Amelia,Piedmont,100,13,3
4,2020-09-02T00:00:00.000,51009,Amherst,Central Virginia,307,9,1
5,2020-09-02T00:00:00.000,51011,Appomattox,Central Virginia,176,9,1
6,2020-09-02T00:00:00.000,51013,Arlington,Arlington,3569,469,141
7,2020-09-02T00:00:00.000,51015,Augusta,Central Shenandoah,372,18,4
8,2020-09-02T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
9,2020-09-02T00:00:00.000,51019,Bedford,Central Virginia,559,23,9
10,2020-09-02T00:00:00.000,51021,Bland,Mount Rogers,50,1,0
11,2020-09-02T00:00:00.000,51023,Botetourt,Alleghany,251,22,10
12,2020-09-02T00:00:00.000,51025,Brunswick,Southside,301,25,2
13,2020-09-02T00:00:00.000,51027,Buchanan,Cumberland Plateau,99,6,1
14,2020-09-02T00:00:00.000,51029,Buckingham,Piedmont,649,23,8
15,2020-09-02T00:00:00.000,51031,Campbell,Central Virginia,335,9,3
16,2020-09-02T00:00:00.000,51033,Caroline,Rappahannock,265,25,5
17,2020-09-02T00:00:00.000,51035,Carroll,Mount Rogers,411,35,19
18,2020-09-02T00:00:00.000,51036,Charles City,Chickahominy,69,18,5
19,2020-09-02T00:00:00.000,51037,Charlotte,Piedmont,74,4,0
20,2020-09-02T00:00:00.000,51041,Chesterfield,Chesterfield,5146,269,83
21,2020-09-02T00:00:00.000,51043,Clarke,Lord Fairfax,82,10,0
22,2020-09-02T00:00:00.000,51045,Craig,Alleghany,21,1,0
23,2020-09-02T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1122,85,14
24,2020-09-02T00:00:00.000,51049,Cumberland,Piedmont,99,8,0
25,2020-09-02T00:00:00.000,51051,Dickenson,Cumberland Plateau,68,7,1
26,2020-09-02T00:00:00.000,51053,Dinwiddie,Crater,298,34,8
27,2020-09-02T00:00:00.000,51057,Essex,Three Rivers,131,9,2
28,2020-09-02T00:00:00.000,51059,Fairfax,Fairfax,18606,2062,561
29,2020-09-02T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,779,38,9
30,2020-09-02T00:00:00.000,51063,Floyd,New River,153,6,2
31,2020-09-02T00:00:00.000,51065,Fluvanna,Thomas Jefferson,227,35,9
32,2020-09-02T00:00:00.000,51067,Franklin County,West Piedmont,218,11,1
33,2020-09-02T00:00:00.000,51069,Frederick,Lord Fairfax,772,60,11
34,2020-09-02T00:00:00.000,51071,Giles,New River,51,2,0
35,2020-09-02T00:00:00.000,51073,Gloucester,Three Rivers,206,13,2
36,2020-09-02T00:00:00.000,51075,Goochland,Chickahominy,222,25,7
37,2020-09-02T00:00:00.000,51077,Grayson,Mount Rogers,225,23,8
38,2020-09-02T00:00:00.000,51079,Greene,Thomas Jefferson,199,10,3
39,2020-09-02T00:00:00.000,51081,Greensville,Crater,713,32,11
40,2020-09-02T00:00:00.000,51083,Halifax,Southside,214,6,2
41,2020-09-02T00:00:00.000,51085,Hanover,Chickahominy,816,87,35
42,2020-09-02T00:00:00.000,51087,Henrico,Henrico,4670,381,194
43,2020-09-02T00:00:00.000,51089,Henry,West Piedmont,858,94,16
44,2020-09-02T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
45,2020-09-02T00:00:00.000,51093,Isle of Wight,Western Tidewater,566,25,11
46,2020-09-02T00:00:00.000,51095,James City,Peninsula,749,63,18
47,2020-09-02T00:00:00.000,51097,King and Queen,Three Rivers,49,8,1
48,2020-09-02T00:00:00.000,51099,King George,Rappahannock,204,21,4
49,2020-09-02T00:00:00.000,51101,King William,Three Rivers,115,9,2
50,2020-09-02T00:00:00.000,51103,Lancaster,Three Rivers,73,5,0
51,2020-09-02T00:00:00.000,51105,Lee,Lenowisco,214,17,3
52,2020-09-02T00:00:00.000,51107,Loudoun,Loudoun,6053,389,118
53,2020-09-02T00:00:00.000,51109,Louisa,Thomas Jefferson,252,28,3
54,2020-09-02T00:00:00.000,51111,Lunenburg,Piedmont,97,6,2
55,2020-09-02T00:00:00.000,51113,Madison,Rappahannock Rapidan,91,6,2
56,2020-09-02T00:00:00.000,51115,Mathews,Three Rivers,23,2,0
57,2020-09-02T00:00:00.000,51117,Mecklenburg,Southside,537,40,33
58,2020-09-02T00:00:00.000,51119,Middlesex,Three Rivers,55,6,1
59,2020-09-02T00:00:00.000,51121,Montgomery,New River,600,16,4
60,2020-09-02T00:00:00.000,51125,Nelson,Thomas Jefferson,86,3,0
