,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-10T00:00:00.000,51001,Accomack,Eastern Shore,1156,88,19
1,2020-09-10T00:00:00.000,51003,Albemarle,Thomas Jefferson,1110,70,19
2,2020-09-10T00:00:00.000,51005,Alleghany,Alleghany,73,8,4
3,2020-09-10T00:00:00.000,51007,Amelia,Piedmont,114,13,3
4,2020-09-10T00:00:00.000,51009,Amherst,Central Virginia,328,11,1
5,2020-09-10T00:00:00.000,51011,Appomattox,Central Virginia,185,10,1
6,2020-09-10T00:00:00.000,51013,Arlington,Arlington,3687,481,144
7,2020-09-10T00:00:00.000,51015,Augusta,Central Shenandoah,408,20,4
8,2020-09-10T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
9,2020-09-10T00:00:00.000,51019,Bedford,Central Virginia,630,26,9
10,2020-09-10T00:00:00.000,51021,Bland,Mount Rogers,61,2,1
11,2020-09-10T00:00:00.000,51023,Botetourt,Alleghany,269,23,10
12,2020-09-10T00:00:00.000,51025,Brunswick,Southside,320,26,2
13,2020-09-10T00:00:00.000,51027,Buchanan,Cumberland Plateau,105,6,2
14,2020-09-10T00:00:00.000,51029,Buckingham,Piedmont,663,24,8
15,2020-09-10T00:00:00.000,51031,Campbell,Central Virginia,359,10,3
16,2020-09-10T00:00:00.000,51033,Caroline,Rappahannock,287,28,5
17,2020-09-10T00:00:00.000,51035,Carroll,Mount Rogers,450,36,19
18,2020-09-10T00:00:00.000,51036,Charles City,Chickahominy,73,18,5
19,2020-09-10T00:00:00.000,51037,Charlotte,Piedmont,90,4,0
20,2020-09-10T00:00:00.000,51041,Chesterfield,Chesterfield,5401,284,85
21,2020-09-10T00:00:00.000,51043,Clarke,Lord Fairfax,86,12,0
22,2020-09-10T00:00:00.000,51045,Craig,Alleghany,24,1,0
23,2020-09-10T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1144,89,14
24,2020-09-10T00:00:00.000,51049,Cumberland,Piedmont,102,8,0
25,2020-09-10T00:00:00.000,51051,Dickenson,Cumberland Plateau,75,7,1
26,2020-09-10T00:00:00.000,51053,Dinwiddie,Crater,329,35,8
27,2020-09-10T00:00:00.000,51057,Essex,Three Rivers,155,10,2
28,2020-09-10T00:00:00.000,51059,Fairfax,Fairfax,19282,2099,566
29,2020-09-10T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,832,44,21
30,2020-09-10T00:00:00.000,51063,Floyd,New River,166,10,3
31,2020-09-10T00:00:00.000,51065,Fluvanna,Thomas Jefferson,239,35,9
32,2020-09-10T00:00:00.000,51067,Franklin County,West Piedmont,259,15,1
33,2020-09-10T00:00:00.000,51069,Frederick,Lord Fairfax,799,62,11
34,2020-09-10T00:00:00.000,51071,Giles,New River,63,2,0
35,2020-09-10T00:00:00.000,51073,Gloucester,Three Rivers,216,13,2
36,2020-09-10T00:00:00.000,51075,Goochland,Chickahominy,238,26,7
37,2020-09-10T00:00:00.000,51077,Grayson,Mount Rogers,267,22,8
38,2020-09-10T00:00:00.000,51079,Greene,Thomas Jefferson,204,10,3
39,2020-09-10T00:00:00.000,51081,Greensville,Crater,730,31,11
40,2020-09-10T00:00:00.000,51083,Halifax,Southside,264,7,4
41,2020-09-10T00:00:00.000,51085,Hanover,Chickahominy,1023,90,35
42,2020-09-10T00:00:00.000,51087,Henrico,Henrico,4925,395,195
43,2020-09-10T00:00:00.000,51089,Henry,West Piedmont,937,105,16
44,2020-09-10T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
45,2020-09-10T00:00:00.000,51093,Isle of Wight,Western Tidewater,635,26,11
46,2020-09-10T00:00:00.000,51095,James City,Peninsula,782,63,18
47,2020-09-10T00:00:00.000,51097,King and Queen,Three Rivers,60,8,1
48,2020-09-10T00:00:00.000,51099,King George,Rappahannock,217,21,4
49,2020-09-10T00:00:00.000,51101,King William,Three Rivers,130,10,2
50,2020-09-10T00:00:00.000,51103,Lancaster,Three Rivers,87,5,0
51,2020-09-10T00:00:00.000,51105,Lee,Lenowisco,238,21,4
52,2020-09-10T00:00:00.000,51107,Loudoun,Loudoun,6327,402,118
53,2020-09-10T00:00:00.000,51109,Louisa,Thomas Jefferson,266,29,3
54,2020-09-10T00:00:00.000,51111,Lunenburg,Piedmont,101,6,2
55,2020-09-10T00:00:00.000,51113,Madison,Rappahannock Rapidan,96,6,2
56,2020-09-10T00:00:00.000,51115,Mathews,Three Rivers,23,2,0
57,2020-09-10T00:00:00.000,51117,Mecklenburg,Southside,612,41,33
58,2020-09-10T00:00:00.000,51119,Middlesex,Three Rivers,62,6,1
59,2020-09-10T00:00:00.000,51121,Montgomery,New River,1140,17,4
60,2020-09-10T00:00:00.000,51125,Nelson,Thomas Jefferson,91,4,0
61,2020-09-10T00:00:00.000,51127,New Kent,Chickahominy,161,13,1
62,2020-09-10T00:00:00.000,51131,Northampton,Eastern Shore,304,49,29
63,2020-09-10T00:00:00.000,51133,Northumberland,Three Rivers,103,8,5
64,2020-09-10T00:00:00.000,51135,Nottoway,Piedmont,210,43,15
65,2020-09-10T00:00:00.000,51137,Orange,Rappahannock Rapidan,278,19,4
66,2020-09-10T00:00:00.000,51139,Page,Lord Fairfax,366,41,27
67,2020-09-10T00:00:00.000,51141,Patrick,West Piedmont,246,48,13
68,2020-09-10T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,880,40,6
69,2020-09-10T00:00:00.000,51145,Powhatan,Chesterfield,198,13,5
70,2020-09-10T00:00:00.000,51147,Prince Edward,Piedmont,519,30,12
71,2020-09-10T00:00:00.000,51149,Prince George,Crater,676,22,2
72,2020-09-10T00:00:00.000,51153,Prince William,Prince William,11432,880,191
73,2020-09-10T00:00:00.000,51155,Pulaski,New River,158,11,3
74,2020-09-10T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,58,5,2
75,2020-09-10T00:00:00.000,51159,Richmond County,Three Rivers,334,14,4
76,2020-09-10T00:00:00.000,51161,Roanoke County,Alleghany,677,24,5
77,2020-09-10T00:00:00.000,51163,Rockbridge,Central Shenandoah,88,3,1
78,2020-09-10T00:00:00.000,51165,Rockingham,Central Shenandoah,1204,108,20
79,2020-09-10T00:00:00.000,51167,Russell,Cumberland Plateau,203,21,4
80,2020-09-10T00:00:00.000,51169,Scott,Lenowisco,170,14,4
81,2020-09-10T00:00:00.000,51171,Shenandoah,Lord Fairfax,782,84,50
82,2020-09-10T00:00:00.000,51173,Smyth,Mount Rogers,359,31,6
83,2020-09-10T00:00:00.000,51175,Southampton,Western Tidewater,393,16,13
84,2020-09-10T00:00:00.000,51177,Spotsylvania,Rappahannock,1952,127,39
85,2020-09-10T00:00:00.000,51179,Stafford,Rappahannock,1813,145,13
86,2020-09-10T00:00:00.000,51181,Surry,Crater,95,6,3
87,2020-09-10T00:00:00.000,51183,Sussex,Crater,363,29,9
88,2020-09-10T00:00:00.000,51185,Tazewell,Cumberland Plateau,223,15,2
89,2020-09-10T00:00:00.000,51187,Warren,Lord Fairfax,398,22,6
90,2020-09-10T00:00:00.000,51191,Washington,Mount Rogers,433,40,10
91,2020-09-10T00:00:00.000,51193,Westmoreland,Three Rivers,234,20,3
92,2020-09-10T00:00:00.000,51195,Wise,Lenowisco,371,32,5
93,2020-09-10T00:00:00.000,51197,Wythe,Mount Rogers,201,20,3
94,2020-09-10T00:00:00.000,51199,York,Peninsula,497,15,6
95,2020-09-10T00:00:00.000,51510,Alexandria,Alexandria,3558,303,62
96,2020-09-10T00:00:00.000,51520,Bristol,Mount Rogers,151,8,2
97,2020-09-10T00:00:00.000,51530,Buena Vista City,Central Shenandoah,77,4,1
98,2020-09-10T00:00:00.000,51540,Charlottesville,Thomas Jefferson,833,27,24
99,2020-09-10T00:00:00.000,51550,Chesapeake,Chesapeake,4007,352,50
100,2020-09-10T00:00:00.000,51570,Colonial Heights,Chesterfield,235,24,23
101,2020-09-10T00:00:00.000,51580,Covington,Alleghany,29,1,0
102,2020-09-10T00:00:00.000,51590,Danville,Pittsylvania-Danville,710,69,17
103,2020-09-10T00:00:00.000,51595,Emporia,Crater,242,32,19
104,2020-09-10T00:00:00.000,51600,Fairfax City,Fairfax,126,13,7
105,2020-09-10T00:00:00.000,51610,Falls Church,Fairfax,66,11,7
106,2020-09-10T00:00:00.000,51620,Franklin City,Western Tidewater,350,10,7
107,2020-09-10T00:00:00.000,51630,Fredericksburg,Rappahannock,509,49,4
108,2020-09-10T00:00:00.000,51640,Galax,Mount Rogers,403,41,28
109,2020-09-10T00:00:00.000,51650,Hampton,Hampton,1687,57,16
110,2020-09-10T00:00:00.000,51660,Harrisonburg,Central Shenandoah,2036,88,34
111,2020-09-10T00:00:00.000,51670,Hopewell,Crater,362,35,5
112,2020-09-10T00:00:00.000,51678,Lexington,Central Shenandoah,46,3,1
113,2020-09-10T00:00:00.000,51680,Lynchburg,Central Virginia,1131,34,5
114,2020-09-10T00:00:00.000,51683,Manassas City,Prince William,1844,127,24
115,2020-09-10T00:00:00.000,51685,Manassas Park,Prince William,593,54,8
116,2020-09-10T00:00:00.000,51690,Martinsville,West Piedmont,351,52,6
117,2020-09-10T00:00:00.000,51700,Newport News,Peninsula,2527,90,28
118,2020-09-10T00:00:00.000,51710,Norfolk,Norfolk,4577,319,60
119,2020-09-10T00:00:00.000,51720,Norton,Lenowisco,31,3,0
120,2020-09-10T00:00:00.000,51730,Petersburg,Crater,675,69,23
121,2020-09-10T00:00:00.000,51735,Poquoson,Peninsula,74,3,1
122,2020-09-10T00:00:00.000,51740,Portsmouth,Portsmouth,2337,236,45
123,2020-09-10T00:00:00.000,51750,Radford,New River,620,3,0
124,2020-09-10T00:00:00.000,51760,Richmond City,Richmond,4220,394,50
125,2020-09-10T00:00:00.000,51770,Roanoke City,Roanoke,1329,54,15
126,2020-09-10T00:00:00.000,51775,Salem,Alleghany,240,10,4
127,2020-09-10T00:00:00.000,51790,Staunton,Central Shenandoah,189,11,0
128,2020-09-10T00:00:00.000,51800,Suffolk,Western Tidewater,1773,116,63
129,2020-09-10T00:00:00.000,51810,Virginia Beach,Virginia Beach,6345,335,71
130,2020-09-10T00:00:00.000,51820,Waynesboro,Central Shenandoah,234,10,3
131,2020-09-10T00:00:00.000,51830,Williamsburg,Peninsula,161,12,6
132,2020-09-10T00:00:00.000,51840,Winchester,Lord Fairfax,463,35,4
133,2020-09-09T00:00:00.000,51001,Accomack,Eastern Shore,1155,88,19
134,2020-09-09T00:00:00.000,51003,Albemarle,Thomas Jefferson,1101,69,19
135,2020-09-09T00:00:00.000,51005,Alleghany,Alleghany,71,8,4
136,2020-09-09T00:00:00.000,51007,Amelia,Piedmont,113,13,3
137,2020-09-09T00:00:00.000,51009,Amherst,Central Virginia,327,10,1
138,2020-09-09T00:00:00.000,51011,Appomattox,Central Virginia,183,10,1
139,2020-09-09T00:00:00.000,51013,Arlington,Arlington,3679,480,143
140,2020-09-09T00:00:00.000,51015,Augusta,Central Shenandoah,398,20,4
141,2020-09-09T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
142,2020-09-09T00:00:00.000,51019,Bedford,Central Virginia,621,25,9
143,2020-09-09T00:00:00.000,51021,Bland,Mount Rogers,62,2,1
144,2020-09-09T00:00:00.000,51023,Botetourt,Alleghany,265,23,10
145,2020-09-09T00:00:00.000,51025,Brunswick,Southside,318,26,2
146,2020-09-09T00:00:00.000,51027,Buchanan,Cumberland Plateau,101,6,2
147,2020-09-09T00:00:00.000,51029,Buckingham,Piedmont,657,23,8
148,2020-09-09T00:00:00.000,51031,Campbell,Central Virginia,359,10,3
149,2020-09-09T00:00:00.000,51033,Caroline,Rappahannock,283,27,5
150,2020-09-09T00:00:00.000,51035,Carroll,Mount Rogers,448,35,19
151,2020-09-09T00:00:00.000,51036,Charles City,Chickahominy,71,18,5
152,2020-09-09T00:00:00.000,51037,Charlotte,Piedmont,86,4,0
153,2020-09-09T00:00:00.000,51041,Chesterfield,Chesterfield,5347,283,85
154,2020-09-09T00:00:00.000,51043,Clarke,Lord Fairfax,86,12,0
155,2020-09-09T00:00:00.000,51045,Craig,Alleghany,24,1,0
156,2020-09-09T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1140,88,14
157,2020-09-09T00:00:00.000,51049,Cumberland,Piedmont,102,8,0
158,2020-09-09T00:00:00.000,51051,Dickenson,Cumberland Plateau,74,7,1
159,2020-09-09T00:00:00.000,51053,Dinwiddie,Crater,327,35,8
160,2020-09-09T00:00:00.000,51057,Essex,Three Rivers,150,10,2
161,2020-09-09T00:00:00.000,51059,Fairfax,Fairfax,19177,2096,566
162,2020-09-09T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,827,44,20
163,2020-09-09T00:00:00.000,51063,Floyd,New River,161,7,2
164,2020-09-09T00:00:00.000,51065,Fluvanna,Thomas Jefferson,237,35,9
165,2020-09-09T00:00:00.000,51067,Franklin County,West Piedmont,254,14,1
166,2020-09-09T00:00:00.000,51069,Frederick,Lord Fairfax,794,62,11
167,2020-09-09T00:00:00.000,51071,Giles,New River,61,2,0
168,2020-09-09T00:00:00.000,51073,Gloucester,Three Rivers,211,13,2
169,2020-09-09T00:00:00.000,51075,Goochland,Chickahominy,231,25,7
170,2020-09-09T00:00:00.000,51077,Grayson,Mount Rogers,266,22,8
171,2020-09-09T00:00:00.000,51079,Greene,Thomas Jefferson,203,10,3
172,2020-09-09T00:00:00.000,51081,Greensville,Crater,727,31,11
173,2020-09-09T00:00:00.000,51083,Halifax,Southside,257,7,4
174,2020-09-09T00:00:00.000,51085,Hanover,Chickahominy,901,90,35
175,2020-09-09T00:00:00.000,51087,Henrico,Henrico,4872,392,195
176,2020-09-09T00:00:00.000,51089,Henry,West Piedmont,920,98,16
177,2020-09-09T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
