,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-05T00:00:00.000,Confirmed,220510,14893,3819
1,2020-12-05T00:00:00.000,Probable,30663,362,378
2,2020-12-04T00:00:00.000,Confirmed,217588,14773,3805
3,2020-12-04T00:00:00.000,Probable,29792,343,355
4,2020-12-03T00:00:00.000,Confirmed,215768,14672,3798
5,2020-12-03T00:00:00.000,Probable,28735,342,349
6,2020-12-02T00:00:00.000,Confirmed,214386,14550,3768
7,2020-12-02T00:00:00.000,Probable,28094,333,345
8,2020-12-01T00:00:00.000,Confirmed,212916,14411,3750
9,2020-12-01T00:00:00.000,Probable,27147,314,343
10,2020-11-30T00:00:00.000,Confirmed,211254,14312,3723
11,2020-11-30T00:00:00.000,Probable,26581,307,339
12,2020-11-29T00:00:00.000,Confirmed,209783,14269,3719
13,2020-11-29T00:00:00.000,Probable,26159,303,339
14,2020-11-28T00:00:00.000,Confirmed,208169,14214,3715
15,2020-11-28T00:00:00.000,Probable,25448,302,339
16,2020-11-27T00:00:00.000,Confirmed,205632,14155,3704
17,2020-11-27T00:00:00.000,Probable,24812,296,340
18,2020-11-26T00:00:00.000,Confirmed,204406,14130,3698
19,2020-11-26T00:00:00.000,Probable,24494,287,331
20,2020-11-25T00:00:00.000,Confirmed,202426,14029,3679
21,2020-11-25T00:00:00.000,Probable,23874,283,329
22,2020-11-24T00:00:00.000,Confirmed,200284,13939,3660
23,2020-11-24T00:00:00.000,Probable,23298,273,319
24,2020-11-23T00:00:00.000,Confirmed,198142,13834,3629
25,2020-11-23T00:00:00.000,Probable,22896,262,313
26,2020-11-22T00:00:00.000,Confirmed,195499,13787,3628
27,2020-11-22T00:00:00.000,Probable,22297,259,310
28,2020-11-21T00:00:00.000,Confirmed,193754,13759,3628
29,2020-11-21T00:00:00.000,Probable,21925,258,310
30,2020-11-20T00:00:00.000,Confirmed,191971,13666,3605
31,2020-11-20T00:00:00.000,Probable,21360,248,307
32,2020-11-19T00:00:00.000,Confirmed,190156,13576,3594
33,2020-11-19T00:00:00.000,Probable,20631,239,302
34,2020-11-18T00:00:00.000,Confirmed,188853,13475,3569
35,2020-11-18T00:00:00.000,Probable,19980,232,291
36,2020-11-17T00:00:00.000,Confirmed,187287,13385,3557
37,2020-11-17T00:00:00.000,Probable,19475,223,278
38,2020-11-16T00:00:00.000,Confirmed,185525,13332,3533
39,2020-11-16T00:00:00.000,Probable,19112,220,273
40,2020-11-15T00:00:00.000,Confirmed,183454,13290,3527
41,2020-11-15T00:00:00.000,Probable,18506,214,273
42,2020-11-14T00:00:00.000,Confirmed,182484,13267,3526
43,2020-11-14T00:00:00.000,Probable,18315,213,273
44,2020-11-13T00:00:00.000,Confirmed,181476,13204,3513
45,2020-11-13T00:00:00.000,Probable,17786,204,272
46,2020-11-12T00:00:00.000,Confirmed,180623,13141,3490
47,2020-11-12T00:00:00.000,Probable,17404,198,268
48,2020-11-11T00:00:00.000,Confirmed,179686,13080,3474
49,2020-11-11T00:00:00.000,Probable,16820,193,267
50,2020-11-10T00:00:00.000,Confirmed,178432,12996,3460
51,2020-11-10T00:00:00.000,Probable,16480,187,266
52,2020-11-09T00:00:00.000,Confirmed,177240,12936,3447
53,2020-11-09T00:00:00.000,Probable,16237,180,266
54,2020-11-08T00:00:00.000,Confirmed,176219,12886,3441
55,2020-11-08T00:00:00.000,Probable,15956,178,266
56,2020-11-07T00:00:00.000,Confirmed,175187,12846,3439
57,2020-11-07T00:00:00.000,Probable,15686,176,265
58,2020-11-06T00:00:00.000,Confirmed,173645,12762,3432
59,2020-11-06T00:00:00.000,Probable,15125,174,250
60,2020-11-05T00:00:00.000,Confirmed,172418,12695,3426
61,2020-11-05T00:00:00.000,Probable,14784,170,262
62,2020-11-04T00:00:00.000,Confirmed,171426,12631,3416
63,2020-11-04T00:00:00.000,Probable,14410,166,261
64,2020-11-03T00:00:00.000,Confirmed,170577,12583,3408
65,2020-11-03T00:00:00.000,Probable,14102,156,258
66,2020-11-02T00:00:00.000,Confirmed,169512,12522,3402
67,2020-11-02T00:00:00.000,Probable,13906,152,256
68,2020-11-01T00:00:00.000,Confirmed,168675,12495,3399
69,2020-11-01T00:00:00.000,Probable,13717,152,256
70,2020-10-31T00:00:00.000,Confirmed,167703,12452,3398
71,2020-10-31T00:00:00.000,Probable,13487,152,256
72,2020-10-30T00:00:00.000,Confirmed,166551,12368,3391
73,2020-10-30T00:00:00.000,Probable,13088,143,252
74,2020-10-29T00:00:00.000,Confirmed,165384,12314,3384
75,2020-10-29T00:00:00.000,Probable,12799,140,252
76,2020-10-28T00:00:00.000,Confirmed,164308,12248,3364
77,2020-10-28T00:00:00.000,Probable,12446,136,252
78,2020-10-27T00:00:00.000,Confirmed,163339,12190,3350
79,2020-10-27T00:00:00.000,Probable,12070,130,250
80,2020-10-26T00:00:00.000,Confirmed,162427,12132,3331
81,2020-10-26T00:00:00.000,Probable,11848,128,250
82,2020-10-25T00:00:00.000,Confirmed,161668,12107,3329
83,2020-10-25T00:00:00.000,Probable,11703,126,250
84,2020-10-24T00:00:00.000,Confirmed,160843,12075,3328
85,2020-10-24T00:00:00.000,Probable,11529,123,250
86,2020-10-23T00:00:00.000,Confirmed,160004,12018,3293
87,2020-10-23T00:00:00.000,Probable,11280,122,246
88,2020-10-22T00:00:00.000,Confirmed,159060,11953,3274
89,2020-10-22T00:00:00.000,Probable,11044,120,250
90,2020-10-21T00:00:00.000,Confirmed,157998,11896,3266
91,2020-10-21T00:00:00.000,Probable,10774,114,249
92,2020-10-20T00:00:00.000,Confirmed,157213,11845,3236
93,2020-10-20T00:00:00.000,Probable,10541,110,249
94,2020-10-19T00:00:00.000,Confirmed,156439,11777,3209
95,2020-10-19T00:00:00.000,Probable,10389,105,248
96,2020-10-18T00:00:00.000,Confirmed,155838,11756,3186
97,2020-10-18T00:00:00.000,Probable,10300,105,247
98,2020-10-17T00:00:00.000,Confirmed,155068,11726,3175
99,2020-10-17T00:00:00.000,Probable,10170,105,247
100,2020-10-16T00:00:00.000,Confirmed,154126,11675,3161
101,2020-10-16T00:00:00.000,Probable,9998,105,247
102,2020-10-15T00:00:00.000,Confirmed,153117,11602,3149
103,2020-10-15T00:00:00.000,Probable,9824,102,239
104,2020-10-14T00:00:00.000,Confirmed,152039,11526,3141
105,2020-10-14T00:00:00.000,Probable,9571,102,240
106,2020-10-13T00:00:00.000,Confirmed,151357,11497,3132
107,2020-10-13T00:00:00.000,Probable,9448,101,240
108,2020-10-12T00:00:00.000,Confirmed,150321,11453,3122
109,2020-10-12T00:00:00.000,Probable,9249,100,239
110,2020-10-11T00:00:00.000,Confirmed,149631,11421,3120
111,2020-10-11T00:00:00.000,Probable,9085,98,238
112,2020-10-10T00:00:00.000,Confirmed,148933,11405,3116
113,2020-10-10T00:00:00.000,Probable,8972,96,238
114,2020-10-09T00:00:00.000,Confirmed,147928,11352,3110
115,2020-10-09T00:00:00.000,Probable,8721,95,234
116,2020-10-08T00:00:00.000,Confirmed,146957,11299,3097
117,2020-10-08T00:00:00.000,Probable,8578,94,231
118,2020-10-07T00:00:00.000,Confirmed,145462,11252,3088
119,2020-10-07T00:00:00.000,Probable,8229,93,215
120,2020-10-06T00:00:00.000,Confirmed,144987,11222,3077
121,2020-10-06T00:00:00.000,Probable,8195,94,214
122,2020-10-05T00:00:00.000,Confirmed,144439,11167,3063
123,2020-10-05T00:00:00.000,Probable,8118,92,213
124,2020-10-04T00:00:00.000,Confirmed,143883,11130,3060
125,2020-10-04T00:00:00.000,Probable,7987,91,213
126,2020-10-03T00:00:00.000,Confirmed,142923,11102,3057
127,2020-10-03T00:00:00.000,Probable,7880,89,213
128,2020-10-02T00:00:00.000,Confirmed,141850,11051,3037
129,2020-10-02T00:00:00.000,Probable,7837,89,213
130,2020-10-01T00:00:00.000,Confirmed,140990,11006,3015
131,2020-10-01T00:00:00.000,Probable,7731,86,213
132,2020-09-30T00:00:00.000,Confirmed,140614,10956,2995
133,2020-09-30T00:00:00.000,Probable,7657,85,213
134,2020-09-29T00:00:00.000,Confirmed,139961,10894,2976
135,2020-09-29T00:00:00.000,Probable,7555,84,211
136,2020-09-28T00:00:00.000,Confirmed,139144,10832,2962
137,2020-09-28T00:00:00.000,Probable,7449,84,210
138,2020-09-27T00:00:00.000,Confirmed,138734,10804,2951
139,2020-09-27T00:00:00.000,Probable,7410,85,208
140,2020-09-26T00:00:00.000,Confirmed,138173,10778,2937
141,2020-09-26T00:00:00.000,Probable,7235,85,207
142,2020-09-25T00:00:00.000,Confirmed,137283,10721,2930
143,2020-09-25T00:00:00.000,Probable,7150,85,206
144,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
145,2020-09-24T00:00:00.000,Probable,7044,85,206
146,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
147,2020-09-23T00:00:00.000,Probable,6964,84,207
148,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
149,2020-09-22T00:00:00.000,Probable,6909,83,207
150,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
151,2020-09-21T00:00:00.000,Probable,6837,82,205
