,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-14T00:00:00.000,Alexandria,0-9,328,3,0
1,2020-11-14T00:00:00.000,Alexandria,10-19,322,6,0
2,2020-11-14T00:00:00.000,Alexandria,20-29,911,9,1
3,2020-11-14T00:00:00.000,Alexandria,30-39,1057,36,1
4,2020-11-14T00:00:00.000,Alexandria,40-49,793,55,1
5,2020-11-14T00:00:00.000,Alexandria,50-59,570,69,14
6,2020-11-14T00:00:00.000,Alexandria,60-69,342,65,5
7,2020-11-14T00:00:00.000,Alexandria,70-79,153,55,21
8,2020-11-14T00:00:00.000,Alexandria,80+,131,38,33
9,2020-11-14T00:00:00.000,Alexandria,Missing,12,0,0
10,2020-11-14T00:00:00.000,Alleghany,0-9,96,0,0
11,2020-11-14T00:00:00.000,Alleghany,10-19,380,2,0
12,2020-11-14T00:00:00.000,Alleghany,20-29,654,2,0
13,2020-11-14T00:00:00.000,Alleghany,30-39,536,8,0
14,2020-11-14T00:00:00.000,Alleghany,40-49,554,12,0
15,2020-11-14T00:00:00.000,Alleghany,50-59,579,15,2
16,2020-11-14T00:00:00.000,Alleghany,60-69,394,31,4
17,2020-11-14T00:00:00.000,Alleghany,70-79,312,37,27
18,2020-11-14T00:00:00.000,Alleghany,80+,280,30,26
19,2020-11-14T00:00:00.000,Alleghany,Missing,9,0,0
20,2020-11-14T00:00:00.000,Arlington,0-9,162,2,0
21,2020-11-14T00:00:00.000,Arlington,10-19,345,7,0
22,2020-11-14T00:00:00.000,Arlington,20-29,1282,26,0
23,2020-11-14T00:00:00.000,Arlington,30-39,1019,56,0
24,2020-11-14T00:00:00.000,Arlington,40-49,815,73,9
25,2020-11-14T00:00:00.000,Arlington,50-59,652,93,9
26,2020-11-14T00:00:00.000,Arlington,60-69,447,111,23
27,2020-11-14T00:00:00.000,Arlington,70-79,243,90,39
28,2020-11-14T00:00:00.000,Arlington,80+,247,100,77
29,2020-11-14T00:00:00.000,Arlington,Missing,29,1,0
30,2020-11-14T00:00:00.000,Central Shenandoah,0-9,194,0,0
31,2020-11-14T00:00:00.000,Central Shenandoah,10-19,1476,2,0
32,2020-11-14T00:00:00.000,Central Shenandoah,20-29,2153,15,0
33,2020-11-14T00:00:00.000,Central Shenandoah,30-39,815,12,2
34,2020-11-14T00:00:00.000,Central Shenandoah,40-49,858,30,0
35,2020-11-14T00:00:00.000,Central Shenandoah,50-59,852,54,7
36,2020-11-14T00:00:00.000,Central Shenandoah,60-69,662,69,17
37,2020-11-14T00:00:00.000,Central Shenandoah,70-79,360,79,26
38,2020-11-14T00:00:00.000,Central Shenandoah,80+,314,65,42
39,2020-11-14T00:00:00.000,Central Shenandoah,Missing,20,0,0
40,2020-11-14T00:00:00.000,Central Virginia,0-9,163,0,0
41,2020-11-14T00:00:00.000,Central Virginia,10-19,751,3,0
42,2020-11-14T00:00:00.000,Central Virginia,20-29,1349,9,0
43,2020-11-14T00:00:00.000,Central Virginia,30-39,725,18,0
44,2020-11-14T00:00:00.000,Central Virginia,40-49,721,12,1
45,2020-11-14T00:00:00.000,Central Virginia,50-59,809,27,5
46,2020-11-14T00:00:00.000,Central Virginia,60-69,574,46,9
47,2020-11-14T00:00:00.000,Central Virginia,70-79,384,56,14
48,2020-11-14T00:00:00.000,Central Virginia,80+,232,48,38
49,2020-11-14T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-11-14T00:00:00.000,Chesapeake,0-9,207,3,0
51,2020-11-14T00:00:00.000,Chesapeake,10-19,475,4,0
52,2020-11-14T00:00:00.000,Chesapeake,20-29,1008,12,0
53,2020-11-14T00:00:00.000,Chesapeake,30-39,1023,29,0
54,2020-11-14T00:00:00.000,Chesapeake,40-49,844,59,1
55,2020-11-14T00:00:00.000,Chesapeake,50-59,794,95,8
56,2020-11-14T00:00:00.000,Chesapeake,60-69,600,118,18
57,2020-11-14T00:00:00.000,Chesapeake,70-79,292,99,16
58,2020-11-14T00:00:00.000,Chesapeake,80+,217,83,37
59,2020-11-14T00:00:00.000,Chesapeake,Missing,39,1,0
60,2020-11-14T00:00:00.000,Chesterfield,0-9,361,5,0
61,2020-11-14T00:00:00.000,Chesterfield,10-19,884,2,0
62,2020-11-14T00:00:00.000,Chesterfield,20-29,1590,21,0
63,2020-11-14T00:00:00.000,Chesterfield,30-39,1616,50,2
64,2020-11-14T00:00:00.000,Chesterfield,40-49,1424,64,5
65,2020-11-14T00:00:00.000,Chesterfield,50-59,1203,107,8
66,2020-11-14T00:00:00.000,Chesterfield,60-69,776,109,29
67,2020-11-14T00:00:00.000,Chesterfield,70-79,379,84,44
68,2020-11-14T00:00:00.000,Chesterfield,80+,299,61,65
69,2020-11-14T00:00:00.000,Chesterfield,Missing,185,2,0
70,2020-11-14T00:00:00.000,Chickahominy,0-9,77,1,0
71,2020-11-14T00:00:00.000,Chickahominy,10-19,316,0,0
72,2020-11-14T00:00:00.000,Chickahominy,20-29,453,4,0
73,2020-11-14T00:00:00.000,Chickahominy,30-39,391,8,0
74,2020-11-14T00:00:00.000,Chickahominy,40-49,372,19,1
75,2020-11-14T00:00:00.000,Chickahominy,50-59,480,38,1
76,2020-11-14T00:00:00.000,Chickahominy,60-69,305,46,11
77,2020-11-14T00:00:00.000,Chickahominy,70-79,204,41,12
78,2020-11-14T00:00:00.000,Chickahominy,80+,150,57,38
79,2020-11-14T00:00:00.000,Chickahominy,Missing,27,0,1
80,2020-11-14T00:00:00.000,Crater,0-9,138,2,0
81,2020-11-14T00:00:00.000,Crater,10-19,356,2,0
82,2020-11-14T00:00:00.000,Crater,20-29,919,10,0
83,2020-11-14T00:00:00.000,Crater,30-39,1036,15,1
84,2020-11-14T00:00:00.000,Crater,40-49,842,30,1
85,2020-11-14T00:00:00.000,Crater,50-59,934,66,10
86,2020-11-14T00:00:00.000,Crater,60-69,635,86,26
87,2020-11-14T00:00:00.000,Crater,70-79,349,65,34
88,2020-11-14T00:00:00.000,Crater,80+,225,48,46
89,2020-11-14T00:00:00.000,Crater,Missing,44,0,0
90,2020-11-14T00:00:00.000,Cumberland Plateau,0-9,72,1,0
