,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-06T00:00:00.000,51001,Accomack,Eastern Shore,1153,87,19
1,2020-09-06T00:00:00.000,51003,Albemarle,Thomas Jefferson,1086,68,19
2,2020-09-06T00:00:00.000,51005,Alleghany,Alleghany,71,8,4
3,2020-09-06T00:00:00.000,51007,Amelia,Piedmont,102,13,3
4,2020-09-06T00:00:00.000,51009,Amherst,Central Virginia,323,9,1
5,2020-09-06T00:00:00.000,51011,Appomattox,Central Virginia,182,10,1
6,2020-09-06T00:00:00.000,51013,Arlington,Arlington,3632,476,143
7,2020-09-06T00:00:00.000,51015,Augusta,Central Shenandoah,385,20,4
8,2020-09-06T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
9,2020-09-06T00:00:00.000,51019,Bedford,Central Virginia,610,24,9
10,2020-09-06T00:00:00.000,51021,Bland,Mount Rogers,62,2,1
11,2020-09-06T00:00:00.000,51023,Botetourt,Alleghany,260,23,10
12,2020-09-06T00:00:00.000,51025,Brunswick,Southside,310,26,2
13,2020-09-06T00:00:00.000,51027,Buchanan,Cumberland Plateau,99,6,2
14,2020-09-06T00:00:00.000,51029,Buckingham,Piedmont,655,23,8
15,2020-09-06T00:00:00.000,51031,Campbell,Central Virginia,352,9,3
16,2020-09-06T00:00:00.000,51033,Caroline,Rappahannock,281,26,5
17,2020-09-06T00:00:00.000,51035,Carroll,Mount Rogers,439,35,19
18,2020-09-06T00:00:00.000,51036,Charles City,Chickahominy,69,18,5
19,2020-09-06T00:00:00.000,51037,Charlotte,Piedmont,80,4,0
20,2020-09-06T00:00:00.000,51041,Chesterfield,Chesterfield,5259,275,83
21,2020-09-06T00:00:00.000,51043,Clarke,Lord Fairfax,83,12,0
22,2020-09-06T00:00:00.000,51045,Craig,Alleghany,22,1,0
23,2020-09-06T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1134,87,14
24,2020-09-06T00:00:00.000,51049,Cumberland,Piedmont,101,8,0
25,2020-09-06T00:00:00.000,51051,Dickenson,Cumberland Plateau,71,7,1
26,2020-09-06T00:00:00.000,51053,Dinwiddie,Crater,318,35,8
