,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-02T00:00:00.000,Alexandria,0-9,206,2,0
1,2020-09-02T00:00:00.000,Alexandria,10-19,243,5,0
2,2020-09-02T00:00:00.000,Alexandria,20-29,621,12,1
3,2020-09-02T00:00:00.000,Alexandria,30-39,785,37,1
4,2020-09-02T00:00:00.000,Alexandria,40-49,611,46,0
5,2020-09-02T00:00:00.000,Alexandria,50-59,439,62,12
6,2020-09-02T00:00:00.000,Alexandria,60-69,265,58,3
7,2020-09-02T00:00:00.000,Alexandria,70-79,120,44,18
8,2020-09-02T00:00:00.000,Alexandria,80+,114,34,27
9,2020-09-02T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-09-02T00:00:00.000,Alleghany,0-9,37,0,0
11,2020-09-02T00:00:00.000,Alleghany,10-19,139,1,0
12,2020-09-02T00:00:00.000,Alleghany,20-29,240,1,0
13,2020-09-02T00:00:00.000,Alleghany,30-39,163,5,0
14,2020-09-02T00:00:00.000,Alleghany,40-49,165,5,0
15,2020-09-02T00:00:00.000,Alleghany,50-59,181,10,1
16,2020-09-02T00:00:00.000,Alleghany,60-69,109,12,1
17,2020-09-02T00:00:00.000,Alleghany,70-79,98,16,13
18,2020-09-02T00:00:00.000,Alleghany,80+,50,12,7
19,2020-09-02T00:00:00.000,Alleghany,Missing,3,0,0
20,2020-09-02T00:00:00.000,Arlington,0-9,88,2,0
21,2020-09-02T00:00:00.000,Arlington,10-19,190,5,0
22,2020-09-02T00:00:00.000,Arlington,20-29,778,23,0
23,2020-09-02T00:00:00.000,Arlington,30-39,675,45,0
24,2020-09-02T00:00:00.000,Arlington,40-49,577,61,9
25,2020-09-02T00:00:00.000,Arlington,50-59,488,79,7
26,2020-09-02T00:00:00.000,Arlington,60-69,340,86,19
27,2020-09-02T00:00:00.000,Arlington,70-79,202,77,34
28,2020-09-02T00:00:00.000,Arlington,80+,215,90,72
29,2020-09-02T00:00:00.000,Arlington,Missing,16,1,0
30,2020-09-02T00:00:00.000,Central Shenandoah,0-9,104,0,0
31,2020-09-02T00:00:00.000,Central Shenandoah,10-19,302,1,0
32,2020-09-02T00:00:00.000,Central Shenandoah,20-29,895,11,0
33,2020-09-02T00:00:00.000,Central Shenandoah,30-39,472,8,0
34,2020-09-02T00:00:00.000,Central Shenandoah,40-49,512,18,0
35,2020-09-02T00:00:00.000,Central Shenandoah,50-59,528,44,6
36,2020-09-02T00:00:00.000,Central Shenandoah,60-69,377,53,15
37,2020-09-02T00:00:00.000,Central Shenandoah,70-79,192,58,18
38,2020-09-02T00:00:00.000,Central Shenandoah,80+,166,43,23
39,2020-09-02T00:00:00.000,Central Shenandoah,Missing,3,0,0
40,2020-09-02T00:00:00.000,Central Virginia,0-9,71,0,0
41,2020-09-02T00:00:00.000,Central Virginia,10-19,258,2,0
42,2020-09-02T00:00:00.000,Central Virginia,20-29,581,3,0
43,2020-09-02T00:00:00.000,Central Virginia,30-39,319,12,0
44,2020-09-02T00:00:00.000,Central Virginia,40-49,310,3,0
45,2020-09-02T00:00:00.000,Central Virginia,50-59,360,9,4
46,2020-09-02T00:00:00.000,Central Virginia,60-69,243,21,3
47,2020-09-02T00:00:00.000,Central Virginia,70-79,142,17,5
48,2020-09-02T00:00:00.000,Central Virginia,80+,99,13,7
49,2020-09-02T00:00:00.000,Central Virginia,Missing,2,0,0
50,2020-09-02T00:00:00.000,Chesapeake,0-9,126,1,0
51,2020-09-02T00:00:00.000,Chesapeake,10-19,298,4,0
52,2020-09-02T00:00:00.000,Chesapeake,20-29,717,6,0
53,2020-09-02T00:00:00.000,Chesapeake,30-39,707,24,0
54,2020-09-02T00:00:00.000,Chesapeake,40-49,575,43,1
55,2020-09-02T00:00:00.000,Chesapeake,50-59,561,56,3
56,2020-09-02T00:00:00.000,Chesapeake,60-69,421,83,13
57,2020-09-02T00:00:00.000,Chesapeake,70-79,213,66,7
58,2020-09-02T00:00:00.000,Chesapeake,80+,165,50,25
59,2020-09-02T00:00:00.000,Chesapeake,Missing,43,1,0
60,2020-09-02T00:00:00.000,Chesterfield,0-9,213,2,0
61,2020-09-02T00:00:00.000,Chesterfield,10-19,548,2,0
62,2020-09-02T00:00:00.000,Chesterfield,20-29,1033,13,0
63,2020-09-02T00:00:00.000,Chesterfield,30-39,1091,22,1
64,2020-09-02T00:00:00.000,Chesterfield,40-49,924,42,3
65,2020-09-02T00:00:00.000,Chesterfield,50-59,771,64,7
66,2020-09-02T00:00:00.000,Chesterfield,60-69,475,76,19
67,2020-09-02T00:00:00.000,Chesterfield,70-79,206,40,28
68,2020-09-02T00:00:00.000,Chesterfield,80+,181,42,52
69,2020-09-02T00:00:00.000,Chesterfield,Missing,124,1,0
70,2020-09-02T00:00:00.000,Chickahominy,0-9,32,0,0
71,2020-09-02T00:00:00.000,Chickahominy,10-19,136,0,0
72,2020-09-02T00:00:00.000,Chickahominy,20-29,201,3,0
73,2020-09-02T00:00:00.000,Chickahominy,30-39,162,3,0
74,2020-09-02T00:00:00.000,Chickahominy,40-49,154,14,1
75,2020-09-02T00:00:00.000,Chickahominy,50-59,227,26,1
76,2020-09-02T00:00:00.000,Chickahominy,60-69,133,27,9
77,2020-09-02T00:00:00.000,Chickahominy,70-79,98,30,7
78,2020-09-02T00:00:00.000,Chickahominy,80+,99,40,30
79,2020-09-02T00:00:00.000,Chickahominy,Missing,18,0,0
80,2020-09-02T00:00:00.000,Crater,0-9,64,2,0
81,2020-09-02T00:00:00.000,Crater,10-19,157,2,0
82,2020-09-02T00:00:00.000,Crater,20-29,522,9,0
83,2020-09-02T00:00:00.000,Crater,30-39,584,10,0
84,2020-09-02T00:00:00.000,Crater,40-49,479,25,1
85,2020-09-02T00:00:00.000,Crater,50-59,555,52,4
86,2020-09-02T00:00:00.000,Crater,60-69,418,66,21
87,2020-09-02T00:00:00.000,Crater,70-79,235,51,26
88,2020-09-02T00:00:00.000,Crater,80+,184,36,25
89,2020-09-02T00:00:00.000,Crater,Missing,30,0,0
90,2020-09-02T00:00:00.000,Cumberland Plateau,0-9,20,0,0
91,2020-09-02T00:00:00.000,Cumberland Plateau,10-19,84,1,0
92,2020-09-02T00:00:00.000,Cumberland Plateau,20-29,76,0,0
93,2020-09-02T00:00:00.000,Cumberland Plateau,30-39,66,2,0
94,2020-09-02T00:00:00.000,Cumberland Plateau,40-49,90,5,0
95,2020-09-02T00:00:00.000,Cumberland Plateau,50-59,88,12,1
96,2020-09-02T00:00:00.000,Cumberland Plateau,60-69,63,13,2
97,2020-09-02T00:00:00.000,Cumberland Plateau,70-79,38,5,0
98,2020-09-02T00:00:00.000,Cumberland Plateau,80+,29,10,5
99,2020-09-02T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-02T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-02T00:00:00.000,Eastern Shore,10-19,72,1,0
102,2020-09-02T00:00:00.000,Eastern Shore,20-29,214,6,0
103,2020-09-02T00:00:00.000,Eastern Shore,30-39,253,11,0
104,2020-09-02T00:00:00.000,Eastern Shore,40-49,264,13,2
105,2020-09-02T00:00:00.000,Eastern Shore,50-59,291,24,6
106,2020-09-02T00:00:00.000,Eastern Shore,60-69,203,31,8
107,2020-09-02T00:00:00.000,Eastern Shore,70-79,66,23,12
108,2020-09-02T00:00:00.000,Eastern Shore,80+,55,25,20
109,2020-09-02T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-09-02T00:00:00.000,Fairfax,0-9,723,26,0
111,2020-09-02T00:00:00.000,Fairfax,10-19,1395,34,0
112,2020-09-02T00:00:00.000,Fairfax,20-29,3297,104,3
113,2020-09-02T00:00:00.000,Fairfax,30-39,3584,227,9
114,2020-09-02T00:00:00.000,Fairfax,40-49,3329,325,15
115,2020-09-02T00:00:00.000,Fairfax,50-59,2853,379,40
116,2020-09-02T00:00:00.000,Fairfax,60-69,1754,384,75
117,2020-09-02T00:00:00.000,Fairfax,70-79,785,270,122
118,2020-09-02T00:00:00.000,Fairfax,80+,888,331,311
119,2020-09-02T00:00:00.000,Fairfax,Missing,185,6,0
120,2020-09-02T00:00:00.000,Hampton,0-9,41,0,0
121,2020-09-02T00:00:00.000,Hampton,10-19,98,0,0
122,2020-09-02T00:00:00.000,Hampton,20-29,409,3,0
123,2020-09-02T00:00:00.000,Hampton,30-39,295,3,0
124,2020-09-02T00:00:00.000,Hampton,40-49,229,8,0
125,2020-09-02T00:00:00.000,Hampton,50-59,209,12,4
126,2020-09-02T00:00:00.000,Hampton,60-69,148,11,6
127,2020-09-02T00:00:00.000,Hampton,70-79,75,13,4
128,2020-09-02T00:00:00.000,Hampton,80+,34,4,2
129,2020-09-02T00:00:00.000,Hampton,Missing,32,0,0
130,2020-09-02T00:00:00.000,Henrico,0-9,181,5,0
131,2020-09-02T00:00:00.000,Henrico,10-19,390,5,0
132,2020-09-02T00:00:00.000,Henrico,20-29,816,21,1
133,2020-09-02T00:00:00.000,Henrico,30-39,842,22,0
134,2020-09-02T00:00:00.000,Henrico,40-49,697,42,2
135,2020-09-02T00:00:00.000,Henrico,50-59,594,66,12
136,2020-09-02T00:00:00.000,Henrico,60-69,410,65,38
137,2020-09-02T00:00:00.000,Henrico,70-79,294,64,47
138,2020-09-02T00:00:00.000,Henrico,80+,396,90,93
139,2020-09-02T00:00:00.000,Henrico,Missing,50,1,1
140,2020-09-02T00:00:00.000,Lenowisco,0-9,29,0,0
141,2020-09-02T00:00:00.000,Lenowisco,10-19,65,0,0
142,2020-09-02T00:00:00.000,Lenowisco,20-29,96,0,0
143,2020-09-02T00:00:00.000,Lenowisco,30-39,117,3,1
144,2020-09-02T00:00:00.000,Lenowisco,40-49,110,5,0
145,2020-09-02T00:00:00.000,Lenowisco,50-59,109,11,1
146,2020-09-02T00:00:00.000,Lenowisco,60-69,103,12,2
147,2020-09-02T00:00:00.000,Lenowisco,70-79,77,24,7
148,2020-09-02T00:00:00.000,Lenowisco,80+,25,8,1
149,2020-09-02T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-09-02T00:00:00.000,Lord Fairfax,0-9,94,2,0
151,2020-09-02T00:00:00.000,Lord Fairfax,10-19,236,4,0
152,2020-09-02T00:00:00.000,Lord Fairfax,20-29,473,9,0
153,2020-09-02T00:00:00.000,Lord Fairfax,30-39,458,14,1
154,2020-09-02T00:00:00.000,Lord Fairfax,40-49,427,21,1
155,2020-09-02T00:00:00.000,Lord Fairfax,50-59,452,38,5
156,2020-09-02T00:00:00.000,Lord Fairfax,60-69,285,56,14
157,2020-09-02T00:00:00.000,Lord Fairfax,70-79,189,56,20
158,2020-09-02T00:00:00.000,Lord Fairfax,80+,215,48,56
159,2020-09-02T00:00:00.000,Lord Fairfax,Missing,3,0,0
160,2020-09-02T00:00:00.000,Loudoun,0-9,236,4,0
161,2020-09-02T00:00:00.000,Loudoun,10-19,855,2,0
162,2020-09-02T00:00:00.000,Loudoun,20-29,1084,13,0
163,2020-09-02T00:00:00.000,Loudoun,30-39,1022,36,0
164,2020-09-02T00:00:00.000,Loudoun,40-49,1132,70,1
165,2020-09-02T00:00:00.000,Loudoun,50-59,890,74,4
166,2020-09-02T00:00:00.000,Loudoun,60-69,355,69,9
167,2020-09-02T00:00:00.000,Loudoun,70-79,184,58,19
168,2020-09-02T00:00:00.000,Loudoun,80+,228,63,84
169,2020-09-02T00:00:00.000,Loudoun,Missing,67,0,1
170,2020-09-02T00:00:00.000,Mount Rogers,0-9,75,1,0
171,2020-09-02T00:00:00.000,Mount Rogers,10-19,163,1,0
172,2020-09-02T00:00:00.000,Mount Rogers,20-29,314,0,0
173,2020-09-02T00:00:00.000,Mount Rogers,30-39,273,13,0
174,2020-09-02T00:00:00.000,Mount Rogers,40-49,279,7,2
175,2020-09-02T00:00:00.000,Mount Rogers,50-59,298,22,3
176,2020-09-02T00:00:00.000,Mount Rogers,60-69,247,28,3
177,2020-09-02T00:00:00.000,Mount Rogers,70-79,212,65,25
178,2020-09-02T00:00:00.000,Mount Rogers,80+,176,50,41
179,2020-09-02T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-09-02T00:00:00.000,New River,0-9,21,0,0
181,2020-09-02T00:00:00.000,New River,10-19,332,0,0
182,2020-09-02T00:00:00.000,New River,20-29,618,0,0
183,2020-09-02T00:00:00.000,New River,30-39,128,4,0
184,2020-09-02T00:00:00.000,New River,40-49,107,2,0
185,2020-09-02T00:00:00.000,New River,50-59,92,6,0
186,2020-09-02T00:00:00.000,New River,60-69,61,8,2
187,2020-09-02T00:00:00.000,New River,70-79,49,12,4
188,2020-09-02T00:00:00.000,New River,80+,31,5,3
189,2020-09-02T00:00:00.000,New River,Missing,7,0,0
190,2020-09-02T00:00:00.000,Norfolk,0-9,156,3,0
191,2020-09-02T00:00:00.000,Norfolk,10-19,276,2,0
192,2020-09-02T00:00:00.000,Norfolk,20-29,1443,16,0
193,2020-09-02T00:00:00.000,Norfolk,30-39,787,34,1
194,2020-09-02T00:00:00.000,Norfolk,40-49,523,32,2
195,2020-09-02T00:00:00.000,Norfolk,50-59,504,51,6
196,2020-09-02T00:00:00.000,Norfolk,60-69,410,69,13
197,2020-09-02T00:00:00.000,Norfolk,70-79,182,56,17
198,2020-09-02T00:00:00.000,Norfolk,80+,106,27,18
199,2020-09-02T00:00:00.000,Norfolk,Missing,42,1,0
200,2020-09-02T00:00:00.000,Peninsula,0-9,141,1,0
201,2020-09-02T00:00:00.000,Peninsula,10-19,245,1,0
202,2020-09-02T00:00:00.000,Peninsula,20-29,977,1,0
203,2020-09-02T00:00:00.000,Peninsula,30-39,704,16,3
204,2020-09-02T00:00:00.000,Peninsula,40-49,550,17,1
205,2020-09-02T00:00:00.000,Peninsula,50-59,489,25,3
206,2020-09-02T00:00:00.000,Peninsula,60-69,330,36,6
207,2020-09-02T00:00:00.000,Peninsula,70-79,207,50,16
208,2020-09-02T00:00:00.000,Peninsula,80+,116,34,29
209,2020-09-02T00:00:00.000,Peninsula,Missing,44,0,0
210,2020-09-02T00:00:00.000,Piedmont,0-9,41,0,0
211,2020-09-02T00:00:00.000,Piedmont,10-19,73,0,0
212,2020-09-02T00:00:00.000,Piedmont,20-29,318,3,0
213,2020-09-02T00:00:00.000,Piedmont,30-39,340,6,0
214,2020-09-02T00:00:00.000,Piedmont,40-49,310,13,0
215,2020-09-02T00:00:00.000,Piedmont,50-59,270,27,4
216,2020-09-02T00:00:00.000,Piedmont,60-69,202,26,6
217,2020-09-02T00:00:00.000,Piedmont,70-79,102,28,8
218,2020-09-02T00:00:00.000,Piedmont,80+,67,24,21
219,2020-09-02T00:00:00.000,Piedmont,Missing,2,0,0
220,2020-09-02T00:00:00.000,Pittsylvania-Danville,0-9,56,0,0
221,2020-09-02T00:00:00.000,Pittsylvania-Danville,10-19,96,0,0
222,2020-09-02T00:00:00.000,Pittsylvania-Danville,20-29,196,1,0
223,2020-09-02T00:00:00.000,Pittsylvania-Danville,30-39,222,2,0
224,2020-09-02T00:00:00.000,Pittsylvania-Danville,40-49,235,11,1
225,2020-09-02T00:00:00.000,Pittsylvania-Danville,50-59,268,24,1
226,2020-09-02T00:00:00.000,Pittsylvania-Danville,60-69,183,26,4
227,2020-09-02T00:00:00.000,Pittsylvania-Danville,70-79,71,20,2
228,2020-09-02T00:00:00.000,Pittsylvania-Danville,80+,79,16,12
229,2020-09-02T00:00:00.000,Pittsylvania-Danville,Missing,1,0,0
230,2020-09-02T00:00:00.000,Portsmouth,0-9,73,4,0
231,2020-09-02T00:00:00.000,Portsmouth,10-19,187,0,0
232,2020-09-02T00:00:00.000,Portsmouth,20-29,480,17,0
233,2020-09-02T00:00:00.000,Portsmouth,30-39,386,18,1
234,2020-09-02T00:00:00.000,Portsmouth,40-49,333,19,2
235,2020-09-02T00:00:00.000,Portsmouth,50-59,317,39,4
236,2020-09-02T00:00:00.000,Portsmouth,60-69,265,41,14
237,2020-09-02T00:00:00.000,Portsmouth,70-79,122,31,11
238,2020-09-02T00:00:00.000,Portsmouth,80+,57,16,9
239,2020-09-02T00:00:00.000,Portsmouth,Missing,22,1,0
240,2020-09-02T00:00:00.000,Prince William,0-9,569,12,0
241,2020-09-02T00:00:00.000,Prince William,10-19,1214,10,0
242,2020-09-02T00:00:00.000,Prince William,20-29,2527,63,0
243,2020-09-02T00:00:00.000,Prince William,30-39,2464,111,2
244,2020-09-02T00:00:00.000,Prince William,40-49,2647,191,8
245,2020-09-02T00:00:00.000,Prince William,50-59,1953,230,19
246,2020-09-02T00:00:00.000,Prince William,60-69,1059,198,51
247,2020-09-02T00:00:00.000,Prince William,70-79,418,126,55
248,2020-09-02T00:00:00.000,Prince William,80+,284,97,83
249,2020-09-02T00:00:00.000,Prince William,Missing,193,3,0
250,2020-09-02T00:00:00.000,Rappahannock,0-9,198,2,0
251,2020-09-02T00:00:00.000,Rappahannock,10-19,472,4,0
252,2020-09-02T00:00:00.000,Rappahannock,20-29,913,18,0
253,2020-09-02T00:00:00.000,Rappahannock,30-39,800,28,0
254,2020-09-02T00:00:00.000,Rappahannock,40-49,747,52,2
255,2020-09-02T00:00:00.000,Rappahannock,50-59,657,64,5
256,2020-09-02T00:00:00.000,Rappahannock,60-69,351,66,9
257,2020-09-02T00:00:00.000,Rappahannock,70-79,179,49,19
258,2020-09-02T00:00:00.000,Rappahannock,80+,174,68,28
259,2020-09-02T00:00:00.000,Rappahannock,Missing,29,1,0
260,2020-09-02T00:00:00.000,Rappahannock Rapidan,0-9,113,1,0
261,2020-09-02T00:00:00.000,Rappahannock Rapidan,10-19,209,4,0
262,2020-09-02T00:00:00.000,Rappahannock Rapidan,20-29,429,6,0
263,2020-09-02T00:00:00.000,Rappahannock Rapidan,30-39,438,20,1
264,2020-09-02T00:00:00.000,Rappahannock Rapidan,40-49,408,24,3
265,2020-09-02T00:00:00.000,Rappahannock Rapidan,50-59,349,36,2
266,2020-09-02T00:00:00.000,Rappahannock Rapidan,60-69,196,25,5
267,2020-09-02T00:00:00.000,Rappahannock Rapidan,70-79,78,16,10
268,2020-09-02T00:00:00.000,Rappahannock Rapidan,80+,77,20,10
269,2020-09-02T00:00:00.000,Rappahannock Rapidan,Missing,13,0,0
270,2020-09-02T00:00:00.000,Richmond,0-9,141,6,0
271,2020-09-02T00:00:00.000,Richmond,10-19,360,5,0
272,2020-09-02T00:00:00.000,Richmond,20-29,1038,21,0
273,2020-09-02T00:00:00.000,Richmond,30-39,809,44,1
274,2020-09-02T00:00:00.000,Richmond,40-49,571,44,5
275,2020-09-02T00:00:00.000,Richmond,50-59,440,76,3
276,2020-09-02T00:00:00.000,Richmond,60-69,323,79,8
277,2020-09-02T00:00:00.000,Richmond,70-79,154,64,19
278,2020-09-02T00:00:00.000,Richmond,80+,86,33,13
279,2020-09-02T00:00:00.000,Richmond,Missing,28,1,0
280,2020-09-02T00:00:00.000,Roanoke,0-9,49,0,0
281,2020-09-02T00:00:00.000,Roanoke,10-19,138,1,0
282,2020-09-02T00:00:00.000,Roanoke,20-29,271,5,0
283,2020-09-02T00:00:00.000,Roanoke,30-39,254,5,0
284,2020-09-02T00:00:00.000,Roanoke,40-49,175,6,0
