,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-05T00:00:00.000,Alexandria,0-9,309,3,0
1,2020-11-05T00:00:00.000,Alexandria,10-19,312,5,0
2,2020-11-05T00:00:00.000,Alexandria,20-29,858,9,1
3,2020-11-05T00:00:00.000,Alexandria,30-39,999,36,1
4,2020-11-05T00:00:00.000,Alexandria,40-49,759,54,1
5,2020-11-05T00:00:00.000,Alexandria,50-59,555,68,14
6,2020-11-05T00:00:00.000,Alexandria,60-69,328,63,5
7,2020-11-05T00:00:00.000,Alexandria,70-79,151,53,21
8,2020-11-05T00:00:00.000,Alexandria,80+,130,38,33
9,2020-11-05T00:00:00.000,Alexandria,Missing,12,0,0
10,2020-11-05T00:00:00.000,Alleghany,0-9,85,0,0
11,2020-11-05T00:00:00.000,Alleghany,10-19,335,2,0
12,2020-11-05T00:00:00.000,Alleghany,20-29,591,2,0
13,2020-11-05T00:00:00.000,Alleghany,30-39,454,8,0
14,2020-11-05T00:00:00.000,Alleghany,40-49,473,10,0
15,2020-11-05T00:00:00.000,Alleghany,50-59,506,15,1
16,2020-11-05T00:00:00.000,Alleghany,60-69,330,27,3
17,2020-11-05T00:00:00.000,Alleghany,70-79,257,32,23
18,2020-11-05T00:00:00.000,Alleghany,80+,236,27,17
19,2020-11-05T00:00:00.000,Alleghany,Missing,7,0,0
20,2020-11-05T00:00:00.000,Arlington,0-9,150,2,0
21,2020-11-05T00:00:00.000,Arlington,10-19,313,6,0
22,2020-11-05T00:00:00.000,Arlington,20-29,1173,26,0
23,2020-11-05T00:00:00.000,Arlington,30-39,929,52,0
24,2020-11-05T00:00:00.000,Arlington,40-49,758,71,9
25,2020-11-05T00:00:00.000,Arlington,50-59,624,90,8
26,2020-11-05T00:00:00.000,Arlington,60-69,429,109,23
27,2020-11-05T00:00:00.000,Arlington,70-79,232,87,38
28,2020-11-05T00:00:00.000,Arlington,80+,240,98,76
29,2020-11-05T00:00:00.000,Arlington,Missing,24,1,0
30,2020-11-05T00:00:00.000,Central Shenandoah,0-9,182,0,0
31,2020-11-05T00:00:00.000,Central Shenandoah,10-19,1406,2,0
32,2020-11-05T00:00:00.000,Central Shenandoah,20-29,2064,14,0
33,2020-11-05T00:00:00.000,Central Shenandoah,30-39,763,11,2
34,2020-11-05T00:00:00.000,Central Shenandoah,40-49,797,29,0
35,2020-11-05T00:00:00.000,Central Shenandoah,50-59,784,52,7
36,2020-11-05T00:00:00.000,Central Shenandoah,60-69,598,68,17
37,2020-11-05T00:00:00.000,Central Shenandoah,70-79,316,75,23
38,2020-11-05T00:00:00.000,Central Shenandoah,80+,291,60,36
39,2020-11-05T00:00:00.000,Central Shenandoah,Missing,19,0,0
40,2020-11-05T00:00:00.000,Central Virginia,0-9,154,1,0
41,2020-11-05T00:00:00.000,Central Virginia,10-19,705,3,0
42,2020-11-05T00:00:00.000,Central Virginia,20-29,1261,8,0
43,2020-11-05T00:00:00.000,Central Virginia,30-39,665,16,0
44,2020-11-05T00:00:00.000,Central Virginia,40-49,674,11,1
45,2020-11-05T00:00:00.000,Central Virginia,50-59,756,26,5
46,2020-11-05T00:00:00.000,Central Virginia,60-69,524,44,10
47,2020-11-05T00:00:00.000,Central Virginia,70-79,342,50,14
48,2020-11-05T00:00:00.000,Central Virginia,80+,215,48,36
49,2020-11-05T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-11-05T00:00:00.000,Chesapeake,0-9,189,3,0
51,2020-11-05T00:00:00.000,Chesapeake,10-19,439,4,0
52,2020-11-05T00:00:00.000,Chesapeake,20-29,938,10,0
53,2020-11-05T00:00:00.000,Chesapeake,30-39,957,29,0
54,2020-11-05T00:00:00.000,Chesapeake,40-49,788,59,1
55,2020-11-05T00:00:00.000,Chesapeake,50-59,748,90,8
56,2020-11-05T00:00:00.000,Chesapeake,60-69,566,115,18
57,2020-11-05T00:00:00.000,Chesapeake,70-79,276,95,16
58,2020-11-05T00:00:00.000,Chesapeake,80+,207,81,38
59,2020-11-05T00:00:00.000,Chesapeake,Missing,36,1,0
60,2020-11-05T00:00:00.000,Chesterfield,0-9,335,5,0
61,2020-11-05T00:00:00.000,Chesterfield,10-19,820,2,0
62,2020-11-05T00:00:00.000,Chesterfield,20-29,1479,21,0
63,2020-11-05T00:00:00.000,Chesterfield,30-39,1509,50,1
64,2020-11-05T00:00:00.000,Chesterfield,40-49,1321,61,5
65,2020-11-05T00:00:00.000,Chesterfield,50-59,1115,102,8
66,2020-11-05T00:00:00.000,Chesterfield,60-69,728,106,29
67,2020-11-05T00:00:00.000,Chesterfield,70-79,353,78,43
68,2020-11-05T00:00:00.000,Chesterfield,80+,265,58,65
69,2020-11-05T00:00:00.000,Chesterfield,Missing,167,2,0
70,2020-11-05T00:00:00.000,Chickahominy,0-9,68,1,0
71,2020-11-05T00:00:00.000,Chickahominy,10-19,295,0,0
72,2020-11-05T00:00:00.000,Chickahominy,20-29,423,4,0
73,2020-11-05T00:00:00.000,Chickahominy,30-39,360,8,0
74,2020-11-05T00:00:00.000,Chickahominy,40-49,342,18,1
75,2020-11-05T00:00:00.000,Chickahominy,50-59,434,37,1
76,2020-11-05T00:00:00.000,Chickahominy,60-69,268,41,11
77,2020-11-05T00:00:00.000,Chickahominy,70-79,190,41,11
78,2020-11-05T00:00:00.000,Chickahominy,80+,136,55,36
79,2020-11-05T00:00:00.000,Chickahominy,Missing,24,0,0
80,2020-11-05T00:00:00.000,Crater,0-9,131,2,0
81,2020-11-05T00:00:00.000,Crater,10-19,334,2,0
82,2020-11-05T00:00:00.000,Crater,20-29,873,10,0
83,2020-11-05T00:00:00.000,Crater,30-39,998,14,1
84,2020-11-05T00:00:00.000,Crater,40-49,812,30,1
85,2020-11-05T00:00:00.000,Crater,50-59,898,65,10
86,2020-11-05T00:00:00.000,Crater,60-69,615,83,26
87,2020-11-05T00:00:00.000,Crater,70-79,340,64,34
88,2020-11-05T00:00:00.000,Crater,80+,219,47,46
89,2020-11-05T00:00:00.000,Crater,Missing,44,0,0
90,2020-11-05T00:00:00.000,Cumberland Plateau,0-9,59,1,0
91,2020-11-05T00:00:00.000,Cumberland Plateau,10-19,209,2,0
92,2020-11-05T00:00:00.000,Cumberland Plateau,20-29,246,0,0
93,2020-11-05T00:00:00.000,Cumberland Plateau,30-39,198,2,0
94,2020-11-05T00:00:00.000,Cumberland Plateau,40-49,235,9,1
95,2020-11-05T00:00:00.000,Cumberland Plateau,50-59,246,23,2
96,2020-11-05T00:00:00.000,Cumberland Plateau,60-69,204,26,3
97,2020-11-05T00:00:00.000,Cumberland Plateau,70-79,124,20,3
98,2020-11-05T00:00:00.000,Cumberland Plateau,80+,62,21,6
99,2020-11-05T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-11-05T00:00:00.000,Eastern Shore,0-9,33,2,0
101,2020-11-05T00:00:00.000,Eastern Shore,10-19,86,1,0
102,2020-11-05T00:00:00.000,Eastern Shore,20-29,224,6,0
103,2020-11-05T00:00:00.000,Eastern Shore,30-39,278,11,0
104,2020-11-05T00:00:00.000,Eastern Shore,40-49,280,13,2
105,2020-11-05T00:00:00.000,Eastern Shore,50-59,310,28,6
106,2020-11-05T00:00:00.000,Eastern Shore,60-69,209,34,8
107,2020-11-05T00:00:00.000,Eastern Shore,70-79,75,26,13
108,2020-11-05T00:00:00.000,Eastern Shore,80+,59,27,21
109,2020-11-05T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-11-05T00:00:00.000,Fairfax,0-9,1150,30,0
111,2020-11-05T00:00:00.000,Fairfax,10-19,2123,33,0
112,2020-11-05T00:00:00.000,Fairfax,20-29,4506,115,3
113,2020-11-05T00:00:00.000,Fairfax,30-39,4718,240,10
114,2020-11-05T00:00:00.000,Fairfax,40-49,4255,361,16
115,2020-11-05T00:00:00.000,Fairfax,50-59,3722,428,45
116,2020-11-05T00:00:00.000,Fairfax,60-69,2298,429,88
117,2020-11-05T00:00:00.000,Fairfax,70-79,986,320,127
118,2020-11-05T00:00:00.000,Fairfax,80+,1025,379,331
119,2020-11-05T00:00:00.000,Fairfax,Missing,186,7,0
120,2020-11-05T00:00:00.000,Hampton,0-9,65,0,0
121,2020-11-05T00:00:00.000,Hampton,10-19,152,0,0
122,2020-11-05T00:00:00.000,Hampton,20-29,551,4,1
123,2020-11-05T00:00:00.000,Hampton,30-39,399,4,0
124,2020-11-05T00:00:00.000,Hampton,40-49,306,19,1
125,2020-11-05T00:00:00.000,Hampton,50-59,309,18,5
126,2020-11-05T00:00:00.000,Hampton,60-69,216,21,14
127,2020-11-05T00:00:00.000,Hampton,70-79,122,21,6
128,2020-11-05T00:00:00.000,Hampton,80+,72,12,6
129,2020-11-05T00:00:00.000,Hampton,Missing,34,0,0
130,2020-11-05T00:00:00.000,Henrico,0-9,259,6,0
131,2020-11-05T00:00:00.000,Henrico,10-19,609,7,0
132,2020-11-05T00:00:00.000,Henrico,20-29,1202,22,1
133,2020-11-05T00:00:00.000,Henrico,30-39,1167,27,0
134,2020-11-05T00:00:00.000,Henrico,40-49,982,54,4
135,2020-11-05T00:00:00.000,Henrico,50-59,901,86,15
136,2020-11-05T00:00:00.000,Henrico,60-69,600,88,41
137,2020-11-05T00:00:00.000,Henrico,70-79,410,94,58
138,2020-11-05T00:00:00.000,Henrico,80+,523,123,120
139,2020-11-05T00:00:00.000,Henrico,Missing,60,2,1
140,2020-11-05T00:00:00.000,Lenowisco,0-9,72,0,0
141,2020-11-05T00:00:00.000,Lenowisco,10-19,166,1,0
142,2020-11-05T00:00:00.000,Lenowisco,20-29,247,0,0
143,2020-11-05T00:00:00.000,Lenowisco,30-39,281,6,1
144,2020-11-05T00:00:00.000,Lenowisco,40-49,283,11,0
145,2020-11-05T00:00:00.000,Lenowisco,50-59,269,17,1
146,2020-11-05T00:00:00.000,Lenowisco,60-69,260,21,3
147,2020-11-05T00:00:00.000,Lenowisco,70-79,204,34,12
148,2020-11-05T00:00:00.000,Lenowisco,80+,149,27,10
149,2020-11-05T00:00:00.000,Lenowisco,Missing,2,0,0
150,2020-11-05T00:00:00.000,Lord Fairfax,0-9,158,3,0
151,2020-11-05T00:00:00.000,Lord Fairfax,10-19,405,6,0
152,2020-11-05T00:00:00.000,Lord Fairfax,20-29,728,9,0
153,2020-11-05T00:00:00.000,Lord Fairfax,30-39,691,22,1
154,2020-11-05T00:00:00.000,Lord Fairfax,40-49,615,36,2
155,2020-11-05T00:00:00.000,Lord Fairfax,50-59,662,60,6
156,2020-11-05T00:00:00.000,Lord Fairfax,60-69,429,74,20
157,2020-11-05T00:00:00.000,Lord Fairfax,70-79,267,78,31
158,2020-11-05T00:00:00.000,Lord Fairfax,80+,305,67,73
159,2020-11-05T00:00:00.000,Lord Fairfax,Missing,4,0,0
160,2020-11-05T00:00:00.000,Loudoun,0-9,357,4,0
161,2020-11-05T00:00:00.000,Loudoun,10-19,1105,4,0
162,2020-11-05T00:00:00.000,Loudoun,20-29,1438,21,0
163,2020-11-05T00:00:00.000,Loudoun,30-39,1406,47,0
164,2020-11-05T00:00:00.000,Loudoun,40-49,1528,90,1
165,2020-11-05T00:00:00.000,Loudoun,50-59,1222,95,4
166,2020-11-05T00:00:00.000,Loudoun,60-69,534,94,12
167,2020-11-05T00:00:00.000,Loudoun,70-79,256,71,22
168,2020-11-05T00:00:00.000,Loudoun,80+,260,69,93
169,2020-11-05T00:00:00.000,Loudoun,Missing,69,0,1
170,2020-11-05T00:00:00.000,Mount Rogers,0-9,130,2,0
171,2020-11-05T00:00:00.000,Mount Rogers,10-19,346,0,0
172,2020-11-05T00:00:00.000,Mount Rogers,20-29,610,2,0
173,2020-11-05T00:00:00.000,Mount Rogers,30-39,479,16,0
174,2020-11-05T00:00:00.000,Mount Rogers,40-49,557,14,2
