,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-17T00:00:00.000,Alexandria,0-9,337,3,0
1,2020-11-17T00:00:00.000,Alexandria,10-19,327,6,0
2,2020-11-17T00:00:00.000,Alexandria,20-29,935,9,1
3,2020-11-17T00:00:00.000,Alexandria,30-39,1079,36,1
4,2020-11-17T00:00:00.000,Alexandria,40-49,814,58,1
5,2020-11-17T00:00:00.000,Alexandria,50-59,577,71,14
6,2020-11-17T00:00:00.000,Alexandria,60-69,351,66,5
7,2020-11-17T00:00:00.000,Alexandria,70-79,160,56,21
8,2020-11-17T00:00:00.000,Alexandria,80+,132,38,33
9,2020-11-17T00:00:00.000,Alexandria,Missing,14,0,0
10,2020-11-17T00:00:00.000,Alleghany,0-9,97,0,0
11,2020-11-17T00:00:00.000,Alleghany,10-19,390,2,0
12,2020-11-17T00:00:00.000,Alleghany,20-29,681,2,0
13,2020-11-17T00:00:00.000,Alleghany,30-39,562,9,0
14,2020-11-17T00:00:00.000,Alleghany,40-49,570,12,0
15,2020-11-17T00:00:00.000,Alleghany,50-59,603,16,2
16,2020-11-17T00:00:00.000,Alleghany,60-69,418,31,4
17,2020-11-17T00:00:00.000,Alleghany,70-79,322,38,27
18,2020-11-17T00:00:00.000,Alleghany,80+,294,30,30
19,2020-11-17T00:00:00.000,Alleghany,Missing,9,0,0
20,2020-11-17T00:00:00.000,Arlington,0-9,168,2,0
21,2020-11-17T00:00:00.000,Arlington,10-19,367,6,0
22,2020-11-17T00:00:00.000,Arlington,20-29,1334,26,0
23,2020-11-17T00:00:00.000,Arlington,30-39,1064,57,0
24,2020-11-17T00:00:00.000,Arlington,40-49,852,74,9
25,2020-11-17T00:00:00.000,Arlington,50-59,670,93,9
26,2020-11-17T00:00:00.000,Arlington,60-69,463,111,23
27,2020-11-17T00:00:00.000,Arlington,70-79,251,90,39
28,2020-11-17T00:00:00.000,Arlington,80+,251,101,77
29,2020-11-17T00:00:00.000,Arlington,Missing,34,1,0
30,2020-11-17T00:00:00.000,Central Shenandoah,0-9,201,0,0
31,2020-11-17T00:00:00.000,Central Shenandoah,10-19,1506,2,0
32,2020-11-17T00:00:00.000,Central Shenandoah,20-29,2221,15,0
33,2020-11-17T00:00:00.000,Central Shenandoah,30-39,841,12,2
34,2020-11-17T00:00:00.000,Central Shenandoah,40-49,886,30,0
35,2020-11-17T00:00:00.000,Central Shenandoah,50-59,882,55,7
36,2020-11-17T00:00:00.000,Central Shenandoah,60-69,698,69,17
37,2020-11-17T00:00:00.000,Central Shenandoah,70-79,373,82,28
38,2020-11-17T00:00:00.000,Central Shenandoah,80+,333,66,44
39,2020-11-17T00:00:00.000,Central Shenandoah,Missing,20,0,0
40,2020-11-17T00:00:00.000,Central Virginia,0-9,167,0,0
41,2020-11-17T00:00:00.000,Central Virginia,10-19,769,3,0
42,2020-11-17T00:00:00.000,Central Virginia,20-29,1404,9,0
43,2020-11-17T00:00:00.000,Central Virginia,30-39,756,18,0
44,2020-11-17T00:00:00.000,Central Virginia,40-49,757,12,1
45,2020-11-17T00:00:00.000,Central Virginia,50-59,839,27,5
46,2020-11-17T00:00:00.000,Central Virginia,60-69,599,46,10
47,2020-11-17T00:00:00.000,Central Virginia,70-79,402,57,14
48,2020-11-17T00:00:00.000,Central Virginia,80+,261,48,39
49,2020-11-17T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-11-17T00:00:00.000,Chesapeake,0-9,217,3,0
51,2020-11-17T00:00:00.000,Chesapeake,10-19,486,4,0
52,2020-11-17T00:00:00.000,Chesapeake,20-29,1035,12,0
53,2020-11-17T00:00:00.000,Chesapeake,30-39,1050,29,0
54,2020-11-17T00:00:00.000,Chesapeake,40-49,862,60,1
55,2020-11-17T00:00:00.000,Chesapeake,50-59,806,95,8
56,2020-11-17T00:00:00.000,Chesapeake,60-69,611,119,17
57,2020-11-17T00:00:00.000,Chesapeake,70-79,303,99,16
58,2020-11-17T00:00:00.000,Chesapeake,80+,217,84,38
59,2020-11-17T00:00:00.000,Chesapeake,Missing,49,1,0
60,2020-11-17T00:00:00.000,Chesterfield,0-9,377,5,0
61,2020-11-17T00:00:00.000,Chesterfield,10-19,920,2,0
62,2020-11-17T00:00:00.000,Chesterfield,20-29,1647,21,0
63,2020-11-17T00:00:00.000,Chesterfield,30-39,1656,50,2
64,2020-11-17T00:00:00.000,Chesterfield,40-49,1467,66,5
65,2020-11-17T00:00:00.000,Chesterfield,50-59,1240,108,8
66,2020-11-17T00:00:00.000,Chesterfield,60-69,797,110,29
67,2020-11-17T00:00:00.000,Chesterfield,70-79,394,84,45
68,2020-11-17T00:00:00.000,Chesterfield,80+,311,62,65
69,2020-11-17T00:00:00.000,Chesterfield,Missing,186,2,0
70,2020-11-17T00:00:00.000,Chickahominy,0-9,79,1,0
71,2020-11-17T00:00:00.000,Chickahominy,10-19,327,0,0
72,2020-11-17T00:00:00.000,Chickahominy,20-29,466,4,0
73,2020-11-17T00:00:00.000,Chickahominy,30-39,405,8,0
74,2020-11-17T00:00:00.000,Chickahominy,40-49,382,19,1
75,2020-11-17T00:00:00.000,Chickahominy,50-59,498,38,1
76,2020-11-17T00:00:00.000,Chickahominy,60-69,313,46,11
77,2020-11-17T00:00:00.000,Chickahominy,70-79,220,42,12
78,2020-11-17T00:00:00.000,Chickahominy,80+,160,60,38
79,2020-11-17T00:00:00.000,Chickahominy,Missing,31,0,1
80,2020-11-17T00:00:00.000,Crater,0-9,139,2,0
81,2020-11-17T00:00:00.000,Crater,10-19,360,2,0
82,2020-11-17T00:00:00.000,Crater,20-29,934,10,0
83,2020-11-17T00:00:00.000,Crater,30-39,1045,15,1
84,2020-11-17T00:00:00.000,Crater,40-49,851,30,1
85,2020-11-17T00:00:00.000,Crater,50-59,942,66,11
86,2020-11-17T00:00:00.000,Crater,60-69,637,86,26
87,2020-11-17T00:00:00.000,Crater,70-79,356,65,35
88,2020-11-17T00:00:00.000,Crater,80+,228,48,46
89,2020-11-17T00:00:00.000,Crater,Missing,46,0,0
90,2020-11-17T00:00:00.000,Cumberland Plateau,0-9,77,1,0
91,2020-11-17T00:00:00.000,Cumberland Plateau,10-19,260,2,0
92,2020-11-17T00:00:00.000,Cumberland Plateau,20-29,302,0,0
93,2020-11-17T00:00:00.000,Cumberland Plateau,30-39,253,2,0
