,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-16T00:00:00.000,51001,Accomack,Eastern Shore,1161,88,19
1,2020-09-16T00:00:00.000,51003,Albemarle,Thomas Jefferson,1145,73,19
2,2020-09-16T00:00:00.000,51005,Alleghany,Alleghany,77,8,4
3,2020-09-16T00:00:00.000,51007,Amelia,Piedmont,121,13,3
4,2020-09-16T00:00:00.000,51009,Amherst,Central Virginia,354,11,3
5,2020-09-16T00:00:00.000,51011,Appomattox,Central Virginia,198,13,2
6,2020-09-16T00:00:00.000,51013,Arlington,Arlington,3779,488,146
7,2020-09-16T00:00:00.000,51015,Augusta,Central Shenandoah,443,22,7
8,2020-09-16T00:00:00.000,51017,Bath,Central Shenandoah,4,0,0
9,2020-09-16T00:00:00.000,51019,Bedford,Central Virginia,666,31,10
10,2020-09-16T00:00:00.000,51021,Bland,Mount Rogers,64,2,2
11,2020-09-16T00:00:00.000,51023,Botetourt,Alleghany,280,23,10
12,2020-09-16T00:00:00.000,51025,Brunswick,Southside,336,27,3
13,2020-09-16T00:00:00.000,51027,Buchanan,Cumberland Plateau,113,7,2
14,2020-09-16T00:00:00.000,51029,Buckingham,Piedmont,671,24,9
15,2020-09-16T00:00:00.000,51031,Campbell,Central Virginia,388,11,4
16,2020-09-16T00:00:00.000,51033,Caroline,Rappahannock,302,28,5
17,2020-09-16T00:00:00.000,51035,Carroll,Mount Rogers,465,37,21
18,2020-09-16T00:00:00.000,51036,Charles City,Chickahominy,79,20,5
19,2020-09-16T00:00:00.000,51037,Charlotte,Piedmont,97,5,0
20,2020-09-16T00:00:00.000,51041,Chesterfield,Chesterfield,5628,299,89
21,2020-09-16T00:00:00.000,51043,Clarke,Lord Fairfax,88,12,0
22,2020-09-16T00:00:00.000,51045,Craig,Alleghany,26,1,0
23,2020-09-16T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1167,91,16
24,2020-09-16T00:00:00.000,51049,Cumberland,Piedmont,102,8,1
25,2020-09-16T00:00:00.000,51051,Dickenson,Cumberland Plateau,79,7,1
26,2020-09-16T00:00:00.000,51053,Dinwiddie,Crater,343,35,10
27,2020-09-16T00:00:00.000,51057,Essex,Three Rivers,163,11,2
28,2020-09-16T00:00:00.000,51059,Fairfax,Fairfax,19837,2119,572
29,2020-09-16T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,877,46,21
30,2020-09-16T00:00:00.000,51063,Floyd,New River,189,10,5
31,2020-09-16T00:00:00.000,51065,Fluvanna,Thomas Jefferson,288,35,9
32,2020-09-16T00:00:00.000,51067,Franklin County,West Piedmont,284,15,3
33,2020-09-16T00:00:00.000,51069,Frederick,Lord Fairfax,823,63,11
34,2020-09-16T00:00:00.000,51071,Giles,New River,73,2,0
35,2020-09-16T00:00:00.000,51073,Gloucester,Three Rivers,226,13,2
36,2020-09-16T00:00:00.000,51075,Goochland,Chickahominy,252,26,7
37,2020-09-16T00:00:00.000,51077,Grayson,Mount Rogers,292,25,10
38,2020-09-16T00:00:00.000,51079,Greene,Thomas Jefferson,207,10,3
39,2020-09-16T00:00:00.000,51081,Greensville,Crater,741,31,11
40,2020-09-16T00:00:00.000,51083,Halifax,Southside,304,7,4
41,2020-09-16T00:00:00.000,51085,Hanover,Chickahominy,1190,96,35
42,2020-09-16T00:00:00.000,51087,Henrico,Henrico,5120,403,205
43,2020-09-16T00:00:00.000,51089,Henry,West Piedmont,971,106,18
44,2020-09-16T00:00:00.000,51091,Highland,Central Shenandoah,6,0,0
45,2020-09-16T00:00:00.000,51093,Isle of Wight,Western Tidewater,672,27,14
46,2020-09-16T00:00:00.000,51095,James City,Peninsula,804,63,19
47,2020-09-16T00:00:00.000,51097,King and Queen,Three Rivers,66,9,1
48,2020-09-16T00:00:00.000,51099,King George,Rappahannock,225,21,4
49,2020-09-16T00:00:00.000,51101,King William,Three Rivers,142,11,2
50,2020-09-16T00:00:00.000,51103,Lancaster,Three Rivers,115,7,0
51,2020-09-16T00:00:00.000,51105,Lee,Lenowisco,251,21,6
52,2020-09-16T00:00:00.000,51107,Loudoun,Loudoun,6523,417,119
53,2020-09-16T00:00:00.000,51109,Louisa,Thomas Jefferson,273,29,4
54,2020-09-16T00:00:00.000,51111,Lunenburg,Piedmont,107,6,2
55,2020-09-16T00:00:00.000,51113,Madison,Rappahannock Rapidan,99,6,3
56,2020-09-16T00:00:00.000,51115,Mathews,Three Rivers,31,2,0
57,2020-09-16T00:00:00.000,51117,Mecklenburg,Southside,642,43,33
58,2020-09-16T00:00:00.000,51119,Middlesex,Three Rivers,83,7,8
59,2020-09-16T00:00:00.000,51121,Montgomery,New River,1554,20,4
60,2020-09-16T00:00:00.000,51125,Nelson,Thomas Jefferson,95,4,1
61,2020-09-16T00:00:00.000,51127,New Kent,Chickahominy,172,13,2
62,2020-09-16T00:00:00.000,51131,Northampton,Eastern Shore,304,49,30
63,2020-09-16T00:00:00.000,51133,Northumberland,Three Rivers,128,9,5
64,2020-09-16T00:00:00.000,51135,Nottoway,Piedmont,235,43,15
