,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-10T00:00:00.000,Alexandria,0-9,278,3,0
1,2020-10-10T00:00:00.000,Alexandria,10-19,289,5,0
2,2020-10-10T00:00:00.000,Alexandria,20-29,758,13,1
3,2020-10-10T00:00:00.000,Alexandria,30-39,920,38,1
4,2020-10-10T00:00:00.000,Alexandria,40-49,688,52,1
5,2020-10-10T00:00:00.000,Alexandria,50-59,499,66,14
6,2020-10-10T00:00:00.000,Alexandria,60-69,299,60,4
7,2020-10-10T00:00:00.000,Alexandria,70-79,142,50,21
8,2020-10-10T00:00:00.000,Alexandria,80+,125,36,31
9,2020-10-10T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-10-10T00:00:00.000,Alleghany,0-9,51,0,0
11,2020-10-10T00:00:00.000,Alleghany,10-19,225,1,0
12,2020-10-10T00:00:00.000,Alleghany,20-29,387,1,0
13,2020-10-10T00:00:00.000,Alleghany,30-39,264,5,0
14,2020-10-10T00:00:00.000,Alleghany,40-49,266,8,0
15,2020-10-10T00:00:00.000,Alleghany,50-59,306,13,1
16,2020-10-10T00:00:00.000,Alleghany,60-69,175,17,1
17,2020-10-10T00:00:00.000,Alleghany,70-79,144,22,17
18,2020-10-10T00:00:00.000,Alleghany,80+,98,19,10
19,2020-10-10T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-10-10T00:00:00.000,Arlington,0-9,122,2,0
21,2020-10-10T00:00:00.000,Arlington,10-19,253,5,0
22,2020-10-10T00:00:00.000,Arlington,20-29,942,24,0
23,2020-10-10T00:00:00.000,Arlington,30-39,788,50,0
24,2020-10-10T00:00:00.000,Arlington,40-49,672,68,9
25,2020-10-10T00:00:00.000,Arlington,50-59,547,84,8
26,2020-10-10T00:00:00.000,Arlington,60-69,384,96,22
27,2020-10-10T00:00:00.000,Arlington,70-79,217,86,38
28,2020-10-10T00:00:00.000,Arlington,80+,226,94,75
29,2020-10-10T00:00:00.000,Arlington,Missing,19,1,0
30,2020-10-10T00:00:00.000,Central Shenandoah,0-9,154,0,0
31,2020-10-10T00:00:00.000,Central Shenandoah,10-19,1149,1,0
32,2020-10-10T00:00:00.000,Central Shenandoah,20-29,1797,14,0
33,2020-10-10T00:00:00.000,Central Shenandoah,30-39,638,11,2
34,2020-10-10T00:00:00.000,Central Shenandoah,40-49,673,27,0
35,2020-10-10T00:00:00.000,Central Shenandoah,50-59,684,46,6
36,2020-10-10T00:00:00.000,Central Shenandoah,60-69,494,63,16
37,2020-10-10T00:00:00.000,Central Shenandoah,70-79,248,68,19
38,2020-10-10T00:00:00.000,Central Shenandoah,80+,223,50,29
39,2020-10-10T00:00:00.000,Central Shenandoah,Missing,16,0,0
40,2020-10-10T00:00:00.000,Central Virginia,0-9,109,0,0
41,2020-10-10T00:00:00.000,Central Virginia,10-19,508,3,0
42,2020-10-10T00:00:00.000,Central Virginia,20-29,953,8,0
43,2020-10-10T00:00:00.000,Central Virginia,30-39,482,15,0
44,2020-10-10T00:00:00.000,Central Virginia,40-49,464,8,1
45,2020-10-10T00:00:00.000,Central Virginia,50-59,540,23,5
46,2020-10-10T00:00:00.000,Central Virginia,60-69,375,29,8
47,2020-10-10T00:00:00.000,Central Virginia,70-79,250,27,12
48,2020-10-10T00:00:00.000,Central Virginia,80+,153,27,22
49,2020-10-10T00:00:00.000,Central Virginia,Missing,8,0,0
50,2020-10-10T00:00:00.000,Chesapeake,0-9,161,3,0
51,2020-10-10T00:00:00.000,Chesapeake,10-19,383,4,0
52,2020-10-10T00:00:00.000,Chesapeake,20-29,832,8,0
53,2020-10-10T00:00:00.000,Chesapeake,30-39,825,28,0
54,2020-10-10T00:00:00.000,Chesapeake,40-49,701,53,1
55,2020-10-10T00:00:00.000,Chesapeake,50-59,672,79,8
56,2020-10-10T00:00:00.000,Chesapeake,60-69,509,105,16
57,2020-10-10T00:00:00.000,Chesapeake,70-79,248,87,16
58,2020-10-10T00:00:00.000,Chesapeake,80+,196,77,35
59,2020-10-10T00:00:00.000,Chesapeake,Missing,35,1,0
60,2020-10-10T00:00:00.000,Chesterfield,0-9,288,5,0
61,2020-10-10T00:00:00.000,Chesterfield,10-19,703,1,0
62,2020-10-10T00:00:00.000,Chesterfield,20-29,1281,20,0
63,2020-10-10T00:00:00.000,Chesterfield,30-39,1316,42,1
64,2020-10-10T00:00:00.000,Chesterfield,40-49,1125,59,5
65,2020-10-10T00:00:00.000,Chesterfield,50-59,933,89,8
66,2020-10-10T00:00:00.000,Chesterfield,60-69,598,95,27
67,2020-10-10T00:00:00.000,Chesterfield,70-79,266,63,32
68,2020-10-10T00:00:00.000,Chesterfield,80+,217,50,56
69,2020-10-10T00:00:00.000,Chesterfield,Missing,150,2,0
70,2020-10-10T00:00:00.000,Chickahominy,0-9,47,0,0
71,2020-10-10T00:00:00.000,Chickahominy,10-19,236,0,0
72,2020-10-10T00:00:00.000,Chickahominy,20-29,353,4,0
73,2020-10-10T00:00:00.000,Chickahominy,30-39,293,5,0
74,2020-10-10T00:00:00.000,Chickahominy,40-49,280,16,1
75,2020-10-10T00:00:00.000,Chickahominy,50-59,352,32,1
76,2020-10-10T00:00:00.000,Chickahominy,60-69,220,35,10
77,2020-10-10T00:00:00.000,Chickahominy,70-79,138,33,10
78,2020-10-10T00:00:00.000,Chickahominy,80+,119,46,33
79,2020-10-10T00:00:00.000,Chickahominy,Missing,23,0,0
80,2020-10-10T00:00:00.000,Crater,0-9,102,2,0
81,2020-10-10T00:00:00.000,Crater,10-19,239,2,0
82,2020-10-10T00:00:00.000,Crater,20-29,732,9,0
83,2020-10-10T00:00:00.000,Crater,30-39,854,13,0
84,2020-10-10T00:00:00.000,Crater,40-49,691,27,1
85,2020-10-10T00:00:00.000,Crater,50-59,749,57,8
86,2020-10-10T00:00:00.000,Crater,60-69,533,75,24
87,2020-10-10T00:00:00.000,Crater,70-79,291,56,32
88,2020-10-10T00:00:00.000,Crater,80+,202,42,39
89,2020-10-10T00:00:00.000,Crater,Missing,40,0,0
90,2020-10-10T00:00:00.000,Cumberland Plateau,0-9,37,0,0
91,2020-10-10T00:00:00.000,Cumberland Plateau,10-19,155,2,0
92,2020-10-10T00:00:00.000,Cumberland Plateau,20-29,167,0,0
93,2020-10-10T00:00:00.000,Cumberland Plateau,30-39,132,2,0
94,2020-10-10T00:00:00.000,Cumberland Plateau,40-49,143,6,1
95,2020-10-10T00:00:00.000,Cumberland Plateau,50-59,155,17,1
96,2020-10-10T00:00:00.000,Cumberland Plateau,60-69,118,20,3
97,2020-10-10T00:00:00.000,Cumberland Plateau,70-79,73,7,1
98,2020-10-10T00:00:00.000,Cumberland Plateau,80+,45,15,6
99,2020-10-10T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-10-10T00:00:00.000,Eastern Shore,0-9,29,2,0
101,2020-10-10T00:00:00.000,Eastern Shore,10-19,79,1,0
102,2020-10-10T00:00:00.000,Eastern Shore,20-29,220,6,0
103,2020-10-10T00:00:00.000,Eastern Shore,30-39,261,11,0
104,2020-10-10T00:00:00.000,Eastern Shore,40-49,270,13,2
105,2020-10-10T00:00:00.000,Eastern Shore,50-59,297,25,6
106,2020-10-10T00:00:00.000,Eastern Shore,60-69,207,32,8
107,2020-10-10T00:00:00.000,Eastern Shore,70-79,73,25,14
108,2020-10-10T00:00:00.000,Eastern Shore,80+,57,26,20
109,2020-10-10T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-10-10T00:00:00.000,Fairfax,0-9,944,29,0
111,2020-10-10T00:00:00.000,Fairfax,10-19,1797,31,0
112,2020-10-10T00:00:00.000,Fairfax,20-29,3967,106,3
113,2020-10-10T00:00:00.000,Fairfax,30-39,4176,236,10
114,2020-10-10T00:00:00.000,Fairfax,40-49,3781,344,16
115,2020-10-10T00:00:00.000,Fairfax,50-59,3328,405,44
116,2020-10-10T00:00:00.000,Fairfax,60-69,2037,407,85
117,2020-10-10T00:00:00.000,Fairfax,70-79,891,298,127
118,2020-10-10T00:00:00.000,Fairfax,80+,976,354,329
119,2020-10-10T00:00:00.000,Fairfax,Missing,181,6,0
120,2020-10-10T00:00:00.000,Hampton,0-9,58,0,0
121,2020-10-10T00:00:00.000,Hampton,10-19,128,0,0
122,2020-10-10T00:00:00.000,Hampton,20-29,480,3,0
123,2020-10-10T00:00:00.000,Hampton,30-39,359,3,0
124,2020-10-10T00:00:00.000,Hampton,40-49,270,11,1
125,2020-10-10T00:00:00.000,Hampton,50-59,275,14,4
126,2020-10-10T00:00:00.000,Hampton,60-69,187,19,12
127,2020-10-10T00:00:00.000,Hampton,70-79,103,17,5
128,2020-10-10T00:00:00.000,Hampton,80+,59,7,5
129,2020-10-10T00:00:00.000,Hampton,Missing,33,0,0
130,2020-10-10T00:00:00.000,Henrico,0-9,212,6,0
131,2020-10-10T00:00:00.000,Henrico,10-19,504,6,0
132,2020-10-10T00:00:00.000,Henrico,20-29,1019,22,1
133,2020-10-10T00:00:00.000,Henrico,30-39,1006,25,0
134,2020-10-10T00:00:00.000,Henrico,40-49,829,47,4
135,2020-10-10T00:00:00.000,Henrico,50-59,754,77,14
136,2020-10-10T00:00:00.000,Henrico,60-69,495,76,40
137,2020-10-10T00:00:00.000,Henrico,70-79,352,84,52
138,2020-10-10T00:00:00.000,Henrico,80+,499,115,109
139,2020-10-10T00:00:00.000,Henrico,Missing,56,1,1
140,2020-10-10T00:00:00.000,Lenowisco,0-9,53,0,0
141,2020-10-10T00:00:00.000,Lenowisco,10-19,91,0,0
142,2020-10-10T00:00:00.000,Lenowisco,20-29,152,0,0
143,2020-10-10T00:00:00.000,Lenowisco,30-39,163,4,1
144,2020-10-10T00:00:00.000,Lenowisco,40-49,151,8,0
145,2020-10-10T00:00:00.000,Lenowisco,50-59,160,15,1
146,2020-10-10T00:00:00.000,Lenowisco,60-69,142,17,3
147,2020-10-10T00:00:00.000,Lenowisco,70-79,99,28,10
148,2020-10-10T00:00:00.000,Lenowisco,80+,38,13,5
149,2020-10-10T00:00:00.000,Lenowisco,Missing,2,0,0
150,2020-10-10T00:00:00.000,Lord Fairfax,0-9,124,2,0
151,2020-10-10T00:00:00.000,Lord Fairfax,10-19,280,4,0
152,2020-10-10T00:00:00.000,Lord Fairfax,20-29,576,9,0
153,2020-10-10T00:00:00.000,Lord Fairfax,30-39,561,16,1
154,2020-10-10T00:00:00.000,Lord Fairfax,40-49,498,27,2
155,2020-10-10T00:00:00.000,Lord Fairfax,50-59,540,45,6
156,2020-10-10T00:00:00.000,Lord Fairfax,60-69,343,63,17
157,2020-10-10T00:00:00.000,Lord Fairfax,70-79,226,67,26
158,2020-10-10T00:00:00.000,Lord Fairfax,80+,241,58,67
159,2020-10-10T00:00:00.000,Lord Fairfax,Missing,4,0,0
160,2020-10-10T00:00:00.000,Loudoun,0-9,306,4,0
161,2020-10-10T00:00:00.000,Loudoun,10-19,996,3,0
162,2020-10-10T00:00:00.000,Loudoun,20-29,1267,18,0
163,2020-10-10T00:00:00.000,Loudoun,30-39,1223,44,0
164,2020-10-10T00:00:00.000,Loudoun,40-49,1340,81,1
165,2020-10-10T00:00:00.000,Loudoun,50-59,1062,85,4
166,2020-10-10T00:00:00.000,Loudoun,60-69,443,81,10
167,2020-10-10T00:00:00.000,Loudoun,70-79,226,65,21
168,2020-10-10T00:00:00.000,Loudoun,80+,247,66,91
169,2020-10-10T00:00:00.000,Loudoun,Missing,71,0,1
170,2020-10-10T00:00:00.000,Mount Rogers,0-9,100,2,0
171,2020-10-10T00:00:00.000,Mount Rogers,10-19,231,0,0
172,2020-10-10T00:00:00.000,Mount Rogers,20-29,457,0,0
173,2020-10-10T00:00:00.000,Mount Rogers,30-39,363,15,0
174,2020-10-10T00:00:00.000,Mount Rogers,40-49,398,9,2
175,2020-10-10T00:00:00.000,Mount Rogers,50-59,451,39,4
176,2020-10-10T00:00:00.000,Mount Rogers,60-69,377,45,10
177,2020-10-10T00:00:00.000,Mount Rogers,70-79,360,86,40
178,2020-10-10T00:00:00.000,Mount Rogers,80+,371,82,74
179,2020-10-10T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-10-10T00:00:00.000,New River,0-9,34,0,0
181,2020-10-10T00:00:00.000,New River,10-19,1120,0,0
182,2020-10-10T00:00:00.000,New River,20-29,1653,2,0
183,2020-10-10T00:00:00.000,New River,30-39,206,5,0
184,2020-10-10T00:00:00.000,New River,40-49,192,8,0
185,2020-10-10T00:00:00.000,New River,50-59,164,8,1
186,2020-10-10T00:00:00.000,New River,60-69,127,16,4
187,2020-10-10T00:00:00.000,New River,70-79,91,17,10
188,2020-10-10T00:00:00.000,New River,80+,56,9,13
189,2020-10-10T00:00:00.000,New River,Missing,14,0,0
190,2020-10-10T00:00:00.000,Norfolk,0-9,181,4,0
191,2020-10-10T00:00:00.000,Norfolk,10-19,372,4,0
192,2020-10-10T00:00:00.000,Norfolk,20-29,1616,18,1
193,2020-10-10T00:00:00.000,Norfolk,30-39,887,39,2
194,2020-10-10T00:00:00.000,Norfolk,40-49,579,40,2
195,2020-10-10T00:00:00.000,Norfolk,50-59,574,71,7
196,2020-10-10T00:00:00.000,Norfolk,60-69,463,92,19
197,2020-10-10T00:00:00.000,Norfolk,70-79,212,74,21
198,2020-10-10T00:00:00.000,Norfolk,80+,119,40,27
199,2020-10-10T00:00:00.000,Norfolk,Missing,42,1,0
200,2020-10-10T00:00:00.000,Peninsula,0-9,165,1,0
201,2020-10-10T00:00:00.000,Peninsula,10-19,329,1,0
202,2020-10-10T00:00:00.000,Peninsula,20-29,1190,3,0
203,2020-10-10T00:00:00.000,Peninsula,30-39,854,18,3
204,2020-10-10T00:00:00.000,Peninsula,40-49,668,18,2
205,2020-10-10T00:00:00.000,Peninsula,50-59,612,32,4
206,2020-10-10T00:00:00.000,Peninsula,60-69,404,42,10
207,2020-10-10T00:00:00.000,Peninsula,70-79,245,56,31
208,2020-10-10T00:00:00.000,Peninsula,80+,142,39,39
209,2020-10-10T00:00:00.000,Peninsula,Missing,56,0,0
210,2020-10-10T00:00:00.000,Piedmont,0-9,66,0,0
211,2020-10-10T00:00:00.000,Piedmont,10-19,151,2,0
212,2020-10-10T00:00:00.000,Piedmont,20-29,404,3,0
213,2020-10-10T00:00:00.000,Piedmont,30-39,390,6,0
214,2020-10-10T00:00:00.000,Piedmont,40-49,366,14,0
215,2020-10-10T00:00:00.000,Piedmont,50-59,334,29,4
216,2020-10-10T00:00:00.000,Piedmont,60-69,278,27,9
217,2020-10-10T00:00:00.000,Piedmont,70-79,132,31,15
218,2020-10-10T00:00:00.000,Piedmont,80+,92,28,23
219,2020-10-10T00:00:00.000,Piedmont,Missing,3,0,0
220,2020-10-10T00:00:00.000,Pittsylvania-Danville,0-9,71,0,0
221,2020-10-10T00:00:00.000,Pittsylvania-Danville,10-19,165,1,0
222,2020-10-10T00:00:00.000,Pittsylvania-Danville,20-29,338,1,0
223,2020-10-10T00:00:00.000,Pittsylvania-Danville,30-39,307,4,0
224,2020-10-10T00:00:00.000,Pittsylvania-Danville,40-49,340,15,3
225,2020-10-10T00:00:00.000,Pittsylvania-Danville,50-59,382,33,3
226,2020-10-10T00:00:00.000,Pittsylvania-Danville,60-69,292,41,9
227,2020-10-10T00:00:00.000,Pittsylvania-Danville,70-79,133,31,5
228,2020-10-10T00:00:00.000,Pittsylvania-Danville,80+,154,39,28
229,2020-10-10T00:00:00.000,Pittsylvania-Danville,Missing,2,0,0
230,2020-10-10T00:00:00.000,Portsmouth,0-9,81,5,0
231,2020-10-10T00:00:00.000,Portsmouth,10-19,213,6,0
232,2020-10-10T00:00:00.000,Portsmouth,20-29,573,22,0
233,2020-10-10T00:00:00.000,Portsmouth,30-39,474,31,1
234,2020-10-10T00:00:00.000,Portsmouth,40-49,408,33,2
235,2020-10-10T00:00:00.000,Portsmouth,50-59,374,53,7
236,2020-10-10T00:00:00.000,Portsmouth,60-69,309,59,18
237,2020-10-10T00:00:00.000,Portsmouth,70-79,137,55,19
238,2020-10-10T00:00:00.000,Portsmouth,80+,72,28,16
239,2020-10-10T00:00:00.000,Portsmouth,Missing,23,1,0
240,2020-10-10T00:00:00.000,Prince William,0-9,750,13,0
241,2020-10-10T00:00:00.000,Prince William,10-19,1492,11,0
242,2020-10-10T00:00:00.000,Prince William,20-29,3030,72,1
243,2020-10-10T00:00:00.000,Prince William,30-39,2896,125,3
244,2020-10-10T00:00:00.000,Prince William,40-49,3036,203,8
245,2020-10-10T00:00:00.000,Prince William,50-59,2259,252,23
246,2020-10-10T00:00:00.000,Prince William,60-69,1204,212,58
247,2020-10-10T00:00:00.000,Prince William,70-79,487,137,61
248,2020-10-10T00:00:00.000,Prince William,80+,315,101,91
249,2020-10-10T00:00:00.000,Prince William,Missing,214,3,0
250,2020-10-10T00:00:00.000,Rappahannock,0-9,232,2,0
251,2020-10-10T00:00:00.000,Rappahannock,10-19,613,6,0
252,2020-10-10T00:00:00.000,Rappahannock,20-29,1119,22,0
253,2020-10-10T00:00:00.000,Rappahannock,30-39,942,30,0
254,2020-10-10T00:00:00.000,Rappahannock,40-49,910,56,3
255,2020-10-10T00:00:00.000,Rappahannock,50-59,812,74,5
256,2020-10-10T00:00:00.000,Rappahannock,60-69,440,70,12
257,2020-10-10T00:00:00.000,Rappahannock,70-79,240,61,21
258,2020-10-10T00:00:00.000,Rappahannock,80+,235,83,38
259,2020-10-10T00:00:00.000,Rappahannock,Missing,38,2,0
260,2020-10-10T00:00:00.000,Rappahannock Rapidan,0-9,133,1,0
261,2020-10-10T00:00:00.000,Rappahannock Rapidan,10-19,268,4,0
262,2020-10-10T00:00:00.000,Rappahannock Rapidan,20-29,497,6,0
263,2020-10-10T00:00:00.000,Rappahannock Rapidan,30-39,501,21,1
264,2020-10-10T00:00:00.000,Rappahannock Rapidan,40-49,469,27,3
265,2020-10-10T00:00:00.000,Rappahannock Rapidan,50-59,429,40,2
266,2020-10-10T00:00:00.000,Rappahannock Rapidan,60-69,241,32,6
267,2020-10-10T00:00:00.000,Rappahannock Rapidan,70-79,110,23,12
268,2020-10-10T00:00:00.000,Rappahannock Rapidan,80+,102,25,27
269,2020-10-10T00:00:00.000,Rappahannock Rapidan,Missing,18,0,2
270,2020-10-10T00:00:00.000,Richmond,0-9,177,6,0
271,2020-10-10T00:00:00.000,Richmond,10-19,474,6,0
272,2020-10-10T00:00:00.000,Richmond,20-29,1332,23,0
273,2020-10-10T00:00:00.000,Richmond,30-39,968,51,1
274,2020-10-10T00:00:00.000,Richmond,40-49,659,49,5
275,2020-10-10T00:00:00.000,Richmond,50-59,534,84,4
276,2020-10-10T00:00:00.000,Richmond,60-69,395,97,9
277,2020-10-10T00:00:00.000,Richmond,70-79,202,77,25
278,2020-10-10T00:00:00.000,Richmond,80+,129,41,18
279,2020-10-10T00:00:00.000,Richmond,Missing,34,1,0
280,2020-10-10T00:00:00.000,Roanoke,0-9,74,0,0
281,2020-10-10T00:00:00.000,Roanoke,10-19,198,1,0
282,2020-10-10T00:00:00.000,Roanoke,20-29,469,6,0
283,2020-10-10T00:00:00.000,Roanoke,30-39,404,8,0
284,2020-10-10T00:00:00.000,Roanoke,40-49,289,11,1
285,2020-10-10T00:00:00.000,Roanoke,50-59,246,12,0
286,2020-10-10T00:00:00.000,Roanoke,60-69,164,16,1
287,2020-10-10T00:00:00.000,Roanoke,70-79,108,18,7
288,2020-10-10T00:00:00.000,Roanoke,80+,155,10,23
289,2020-10-10T00:00:00.000,Roanoke,Missing,3,0,0
290,2020-10-10T00:00:00.000,Southside,0-9,42,0,0
291,2020-10-10T00:00:00.000,Southside,10-19,76,2,1
292,2020-10-10T00:00:00.000,Southside,20-29,222,2,0
293,2020-10-10T00:00:00.000,Southside,30-39,288,6,2
294,2020-10-10T00:00:00.000,Southside,40-49,266,6,0
295,2020-10-10T00:00:00.000,Southside,50-59,255,17,2
296,2020-10-10T00:00:00.000,Southside,60-69,220,21,9
297,2020-10-10T00:00:00.000,Southside,70-79,140,20,18
298,2020-10-10T00:00:00.000,Southside,80+,118,15,14
299,2020-10-10T00:00:00.000,Southside,Missing,3,0,0
300,2020-10-10T00:00:00.000,Thomas Jefferson,0-9,147,1,0
301,2020-10-10T00:00:00.000,Thomas Jefferson,10-19,793,5,0
302,2020-10-10T00:00:00.000,Thomas Jefferson,20-29,941,6,0
303,2020-10-10T00:00:00.000,Thomas Jefferson,30-39,557,15,0
304,2020-10-10T00:00:00.000,Thomas Jefferson,40-49,485,26,0
305,2020-10-10T00:00:00.000,Thomas Jefferson,50-59,365,28,5
306,2020-10-10T00:00:00.000,Thomas Jefferson,60-69,282,43,7
307,2020-10-10T00:00:00.000,Thomas Jefferson,70-79,184,33,17
308,2020-10-10T00:00:00.000,Thomas Jefferson,80+,202,42,44
309,2020-10-10T00:00:00.000,Thomas Jefferson,Missing,5,0,0
310,2020-10-10T00:00:00.000,Three Rivers,0-9,67,1,0
311,2020-10-10T00:00:00.000,Three Rivers,10-19,146,1,0
312,2020-10-10T00:00:00.000,Three Rivers,20-29,347,8,0
313,2020-10-10T00:00:00.000,Three Rivers,30-39,343,10,0
314,2020-10-10T00:00:00.000,Three Rivers,40-49,307,19,2
315,2020-10-10T00:00:00.000,Three Rivers,50-59,308,18,0
316,2020-10-10T00:00:00.000,Three Rivers,60-69,231,27,2
317,2020-10-10T00:00:00.000,Three Rivers,70-79,114,22,13
318,2020-10-10T00:00:00.000,Three Rivers,80+,103,19,15
319,2020-10-10T00:00:00.000,Three Rivers,Missing,16,1,0
320,2020-10-10T00:00:00.000,Virginia Beach,0-9,259,1,0
321,2020-10-10T00:00:00.000,Virginia Beach,10-19,602,1,0
322,2020-10-10T00:00:00.000,Virginia Beach,20-29,1818,16,0
323,2020-10-10T00:00:00.000,Virginia Beach,30-39,1347,29,1
324,2020-10-10T00:00:00.000,Virginia Beach,40-49,961,39,2
325,2020-10-10T00:00:00.000,Virginia Beach,50-59,879,63,9
326,2020-10-10T00:00:00.000,Virginia Beach,60-69,642,80,11
327,2020-10-10T00:00:00.000,Virginia Beach,70-79,323,88,26
328,2020-10-10T00:00:00.000,Virginia Beach,80+,275,87,48
329,2020-10-10T00:00:00.000,Virginia Beach,Missing,150,0,0
330,2020-10-10T00:00:00.000,Western Tidewater,0-9,131,1,0
331,2020-10-10T00:00:00.000,Western Tidewater,10-19,277,0,0
332,2020-10-10T00:00:00.000,Western Tidewater,20-29,581,6,0
333,2020-10-10T00:00:00.000,Western Tidewater,30-39,607,19,2
334,2020-10-10T00:00:00.000,Western Tidewater,40-49,623,14,5
335,2020-10-10T00:00:00.000,Western Tidewater,50-59,831,36,10
336,2020-10-10T00:00:00.000,Western Tidewater,60-69,591,45,21
337,2020-10-10T00:00:00.000,Western Tidewater,70-79,319,42,35
