,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
35,2020-12-01T00:00:00.000,51073,Gloucester,Three Rivers,514,20,3
36,2020-12-01T00:00:00.000,51075,Goochland,Chickahominy,453,34,7
37,2020-12-01T00:00:00.000,51077,Grayson,Mount Rogers,531,40,22
38,2020-12-01T00:00:00.000,51079,Greene,Thomas Jefferson,370,22,4
39,2020-12-01T00:00:00.000,51081,Greensville,Crater,937,41,16
40,2020-12-01T00:00:00.000,51083,Halifax,Southside,825,22,18
41,2020-12-01T00:00:00.000,51085,Hanover,Chickahominy,2473,163,54
42,2020-12-01T00:00:00.000,51087,Henrico,Henrico,8467,594,251
43,2020-12-01T00:00:00.000,51089,Henry,West Piedmont,1933,170,41
44,2020-12-01T00:00:00.000,51091,Highland,Central Shenandoah,16,0,0
45,2020-12-01T00:00:00.000,51093,Isle of Wight,Western Tidewater,1044,55,28
46,2020-12-01T00:00:00.000,51095,James City,Peninsula,1212,72,22
47,2020-12-01T00:00:00.000,51097,King and Queen,Three Rivers,105,14,2
48,2020-12-01T00:00:00.000,51099,King George,Rappahannock,424,30,6
49,2020-12-01T00:00:00.000,51101,King William,Three Rivers,290,20,5
50,2020-12-01T00:00:00.000,51103,Lancaster,Three Rivers,244,12,1
51,2020-12-01T00:00:00.000,51105,Lee,Lenowisco,952,46,14
52,2020-12-01T00:00:00.000,51107,Loudoun,Loudoun,10232,561,144
53,2020-12-01T00:00:00.000,51109,Louisa,Thomas Jefferson,538,47,8
54,2020-12-01T00:00:00.000,51111,Lunenburg,Piedmont,172,9,4
55,2020-12-01T00:00:00.000,51113,Madison,Rappahannock Rapidan,191,13,4
56,2020-12-01T00:00:00.000,51115,Mathews,Three Rivers,163,12,1
57,2020-12-01T00:00:00.000,51117,Mecklenburg,Southside,1012,48,36
58,2020-12-01T00:00:00.000,51119,Middlesex,Three Rivers,172,10,11
59,2020-12-01T00:00:00.000,51121,Montgomery,New River,3931,63,15
60,2020-12-01T00:00:00.000,51125,Nelson,Thomas Jefferson,188,11,3
61,2020-12-01T00:00:00.000,51127,New Kent,Chickahominy,402,18,4
62,2020-12-01T00:00:00.000,51131,Northampton,Eastern Shore,351,50,31
63,2020-12-01T00:00:00.000,51133,Northumberland,Three Rivers,290,16,8
64,2020-12-01T00:00:00.000,51135,Nottoway,Piedmont,512,55,23
65,2020-12-01T00:00:00.000,51137,Orange,Rappahannock Rapidan,605,35,7
66,2020-12-01T00:00:00.000,51139,Page,Lord Fairfax,597,62,32
67,2020-12-01T00:00:00.000,51141,Patrick,West Piedmont,470,64,28
68,2020-12-01T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,1783,107,23
69,2020-12-01T00:00:00.000,51145,Powhatan,Chesterfield,481,22,6
70,2020-12-01T00:00:00.000,51147,Prince Edward,Piedmont,879,45,16
71,2020-12-01T00:00:00.000,51149,Prince George,Crater,1438,31,7
72,2020-12-01T00:00:00.000,51153,Prince William,Prince William,18490,1089,235
73,2020-12-01T00:00:00.000,51155,Pulaski,New River,711,42,13
74,2020-12-01T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,93,6,2
75,2020-12-01T00:00:00.000,51159,Richmond County,Three Rivers,445,17,6
76,2020-12-01T00:00:00.000,51161,Roanoke County,Alleghany,2989,68,34
77,2020-12-01T00:00:00.000,51163,Rockbridge,Central Shenandoah,283,11,2
78,2020-12-01T00:00:00.000,51165,Rockingham,Central Shenandoah,2293,159,37
79,2020-12-01T00:00:00.000,51167,Russell,Cumberland Plateau,817,61,9
80,2020-12-01T00:00:00.000,51169,Scott,Lenowisco,784,55,14
81,2020-12-01T00:00:00.000,51171,Shenandoah,Lord Fairfax,1420,117,62
82,2020-12-01T00:00:00.000,51173,Smyth,Mount Rogers,1055,72,35
83,2020-12-01T00:00:00.000,51175,Southampton,Western Tidewater,988,32,40
84,2020-12-01T00:00:00.000,51177,Spotsylvania,Rappahannock,3185,181,58
85,2020-12-01T00:00:00.000,51179,Stafford,Rappahannock,3330,197,22
86,2020-12-01T00:00:00.000,51181,Surry,Crater,177,11,5
87,2020-12-01T00:00:00.000,51183,Sussex,Crater,670,31,13
88,2020-12-01T00:00:00.000,51185,Tazewell,Cumberland Plateau,1088,51,7
89,2020-12-01T00:00:00.000,51187,Warren,Lord Fairfax,868,61,27
90,2020-12-01T00:00:00.000,51191,Washington,Mount Rogers,1777,125,31
91,2020-12-01T00:00:00.000,51193,Westmoreland,Three Rivers,443,30,8
92,2020-12-01T00:00:00.000,51195,Wise,Lenowisco,1241,70,49
93,2020-12-01T00:00:00.000,51197,Wythe,Mount Rogers,694,46,7
94,2020-12-01T00:00:00.000,51199,York,Peninsula,929,27,9
95,2020-12-01T00:00:00.000,51510,Alexandria,Alexandria,5404,366,77
96,2020-12-01T00:00:00.000,51520,Bristol,Mount Rogers,540,28,7
97,2020-12-01T00:00:00.000,51530,Buena Vista City,Central Shenandoah,275,9,1
98,2020-12-01T00:00:00.000,51540,Charlottesville,Thomas Jefferson,1860,50,31
99,2020-12-01T00:00:00.000,51550,Chesapeake,Chesapeake,6699,536,80
100,2020-12-01T00:00:00.000,51570,Colonial Heights,Chesterfield,422,33,26
101,2020-12-01T00:00:00.000,51580,Covington,Alleghany,164,6,2
102,2020-12-01T00:00:00.000,51590,Danville,Pittsylvania-Danville,1644,152,51
103,2020-12-01T00:00:00.000,51595,Emporia,Crater,337,37,28
104,2020-12-01T00:00:00.000,51600,Fairfax City,Fairfax,212,18,9
105,2020-12-01T00:00:00.000,51610,Falls Church,Fairfax,106,14,6
106,2020-12-01T00:00:00.000,51620,Franklin City,Western Tidewater,549,27,17
107,2020-12-01T00:00:00.000,51630,Fredericksburg,Rappahannock,708,57,6
108,2020-12-01T00:00:00.000,51640,Galax,Mount Rogers,574,45,30
109,2020-12-01T00:00:00.000,51650,Hampton,Hampton,2829,121,35
110,2020-12-01T00:00:00.000,51660,Harrisonburg,Central Shenandoah,3482,104,37
111,2020-12-01T00:00:00.000,51670,Hopewell,Crater,629,50,9
112,2020-12-01T00:00:00.000,51678,Lexington,Central Shenandoah,363,9,3
113,2020-12-01T00:00:00.000,51680,Lynchburg,Central Virginia,2776,83,34
114,2020-12-01T00:00:00.000,51683,Manassas City,Prince William,2323,139,28
115,2020-12-01T00:00:00.000,51685,Manassas Park,Prince William,727,61,8
116,2020-12-01T00:00:00.000,51690,Martinsville,West Piedmont,718,77,25
117,2020-12-01T00:00:00.000,51700,Newport News,Peninsula,4085,143,55
118,2020-12-01T00:00:00.000,51710,Norfolk,Norfolk,6566,458,91
119,2020-12-01T00:00:00.000,51720,Norton,Lenowisco,85,5,0
120,2020-12-01T00:00:00.000,51730,Petersburg,Crater,1130,95,31
121,2020-12-01T00:00:00.000,51735,Poquoson,Peninsula,147,3,2
122,2020-12-01T00:00:00.000,51740,Portsmouth,Portsmouth,3216,350,71
123,2020-12-01T00:00:00.000,51750,Radford,New River,1168,24,3
124,2020-12-01T00:00:00.000,51760,Richmond City,Richmond,6754,505,82
125,2020-12-01T00:00:00.000,51770,Roanoke City,Roanoke,4131,130,77
126,2020-12-01T00:00:00.000,51775,Salem,Alleghany,893,34,22
127,2020-12-01T00:00:00.000,51790,Staunton,Central Shenandoah,960,30,13
128,2020-12-01T00:00:00.000,51800,Suffolk,Western Tidewater,2776,161,80
129,2020-12-01T00:00:00.000,51810,Virginia Beach,Virginia Beach,10963,533,113
130,2020-12-01T00:00:00.000,51820,Waynesboro,Central Shenandoah,648,23,7
131,2020-12-01T00:00:00.000,51830,Williamsburg,Peninsula,291,17,8
132,2020-12-01T00:00:00.000,51840,Winchester,Lord Fairfax,1081,60,4
133,2020-11-30T00:00:00.000,51001,Accomack,Eastern Shore,1346,107,21
134,2020-11-30T00:00:00.000,51003,Albemarle,Thomas Jefferson,1908,100,27
135,2020-11-30T00:00:00.000,51005,Alleghany,Alleghany,320,19,7
136,2020-11-30T00:00:00.000,51007,Amelia,Piedmont,217,21,6
137,2020-11-30T00:00:00.000,51009,Amherst,Central Virginia,819,31,6
138,2020-11-30T00:00:00.000,51011,Appomattox,Central Virginia,405,25,6
139,2020-11-30T00:00:00.000,51013,Arlington,Arlington,6299,589,157
140,2020-11-30T00:00:00.000,51015,Augusta,Central Shenandoah,1177,43,11
141,2020-11-30T00:00:00.000,51017,Bath,Central Shenandoah,62,1,0
142,2020-11-30T00:00:00.000,51019,Bedford,Central Virginia,1839,80,19
143,2020-11-30T00:00:00.000,51021,Bland,Mount Rogers,194,7,5
144,2020-11-30T00:00:00.000,51023,Botetourt,Alleghany,778,33,13
145,2020-11-30T00:00:00.000,51025,Brunswick,Southside,471,33,7
146,2020-11-30T00:00:00.000,51027,Buchanan,Cumberland Plateau,423,22,6
147,2020-11-30T00:00:00.000,51029,Buckingham,Piedmont,893,34,10
148,2020-11-30T00:00:00.000,51031,Campbell,Central Virginia,1201,38,12
149,2020-11-30T00:00:00.000,51033,Caroline,Rappahannock,606,32,6
150,2020-11-30T00:00:00.000,51035,Carroll,Mount Rogers,973,66,30
151,2020-11-30T00:00:00.000,51036,Charles City,Chickahominy,142,24,7
152,2020-11-30T00:00:00.000,51037,Charlotte,Piedmont,284,25,5
153,2020-11-30T00:00:00.000,51041,Chesterfield,Chesterfield,9323,496,131
154,2020-11-30T00:00:00.000,51043,Clarke,Lord Fairfax,208,19,3
155,2020-11-30T00:00:00.000,51045,Craig,Alleghany,90,3,1
156,2020-11-30T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,2240,112,20
157,2020-11-30T00:00:00.000,51049,Cumberland,Piedmont,160,13,4
158,2020-11-30T00:00:00.000,51051,Dickenson,Cumberland Plateau,268,12,1
159,2020-11-30T00:00:00.000,51053,Dinwiddie,Crater,669,49,14
160,2020-11-30T00:00:00.000,51057,Essex,Three Rivers,243,18,2
161,2020-11-30T00:00:00.000,51059,Fairfax,Fairfax,31072,2529,623
162,2020-11-30T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1508,69,28
163,2020-11-30T00:00:00.000,51063,Floyd,New River,351,15,15
164,2020-11-30T00:00:00.000,51065,Fluvanna,Thomas Jefferson,498,44,9
165,2020-11-30T00:00:00.000,51067,Franklin County,West Piedmont,1634,55,17
166,2020-11-30T00:00:00.000,51069,Frederick,Lord Fairfax,2228,122,18
167,2020-11-30T00:00:00.000,51071,Giles,New River,299,8,0
168,2020-11-30T00:00:00.000,51073,Gloucester,Three Rivers,475,20,3
169,2020-11-30T00:00:00.000,51075,Goochland,Chickahominy,450,34,7
170,2020-11-30T00:00:00.000,51077,Grayson,Mount Rogers,524,40,22
171,2020-11-30T00:00:00.000,51079,Greene,Thomas Jefferson,368,22,4
172,2020-11-30T00:00:00.000,51081,Greensville,Crater,938,41,16
173,2020-11-30T00:00:00.000,51083,Halifax,Southside,816,22,17
174,2020-11-30T00:00:00.000,51085,Hanover,Chickahominy,2442,163,54
175,2020-11-30T00:00:00.000,51087,Henrico,Henrico,8409,590,251
176,2020-11-30T00:00:00.000,51089,Henry,West Piedmont,1916,168,41
177,2020-11-30T00:00:00.000,51091,Highland,Central Shenandoah,16,0,0
178,2020-11-30T00:00:00.000,51093,Isle of Wight,Western Tidewater,1038,55,28
179,2020-11-30T00:00:00.000,51095,James City,Peninsula,1209,72,22
180,2020-11-30T00:00:00.000,51097,King and Queen,Three Rivers,104,14,2
181,2020-11-30T00:00:00.000,51099,King George,Rappahannock,420,30,5
182,2020-11-30T00:00:00.000,51101,King William,Three Rivers,285,20,5
183,2020-11-30T00:00:00.000,51103,Lancaster,Three Rivers,242,12,1
184,2020-11-30T00:00:00.000,51105,Lee,Lenowisco,933,46,14
185,2020-11-30T00:00:00.000,51107,Loudoun,Loudoun,10049,556,143
186,2020-11-30T00:00:00.000,51109,Louisa,Thomas Jefferson,532,47,8
187,2020-11-30T00:00:00.000,51111,Lunenburg,Piedmont,171,9,4
188,2020-11-30T00:00:00.000,51113,Madison,Rappahannock Rapidan,190,13,4
189,2020-11-30T00:00:00.000,51115,Mathews,Three Rivers,160,12,1
190,2020-11-30T00:00:00.000,51117,Mecklenburg,Southside,1008,48,36
191,2020-11-30T00:00:00.000,51119,Middlesex,Three Rivers,168,10,11
192,2020-11-30T00:00:00.000,51121,Montgomery,New River,3917,63,15
193,2020-11-30T00:00:00.000,51125,Nelson,Thomas Jefferson,184,11,3
194,2020-11-30T00:00:00.000,51127,New Kent,Chickahominy,393,18,4
195,2020-11-30T00:00:00.000,51131,Northampton,Eastern Shore,352,50,31
196,2020-11-30T00:00:00.000,51133,Northumberland,Three Rivers,274,15,8
197,2020-11-30T00:00:00.000,51135,Nottoway,Piedmont,511,55,22
198,2020-11-30T00:00:00.000,51137,Orange,Rappahannock Rapidan,599,35,7
199,2020-11-30T00:00:00.000,51139,Page,Lord Fairfax,593,62,32
200,2020-11-30T00:00:00.000,51141,Patrick,West Piedmont,468,64,28
201,2020-11-30T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,1762,106,22
202,2020-11-30T00:00:00.000,51145,Powhatan,Chesterfield,467,22,6
203,2020-11-30T00:00:00.000,51147,Prince Edward,Piedmont,877,45,16
204,2020-11-30T00:00:00.000,51149,Prince George,Crater,1430,30,7
205,2020-11-30T00:00:00.000,51153,Prince William,Prince William,18352,1083,235
206,2020-11-30T00:00:00.000,51155,Pulaski,New River,698,40,12
207,2020-11-30T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,92,6,2
208,2020-11-30T00:00:00.000,51159,Richmond County,Three Rivers,429,15,5
209,2020-11-30T00:00:00.000,51161,Roanoke County,Alleghany,2962,68,33
210,2020-11-30T00:00:00.000,51163,Rockbridge,Central Shenandoah,263,11,2
211,2020-11-30T00:00:00.000,51165,Rockingham,Central Shenandoah,2270,158,36
212,2020-11-30T00:00:00.000,51167,Russell,Cumberland Plateau,802,59,9
213,2020-11-30T00:00:00.000,51169,Scott,Lenowisco,780,55,14
214,2020-11-30T00:00:00.000,51171,Shenandoah,Lord Fairfax,1403,117,62
215,2020-11-30T00:00:00.000,51173,Smyth,Mount Rogers,1043,71,35
216,2020-11-30T00:00:00.000,51175,Southampton,Western Tidewater,986,32,40
217,2020-11-30T00:00:00.000,51177,Spotsylvania,Rappahannock,3161,180,58
218,2020-11-30T00:00:00.000,51179,Stafford,Rappahannock,3306,196,22
219,2020-11-30T00:00:00.000,51181,Surry,Crater,176,11,5
220,2020-11-30T00:00:00.000,51183,Sussex,Crater,669,31,13
221,2020-11-30T00:00:00.000,51185,Tazewell,Cumberland Plateau,1079,50,7
222,2020-11-30T00:00:00.000,51187,Warren,Lord Fairfax,859,61,26
223,2020-11-30T00:00:00.000,51191,Washington,Mount Rogers,1756,121,31
224,2020-11-30T00:00:00.000,51193,Westmoreland,Three Rivers,427,29,7
225,2020-11-30T00:00:00.000,51195,Wise,Lenowisco,1227,69,49
226,2020-11-30T00:00:00.000,51197,Wythe,Mount Rogers,684,45,7
227,2020-11-30T00:00:00.000,51199,York,Peninsula,921,27,9
228,2020-11-30T00:00:00.000,51510,Alexandria,Alexandria,5366,364,77
229,2020-11-30T00:00:00.000,51520,Bristol,Mount Rogers,533,28,7
230,2020-11-30T00:00:00.000,51530,Buena Vista City,Central Shenandoah,267,9,1
231,2020-11-30T00:00:00.000,51540,Charlottesville,Thomas Jefferson,1854,49,31
232,2020-11-30T00:00:00.000,51550,Chesapeake,Chesapeake,6657,534,80
233,2020-11-30T00:00:00.000,51570,Colonial Heights,Chesterfield,420,32,26
234,2020-11-30T00:00:00.000,51580,Covington,Alleghany,157,6,1
235,2020-11-30T00:00:00.000,51590,Danville,Pittsylvania-Danville,1632,152,49
236,2020-11-30T00:00:00.000,51595,Emporia,Crater,335,37,28
237,2020-11-30T00:00:00.000,51600,Fairfax City,Fairfax,213,18,9
238,2020-11-30T00:00:00.000,51610,Falls Church,Fairfax,103,14,6
239,2020-11-30T00:00:00.000,51620,Franklin City,Western Tidewater,547,27,16
240,2020-11-30T00:00:00.000,51630,Fredericksburg,Rappahannock,703,57,6
241,2020-11-30T00:00:00.000,51640,Galax,Mount Rogers,572,45,30
242,2020-11-30T00:00:00.000,51650,Hampton,Hampton,2816,120,35
243,2020-11-30T00:00:00.000,51660,Harrisonburg,Central Shenandoah,3472,104,37
244,2020-11-30T00:00:00.000,51670,Hopewell,Crater,621,50,9
245,2020-11-30T00:00:00.000,51678,Lexington,Central Shenandoah,356,8,2
246,2020-11-30T00:00:00.000,51680,Lynchburg,Central Virginia,2758,81,30
247,2020-11-30T00:00:00.000,51683,Manassas City,Prince William,2311,138,28
248,2020-11-30T00:00:00.000,51685,Manassas Park,Prince William,726,61,8
249,2020-11-30T00:00:00.000,51690,Martinsville,West Piedmont,709,77,24
250,2020-11-30T00:00:00.000,51700,Newport News,Peninsula,4061,143,55
251,2020-11-30T00:00:00.000,51710,Norfolk,Norfolk,6528,458,91
252,2020-11-30T00:00:00.000,51720,Norton,Lenowisco,83,5,0
253,2020-11-30T00:00:00.000,51730,Petersburg,Crater,1123,94,31
254,2020-11-30T00:00:00.000,51735,Poquoson,Peninsula,146,3,2
255,2020-11-30T00:00:00.000,51740,Portsmouth,Portsmouth,3202,350,71
256,2020-11-30T00:00:00.000,51750,Radford,New River,1160,24,3
257,2020-11-30T00:00:00.000,51760,Richmond City,Richmond,6712,505,82
258,2020-11-30T00:00:00.000,51770,Roanoke City,Roanoke,4109,129,76
259,2020-11-30T00:00:00.000,51775,Salem,Alleghany,886,34,22
260,2020-11-30T00:00:00.000,51790,Staunton,Central Shenandoah,912,28,13
261,2020-11-30T00:00:00.000,51800,Suffolk,Western Tidewater,2767,160,80
262,2020-11-30T00:00:00.000,51810,Virginia Beach,Virginia Beach,10854,530,113
263,2020-11-30T00:00:00.000,51820,Waynesboro,Central Shenandoah,626,20,5
264,2020-11-30T00:00:00.000,51830,Williamsburg,Peninsula,289,17,8
265,2020-11-30T00:00:00.000,51840,Winchester,Lord Fairfax,1066,59,4
266,2020-11-29T00:00:00.000,51001,Accomack,Eastern Shore,1345,107,21
267,2020-11-29T00:00:00.000,51003,Albemarle,Thomas Jefferson,1903,100,27
268,2020-11-29T00:00:00.000,51005,Alleghany,Alleghany,318,19,7
269,2020-11-29T00:00:00.000,51007,Amelia,Piedmont,213,21,6
270,2020-11-29T00:00:00.000,51009,Amherst,Central Virginia,818,31,6
271,2020-11-29T00:00:00.000,51011,Appomattox,Central Virginia,402,25,6
272,2020-11-29T00:00:00.000,51013,Arlington,Arlington,6260,586,157
273,2020-11-29T00:00:00.000,51015,Augusta,Central Shenandoah,1166,43,11
274,2020-11-29T00:00:00.000,51017,Bath,Central Shenandoah,61,1,0
275,2020-11-29T00:00:00.000,51019,Bedford,Central Virginia,1827,80,19
276,2020-11-29T00:00:00.000,51021,Bland,Mount Rogers,194,7,5
277,2020-11-29T00:00:00.000,51023,Botetourt,Alleghany,778,33,13
278,2020-11-29T00:00:00.000,51025,Brunswick,Southside,468,33,7
279,2020-11-29T00:00:00.000,51027,Buchanan,Cumberland Plateau,417,21,5
280,2020-11-29T00:00:00.000,51029,Buckingham,Piedmont,892,34,10
281,2020-11-29T00:00:00.000,51031,Campbell,Central Virginia,1189,37,12
282,2020-11-29T00:00:00.000,51033,Caroline,Rappahannock,604,32,6
283,2020-11-29T00:00:00.000,51035,Carroll,Mount Rogers,963,66,29
284,2020-11-29T00:00:00.000,51036,Charles City,Chickahominy,141,24,7
285,2020-11-29T00:00:00.000,51037,Charlotte,Piedmont,282,25,5
286,2020-11-29T00:00:00.000,51041,Chesterfield,Chesterfield,9255,495,131
287,2020-11-29T00:00:00.000,51043,Clarke,Lord Fairfax,203,19,3
288,2020-11-29T00:00:00.000,51045,Craig,Alleghany,90,3,1
289,2020-11-29T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,2230,111,20
290,2020-11-29T00:00:00.000,51049,Cumberland,Piedmont,160,13,4
291,2020-11-29T00:00:00.000,51051,Dickenson,Cumberland Plateau,262,12,1
292,2020-11-29T00:00:00.000,51053,Dinwiddie,Crater,665,49,14
293,2020-11-29T00:00:00.000,51057,Essex,Three Rivers,242,17,2
294,2020-11-29T00:00:00.000,51059,Fairfax,Fairfax,30811,2527,623
295,2020-11-29T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1484,69,28
296,2020-11-29T00:00:00.000,51063,Floyd,New River,346,15,15
297,2020-11-29T00:00:00.000,51065,Fluvanna,Thomas Jefferson,498,44,9
298,2020-11-29T00:00:00.000,51067,Franklin County,West Piedmont,1621,55,17
299,2020-11-29T00:00:00.000,51069,Frederick,Lord Fairfax,2109,122,18
300,2020-11-29T00:00:00.000,51071,Giles,New River,293,8,0
301,2020-11-29T00:00:00.000,51073,Gloucester,Three Rivers,463,19,3
302,2020-11-29T00:00:00.000,51075,Goochland,Chickahominy,443,34,7
303,2020-11-29T00:00:00.000,51077,Grayson,Mount Rogers,524,40,22
304,2020-11-29T00:00:00.000,51079,Greene,Thomas Jefferson,369,22,4
305,2020-11-29T00:00:00.000,51081,Greensville,Crater,937,40,16
306,2020-11-29T00:00:00.000,51083,Halifax,Southside,814,22,17
307,2020-11-29T00:00:00.000,51085,Hanover,Chickahominy,2412,163,54
308,2020-11-29T00:00:00.000,51087,Henrico,Henrico,8340,587,251
309,2020-11-29T00:00:00.000,51089,Henry,West Piedmont,1903,168,41
310,2020-11-29T00:00:00.000,51091,Highland,Central Shenandoah,16,0,0
311,2020-11-29T00:00:00.000,51093,Isle of Wight,Western Tidewater,1032,55,28
312,2020-11-29T00:00:00.000,51095,James City,Peninsula,1200,72,22
313,2020-11-29T00:00:00.000,51097,King and Queen,Three Rivers,104,14,2
314,2020-11-29T00:00:00.000,51099,King George,Rappahannock,415,30,5
315,2020-11-29T00:00:00.000,51101,King William,Three Rivers,284,20,5
316,2020-11-29T00:00:00.000,51103,Lancaster,Three Rivers,240,12,1
317,2020-11-29T00:00:00.000,51105,Lee,Lenowisco,920,45,14
318,2020-11-29T00:00:00.000,51107,Loudoun,Loudoun,10021,556,142
319,2020-11-29T00:00:00.000,51109,Louisa,Thomas Jefferson,529,47,8
320,2020-11-29T00:00:00.000,51111,Lunenburg,Piedmont,170,9,4
321,2020-11-29T00:00:00.000,51113,Madison,Rappahannock Rapidan,189,13,4
322,2020-11-29T00:00:00.000,51115,Mathews,Three Rivers,159,12,1
323,2020-11-29T00:00:00.000,51117,Mecklenburg,Southside,1006,48,36
324,2020-11-29T00:00:00.000,51119,Middlesex,Three Rivers,167,10,11
325,2020-11-29T00:00:00.000,51121,Montgomery,New River,3907,62,15
326,2020-11-29T00:00:00.000,51125,Nelson,Thomas Jefferson,183,11,3
327,2020-11-29T00:00:00.000,51127,New Kent,Chickahominy,390,18,4
328,2020-11-29T00:00:00.000,51131,Northampton,Eastern Shore,352,50,31
329,2020-11-29T00:00:00.000,51133,Northumberland,Three Rivers,272,15,8
330,2020-11-29T00:00:00.000,51135,Nottoway,Piedmont,509,55,22
331,2020-11-29T00:00:00.000,51137,Orange,Rappahannock Rapidan,591,34,7
332,2020-11-29T00:00:00.000,51139,Page,Lord Fairfax,588,62,32
333,2020-11-29T00:00:00.000,51141,Patrick,West Piedmont,465,64,28
334,2020-11-29T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,1756,105,22
335,2020-11-29T00:00:00.000,51145,Powhatan,Chesterfield,460,22,6
336,2020-11-29T00:00:00.000,51147,Prince Edward,Piedmont,876,45,16
337,2020-11-29T00:00:00.000,51149,Prince George,Crater,1425,30,7
338,2020-11-29T00:00:00.000,51153,Prince William,Prince William,18199,1082,235
339,2020-11-29T00:00:00.000,51155,Pulaski,New River,683,40,12
340,2020-11-29T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,87,6,2
341,2020-11-29T00:00:00.000,51159,Richmond County,Three Rivers,424,15,5
342,2020-11-29T00:00:00.000,51161,Roanoke County,Alleghany,2947,68,33
343,2020-11-29T00:00:00.000,51163,Rockbridge,Central Shenandoah,264,11,2
344,2020-11-29T00:00:00.000,51165,Rockingham,Central Shenandoah,2264,155,36
345,2020-11-29T00:00:00.000,51167,Russell,Cumberland Plateau,792,59,9
346,2020-11-29T00:00:00.000,51169,Scott,Lenowisco,778,55,14
347,2020-11-29T00:00:00.000,51171,Shenandoah,Lord Fairfax,1380,117,62
348,2020-11-29T00:00:00.000,51173,Smyth,Mount Rogers,1037,68,35
349,2020-11-29T00:00:00.000,51175,Southampton,Western Tidewater,988,32,40
350,2020-11-29T00:00:00.000,51177,Spotsylvania,Rappahannock,3147,180,58
351,2020-11-29T00:00:00.000,51179,Stafford,Rappahannock,3291,196,22
352,2020-11-29T00:00:00.000,51181,Surry,Crater,171,11,5
353,2020-11-29T00:00:00.000,51183,Sussex,Crater,668,31,13
354,2020-11-29T00:00:00.000,51185,Tazewell,Cumberland Plateau,1047,48,7
355,2020-11-29T00:00:00.000,51187,Warren,Lord Fairfax,841,61,26
