,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-06T00:00:00.000,Alexandria,Female,2042,145,35
1,2020-10-06T00:00:00.000,Alexandria,Male,1876,182,36
2,2020-10-06T00:00:00.000,Alexandria,Not Reported,14,0,0
3,2020-10-06T00:00:00.000,Alleghany,Female,914,34,19
4,2020-10-06T00:00:00.000,Alleghany,Male,800,45,9
5,2020-10-06T00:00:00.000,Alleghany,Not Reported,9,0,0
6,2020-10-06T00:00:00.000,Arlington,Female,2003,225,70
7,2020-10-06T00:00:00.000,Arlington,Male,2059,283,82
8,2020-10-06T00:00:00.000,Arlington,Not Reported,6,0,0
9,2020-10-06T00:00:00.000,Central Shenandoah,Female,3121,143,33
10,2020-10-06T00:00:00.000,Central Shenandoah,Male,2654,135,37
11,2020-10-06T00:00:00.000,Central Shenandoah,Not Reported,18,0,0
12,2020-10-06T00:00:00.000,Central Virginia,Female,1884,67,22
13,2020-10-06T00:00:00.000,Central Virginia,Male,1663,67,21
14,2020-10-06T00:00:00.000,Central Virginia,Not Reported,42,0,0
15,2020-10-06T00:00:00.000,Chesapeake,Female,2433,227,32
16,2020-10-06T00:00:00.000,Chesapeake,Male,2007,210,41
17,2020-10-06T00:00:00.000,Chesapeake,Not Reported,8,0,0
18,2020-10-06T00:00:00.000,Chesterfield,Female,3394,194,57
19,2020-10-06T00:00:00.000,Chesterfield,Male,3185,210,71
20,2020-10-06T00:00:00.000,Chesterfield,Not Reported,121,0,1
21,2020-10-06T00:00:00.000,Chickahominy,Female,989,83,26
22,2020-10-06T00:00:00.000,Chickahominy,Male,975,85,28
23,2020-10-06T00:00:00.000,Chickahominy,Not Reported,33,1,0
24,2020-10-06T00:00:00.000,Crater,Female,1769,149,57
25,2020-10-06T00:00:00.000,Crater,Male,2487,128,47
26,2020-10-06T00:00:00.000,Crater,Not Reported,39,3,0
27,2020-10-06T00:00:00.000,Cumberland Plateau,Female,486,34,6
28,2020-10-06T00:00:00.000,Cumberland Plateau,Male,427,33,4
29,2020-10-06T00:00:00.000,Cumberland Plateau,Not Reported,9,0,0
30,2020-10-06T00:00:00.000,Eastern Shore,Female,753,73,26
31,2020-10-06T00:00:00.000,Eastern Shore,Male,736,68,24
32,2020-10-06T00:00:00.000,Eastern Shore,Not Reported,9,0,0
33,2020-10-06T00:00:00.000,Fairfax,Female,11016,942,286
34,2020-10-06T00:00:00.000,Fairfax,Male,10440,1265,315
35,2020-10-06T00:00:00.000,Fairfax,Not Reported,170,1,6
36,2020-10-06T00:00:00.000,Hampton,Female,1049,26,12
37,2020-10-06T00:00:00.000,Hampton,Male,839,44,15
38,2020-10-06T00:00:00.000,Hampton,Not Reported,8,0,0
39,2020-10-06T00:00:00.000,Henrico,Female,2964,227,114
40,2020-10-06T00:00:00.000,Henrico,Male,2611,223,105
41,2020-10-06T00:00:00.000,Henrico,Not Reported,33,0,0
42,2020-10-06T00:00:00.000,Lenowisco,Female,517,37,4
43,2020-10-06T00:00:00.000,Lenowisco,Male,487,46,16
44,2020-10-06T00:00:00.000,Lenowisco,Not Reported,2,0,0
45,2020-10-06T00:00:00.000,Lord Fairfax,Female,1715,135,56
46,2020-10-06T00:00:00.000,Lord Fairfax,Male,1549,148,61
47,2020-10-06T00:00:00.000,Lord Fairfax,Not Reported,15,0,0
48,2020-10-06T00:00:00.000,Loudoun,Female,3544,196,79
49,2020-10-06T00:00:00.000,Loudoun,Male,3426,245,47
50,2020-10-06T00:00:00.000,Loudoun,Not Reported,56,0,0
51,2020-10-06T00:00:00.000,Mount Rogers,Female,1708,120,61
52,2020-10-06T00:00:00.000,Mount Rogers,Male,1267,150,67
53,2020-10-06T00:00:00.000,Mount Rogers,Not Reported,9,0,0
54,2020-10-06T00:00:00.000,New River,Female,1750,23,11
55,2020-10-06T00:00:00.000,New River,Male,1686,40,13
56,2020-10-06T00:00:00.000,New River,Not Reported,35,0,0
57,2020-10-06T00:00:00.000,Norfolk,Female,2576,189,37
58,2020-10-06T00:00:00.000,Norfolk,Male,2376,184,42
59,2020-10-06T00:00:00.000,Norfolk,Not Reported,3,0,0
60,2020-10-06T00:00:00.000,Peninsula,Female,2347,100,50
61,2020-10-06T00:00:00.000,Peninsula,Male,2170,106,38
62,2020-10-06T00:00:00.000,Peninsula,Not Reported,19,0,0
63,2020-10-06T00:00:00.000,Piedmont,Female,759,56,15
64,2020-10-06T00:00:00.000,Piedmont,Male,1341,82,36
65,2020-10-06T00:00:00.000,Piedmont,Not Reported,5,0,0
66,2020-10-06T00:00:00.000,Pittsylvania-Danville,Female,1148,93,28
67,2020-10-06T00:00:00.000,Pittsylvania-Danville,Male,892,63,14
68,2020-10-06T00:00:00.000,Pittsylvania-Danville,Not Reported,8,1,0
69,2020-10-06T00:00:00.000,Portsmouth,Female,1376,166,33
70,2020-10-06T00:00:00.000,Portsmouth,Male,1254,127,29
71,2020-10-06T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-10-06T00:00:00.000,Prince William,Female,7778,487,102
73,2020-10-06T00:00:00.000,Prince William,Male,7475,627,138
74,2020-10-06T00:00:00.000,Prince William,Not Reported,128,2,0
75,2020-10-06T00:00:00.000,Rappahannock,Female,2903,185,31
76,2020-10-06T00:00:00.000,Rappahannock,Male,2522,214,47
77,2020-10-06T00:00:00.000,Rappahannock,Not Reported,15,0,0
78,2020-10-06T00:00:00.000,Rappahannock Rapidan,Female,1385,76,26
79,2020-10-06T00:00:00.000,Rappahannock Rapidan,Male,1315,103,26
80,2020-10-06T00:00:00.000,Rappahannock Rapidan,Not Reported,28,0,0
81,2020-10-06T00:00:00.000,Richmond,Female,2393,212,23
82,2020-10-06T00:00:00.000,Richmond,Male,2348,215,37
83,2020-10-06T00:00:00.000,Richmond,Not Reported,49,1,2
84,2020-10-06T00:00:00.000,Roanoke,Female,1073,43,18
85,2020-10-06T00:00:00.000,Roanoke,Male,850,32,11
86,2020-10-06T00:00:00.000,Roanoke,Not Reported,18,0,0
87,2020-10-06T00:00:00.000,Southside,Female,735,43,23
88,2020-10-06T00:00:00.000,Southside,Male,822,45,23
89,2020-10-06T00:00:00.000,Southside,Not Reported,8,0,0
90,2020-10-06T00:00:00.000,Thomas Jefferson,Female,2004,98,40
91,2020-10-06T00:00:00.000,Thomas Jefferson,Male,1810,96,33
92,2020-10-06T00:00:00.000,Thomas Jefferson,Not Reported,4,0,0
93,2020-10-06T00:00:00.000,Three Rivers,Female,838,62,16
94,2020-10-06T00:00:00.000,Three Rivers,Male,1021,61,16
95,2020-10-06T00:00:00.000,Three Rivers,Not Reported,28,0,0
96,2020-10-06T00:00:00.000,Virginia Beach,Female,3882,208,48
97,2020-10-06T00:00:00.000,Virginia Beach,Male,3228,189,46
98,2020-10-06T00:00:00.000,Virginia Beach,Not Reported,16,0,0
99,2020-10-06T00:00:00.000,Western Tidewater,Female,1972,92,60
100,2020-10-06T00:00:00.000,Western Tidewater,Male,2160,111,73
101,2020-10-06T00:00:00.000,Western Tidewater,Not Reported,4,0,1
102,2020-10-06T00:00:00.000,West Piedmont,Female,1256,139,43
103,2020-10-06T00:00:00.000,West Piedmont,Male,969,116,34
104,2020-10-06T00:00:00.000,West Piedmont,Not Reported,7,0,0
105,2020-10-05T00:00:00.000,Alexandria,Female,2040,145,35
106,2020-10-05T00:00:00.000,Alexandria,Male,1873,182,35
107,2020-10-05T00:00:00.000,Alexandria,Not Reported,14,0,0
108,2020-10-05T00:00:00.000,Alleghany,Female,907,34,19
109,2020-10-05T00:00:00.000,Alleghany,Male,795,44,9
110,2020-10-05T00:00:00.000,Alleghany,Not Reported,9,0,0
111,2020-10-05T00:00:00.000,Arlington,Female,1998,224,70
112,2020-10-05T00:00:00.000,Arlington,Male,2053,283,82
113,2020-10-05T00:00:00.000,Arlington,Not Reported,6,0,0
114,2020-10-05T00:00:00.000,Central Shenandoah,Female,3092,141,33
115,2020-10-05T00:00:00.000,Central Shenandoah,Male,2625,135,37
116,2020-10-05T00:00:00.000,Central Shenandoah,Not Reported,17,0,0
117,2020-10-05T00:00:00.000,Central Virginia,Female,1849,67,20
118,2020-10-05T00:00:00.000,Central Virginia,Male,1644,66,20
119,2020-10-05T00:00:00.000,Central Virginia,Not Reported,42,0,0
120,2020-10-05T00:00:00.000,Chesapeake,Female,2427,226,32
