,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-11-19T00:00:00.000,51001,Accomack,Eastern Shore,1279,104,21
1,2020-11-19T00:00:00.000,51003,Albemarle,Thomas Jefferson,1755,97,26
2,2020-11-19T00:00:00.000,51005,Alleghany,Alleghany,259,15,6
3,2020-11-19T00:00:00.000,51007,Amelia,Piedmont,165,18,6
4,2020-11-19T00:00:00.000,51009,Amherst,Central Virginia,699,29,6
5,2020-11-19T00:00:00.000,51011,Appomattox,Central Virginia,362,20,6
6,2020-11-19T00:00:00.000,51013,Arlington,Arlington,5544,566,156
7,2020-11-19T00:00:00.000,51015,Augusta,Central Shenandoah,954,39,11
8,2020-11-19T00:00:00.000,51017,Bath,Central Shenandoah,46,1,0
9,2020-11-19T00:00:00.000,51019,Bedford,Central Virginia,1606,66,18
10,2020-11-19T00:00:00.000,51021,Bland,Mount Rogers,111,4,5
11,2020-11-19T00:00:00.000,51023,Botetourt,Alleghany,654,31,13
12,2020-11-19T00:00:00.000,51025,Brunswick,Southside,453,32,6
13,2020-11-19T00:00:00.000,51027,Buchanan,Cumberland Plateau,351,19,5
14,2020-11-19T00:00:00.000,51029,Buckingham,Piedmont,837,31,9
15,2020-11-19T00:00:00.000,51031,Campbell,Central Virginia,970,33,12
16,2020-11-19T00:00:00.000,51033,Caroline,Rappahannock,527,32,6
17,2020-11-19T00:00:00.000,51035,Carroll,Mount Rogers,806,59,29
18,2020-11-19T00:00:00.000,51036,Charles City,Chickahominy,125,24,5
19,2020-11-19T00:00:00.000,51037,Charlotte,Piedmont,264,24,4
20,2020-11-19T00:00:00.000,51041,Chesterfield,Chesterfield,8363,463,124
21,2020-11-19T00:00:00.000,51043,Clarke,Lord Fairfax,172,19,2
22,2020-11-19T00:00:00.000,51045,Craig,Alleghany,75,3,0
23,2020-11-19T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1854,105,19
24,2020-11-19T00:00:00.000,51049,Cumberland,Piedmont,139,13,4
25,2020-11-19T00:00:00.000,51051,Dickenson,Cumberland Plateau,229,12,1
26,2020-11-19T00:00:00.000,51053,Dinwiddie,Crater,612,47,13
27,2020-11-19T00:00:00.000,51057,Essex,Three Rivers,221,14,2
28,2020-11-19T00:00:00.000,51059,Fairfax,Fairfax,27475,2448,612
29,2020-11-19T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1309,66,27
30,2020-11-19T00:00:00.000,51063,Floyd,New River,298,14,15
31,2020-11-19T00:00:00.000,51065,Fluvanna,Thomas Jefferson,468,44,9
32,2020-11-19T00:00:00.000,51067,Franklin County,West Piedmont,1343,52,11
33,2020-11-19T00:00:00.000,51069,Frederick,Lord Fairfax,1704,111,17
34,2020-11-19T00:00:00.000,51071,Giles,New River,217,8,0
35,2020-11-19T00:00:00.000,51073,Gloucester,Three Rivers,391,19,3
36,2020-11-19T00:00:00.000,51075,Goochland,Chickahominy,382,32,7
37,2020-11-19T00:00:00.000,51077,Grayson,Mount Rogers,473,37,21
38,2020-11-19T00:00:00.000,51079,Greene,Thomas Jefferson,338,21,4
39,2020-11-19T00:00:00.000,51081,Greensville,Crater,925,40,16
40,2020-11-19T00:00:00.000,51083,Halifax,Southside,752,20,12
41,2020-11-19T00:00:00.000,51085,Hanover,Chickahominy,2090,148,48
42,2020-11-19T00:00:00.000,51087,Henrico,Henrico,7509,549,242
43,2020-11-19T00:00:00.000,51089,Henry,West Piedmont,1652,164,39
44,2020-11-19T00:00:00.000,51091,Highland,Central Shenandoah,14,0,0
45,2020-11-19T00:00:00.000,51093,Isle of Wight,Western Tidewater,950,51,27
