,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-25T00:00:00.000,Alexandria,0-9,292,3,0
1,2020-10-25T00:00:00.000,Alexandria,10-19,300,5,0
2,2020-10-25T00:00:00.000,Alexandria,20-29,815,9,1
3,2020-10-25T00:00:00.000,Alexandria,30-39,955,36,1
4,2020-10-25T00:00:00.000,Alexandria,40-49,726,53,1
5,2020-10-25T00:00:00.000,Alexandria,50-59,530,67,14
6,2020-10-25T00:00:00.000,Alexandria,60-69,313,62,5
7,2020-10-25T00:00:00.000,Alexandria,70-79,146,51,21
8,2020-10-25T00:00:00.000,Alexandria,80+,128,38,31
9,2020-10-25T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-10-25T00:00:00.000,Alleghany,0-9,69,0,0
11,2020-10-25T00:00:00.000,Alleghany,10-19,282,2,0
12,2020-10-25T00:00:00.000,Alleghany,20-29,488,2,0
13,2020-10-25T00:00:00.000,Alleghany,30-39,339,8,0
14,2020-10-25T00:00:00.000,Alleghany,40-49,366,9,0
15,2020-10-25T00:00:00.000,Alleghany,50-59,398,15,1
16,2020-10-25T00:00:00.000,Alleghany,60-69,245,26,1
17,2020-10-25T00:00:00.000,Alleghany,70-79,194,27,19
18,2020-10-25T00:00:00.000,Alleghany,80+,181,25,15
19,2020-10-25T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-10-25T00:00:00.000,Arlington,0-9,138,2,0
21,2020-10-25T00:00:00.000,Arlington,10-19,285,6,0
22,2020-10-25T00:00:00.000,Arlington,20-29,1064,25,0
23,2020-10-25T00:00:00.000,Arlington,30-39,867,51,0
24,2020-10-25T00:00:00.000,Arlington,40-49,715,71,9
25,2020-10-25T00:00:00.000,Arlington,50-59,580,87,8
26,2020-10-25T00:00:00.000,Arlington,60-69,408,108,23
27,2020-10-25T00:00:00.000,Arlington,70-79,227,86,38
28,2020-10-25T00:00:00.000,Arlington,80+,233,96,76
29,2020-10-25T00:00:00.000,Arlington,Missing,20,1,0
30,2020-10-25T00:00:00.000,Central Shenandoah,0-9,170,0,0
31,2020-10-25T00:00:00.000,Central Shenandoah,10-19,1280,1,0
32,2020-10-25T00:00:00.000,Central Shenandoah,20-29,1941,14,0
33,2020-10-25T00:00:00.000,Central Shenandoah,30-39,712,11,2
34,2020-10-25T00:00:00.000,Central Shenandoah,40-49,741,28,0
35,2020-10-25T00:00:00.000,Central Shenandoah,50-59,742,50,7
36,2020-10-25T00:00:00.000,Central Shenandoah,60-69,544,64,17
37,2020-10-25T00:00:00.000,Central Shenandoah,70-79,278,71,22
38,2020-10-25T00:00:00.000,Central Shenandoah,80+,251,55,34
39,2020-10-25T00:00:00.000,Central Shenandoah,Missing,18,0,0
40,2020-10-25T00:00:00.000,Central Virginia,0-9,131,0,0
41,2020-10-25T00:00:00.000,Central Virginia,10-19,618,3,0
42,2020-10-25T00:00:00.000,Central Virginia,20-29,1142,8,0
43,2020-10-25T00:00:00.000,Central Virginia,30-39,581,16,0
44,2020-10-25T00:00:00.000,Central Virginia,40-49,579,9,1
45,2020-10-25T00:00:00.000,Central Virginia,50-59,651,24,5
46,2020-10-25T00:00:00.000,Central Virginia,60-69,459,37,9
47,2020-10-25T00:00:00.000,Central Virginia,70-79,307,43,14
48,2020-10-25T00:00:00.000,Central Virginia,80+,193,37,31
49,2020-10-25T00:00:00.000,Central Virginia,Missing,7,0,0
50,2020-10-25T00:00:00.000,Chesapeake,0-9,176,3,0
51,2020-10-25T00:00:00.000,Chesapeake,10-19,417,4,0
52,2020-10-25T00:00:00.000,Chesapeake,20-29,888,10,0
53,2020-10-25T00:00:00.000,Chesapeake,30-39,879,28,0
54,2020-10-25T00:00:00.000,Chesapeake,40-49,743,57,1
55,2020-10-25T00:00:00.000,Chesapeake,50-59,712,88,8
56,2020-10-25T00:00:00.000,Chesapeake,60-69,540,112,18
57,2020-10-25T00:00:00.000,Chesapeake,70-79,264,93,16
58,2020-10-25T00:00:00.000,Chesapeake,80+,204,81,35
59,2020-10-25T00:00:00.000,Chesapeake,Missing,36,1,0
60,2020-10-25T00:00:00.000,Chesterfield,0-9,315,5,0
61,2020-10-25T00:00:00.000,Chesterfield,10-19,784,1,0
62,2020-10-25T00:00:00.000,Chesterfield,20-29,1385,20,0
63,2020-10-25T00:00:00.000,Chesterfield,30-39,1420,46,1
64,2020-10-25T00:00:00.000,Chesterfield,40-49,1227,60,5
65,2020-10-25T00:00:00.000,Chesterfield,50-59,1038,99,8
66,2020-10-25T00:00:00.000,Chesterfield,60-69,679,100,26
67,2020-10-25T00:00:00.000,Chesterfield,70-79,325,71,37
68,2020-10-25T00:00:00.000,Chesterfield,80+,255,51,56
69,2020-10-25T00:00:00.000,Chesterfield,Missing,161,2,0
70,2020-10-25T00:00:00.000,Chickahominy,0-9,60,1,0
