,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-08T00:00:00.000,Alexandria,0-9,268,3,0
1,2020-10-08T00:00:00.000,Alexandria,10-19,285,5,0
2,2020-10-08T00:00:00.000,Alexandria,20-29,748,14,1
3,2020-10-08T00:00:00.000,Alexandria,30-39,909,38,1
4,2020-10-08T00:00:00.000,Alexandria,40-49,684,52,1
5,2020-10-08T00:00:00.000,Alexandria,50-59,496,66,14
6,2020-10-08T00:00:00.000,Alexandria,60-69,295,60,4
7,2020-10-08T00:00:00.000,Alexandria,70-79,141,50,21
8,2020-10-08T00:00:00.000,Alexandria,80+,124,36,31
9,2020-10-08T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-10-08T00:00:00.000,Alleghany,0-9,49,0,0
11,2020-10-08T00:00:00.000,Alleghany,10-19,215,1,0
12,2020-10-08T00:00:00.000,Alleghany,20-29,371,1,0
13,2020-10-08T00:00:00.000,Alleghany,30-39,252,5,0
14,2020-10-08T00:00:00.000,Alleghany,40-49,251,8,0
15,2020-10-08T00:00:00.000,Alleghany,50-59,289,13,1
16,2020-10-08T00:00:00.000,Alleghany,60-69,167,16,1
17,2020-10-08T00:00:00.000,Alleghany,70-79,138,20,17
18,2020-10-08T00:00:00.000,Alleghany,80+,98,19,10
19,2020-10-08T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-10-08T00:00:00.000,Arlington,0-9,118,2,0
21,2020-10-08T00:00:00.000,Arlington,10-19,252,5,0
22,2020-10-08T00:00:00.000,Arlington,20-29,933,24,0
23,2020-10-08T00:00:00.000,Arlington,30-39,778,49,0
24,2020-10-08T00:00:00.000,Arlington,40-49,669,68,9
25,2020-10-08T00:00:00.000,Arlington,50-59,541,83,8
26,2020-10-08T00:00:00.000,Arlington,60-69,381,96,22
27,2020-10-08T00:00:00.000,Arlington,70-79,215,86,38
28,2020-10-08T00:00:00.000,Arlington,80+,226,94,75
29,2020-10-08T00:00:00.000,Arlington,Missing,19,1,0
30,2020-10-08T00:00:00.000,Central Shenandoah,0-9,153,0,0
31,2020-10-08T00:00:00.000,Central Shenandoah,10-19,1126,1,0
