,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-10-09T00:00:00.000,51001,Accomack,Eastern Shore,1188,92,19
1,2020-10-09T00:00:00.000,51003,Albemarle,Thomas Jefferson,1417,82,22
2,2020-10-09T00:00:00.000,51005,Alleghany,Alleghany,82,8,4
3,2020-10-09T00:00:00.000,51007,Amelia,Piedmont,128,14,5
4,2020-10-09T00:00:00.000,51009,Amherst,Central Virginia,457,17,4
5,2020-10-09T00:00:00.000,51011,Appomattox,Central Virginia,235,15,4
6,2020-10-09T00:00:00.000,51013,Arlington,Arlington,4148,509,152
7,2020-10-09T00:00:00.000,51015,Augusta,Central Shenandoah,555,25,7
8,2020-10-09T00:00:00.000,51017,Bath,Central Shenandoah,19,1,0
9,2020-10-09T00:00:00.000,51019,Bedford,Central Virginia,912,44,15
10,2020-10-09T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-10-09T00:00:00.000,51023,Botetourt,Alleghany,325,24,11
12,2020-10-09T00:00:00.000,51025,Brunswick,Southside,387,30,5
13,2020-10-09T00:00:00.000,51027,Buchanan,Cumberland Plateau,200,13,2
14,2020-10-09T00:00:00.000,51029,Buckingham,Piedmont,710,25,9
15,2020-10-09T00:00:00.000,51031,Campbell,Central Virginia,536,16,4
16,2020-10-09T00:00:00.000,51033,Caroline,Rappahannock,374,30,5
17,2020-10-09T00:00:00.000,51035,Carroll,Mount Rogers,523,48,25
18,2020-10-09T00:00:00.000,51036,Charles City,Chickahominy,87,21,5
19,2020-10-09T00:00:00.000,51037,Charlotte,Piedmont,167,8,0
20,2020-10-09T00:00:00.000,51041,Chesterfield,Chesterfield,6303,376,98
21,2020-10-09T00:00:00.000,51043,Clarke,Lord Fairfax,100,12,1
22,2020-10-09T00:00:00.000,51045,Craig,Alleghany,33,2,0
23,2020-10-09T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1238,94,18
24,2020-10-09T00:00:00.000,51049,Cumberland,Piedmont,110,8,2
25,2020-10-09T00:00:00.000,51051,Dickenson,Cumberland Plateau,108,8,1
26,2020-10-09T00:00:00.000,51053,Dinwiddie,Crater,433,39,11
27,2020-10-09T00:00:00.000,51057,Essex,Three Rivers,183,12,2
28,2020-10-09T00:00:00.000,51059,Fairfax,Fairfax,21736,2186,598
29,2020-10-09T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,993,50,25
30,2020-10-09T00:00:00.000,51063,Floyd,New River,221,12,16
31,2020-10-09T00:00:00.000,51065,Fluvanna,Thomas Jefferson,392,36,9
32,2020-10-09T00:00:00.000,51067,Franklin County,West Piedmont,471,21,4
33,2020-10-09T00:00:00.000,51069,Frederick,Lord Fairfax,979,68,13
34,2020-10-09T00:00:00.000,51071,Giles,New River,96,3,0
35,2020-10-09T00:00:00.000,51073,Gloucester,Three Rivers,281,15,2
36,2020-10-09T00:00:00.000,51075,Goochland,Chickahominy,294,28,7
37,2020-10-09T00:00:00.000,51077,Grayson,Mount Rogers,329,27,17
38,2020-10-09T00:00:00.000,51079,Greene,Thomas Jefferson,248,11,3
39,2020-10-09T00:00:00.000,51081,Greensville,Crater,813,37,11
40,2020-10-09T00:00:00.000,51083,Halifax,Southside,401,14,7
41,2020-10-09T00:00:00.000,51085,Hanover,Chickahominy,1421,107,40
42,2020-10-09T00:00:00.000,51087,Henrico,Henrico,5700,456,220
43,2020-10-09T00:00:00.000,51089,Henry,West Piedmont,1158,129,27
44,2020-10-09T00:00:00.000,51091,Highland,Central Shenandoah,8,0,0
45,2020-10-09T00:00:00.000,51093,Isle of Wight,Western Tidewater,794,35,20
46,2020-10-09T00:00:00.000,51095,James City,Peninsula,887,67,21
47,2020-10-09T00:00:00.000,51097,King and Queen,Three Rivers,79,12,1
48,2020-10-09T00:00:00.000,51099,King George,Rappahannock,250,23,4
49,2020-10-09T00:00:00.000,51101,King William,Three Rivers,172,14,2
50,2020-10-09T00:00:00.000,51103,Lancaster,Three Rivers,166,8,0
51,2020-10-09T00:00:00.000,51105,Lee,Lenowisco,315,28,7
52,2020-10-09T00:00:00.000,51107,Loudoun,Loudoun,7137,444,128
53,2020-10-09T00:00:00.000,51109,Louisa,Thomas Jefferson,322,31,7
54,2020-10-09T00:00:00.000,51111,Lunenburg,Piedmont,126,7,3
55,2020-10-09T00:00:00.000,51113,Madison,Rappahannock Rapidan,116,7,3
56,2020-10-09T00:00:00.000,51115,Mathews,Three Rivers,104,7,0
57,2020-10-09T00:00:00.000,51117,Mecklenburg,Southside,819,45,34
58,2020-10-09T00:00:00.000,51119,Middlesex,Three Rivers,133,8,11
59,2020-10-09T00:00:00.000,51121,Montgomery,New River,2274,25,5
60,2020-10-09T00:00:00.000,51125,Nelson,Thomas Jefferson,113,5,2
61,2020-10-09T00:00:00.000,51127,New Kent,Chickahominy,242,14,3
62,2020-10-09T00:00:00.000,51131,Northampton,Eastern Shore,311,49,31
63,2020-10-09T00:00:00.000,51133,Northumberland,Three Rivers,190,12,6
64,2020-10-09T00:00:00.000,51135,Nottoway,Piedmont,295,44,20
65,2020-10-09T00:00:00.000,51137,Orange,Rappahannock Rapidan,348,22,5
66,2020-10-09T00:00:00.000,51139,Page,Lord Fairfax,424,45,29
67,2020-10-09T00:00:00.000,51141,Patrick,West Piedmont,291,52,26
68,2020-10-09T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,1128,67,11
69,2020-10-09T00:00:00.000,51145,Powhatan,Chesterfield,247,14,5
70,2020-10-09T00:00:00.000,51147,Prince Edward,Piedmont,652,34,12
71,2020-10-09T00:00:00.000,51149,Prince George,Crater,889,24,5
72,2020-10-09T00:00:00.000,51153,Prince William,Prince William,13024,941,213
73,2020-10-09T00:00:00.000,51155,Pulaski,New River,249,15,5
74,2020-10-09T00:00:00.000,51157,Rappahannock,Rappahannock Rapidan,66,5,2
75,2020-10-09T00:00:00.000,51159,Richmond County,Three Rivers,358,14,4
76,2020-10-09T00:00:00.000,51161,Roanoke County,Alleghany,1058,34,8
77,2020-10-09T00:00:00.000,51163,Rockbridge,Central Shenandoah,134,7,2
78,2020-10-09T00:00:00.000,51165,Rockingham,Central Shenandoah,1601,120,22
79,2020-10-09T00:00:00.000,51167,Russell,Cumberland Plateau,331,30,7
80,2020-10-09T00:00:00.000,51169,Scott,Lenowisco,214,20,4
81,2020-10-09T00:00:00.000,51171,Shenandoah,Lord Fairfax,855,93,59
82,2020-10-09T00:00:00.000,51173,Smyth,Mount Rogers,562,50,20
83,2020-10-09T00:00:00.000,51175,Southampton,Western Tidewater,806,23,30
84,2020-10-09T00:00:00.000,51177,Spotsylvania,Rappahannock,2231,137,46
