,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-28T00:00:00.000,Alexandria,0-9,377,3,0
1,2020-11-28T00:00:00.000,Alexandria,10-19,368,6,0
2,2020-11-28T00:00:00.000,Alexandria,20-29,1071,9,1
3,2020-11-28T00:00:00.000,Alexandria,30-39,1209,38,2
4,2020-11-28T00:00:00.000,Alexandria,40-49,912,58,1
5,2020-11-28T00:00:00.000,Alexandria,50-59,637,76,14
6,2020-11-28T00:00:00.000,Alexandria,60-69,384,67,5
7,2020-11-28T00:00:00.000,Alexandria,70-79,175,58,21
8,2020-11-28T00:00:00.000,Alexandria,80+,149,41,33
9,2020-11-28T00:00:00.000,Alexandria,Missing,21,0,0
10,2020-11-28T00:00:00.000,Alleghany,0-9,116,0,0
11,2020-11-28T00:00:00.000,Alleghany,10-19,466,2,0
12,2020-11-28T00:00:00.000,Alleghany,20-29,846,3,0
13,2020-11-28T00:00:00.000,Alleghany,30-39,820,9,0
14,2020-11-28T00:00:00.000,Alleghany,40-49,758,12,0
15,2020-11-28T00:00:00.000,Alleghany,50-59,766,18,2
16,2020-11-28T00:00:00.000,Alleghany,60-69,535,36,6
17,2020-11-28T00:00:00.000,Alleghany,70-79,409,47,31
18,2020-11-28T00:00:00.000,Alleghany,80+,367,36,38
19,2020-11-28T00:00:00.000,Alleghany,Missing,18,0,0
20,2020-11-28T00:00:00.000,Arlington,0-9,192,2,0
21,2020-11-28T00:00:00.000,Arlington,10-19,421,6,0
22,2020-11-28T00:00:00.000,Arlington,20-29,1579,27,0
23,2020-11-28T00:00:00.000,Arlington,30-39,1233,57,0
24,2020-11-28T00:00:00.000,Arlington,40-49,945,77,9
25,2020-11-28T00:00:00.000,Arlington,50-59,762,98,9
26,2020-11-28T00:00:00.000,Arlington,60-69,498,112,23
27,2020-11-28T00:00:00.000,Arlington,70-79,269,94,39
28,2020-11-28T00:00:00.000,Arlington,80+,264,103,77
29,2020-11-28T00:00:00.000,Arlington,Missing,40,1,0
30,2020-11-28T00:00:00.000,Central Shenandoah,0-9,231,0,0
31,2020-11-28T00:00:00.000,Central Shenandoah,10-19,1607,2,0
32,2020-11-28T00:00:00.000,Central Shenandoah,20-29,2433,15,0
33,2020-11-28T00:00:00.000,Central Shenandoah,30-39,1018,14,1
34,2020-11-28T00:00:00.000,Central Shenandoah,40-49,1046,33,0
35,2020-11-28T00:00:00.000,Central Shenandoah,50-59,1071,60,7
36,2020-11-28T00:00:00.000,Central Shenandoah,60-69,847,83,21
37,2020-11-28T00:00:00.000,Central Shenandoah,70-79,479,94,30
38,2020-11-28T00:00:00.000,Central Shenandoah,80+,381,74,48
39,2020-11-28T00:00:00.000,Central Shenandoah,Missing,24,0,0
40,2020-11-28T00:00:00.000,Central Virginia,0-9,197,0,0
41,2020-11-28T00:00:00.000,Central Virginia,10-19,843,3,0
42,2020-11-28T00:00:00.000,Central Virginia,20-29,1589,10,0
43,2020-11-28T00:00:00.000,Central Virginia,30-39,905,20,0
44,2020-11-28T00:00:00.000,Central Virginia,40-49,878,15,1
45,2020-11-28T00:00:00.000,Central Virginia,50-59,976,27,5
46,2020-11-28T00:00:00.000,Central Virginia,60-69,690,53,10
