,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
77,2020-09-26T00:00:00.000,Chickahominy,70-79,118,30,8
78,2020-09-26T00:00:00.000,Chickahominy,80+,109,44,32
79,2020-09-26T00:00:00.000,Chickahominy,Missing,21,0,0
80,2020-09-26T00:00:00.000,Crater,0-9,89,2,0
81,2020-09-26T00:00:00.000,Crater,10-19,183,2,0
82,2020-09-26T00:00:00.000,Crater,20-29,637,9,0
83,2020-09-26T00:00:00.000,Crater,30-39,742,13,0
84,2020-09-26T00:00:00.000,Crater,40-49,625,27,1
85,2020-09-26T00:00:00.000,Crater,50-59,667,56,8
86,2020-09-26T00:00:00.000,Crater,60-69,478,69,24
87,2020-09-26T00:00:00.000,Crater,70-79,259,54,31
88,2020-09-26T00:00:00.000,Crater,80+,199,42,39
89,2020-09-26T00:00:00.000,Crater,Missing,36,0,0
90,2020-09-26T00:00:00.000,Cumberland Plateau,0-9,30,0,0
91,2020-09-26T00:00:00.000,Cumberland Plateau,10-19,113,1,0
92,2020-09-26T00:00:00.000,Cumberland Plateau,20-29,126,0,0
93,2020-09-26T00:00:00.000,Cumberland Plateau,30-39,102,2,0
94,2020-09-26T00:00:00.000,Cumberland Plateau,40-49,116,5,1
95,2020-09-26T00:00:00.000,Cumberland Plateau,50-59,123,14,1
96,2020-09-26T00:00:00.000,Cumberland Plateau,60-69,92,16,2
97,2020-09-26T00:00:00.000,Cumberland Plateau,70-79,54,5,0
98,2020-09-26T00:00:00.000,Cumberland Plateau,80+,39,12,6
99,2020-09-26T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-26T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-26T00:00:00.000,Eastern Shore,10-19,77,1,0
102,2020-09-26T00:00:00.000,Eastern Shore,20-29,218,6,0
103,2020-09-26T00:00:00.000,Eastern Shore,30-39,256,11,0
104,2020-09-26T00:00:00.000,Eastern Shore,40-49,267,13,2
105,2020-09-26T00:00:00.000,Eastern Shore,50-59,294,24,6
106,2020-09-26T00:00:00.000,Eastern Shore,60-69,206,32,8
107,2020-09-26T00:00:00.000,Eastern Shore,70-79,72,25,14
108,2020-09-26T00:00:00.000,Eastern Shore,80+,56,25,20
109,2020-09-26T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-09-26T00:00:00.000,Fairfax,0-9,876,28,0
111,2020-09-26T00:00:00.000,Fairfax,10-19,1669,33,0
112,2020-09-26T00:00:00.000,Fairfax,20-29,3742,104,3
113,2020-09-26T00:00:00.000,Fairfax,30-39,3976,234,9
114,2020-09-26T00:00:00.000,Fairfax,40-49,3605,339,15
115,2020-09-26T00:00:00.000,Fairfax,50-59,3139,396,42
116,2020-09-26T00:00:00.000,Fairfax,60-69,1923,401,83
117,2020-09-26T00:00:00.000,Fairfax,70-79,855,294,126
118,2020-09-26T00:00:00.000,Fairfax,80+,929,345,323
119,2020-09-26T00:00:00.000,Fairfax,Missing,179,6,0
120,2020-09-26T00:00:00.000,Hampton,0-9,49,0,0
121,2020-09-26T00:00:00.000,Hampton,10-19,117,0,0
122,2020-09-26T00:00:00.000,Hampton,20-29,455,3,0
123,2020-09-26T00:00:00.000,Hampton,30-39,336,3,0
124,2020-09-26T00:00:00.000,Hampton,40-49,254,10,1
125,2020-09-26T00:00:00.000,Hampton,50-59,252,14,4
126,2020-09-26T00:00:00.000,Hampton,60-69,169,14,11
127,2020-09-26T00:00:00.000,Hampton,70-79,93,15,5
128,2020-09-26T00:00:00.000,Hampton,80+,52,6,3
129,2020-09-26T00:00:00.000,Hampton,Missing,32,0,0
130,2020-09-26T00:00:00.000,Henrico,0-9,200,6,0
131,2020-09-26T00:00:00.000,Henrico,10-19,487,6,0
132,2020-09-26T00:00:00.000,Henrico,20-29,988,22,1
133,2020-09-26T00:00:00.000,Henrico,30-39,947,23,0
134,2020-09-26T00:00:00.000,Henrico,40-49,782,46,3
135,2020-09-26T00:00:00.000,Henrico,50-59,698,72,13
136,2020-09-26T00:00:00.000,Henrico,60-69,471,72,39
137,2020-09-26T00:00:00.000,Henrico,70-79,336,76,51
138,2020-09-26T00:00:00.000,Henrico,80+,472,107,103
139,2020-09-26T00:00:00.000,Henrico,Missing,53,1,1
140,2020-09-26T00:00:00.000,Lenowisco,0-9,42,0,0
141,2020-09-26T00:00:00.000,Lenowisco,10-19,80,0,0
142,2020-09-26T00:00:00.000,Lenowisco,20-29,128,0,0
143,2020-09-26T00:00:00.000,Lenowisco,30-39,143,4,1
144,2020-09-26T00:00:00.000,Lenowisco,40-49,128,6,0
145,2020-09-26T00:00:00.000,Lenowisco,50-59,132,14,1
146,2020-09-26T00:00:00.000,Lenowisco,60-69,124,15,3
147,2020-09-26T00:00:00.000,Lenowisco,70-79,83,25,10
148,2020-09-26T00:00:00.000,Lenowisco,80+,32,11,5
149,2020-09-26T00:00:00.000,Lenowisco,Missing,1,0,0
150,2020-09-26T00:00:00.000,Lord Fairfax,0-9,106,2,0
151,2020-09-26T00:00:00.000,Lord Fairfax,10-19,264,4,0
152,2020-09-26T00:00:00.000,Lord Fairfax,20-29,530,7,0
153,2020-09-26T00:00:00.000,Lord Fairfax,30-39,512,16,1
154,2020-09-26T00:00:00.000,Lord Fairfax,40-49,458,24,1
155,2020-09-26T00:00:00.000,Lord Fairfax,50-59,496,41,6
156,2020-09-26T00:00:00.000,Lord Fairfax,60-69,303,59,17
157,2020-09-26T00:00:00.000,Lord Fairfax,70-79,195,60,22
158,2020-09-26T00:00:00.000,Lord Fairfax,80+,221,54,64
159,2020-09-26T00:00:00.000,Lord Fairfax,Missing,4,0,0
160,2020-09-26T00:00:00.000,Loudoun,0-9,279,4,0
161,2020-09-26T00:00:00.000,Loudoun,10-19,955,3,0
162,2020-09-26T00:00:00.000,Loudoun,20-29,1206,15,0
163,2020-09-26T00:00:00.000,Loudoun,30-39,1156,42,0
164,2020-09-26T00:00:00.000,Loudoun,40-49,1272,78,1
165,2020-09-26T00:00:00.000,Loudoun,50-59,999,82,4
166,2020-09-26T00:00:00.000,Loudoun,60-69,405,77,9
167,2020-09-26T00:00:00.000,Loudoun,70-79,208,63,20
168,2020-09-26T00:00:00.000,Loudoun,80+,241,65,89
169,2020-09-26T00:00:00.000,Loudoun,Missing,71,0,1
170,2020-09-26T00:00:00.000,Mount Rogers,0-9,93,2,0
171,2020-09-26T00:00:00.000,Mount Rogers,10-19,206,0,0
172,2020-09-26T00:00:00.000,Mount Rogers,20-29,409,0,0
173,2020-09-26T00:00:00.000,Mount Rogers,30-39,328,14,0
174,2020-09-26T00:00:00.000,Mount Rogers,40-49,351,8,2
175,2020-09-26T00:00:00.000,Mount Rogers,50-59,393,33,4
176,2020-09-26T00:00:00.000,Mount Rogers,60-69,326,38,7
177,2020-09-26T00:00:00.000,Mount Rogers,70-79,312,79,35
178,2020-09-26T00:00:00.000,Mount Rogers,80+,319,67,62
179,2020-09-26T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-09-26T00:00:00.000,New River,0-9,32,0,0
181,2020-09-26T00:00:00.000,New River,10-19,952,0,0
182,2020-09-26T00:00:00.000,New River,20-29,1440,2,0
183,2020-09-26T00:00:00.000,New River,30-39,185,5,0
184,2020-09-26T00:00:00.000,New River,40-49,165,6,0
185,2020-09-26T00:00:00.000,New River,50-59,144,7,0
186,2020-09-26T00:00:00.000,New River,60-69,104,13,3
187,2020-09-26T00:00:00.000,New River,70-79,85,16,7
188,2020-09-26T00:00:00.000,New River,80+,51,9,9
189,2020-09-26T00:00:00.000,New River,Missing,12,0,0
190,2020-09-26T00:00:00.000,Norfolk,0-9,170,4,0
191,2020-09-26T00:00:00.000,Norfolk,10-19,329,4,0
192,2020-09-26T00:00:00.000,Norfolk,20-29,1565,18,1
193,2020-09-26T00:00:00.000,Norfolk,30-39,851,38,2
194,2020-09-26T00:00:00.000,Norfolk,40-49,554,35,2
195,2020-09-26T00:00:00.000,Norfolk,50-59,552,67,7
196,2020-09-26T00:00:00.000,Norfolk,60-69,447,90,19
197,2020-09-26T00:00:00.000,Norfolk,70-79,200,68,20
198,2020-09-26T00:00:00.000,Norfolk,80+,114,38,27
199,2020-09-26T00:00:00.000,Norfolk,Missing,40,1,0
200,2020-09-26T00:00:00.000,Peninsula,0-9,153,1,0
201,2020-09-26T00:00:00.000,Peninsula,10-19,292,1,0
202,2020-09-26T00:00:00.000,Peninsula,20-29,1104,1,0
203,2020-09-26T00:00:00.000,Peninsula,30-39,799,18,3
204,2020-09-26T00:00:00.000,Peninsula,40-49,630,18,2
205,2020-09-26T00:00:00.000,Peninsula,50-59,578,27,4
206,2020-09-26T00:00:00.000,Peninsula,60-69,379,36,8
207,2020-09-26T00:00:00.000,Peninsula,70-79,238,53,23
208,2020-09-26T00:00:00.000,Peninsula,80+,137,37,35
209,2020-09-26T00:00:00.000,Peninsula,Missing,55,0,0
210,2020-09-26T00:00:00.000,Piedmont,0-9,50,0,0
211,2020-09-26T00:00:00.000,Piedmont,10-19,107,1,0
212,2020-09-26T00:00:00.000,Piedmont,20-29,370,3,0
213,2020-09-26T00:00:00.000,Piedmont,30-39,359,6,0
214,2020-09-26T00:00:00.000,Piedmont,40-49,343,14,0
215,2020-09-26T00:00:00.000,Piedmont,50-59,308,28,4
216,2020-09-26T00:00:00.000,Piedmont,60-69,238,26,8
217,2020-09-26T00:00:00.000,Piedmont,70-79,117,30,14
218,2020-09-26T00:00:00.000,Piedmont,80+,84,27,23
219,2020-09-26T00:00:00.000,Piedmont,Missing,2,0,0
220,2020-09-26T00:00:00.000,Pittsylvania-Danville,0-9,66,0,0
221,2020-09-26T00:00:00.000,Pittsylvania-Danville,10-19,142,0,0
222,2020-09-26T00:00:00.000,Pittsylvania-Danville,20-29,267,1,0
223,2020-09-26T00:00:00.000,Pittsylvania-Danville,30-39,262,4,0
224,2020-09-26T00:00:00.000,Pittsylvania-Danville,40-49,289,15,3
225,2020-09-26T00:00:00.000,Pittsylvania-Danville,50-59,334,30,3
226,2020-09-26T00:00:00.000,Pittsylvania-Danville,60-69,247,31,7
227,2020-09-26T00:00:00.000,Pittsylvania-Danville,70-79,114,27,4
228,2020-09-26T00:00:00.000,Pittsylvania-Danville,80+,139,30,19
229,2020-09-26T00:00:00.000,Pittsylvania-Danville,Missing,2,0,0
230,2020-09-26T00:00:00.000,Portsmouth,0-9,79,4,0
231,2020-09-26T00:00:00.000,Portsmouth,10-19,200,6,0
232,2020-09-26T00:00:00.000,Portsmouth,20-29,541,21,0
233,2020-09-26T00:00:00.000,Portsmouth,30-39,455,27,1
234,2020-09-26T00:00:00.000,Portsmouth,40-49,391,31,2
235,2020-09-26T00:00:00.000,Portsmouth,50-59,363,51,7
236,2020-09-26T00:00:00.000,Portsmouth,60-69,298,54,16
237,2020-09-26T00:00:00.000,Portsmouth,70-79,133,52,19
238,2020-09-26T00:00:00.000,Portsmouth,80+,72,28,14
239,2020-09-26T00:00:00.000,Portsmouth,Missing,23,1,0
240,2020-09-26T00:00:00.000,Prince William,0-9,693,12,0
241,2020-09-26T00:00:00.000,Prince William,10-19,1419,10,0
242,2020-09-26T00:00:00.000,Prince William,20-29,2871,68,1
243,2020-09-26T00:00:00.000,Prince William,30-39,2745,119,2
244,2020-09-26T00:00:00.000,Prince William,40-49,2905,198,8
245,2020-09-26T00:00:00.000,Prince William,50-59,2161,244,22
246,2020-09-26T00:00:00.000,Prince William,60-69,1158,205,55
247,2020-09-26T00:00:00.000,Prince William,70-79,463,133,61
248,2020-09-26T00:00:00.000,Prince William,80+,303,98,87
249,2020-09-26T00:00:00.000,Prince William,Missing,204,3,0
250,2020-09-26T00:00:00.000,Rappahannock,0-9,212,2,0
251,2020-09-26T00:00:00.000,Rappahannock,10-19,562,6,0
252,2020-09-26T00:00:00.000,Rappahannock,20-29,1062,20,0
253,2020-09-26T00:00:00.000,Rappahannock,30-39,902,30,0
254,2020-09-26T00:00:00.000,Rappahannock,40-49,850,54,3
255,2020-09-26T00:00:00.000,Rappahannock,50-59,767,69,5
256,2020-09-26T00:00:00.000,Rappahannock,60-69,412,69,12
257,2020-09-26T00:00:00.000,Rappahannock,70-79,223,56,20
258,2020-09-26T00:00:00.000,Rappahannock,80+,222,80,35
259,2020-09-26T00:00:00.000,Rappahannock,Missing,41,2,0
260,2020-09-26T00:00:00.000,Rappahannock Rapidan,0-9,131,1,0
261,2020-09-26T00:00:00.000,Rappahannock Rapidan,10-19,248,4,0
262,2020-09-26T00:00:00.000,Rappahannock Rapidan,20-29,475,6,0
263,2020-09-26T00:00:00.000,Rappahannock Rapidan,30-39,480,21,1
264,2020-09-26T00:00:00.000,Rappahannock Rapidan,40-49,449,27,3
265,2020-09-26T00:00:00.000,Rappahannock Rapidan,50-59,402,39,2
266,2020-09-26T00:00:00.000,Rappahannock Rapidan,60-69,222,30,6
267,2020-09-26T00:00:00.000,Rappahannock Rapidan,70-79,99,20,11
268,2020-09-26T00:00:00.000,Rappahannock Rapidan,80+,95,24,26
269,2020-09-26T00:00:00.000,Rappahannock Rapidan,Missing,16,0,2
270,2020-09-26T00:00:00.000,Richmond,0-9,164,6,0
271,2020-09-26T00:00:00.000,Richmond,10-19,445,5,0
272,2020-09-26T00:00:00.000,Richmond,20-29,1258,23,0
273,2020-09-26T00:00:00.000,Richmond,30-39,918,50,1
274,2020-09-26T00:00:00.000,Richmond,40-49,627,46,5
275,2020-09-26T00:00:00.000,Richmond,50-59,510,82,4
276,2020-09-26T00:00:00.000,Richmond,60-69,372,88,9
277,2020-09-26T00:00:00.000,Richmond,70-79,189,76,25
278,2020-09-26T00:00:00.000,Richmond,80+,110,39,17
279,2020-09-26T00:00:00.000,Richmond,Missing,32,1,0
280,2020-09-26T00:00:00.000,Roanoke,0-9,66,0,0
281,2020-09-26T00:00:00.000,Roanoke,10-19,179,1,0
282,2020-09-26T00:00:00.000,Roanoke,20-29,386,6,0
283,2020-09-26T00:00:00.000,Roanoke,30-39,327,6,0
284,2020-09-26T00:00:00.000,Roanoke,40-49,239,9,1
285,2020-09-26T00:00:00.000,Roanoke,50-59,189,10,0
286,2020-09-26T00:00:00.000,Roanoke,60-69,128,11,1
287,2020-09-26T00:00:00.000,Roanoke,70-79,75,12,5
288,2020-09-26T00:00:00.000,Roanoke,80+,102,10,16
289,2020-09-26T00:00:00.000,Roanoke,Missing,3,0,0
290,2020-09-26T00:00:00.000,Southside,0-9,34,0,0
291,2020-09-26T00:00:00.000,Southside,10-19,64,2,1
292,2020-09-26T00:00:00.000,Southside,20-29,200,2,0
293,2020-09-26T00:00:00.000,Southside,30-39,248,6,2
294,2020-09-26T00:00:00.000,Southside,40-49,229,6,0
295,2020-09-26T00:00:00.000,Southside,50-59,220,17,2
296,2020-09-26T00:00:00.000,Southside,60-69,196,20,9
297,2020-09-26T00:00:00.000,Southside,70-79,118,18,17
298,2020-09-26T00:00:00.000,Southside,80+,109,13,13
299,2020-09-26T00:00:00.000,Southside,Missing,2,0,0
300,2020-09-26T00:00:00.000,Thomas Jefferson,0-9,129,1,0
301,2020-09-26T00:00:00.000,Thomas Jefferson,10-19,609,4,0
302,2020-09-26T00:00:00.000,Thomas Jefferson,20-29,776,5,0
303,2020-09-26T00:00:00.000,Thomas Jefferson,30-39,513,14,0
304,2020-09-26T00:00:00.000,Thomas Jefferson,40-49,442,24,0
305,2020-09-26T00:00:00.000,Thomas Jefferson,50-59,332,25,5
306,2020-09-26T00:00:00.000,Thomas Jefferson,60-69,247,41,7
307,2020-09-26T00:00:00.000,Thomas Jefferson,70-79,174,30,15
308,2020-09-26T00:00:00.000,Thomas Jefferson,80+,192,41,42
309,2020-09-26T00:00:00.000,Thomas Jefferson,Missing,5,0,0
310,2020-09-26T00:00:00.000,Three Rivers,0-9,51,1,0
311,2020-09-26T00:00:00.000,Three Rivers,10-19,125,1,0
312,2020-09-26T00:00:00.000,Three Rivers,20-29,305,6,0
313,2020-09-26T00:00:00.000,Three Rivers,30-39,313,10,0
314,2020-09-26T00:00:00.000,Three Rivers,40-49,287,18,2
315,2020-09-26T00:00:00.000,Three Rivers,50-59,267,16,0
316,2020-09-26T00:00:00.000,Three Rivers,60-69,202,25,2
317,2020-09-26T00:00:00.000,Three Rivers,70-79,101,18,12
318,2020-09-26T00:00:00.000,Three Rivers,80+,94,16,14
319,2020-09-26T00:00:00.000,Three Rivers,Missing,17,1,0
320,2020-09-26T00:00:00.000,Virginia Beach,0-9,232,1,0
321,2020-09-26T00:00:00.000,Virginia Beach,10-19,562,1,0
322,2020-09-26T00:00:00.000,Virginia Beach,20-29,1737,15,0
323,2020-09-26T00:00:00.000,Virginia Beach,30-39,1273,27,1
324,2020-09-26T00:00:00.000,Virginia Beach,40-49,906,37,2
325,2020-09-26T00:00:00.000,Virginia Beach,50-59,815,57,5
326,2020-09-26T00:00:00.000,Virginia Beach,60-69,593,74,11
327,2020-09-26T00:00:00.000,Virginia Beach,70-79,305,84,26
328,2020-09-26T00:00:00.000,Virginia Beach,80+,252,78,44
329,2020-09-26T00:00:00.000,Virginia Beach,Missing,134,0,0
330,2020-09-26T00:00:00.000,Western Tidewater,0-9,121,1,0
331,2020-09-26T00:00:00.000,Western Tidewater,10-19,255,0,0
332,2020-09-26T00:00:00.000,Western Tidewater,20-29,498,6,0
333,2020-09-26T00:00:00.000,Western Tidewater,30-39,535,18,2
334,2020-09-26T00:00:00.000,Western Tidewater,40-49,556,14,4
335,2020-09-26T00:00:00.000,Western Tidewater,50-59,785,33,7
336,2020-09-26T00:00:00.000,Western Tidewater,60-69,553,44,15
337,2020-09-26T00:00:00.000,Western Tidewater,70-79,301,41,30
338,2020-09-26T00:00:00.000,Western Tidewater,80+,243,42,65
339,2020-09-26T00:00:00.000,Western Tidewater,Missing,26,0,0
340,2020-09-26T00:00:00.000,West Piedmont,0-9,51,2,0
341,2020-09-26T00:00:00.000,West Piedmont,10-19,192,1,0
342,2020-09-26T00:00:00.000,West Piedmont,20-29,299,4,0
343,2020-09-26T00:00:00.000,West Piedmont,30-39,261,7,0
344,2020-09-26T00:00:00.000,West Piedmont,40-49,312,22,4
345,2020-09-26T00:00:00.000,West Piedmont,50-59,336,48,4
346,2020-09-26T00:00:00.000,West Piedmont,60-69,261,46,5
347,2020-09-26T00:00:00.000,West Piedmont,70-79,172,60,21
348,2020-09-26T00:00:00.000,West Piedmont,80+,156,53,31
349,2020-09-26T00:00:00.000,West Piedmont,Missing,0,0,0
350,2020-09-25T00:00:00.000,Alexandria,0-9,241,3,0
351,2020-09-25T00:00:00.000,Alexandria,10-19,269,5,0
352,2020-09-25T00:00:00.000,Alexandria,20-29,705,14,1
353,2020-09-25T00:00:00.000,Alexandria,30-39,879,38,1
354,2020-09-25T00:00:00.000,Alexandria,40-49,656,49,1
355,2020-09-25T00:00:00.000,Alexandria,50-59,479,66,13
356,2020-09-25T00:00:00.000,Alexandria,60-69,285,60,4
357,2020-09-25T00:00:00.000,Alexandria,70-79,135,48,19
358,2020-09-25T00:00:00.000,Alexandria,80+,120,35,30
359,2020-09-25T00:00:00.000,Alexandria,Missing,11,0,0
360,2020-09-25T00:00:00.000,Alleghany,0-9,46,0,0
361,2020-09-25T00:00:00.000,Alleghany,10-19,191,1,0
362,2020-09-25T00:00:00.000,Alleghany,20-29,327,1,0
363,2020-09-25T00:00:00.000,Alleghany,30-39,203,5,0
364,2020-09-25T00:00:00.000,Alleghany,40-49,208,6,0
365,2020-09-25T00:00:00.000,Alleghany,50-59,245,12,1
366,2020-09-25T00:00:00.000,Alleghany,60-69,135,15,1
367,2020-09-25T00:00:00.000,Alleghany,70-79,118,20,15
368,2020-09-25T00:00:00.000,Alleghany,80+,65,15,9
369,2020-09-25T00:00:00.000,Alleghany,Missing,4,0,0
370,2020-09-25T00:00:00.000,Arlington,0-9,108,2,0
371,2020-09-25T00:00:00.000,Arlington,10-19,222,5,0
372,2020-09-25T00:00:00.000,Arlington,20-29,871,24,0
373,2020-09-25T00:00:00.000,Arlington,30-39,734,47,0
374,2020-09-25T00:00:00.000,Arlington,40-49,638,67,9
375,2020-09-25T00:00:00.000,Arlington,50-59,514,81,8
376,2020-09-25T00:00:00.000,Arlington,60-69,368,95,20
377,2020-09-25T00:00:00.000,Arlington,70-79,211,83,36
378,2020-09-25T00:00:00.000,Arlington,80+,225,93,75
379,2020-09-25T00:00:00.000,Arlington,Missing,18,1,0
380,2020-09-25T00:00:00.000,Central Shenandoah,0-9,130,0,0
381,2020-09-25T00:00:00.000,Central Shenandoah,10-19,952,1,0
382,2020-09-25T00:00:00.000,Central Shenandoah,20-29,1591,14,0
383,2020-09-25T00:00:00.000,Central Shenandoah,30-39,551,11,1
384,2020-09-25T00:00:00.000,Central Shenandoah,40-49,582,21,0
385,2020-09-25T00:00:00.000,Central Shenandoah,50-59,603,45,6
386,2020-09-25T00:00:00.000,Central Shenandoah,60-69,429,60,15
387,2020-09-25T00:00:00.000,Central Shenandoah,70-79,220,64,19
388,2020-09-25T00:00:00.000,Central Shenandoah,80+,189,49,28
389,2020-09-25T00:00:00.000,Central Shenandoah,Missing,8,0,0
390,2020-09-25T00:00:00.000,Central Virginia,0-9,90,0,0
391,2020-09-25T00:00:00.000,Central Virginia,10-19,416,3,0
392,2020-09-25T00:00:00.000,Central Virginia,20-29,794,5,0
393,2020-09-25T00:00:00.000,Central Virginia,30-39,389,15,0
394,2020-09-25T00:00:00.000,Central Virginia,40-49,387,7,1
395,2020-09-25T00:00:00.000,Central Virginia,50-59,450,19,4
396,2020-09-25T00:00:00.000,Central Virginia,60-69,299,26,7
397,2020-09-25T00:00:00.000,Central Virginia,70-79,190,22,10
398,2020-09-25T00:00:00.000,Central Virginia,80+,134,21,15
399,2020-09-25T00:00:00.000,Central Virginia,Missing,3,0,0
400,2020-09-25T00:00:00.000,Chesapeake,0-9,142,2,0
401,2020-09-25T00:00:00.000,Chesapeake,10-19,352,4,0
402,2020-09-25T00:00:00.000,Chesapeake,20-29,786,8,0
403,2020-09-25T00:00:00.000,Chesapeake,30-39,772,24,0
404,2020-09-25T00:00:00.000,Chesapeake,40-49,653,47,1
405,2020-09-25T00:00:00.000,Chesapeake,50-59,627,72,7
406,2020-09-25T00:00:00.000,Chesapeake,60-69,480,97,15
407,2020-09-25T00:00:00.000,Chesapeake,70-79,234,84,16
408,2020-09-25T00:00:00.000,Chesapeake,80+,182,63,32
409,2020-09-25T00:00:00.000,Chesapeake,Missing,43,1,0
410,2020-09-25T00:00:00.000,Chesterfield,0-9,266,3,0
