,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-11-22T00:00:00.000,51001,Accomack,Eastern Shore,1300,104,21
1,2020-11-22T00:00:00.000,51003,Albemarle,Thomas Jefferson,1803,99,26
2,2020-11-22T00:00:00.000,51005,Alleghany,Alleghany,276,16,7
3,2020-11-22T00:00:00.000,51007,Amelia,Piedmont,178,18,6
4,2020-11-22T00:00:00.000,51009,Amherst,Central Virginia,726,29,6
5,2020-11-22T00:00:00.000,51011,Appomattox,Central Virginia,378,23,6
6,2020-11-22T00:00:00.000,51013,Arlington,Arlington,5758,568,156
7,2020-11-22T00:00:00.000,51015,Augusta,Central Shenandoah,1036,39,11
8,2020-11-22T00:00:00.000,51017,Bath,Central Shenandoah,56,1,0
9,2020-11-22T00:00:00.000,51019,Bedford,Central Virginia,1706,68,19
10,2020-11-22T00:00:00.000,51021,Bland,Mount Rogers,116,4,5
11,2020-11-22T00:00:00.000,51023,Botetourt,Alleghany,695,32,13
12,2020-11-22T00:00:00.000,51025,Brunswick,Southside,454,32,6
13,2020-11-22T00:00:00.000,51027,Buchanan,Cumberland Plateau,375,19,5
14,2020-11-22T00:00:00.000,51029,Buckingham,Piedmont,843,32,9
15,2020-11-22T00:00:00.000,51031,Campbell,Central Virginia,1044,33,12
16,2020-11-22T00:00:00.000,51033,Caroline,Rappahannock,541,32,6
17,2020-11-22T00:00:00.000,51035,Carroll,Mount Rogers,847,60,29
18,2020-11-22T00:00:00.000,51036,Charles City,Chickahominy,134,24,5
19,2020-11-22T00:00:00.000,51037,Charlotte,Piedmont,269,25,4
20,2020-11-22T00:00:00.000,51041,Chesterfield,Chesterfield,8617,472,127
21,2020-11-22T00:00:00.000,51043,Clarke,Lord Fairfax,182,19,3
22,2020-11-22T00:00:00.000,51045,Craig,Alleghany,83,3,0
23,2020-11-22T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1877,105,19
24,2020-11-22T00:00:00.000,51049,Cumberland,Piedmont,143,13,4
25,2020-11-22T00:00:00.000,51051,Dickenson,Cumberland Plateau,240,12,1
26,2020-11-22T00:00:00.000,51053,Dinwiddie,Crater,626,48,13
27,2020-11-22T00:00:00.000,51057,Essex,Three Rivers,229,14,2
28,2020-11-22T00:00:00.000,51059,Fairfax,Fairfax,28345,2472,614
29,2020-11-22T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1346,67,27
30,2020-11-22T00:00:00.000,51063,Floyd,New River,310,14,15
31,2020-11-22T00:00:00.000,51065,Fluvanna,Thomas Jefferson,475,44,9
32,2020-11-22T00:00:00.000,51067,Franklin County,West Piedmont,1439,52,13
33,2020-11-22T00:00:00.000,51069,Frederick,Lord Fairfax,1784,113,17
34,2020-11-22T00:00:00.000,51071,Giles,New River,235,8,0
35,2020-11-22T00:00:00.000,51073,Gloucester,Three Rivers,402,19,3
36,2020-11-22T00:00:00.000,51075,Goochland,Chickahominy,397,33,7
37,2020-11-22T00:00:00.000,51077,Grayson,Mount Rogers,483,37,21
38,2020-11-22T00:00:00.000,51079,Greene,Thomas Jefferson,348,22,4
