,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-09-27T00:00:00.000,51001,Accomack,Eastern Shore,1175,90,19
1,2020-09-27T00:00:00.000,51003,Albemarle,Thomas Jefferson,1255,76,21
2,2020-09-27T00:00:00.000,51005,Alleghany,Alleghany,79,8,4
3,2020-09-27T00:00:00.000,51007,Amelia,Piedmont,124,14,5
4,2020-09-27T00:00:00.000,51009,Amherst,Central Virginia,396,14,4
5,2020-09-27T00:00:00.000,51011,Appomattox,Central Virginia,215,13,3
6,2020-09-27T00:00:00.000,51013,Arlington,Arlington,3951,498,149
7,2020-09-27T00:00:00.000,51015,Augusta,Central Shenandoah,497,23,7
8,2020-09-27T00:00:00.000,51017,Bath,Central Shenandoah,9,0,0
9,2020-09-27T00:00:00.000,51019,Bedford,Central Virginia,760,39,13
10,2020-09-27T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-09-27T00:00:00.000,51023,Botetourt,Alleghany,302,24,10
12,2020-09-27T00:00:00.000,51025,Brunswick,Southside,358,29,5
13,2020-09-27T00:00:00.000,51027,Buchanan,Cumberland Plateau,140,9,2
14,2020-09-27T00:00:00.000,51029,Buckingham,Piedmont,679,24,9
15,2020-09-27T00:00:00.000,51031,Campbell,Central Virginia,450,14,4
16,2020-09-27T00:00:00.000,51033,Caroline,Rappahannock,354,28,5
17,2020-09-27T00:00:00.000,51035,Carroll,Mount Rogers,500,42,24
18,2020-09-27T00:00:00.000,51036,Charles City,Chickahominy,85,21,5
19,2020-09-27T00:00:00.000,51037,Charlotte,Piedmont,107,6,0
20,2020-09-27T00:00:00.000,51041,Chesterfield,Chesterfield,5985,330,94
21,2020-09-27T00:00:00.000,51043,Clarke,Lord Fairfax,94,12,0
22,2020-09-27T00:00:00.000,51045,Craig,Alleghany,31,1,0
23,2020-09-27T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1196,94,17
24,2020-09-27T00:00:00.000,51049,Cumberland,Piedmont,105,8,2
25,2020-09-27T00:00:00.000,51051,Dickenson,Cumberland Plateau,101,7,1
26,2020-09-27T00:00:00.000,51053,Dinwiddie,Crater,385,38,11
27,2020-09-27T00:00:00.000,51057,Essex,Three Rivers,180,12,2
28,2020-09-27T00:00:00.000,51059,Fairfax,Fairfax,20801,2153,586
29,2020-09-27T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,936,47,25
30,2020-09-27T00:00:00.000,51063,Floyd,New River,203,11,9
31,2020-09-27T00:00:00.000,51065,Fluvanna,Thomas Jefferson,379,35,9
32,2020-09-27T00:00:00.000,51067,Franklin County,West Piedmont,337,16,3
33,2020-09-27T00:00:00.000,51069,Frederick,Lord Fairfax,883,66,13
34,2020-09-27T00:00:00.000,51071,Giles,New River,89,3,0
35,2020-09-27T00:00:00.000,51073,Gloucester,Three Rivers,244,13,2
36,2020-09-27T00:00:00.000,51075,Goochland,Chickahominy,271,28,7
