,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
35,2020-09-11T00:00:00.000,Central Shenandoah,50-59,547,44,6
36,2020-09-11T00:00:00.000,Central Shenandoah,60-69,392,54,15
37,2020-09-11T00:00:00.000,Central Shenandoah,70-79,202,61,18
38,2020-09-11T00:00:00.000,Central Shenandoah,80+,177,45,25
39,2020-09-11T00:00:00.000,Central Shenandoah,Missing,6,0,0
40,2020-09-11T00:00:00.000,Central Virginia,0-9,80,0,0
41,2020-09-11T00:00:00.000,Central Virginia,10-19,308,2,0
42,2020-09-11T00:00:00.000,Central Virginia,20-29,676,4,0
43,2020-09-11T00:00:00.000,Central Virginia,30-39,337,13,0
44,2020-09-11T00:00:00.000,Central Virginia,40-49,341,4,0
45,2020-09-11T00:00:00.000,Central Virginia,50-59,402,11,4
46,2020-09-11T00:00:00.000,Central Virginia,60-69,265,25,3
47,2020-09-11T00:00:00.000,Central Virginia,70-79,160,19,5
48,2020-09-11T00:00:00.000,Central Virginia,80+,114,14,7
49,2020-09-11T00:00:00.000,Central Virginia,Missing,3,0,0
50,2020-09-11T00:00:00.000,Chesapeake,0-9,133,1,0
51,2020-09-11T00:00:00.000,Chesapeake,10-19,318,4,0
52,2020-09-11T00:00:00.000,Chesapeake,20-29,743,7,0
53,2020-09-11T00:00:00.000,Chesapeake,30-39,741,24,0
54,2020-09-11T00:00:00.000,Chesapeake,40-49,617,46,1
55,2020-09-11T00:00:00.000,Chesapeake,50-59,591,61,3
56,2020-09-11T00:00:00.000,Chesapeake,60-69,450,89,13
57,2020-09-11T00:00:00.000,Chesapeake,70-79,219,73,7
58,2020-09-11T00:00:00.000,Chesapeake,80+,171,51,25
59,2020-09-11T00:00:00.000,Chesapeake,Missing,43,1,0
60,2020-09-11T00:00:00.000,Chesterfield,0-9,233,3,0
61,2020-09-11T00:00:00.000,Chesterfield,10-19,601,2,0
62,2020-09-11T00:00:00.000,Chesterfield,20-29,1102,14,0
63,2020-09-11T00:00:00.000,Chesterfield,30-39,1134,30,1
64,2020-09-11T00:00:00.000,Chesterfield,40-49,962,45,3
65,2020-09-11T00:00:00.000,Chesterfield,50-59,815,66,7
66,2020-09-11T00:00:00.000,Chesterfield,60-69,506,78,20
67,2020-09-11T00:00:00.000,Chesterfield,70-79,218,42,30
68,2020-09-11T00:00:00.000,Chesterfield,80+,186,44,52
69,2020-09-11T00:00:00.000,Chesterfield,Missing,129,1,0
70,2020-09-11T00:00:00.000,Chickahominy,0-9,33,0,0
71,2020-09-11T00:00:00.000,Chickahominy,10-19,172,0,0
72,2020-09-11T00:00:00.000,Chickahominy,20-29,264,3,0
73,2020-09-11T00:00:00.000,Chickahominy,30-39,216,3,0
74,2020-09-11T00:00:00.000,Chickahominy,40-49,203,15,1
75,2020-09-11T00:00:00.000,Chickahominy,50-59,259,27,1
76,2020-09-11T00:00:00.000,Chickahominy,60-69,161,31,9
77,2020-09-11T00:00:00.000,Chickahominy,70-79,102,30,8
78,2020-09-11T00:00:00.000,Chickahominy,80+,101,40,30
79,2020-09-11T00:00:00.000,Chickahominy,Missing,19,0,0
80,2020-09-11T00:00:00.000,Crater,0-9,71,2,0
81,2020-09-11T00:00:00.000,Crater,10-19,162,2,0
82,2020-09-11T00:00:00.000,Crater,20-29,565,9,0
83,2020-09-11T00:00:00.000,Crater,30-39,637,12,0
84,2020-09-11T00:00:00.000,Crater,40-49,542,25,1
85,2020-09-11T00:00:00.000,Crater,50-59,606,54,5
86,2020-09-11T00:00:00.000,Crater,60-69,437,66,21
87,2020-09-11T00:00:00.000,Crater,70-79,242,51,28
88,2020-09-11T00:00:00.000,Crater,80+,188,39,25
89,2020-09-11T00:00:00.000,Crater,Missing,30,0,0
90,2020-09-11T00:00:00.000,Cumberland Plateau,0-9,22,0,0
91,2020-09-11T00:00:00.000,Cumberland Plateau,10-19,86,1,0
92,2020-09-11T00:00:00.000,Cumberland Plateau,20-29,90,0,0
93,2020-09-11T00:00:00.000,Cumberland Plateau,30-39,76,2,0
94,2020-09-11T00:00:00.000,Cumberland Plateau,40-49,104,5,1
95,2020-09-11T00:00:00.000,Cumberland Plateau,50-59,100,13,1
96,2020-09-11T00:00:00.000,Cumberland Plateau,60-69,70,13,2
97,2020-09-11T00:00:00.000,Cumberland Plateau,70-79,40,5,0
98,2020-09-11T00:00:00.000,Cumberland Plateau,80+,29,10,5
99,2020-09-11T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-11T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-11T00:00:00.000,Eastern Shore,10-19,75,1,0
102,2020-09-11T00:00:00.000,Eastern Shore,20-29,217,6,0
103,2020-09-11T00:00:00.000,Eastern Shore,30-39,253,11,0
104,2020-09-11T00:00:00.000,Eastern Shore,40-49,264,13,2
105,2020-09-11T00:00:00.000,Eastern Shore,50-59,292,24,6
106,2020-09-11T00:00:00.000,Eastern Shore,60-69,205,31,8
107,2020-09-11T00:00:00.000,Eastern Shore,70-79,67,24,12
108,2020-09-11T00:00:00.000,Eastern Shore,80+,55,25,20
109,2020-09-11T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-09-11T00:00:00.000,Fairfax,0-9,770,27,0
111,2020-09-11T00:00:00.000,Fairfax,10-19,1525,34,0
112,2020-09-11T00:00:00.000,Fairfax,20-29,3445,105,3
113,2020-09-11T00:00:00.000,Fairfax,30-39,3729,233,9
114,2020-09-11T00:00:00.000,Fairfax,40-49,3414,331,15
115,2020-09-11T00:00:00.000,Fairfax,50-59,2959,384,39
116,2020-09-11T00:00:00.000,Fairfax,60-69,1816,392,78
117,2020-09-11T00:00:00.000,Fairfax,70-79,809,276,122
118,2020-09-11T00:00:00.000,Fairfax,80+,906,336,315
119,2020-09-11T00:00:00.000,Fairfax,Missing,180,6,0
120,2020-09-11T00:00:00.000,Hampton,0-9,43,0,0
121,2020-09-11T00:00:00.000,Hampton,10-19,107,0,0
122,2020-09-11T00:00:00.000,Hampton,20-29,432,3,0
123,2020-09-11T00:00:00.000,Hampton,30-39,314,3,0
124,2020-09-11T00:00:00.000,Hampton,40-49,240,9,0
125,2020-09-11T00:00:00.000,Hampton,50-59,228,12,4
126,2020-09-11T00:00:00.000,Hampton,60-69,161,13,6
127,2020-09-11T00:00:00.000,Hampton,70-79,88,13,4
128,2020-09-11T00:00:00.000,Hampton,80+,46,4,2
129,2020-09-11T00:00:00.000,Hampton,Missing,31,0,0
130,2020-09-11T00:00:00.000,Henrico,0-9,188,6,0
131,2020-09-11T00:00:00.000,Henrico,10-19,446,6,0
132,2020-09-11T00:00:00.000,Henrico,20-29,884,22,1
133,2020-09-11T00:00:00.000,Henrico,30-39,892,22,0
134,2020-09-11T00:00:00.000,Henrico,40-49,720,43,2
135,2020-09-11T00:00:00.000,Henrico,50-59,626,67,12
136,2020-09-11T00:00:00.000,Henrico,60-69,437,68,38
137,2020-09-11T00:00:00.000,Henrico,70-79,307,67,47
138,2020-09-11T00:00:00.000,Henrico,80+,416,95,94
139,2020-09-11T00:00:00.000,Henrico,Missing,50,1,1
140,2020-09-11T00:00:00.000,Lenowisco,0-9,36,0,0
141,2020-09-11T00:00:00.000,Lenowisco,10-19,75,0,0
142,2020-09-11T00:00:00.000,Lenowisco,20-29,112,0,0
143,2020-09-11T00:00:00.000,Lenowisco,30-39,130,3,1
144,2020-09-11T00:00:00.000,Lenowisco,40-49,118,6,0
145,2020-09-11T00:00:00.000,Lenowisco,50-59,117,14,1
146,2020-09-11T00:00:00.000,Lenowisco,60-69,122,14,2
147,2020-09-11T00:00:00.000,Lenowisco,70-79,83,24,8
148,2020-09-11T00:00:00.000,Lenowisco,80+,28,9,1
149,2020-09-11T00:00:00.000,Lenowisco,Missing,0,0,0
150,2020-09-11T00:00:00.000,Lord Fairfax,0-9,96,2,0
151,2020-09-11T00:00:00.000,Lord Fairfax,10-19,244,4,0
152,2020-09-11T00:00:00.000,Lord Fairfax,20-29,492,7,0
153,2020-09-11T00:00:00.000,Lord Fairfax,30-39,470,15,1
154,2020-09-11T00:00:00.000,Lord Fairfax,40-49,434,23,1
155,2020-09-11T00:00:00.000,Lord Fairfax,50-59,467,40,6
156,2020-09-11T00:00:00.000,Lord Fairfax,60-69,290,57,14
157,2020-09-11T00:00:00.000,Lord Fairfax,70-79,191,57,20
158,2020-09-11T00:00:00.000,Lord Fairfax,80+,217,52,56
159,2020-09-11T00:00:00.000,Lord Fairfax,Missing,4,0,0
160,2020-09-11T00:00:00.000,Loudoun,0-9,251,4,0
161,2020-09-11T00:00:00.000,Loudoun,10-19,927,2,0
162,2020-09-11T00:00:00.000,Loudoun,20-29,1151,15,0
163,2020-09-11T00:00:00.000,Loudoun,30-39,1073,37,0
164,2020-09-11T00:00:00.000,Loudoun,40-49,1180,73,1
165,2020-09-11T00:00:00.000,Loudoun,50-59,936,78,4
166,2020-09-11T00:00:00.000,Loudoun,60-69,371,74,9
167,2020-09-11T00:00:00.000,Loudoun,70-79,192,62,19
168,2020-09-11T00:00:00.000,Loudoun,80+,230,63,84
169,2020-09-11T00:00:00.000,Loudoun,Missing,66,0,1
170,2020-09-11T00:00:00.000,Mount Rogers,0-9,85,2,0
171,2020-09-11T00:00:00.000,Mount Rogers,10-19,178,0,0
172,2020-09-11T00:00:00.000,Mount Rogers,20-29,358,0,0
173,2020-09-11T00:00:00.000,Mount Rogers,30-39,300,14,0
174,2020-09-11T00:00:00.000,Mount Rogers,40-49,310,8,2
175,2020-09-11T00:00:00.000,Mount Rogers,50-59,339,25,3
176,2020-09-11T00:00:00.000,Mount Rogers,60-69,281,30,3
177,2020-09-11T00:00:00.000,Mount Rogers,70-79,259,70,26
178,2020-09-11T00:00:00.000,Mount Rogers,80+,240,54,43
179,2020-09-11T00:00:00.000,Mount Rogers,Missing,0,0,0
180,2020-09-11T00:00:00.000,New River,0-9,22,0,0
181,2020-09-11T00:00:00.000,New River,10-19,637,0,0
182,2020-09-11T00:00:00.000,New River,20-29,1019,1,0
183,2020-09-11T00:00:00.000,New River,30-39,151,4,0
184,2020-09-11T00:00:00.000,New River,40-49,120,3,0
185,2020-09-11T00:00:00.000,New River,50-59,112,6,0
186,2020-09-11T00:00:00.000,New River,60-69,72,8,2
187,2020-09-11T00:00:00.000,New River,70-79,59,15,5
188,2020-09-11T00:00:00.000,New River,80+,39,7,3
189,2020-09-11T00:00:00.000,New River,Missing,8,0,0
190,2020-09-11T00:00:00.000,Norfolk,0-9,163,3,0
191,2020-09-11T00:00:00.000,Norfolk,10-19,307,4,0
192,2020-09-11T00:00:00.000,Norfolk,20-29,1493,16,0
193,2020-09-11T00:00:00.000,Norfolk,30-39,819,37,1
194,2020-09-11T00:00:00.000,Norfolk,40-49,541,34,2
195,2020-09-11T00:00:00.000,Norfolk,50-59,523,58,6
196,2020-09-11T00:00:00.000,Norfolk,60-69,426,79,15
197,2020-09-11T00:00:00.000,Norfolk,70-79,189,63,17
198,2020-09-11T00:00:00.000,Norfolk,80+,109,32,20
199,2020-09-11T00:00:00.000,Norfolk,Missing,42,1,0
200,2020-09-11T00:00:00.000,Peninsula,0-9,147,1,0
201,2020-09-11T00:00:00.000,Peninsula,10-19,263,1,0
202,2020-09-11T00:00:00.000,Peninsula,20-29,1035,1,0
203,2020-09-11T00:00:00.000,Peninsula,30-39,747,17,3
204,2020-09-11T00:00:00.000,Peninsula,40-49,584,17,1
205,2020-09-11T00:00:00.000,Peninsula,50-59,528,25,3
206,2020-09-11T00:00:00.000,Peninsula,60-69,351,36,6
207,2020-09-11T00:00:00.000,Peninsula,70-79,222,50,16
208,2020-09-11T00:00:00.000,Peninsula,80+,124,35,30
209,2020-09-11T00:00:00.000,Peninsula,Missing,47,0,0
210,2020-09-11T00:00:00.000,Piedmont,0-9,43,0,0
211,2020-09-11T00:00:00.000,Piedmont,10-19,87,1,0
212,2020-09-11T00:00:00.000,Piedmont,20-29,332,3,0
213,2020-09-11T00:00:00.000,Piedmont,30-39,346,6,0
214,2020-09-11T00:00:00.000,Piedmont,40-49,325,13,0
215,2020-09-11T00:00:00.000,Piedmont,50-59,288,27,4
216,2020-09-11T00:00:00.000,Piedmont,60-69,219,26,6
217,2020-09-11T00:00:00.000,Piedmont,70-79,110,29,9
218,2020-09-11T00:00:00.000,Piedmont,80+,72,24,21
219,2020-09-11T00:00:00.000,Piedmont,Missing,2,0,0
220,2020-09-11T00:00:00.000,Pittsylvania-Danville,0-9,63,0,0
221,2020-09-11T00:00:00.000,Pittsylvania-Danville,10-19,118,0,0
222,2020-09-11T00:00:00.000,Pittsylvania-Danville,20-29,224,1,0
223,2020-09-11T00:00:00.000,Pittsylvania-Danville,30-39,242,3,0
224,2020-09-11T00:00:00.000,Pittsylvania-Danville,40-49,259,13,2
225,2020-09-11T00:00:00.000,Pittsylvania-Danville,50-59,297,25,2
226,2020-09-11T00:00:00.000,Pittsylvania-Danville,60-69,212,28,4
227,2020-09-11T00:00:00.000,Pittsylvania-Danville,70-79,90,23,2
228,2020-09-11T00:00:00.000,Pittsylvania-Danville,80+,101,20,13
229,2020-09-11T00:00:00.000,Pittsylvania-Danville,Missing,1,0,0
230,2020-09-11T00:00:00.000,Portsmouth,0-9,78,4,0
231,2020-09-11T00:00:00.000,Portsmouth,10-19,193,4,0
232,2020-09-11T00:00:00.000,Portsmouth,20-29,502,21,0
233,2020-09-11T00:00:00.000,Portsmouth,30-39,397,25,1
234,2020-09-11T00:00:00.000,Portsmouth,40-49,344,27,2
235,2020-09-11T00:00:00.000,Portsmouth,50-59,331,46,4
236,2020-09-11T00:00:00.000,Portsmouth,60-69,280,50,14
237,2020-09-11T00:00:00.000,Portsmouth,70-79,130,47,14
238,2020-09-11T00:00:00.000,Portsmouth,80+,65,24,10
239,2020-09-11T00:00:00.000,Portsmouth,Missing,23,1,0
240,2020-09-11T00:00:00.000,Prince William,0-9,629,12,0
241,2020-09-11T00:00:00.000,Prince William,10-19,1300,10,0
242,2020-09-11T00:00:00.000,Prince William,20-29,2669,64,0
243,2020-09-11T00:00:00.000,Prince William,30-39,2572,114,2
244,2020-09-11T00:00:00.000,Prince William,40-49,2755,192,8
245,2020-09-11T00:00:00.000,Prince William,50-59,2025,236,21
246,2020-09-11T00:00:00.000,Prince William,60-69,1104,202,52
247,2020-09-11T00:00:00.000,Prince William,70-79,430,130,57
248,2020-09-11T00:00:00.000,Prince William,80+,287,98,83
249,2020-09-11T00:00:00.000,Prince William,Missing,196,3,0
250,2020-09-11T00:00:00.000,Rappahannock,0-9,208,2,0
251,2020-09-11T00:00:00.000,Rappahannock,10-19,516,6,0
252,2020-09-11T00:00:00.000,Rappahannock,20-29,972,19,0
253,2020-09-11T00:00:00.000,Rappahannock,30-39,843,29,0
254,2020-09-11T00:00:00.000,Rappahannock,40-49,782,52,3
255,2020-09-11T00:00:00.000,Rappahannock,50-59,699,66,5
256,2020-09-11T00:00:00.000,Rappahannock,60-69,373,67,11
257,2020-09-11T00:00:00.000,Rappahannock,70-79,194,55,19
258,2020-09-11T00:00:00.000,Rappahannock,80+,201,74,27
259,2020-09-11T00:00:00.000,Rappahannock,Missing,34,1,0
260,2020-09-11T00:00:00.000,Rappahannock Rapidan,0-9,117,1,0
261,2020-09-11T00:00:00.000,Rappahannock Rapidan,10-19,228,4,0
262,2020-09-11T00:00:00.000,Rappahannock Rapidan,20-29,443,6,0
263,2020-09-11T00:00:00.000,Rappahannock Rapidan,30-39,446,20,1
264,2020-09-11T00:00:00.000,Rappahannock Rapidan,40-49,423,25,3
265,2020-09-11T00:00:00.000,Rappahannock Rapidan,50-59,371,38,2
266,2020-09-11T00:00:00.000,Rappahannock Rapidan,60-69,207,30,6
267,2020-09-11T00:00:00.000,Rappahannock Rapidan,70-79,86,18,10
268,2020-09-11T00:00:00.000,Rappahannock Rapidan,80+,88,23,21
269,2020-09-11T00:00:00.000,Rappahannock Rapidan,Missing,14,0,0
270,2020-09-11T00:00:00.000,Richmond,0-9,156,6,0
271,2020-09-11T00:00:00.000,Richmond,10-19,397,5,0
272,2020-09-11T00:00:00.000,Richmond,20-29,1147,23,0
273,2020-09-11T00:00:00.000,Richmond,30-39,868,49,1
274,2020-09-11T00:00:00.000,Richmond,40-49,590,45,5
275,2020-09-11T00:00:00.000,Richmond,50-59,459,78,3
276,2020-09-11T00:00:00.000,Richmond,60-69,341,82,8
277,2020-09-11T00:00:00.000,Richmond,70-79,173,70,19
278,2020-09-11T00:00:00.000,Richmond,80+,100,36,14
279,2020-09-11T00:00:00.000,Richmond,Missing,28,1,0
280,2020-09-11T00:00:00.000,Roanoke,0-9,50,0,0
281,2020-09-11T00:00:00.000,Roanoke,10-19,145,1,0
282,2020-09-11T00:00:00.000,Roanoke,20-29,302,6,0
283,2020-09-11T00:00:00.000,Roanoke,30-39,274,6,0
284,2020-09-11T00:00:00.000,Roanoke,40-49,199,8,0
285,2020-09-11T00:00:00.000,Roanoke,50-59,144,8,0
286,2020-09-11T00:00:00.000,Roanoke,60-69,98,9,1
287,2020-09-11T00:00:00.000,Roanoke,70-79,59,9,2
288,2020-09-11T00:00:00.000,Roanoke,80+,85,8,12
289,2020-09-11T00:00:00.000,Roanoke,Missing,3,0,0
290,2020-09-11T00:00:00.000,Southside,0-9,25,0,0
291,2020-09-11T00:00:00.000,Southside,10-19,47,0,0
292,2020-09-11T00:00:00.000,Southside,20-29,165,2,0
293,2020-09-11T00:00:00.000,Southside,30-39,221,4,0
294,2020-09-11T00:00:00.000,Southside,40-49,196,6,0
295,2020-09-11T00:00:00.000,Southside,50-59,192,14,1
296,2020-09-11T00:00:00.000,Southside,60-69,162,19,8
297,2020-09-11T00:00:00.000,Southside,70-79,110,18,17
298,2020-09-11T00:00:00.000,Southside,80+,99,12,13
299,2020-09-11T00:00:00.000,Southside,Missing,2,0,0
300,2020-09-11T00:00:00.000,Thomas Jefferson,0-9,114,1,0
301,2020-09-11T00:00:00.000,Thomas Jefferson,10-19,424,3,0
302,2020-09-11T00:00:00.000,Thomas Jefferson,20-29,558,3,0
303,2020-09-11T00:00:00.000,Thomas Jefferson,30-39,445,13,0
304,2020-09-11T00:00:00.000,Thomas Jefferson,40-49,379,22,0
305,2020-09-11T00:00:00.000,Thomas Jefferson,50-59,299,24,2
306,2020-09-11T00:00:00.000,Thomas Jefferson,60-69,227,40,6
307,2020-09-11T00:00:00.000,Thomas Jefferson,70-79,164,30,14
308,2020-09-11T00:00:00.000,Thomas Jefferson,80+,182,40,36
309,2020-09-11T00:00:00.000,Thomas Jefferson,Missing,4,0,0
310,2020-09-11T00:00:00.000,Three Rivers,0-9,34,1,0
311,2020-09-11T00:00:00.000,Three Rivers,10-19,91,1,0
312,2020-09-11T00:00:00.000,Three Rivers,20-29,268,4,0
313,2020-09-11T00:00:00.000,Three Rivers,30-39,254,8,0
314,2020-09-11T00:00:00.000,Three Rivers,40-49,252,16,2
315,2020-09-11T00:00:00.000,Three Rivers,50-59,221,15,0
316,2020-09-11T00:00:00.000,Three Rivers,60-69,161,20,2
317,2020-09-11T00:00:00.000,Three Rivers,70-79,78,18,8
318,2020-09-11T00:00:00.000,Three Rivers,80+,64,15,8
319,2020-09-11T00:00:00.000,Three Rivers,Missing,13,1,0
320,2020-09-11T00:00:00.000,Virginia Beach,0-9,218,1,0
321,2020-09-11T00:00:00.000,Virginia Beach,10-19,500,1,0
322,2020-09-11T00:00:00.000,Virginia Beach,20-29,1642,13,0
323,2020-09-11T00:00:00.000,Virginia Beach,30-39,1215,25,1
324,2020-09-11T00:00:00.000,Virginia Beach,40-49,845,34,2
325,2020-09-11T00:00:00.000,Virginia Beach,50-59,748,46,3
326,2020-09-11T00:00:00.000,Virginia Beach,60-69,561,70,9
327,2020-09-11T00:00:00.000,Virginia Beach,70-79,286,77,21
328,2020-09-11T00:00:00.000,Virginia Beach,80+,227,69,35
329,2020-09-11T00:00:00.000,Virginia Beach,Missing,126,0,0
330,2020-09-11T00:00:00.000,Western Tidewater,0-9,103,1,0
331,2020-09-11T00:00:00.000,Western Tidewater,10-19,223,0,0
332,2020-09-11T00:00:00.000,Western Tidewater,20-29,451,6,0
333,2020-09-11T00:00:00.000,Western Tidewater,30-39,482,18,2
334,2020-09-11T00:00:00.000,Western Tidewater,40-49,437,11,3
335,2020-09-11T00:00:00.000,Western Tidewater,50-59,573,25,4
336,2020-09-11T00:00:00.000,Western Tidewater,60-69,411,35,12
337,2020-09-11T00:00:00.000,Western Tidewater,70-79,250,35,21
338,2020-09-11T00:00:00.000,Western Tidewater,80+,221,38,52
339,2020-09-11T00:00:00.000,Western Tidewater,Missing,24,0,0
340,2020-09-11T00:00:00.000,West Piedmont,0-9,48,2,0
341,2020-09-11T00:00:00.000,West Piedmont,10-19,154,1,0
342,2020-09-11T00:00:00.000,West Piedmont,20-29,268,4,0
343,2020-09-11T00:00:00.000,West Piedmont,30-39,233,6,0
344,2020-09-11T00:00:00.000,West Piedmont,40-49,283,19,4
345,2020-09-11T00:00:00.000,West Piedmont,50-59,309,47,3
346,2020-09-11T00:00:00.000,West Piedmont,60-69,231,42,3
347,2020-09-11T00:00:00.000,West Piedmont,70-79,147,53,12
348,2020-09-11T00:00:00.000,West Piedmont,80+,140,48,14
349,2020-09-11T00:00:00.000,West Piedmont,Missing,0,0,0
350,2020-09-10T00:00:00.000,Alexandria,0-9,222,3,0
351,2020-09-10T00:00:00.000,Alexandria,10-19,250,4,0
352,2020-09-10T00:00:00.000,Alexandria,20-29,657,12,1
353,2020-09-10T00:00:00.000,Alexandria,30-39,828,37,1
354,2020-09-10T00:00:00.000,Alexandria,40-49,624,46,0
355,2020-09-10T00:00:00.000,Alexandria,50-59,452,62,12
356,2020-09-10T00:00:00.000,Alexandria,60-69,275,60,3
357,2020-09-10T00:00:00.000,Alexandria,70-79,123,44,18
358,2020-09-10T00:00:00.000,Alexandria,80+,115,35,27
359,2020-09-10T00:00:00.000,Alexandria,Missing,12,0,0
360,2020-09-10T00:00:00.000,Alleghany,0-9,43,0,0
361,2020-09-10T00:00:00.000,Alleghany,10-19,164,1,0
362,2020-09-10T00:00:00.000,Alleghany,20-29,269,1,0
363,2020-09-10T00:00:00.000,Alleghany,30-39,178,5,0
364,2020-09-10T00:00:00.000,Alleghany,40-49,175,5,0
365,2020-09-10T00:00:00.000,Alleghany,50-59,204,12,1
366,2020-09-10T00:00:00.000,Alleghany,60-69,119,13,1
367,2020-09-10T00:00:00.000,Alleghany,70-79,102,16,13
368,2020-09-10T00:00:00.000,Alleghany,80+,54,14,8
369,2020-09-10T00:00:00.000,Alleghany,Missing,4,0,0
370,2020-09-10T00:00:00.000,Arlington,0-9,96,2,0
371,2020-09-10T00:00:00.000,Arlington,10-19,196,5,0
372,2020-09-10T00:00:00.000,Arlington,20-29,813,24,0
373,2020-09-10T00:00:00.000,Arlington,30-39,697,46,0
374,2020-09-10T00:00:00.000,Arlington,40-49,592,62,9
375,2020-09-10T00:00:00.000,Arlington,50-59,504,80,7
376,2020-09-10T00:00:00.000,Arlington,60-69,348,89,19
377,2020-09-10T00:00:00.000,Arlington,70-79,206,81,35
378,2020-09-10T00:00:00.000,Arlington,80+,219,91,74
379,2020-09-10T00:00:00.000,Arlington,Missing,16,1,0
380,2020-09-10T00:00:00.000,Central Shenandoah,0-9,108,0,0
381,2020-09-10T00:00:00.000,Central Shenandoah,10-19,580,1,0
382,2020-09-10T00:00:00.000,Central Shenandoah,20-29,1259,13,0
383,2020-09-10T00:00:00.000,Central Shenandoah,30-39,500,9,0
384,2020-09-10T00:00:00.000,Central Shenandoah,40-49,533,20,0
385,2020-09-10T00:00:00.000,Central Shenandoah,50-59,543,44,6
386,2020-09-10T00:00:00.000,Central Shenandoah,60-69,389,54,15
387,2020-09-10T00:00:00.000,Central Shenandoah,70-79,202,61,18
388,2020-09-10T00:00:00.000,Central Shenandoah,80+,174,45,25
389,2020-09-10T00:00:00.000,Central Shenandoah,Missing,4,0,0
390,2020-09-10T00:00:00.000,Central Virginia,0-9,78,0,0
391,2020-09-10T00:00:00.000,Central Virginia,10-19,303,2,0
392,2020-09-10T00:00:00.000,Central Virginia,20-29,658,4,0
393,2020-09-10T00:00:00.000,Central Virginia,30-39,333,13,0
394,2020-09-10T00:00:00.000,Central Virginia,40-49,337,4,0
395,2020-09-10T00:00:00.000,Central Virginia,50-59,394,11,4
396,2020-09-10T00:00:00.000,Central Virginia,60-69,259,25,3
397,2020-09-10T00:00:00.000,Central Virginia,70-79,157,18,5
398,2020-09-10T00:00:00.000,Central Virginia,80+,112,14,7
399,2020-09-10T00:00:00.000,Central Virginia,Missing,2,0,0
400,2020-09-10T00:00:00.000,Chesapeake,0-9,133,1,0
401,2020-09-10T00:00:00.000,Chesapeake,10-19,315,4,0
402,2020-09-10T00:00:00.000,Chesapeake,20-29,741,6,0
403,2020-09-10T00:00:00.000,Chesapeake,30-39,734,24,0
404,2020-09-10T00:00:00.000,Chesapeake,40-49,613,46,1
405,2020-09-10T00:00:00.000,Chesapeake,50-59,588,60,3
406,2020-09-10T00:00:00.000,Chesapeake,60-69,448,88,13
407,2020-09-10T00:00:00.000,Chesapeake,70-79,219,71,7
408,2020-09-10T00:00:00.000,Chesapeake,80+,172,51,26
409,2020-09-10T00:00:00.000,Chesapeake,Missing,44,1,0
410,2020-09-10T00:00:00.000,Chesterfield,0-9,227,2,0
