,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-03T00:00:00.000,Alexandria,0-9,387,3,0
1,2020-12-03T00:00:00.000,Alexandria,10-19,375,6,0
2,2020-12-03T00:00:00.000,Alexandria,20-29,1102,9,1
3,2020-12-03T00:00:00.000,Alexandria,30-39,1258,41,2
4,2020-12-03T00:00:00.000,Alexandria,40-49,937,61,1
5,2020-12-03T00:00:00.000,Alexandria,50-59,660,79,14
6,2020-12-03T00:00:00.000,Alexandria,60-69,404,70,6
7,2020-12-03T00:00:00.000,Alexandria,70-79,184,60,20
8,2020-12-03T00:00:00.000,Alexandria,80+,150,44,35
9,2020-12-03T00:00:00.000,Alexandria,Missing,22,0,0
10,2020-12-03T00:00:00.000,Alleghany,0-9,119,0,0
11,2020-12-03T00:00:00.000,Alleghany,10-19,485,2,0
12,2020-12-03T00:00:00.000,Alleghany,20-29,884,3,0
13,2020-12-03T00:00:00.000,Alleghany,30-39,843,9,0
14,2020-12-03T00:00:00.000,Alleghany,40-49,794,12,0
15,2020-12-03T00:00:00.000,Alleghany,50-59,812,20,3
16,2020-12-03T00:00:00.000,Alleghany,60-69,579,36,7
17,2020-12-03T00:00:00.000,Alleghany,70-79,428,50,33
18,2020-12-03T00:00:00.000,Alleghany,80+,385,37,42
19,2020-12-03T00:00:00.000,Alleghany,Missing,18,0,0
20,2020-12-03T00:00:00.000,Arlington,0-9,204,2,0
21,2020-12-03T00:00:00.000,Arlington,10-19,437,6,0
22,2020-12-03T00:00:00.000,Arlington,20-29,1638,27,0
23,2020-12-03T00:00:00.000,Arlington,30-39,1292,59,0
24,2020-12-03T00:00:00.000,Arlington,40-49,996,80,9
25,2020-12-03T00:00:00.000,Arlington,50-59,790,99,9
26,2020-12-03T00:00:00.000,Arlington,60-69,518,113,23
27,2020-12-03T00:00:00.000,Arlington,70-79,280,97,39
28,2020-12-03T00:00:00.000,Arlington,80+,272,109,77
29,2020-12-03T00:00:00.000,Arlington,Missing,45,1,0
30,2020-12-03T00:00:00.000,Central Shenandoah,0-9,249,0,0
31,2020-12-03T00:00:00.000,Central Shenandoah,10-19,1649,3,0
32,2020-12-03T00:00:00.000,Central Shenandoah,20-29,2565,15,0
33,2020-12-03T00:00:00.000,Central Shenandoah,30-39,1172,15,1
34,2020-12-03T00:00:00.000,Central Shenandoah,40-49,1146,37,0
35,2020-12-03T00:00:00.000,Central Shenandoah,50-59,1184,62,7
36,2020-12-03T00:00:00.000,Central Shenandoah,60-69,918,87,23
37,2020-12-03T00:00:00.000,Central Shenandoah,70-79,528,105,29
38,2020-12-03T00:00:00.000,Central Shenandoah,80+,420,82,52
39,2020-12-03T00:00:00.000,Central Shenandoah,Missing,25,0,0
40,2020-12-03T00:00:00.000,Central Virginia,0-9,208,0,0
41,2020-12-03T00:00:00.000,Central Virginia,10-19,884,3,0
42,2020-12-03T00:00:00.000,Central Virginia,20-29,1653,10,0
43,2020-12-03T00:00:00.000,Central Virginia,30-39,942,23,0
44,2020-12-03T00:00:00.000,Central Virginia,40-49,915,15,1
45,2020-12-03T00:00:00.000,Central Virginia,50-59,1031,30,6
46,2020-12-03T00:00:00.000,Central Virginia,60-69,733,55,13
47,2020-12-03T00:00:00.000,Central Virginia,70-79,507,70,21
48,2020-12-03T00:00:00.000,Central Virginia,80+,312,61,42
49,2020-12-03T00:00:00.000,Central Virginia,Missing,10,0,0
50,2020-12-03T00:00:00.000,Chesapeake,0-9,262,3,0
51,2020-12-03T00:00:00.000,Chesapeake,10-19,582,5,0
52,2020-12-03T00:00:00.000,Chesapeake,20-29,1250,14,0
53,2020-12-03T00:00:00.000,Chesapeake,30-39,1305,32,0
54,2020-12-03T00:00:00.000,Chesapeake,40-49,1041,64,1
55,2020-12-03T00:00:00.000,Chesapeake,50-59,977,98,8
56,2020-12-03T00:00:00.000,Chesapeake,60-69,717,126,16
57,2020-12-03T00:00:00.000,Chesapeake,70-79,354,109,16
58,2020-12-03T00:00:00.000,Chesapeake,80+,251,88,40
59,2020-12-03T00:00:00.000,Chesapeake,Missing,51,1,0
60,2020-12-03T00:00:00.000,Chesterfield,0-9,444,6,0
61,2020-12-03T00:00:00.000,Chesterfield,10-19,1099,3,0
62,2020-12-03T00:00:00.000,Chesterfield,20-29,1872,26,0
63,2020-12-03T00:00:00.000,Chesterfield,30-39,1885,54,2
64,2020-12-03T00:00:00.000,Chesterfield,40-49,1707,70,5
65,2020-12-03T00:00:00.000,Chesterfield,50-59,1474,115,8
66,2020-12-03T00:00:00.000,Chesterfield,60-69,974,123,31
67,2020-12-03T00:00:00.000,Chesterfield,70-79,512,98,49
68,2020-12-03T00:00:00.000,Chesterfield,80+,393,75,72
69,2020-12-03T00:00:00.000,Chesterfield,Missing,203,2,0
70,2020-12-03T00:00:00.000,Chickahominy,0-9,105,1,0
71,2020-12-03T00:00:00.000,Chickahominy,10-19,406,0,0
72,2020-12-03T00:00:00.000,Chickahominy,20-29,563,4,0
73,2020-12-03T00:00:00.000,Chickahominy,30-39,483,8,0
74,2020-12-03T00:00:00.000,Chickahominy,40-49,464,19,1
75,2020-12-03T00:00:00.000,Chickahominy,50-59,611,39,1
76,2020-12-03T00:00:00.000,Chickahominy,60-69,394,50,15
77,2020-12-03T00:00:00.000,Chickahominy,70-79,293,53,13
78,2020-12-03T00:00:00.000,Chickahominy,80+,194,67,42
79,2020-12-03T00:00:00.000,Chickahominy,Missing,42,0,0
80,2020-12-03T00:00:00.000,Crater,0-9,149,2,0
81,2020-12-03T00:00:00.000,Crater,10-19,407,3,0
82,2020-12-03T00:00:00.000,Crater,20-29,1030,10,0
83,2020-12-03T00:00:00.000,Crater,30-39,1135,16,1
84,2020-12-03T00:00:00.000,Crater,40-49,933,31,1
85,2020-12-03T00:00:00.000,Crater,50-59,1035,69,12
86,2020-12-03T00:00:00.000,Crater,60-69,681,91,28
87,2020-12-03T00:00:00.000,Crater,70-79,391,73,35
88,2020-12-03T00:00:00.000,Crater,80+,242,51,46
89,2020-12-03T00:00:00.000,Crater,Missing,51,0,0
90,2020-12-03T00:00:00.000,Cumberland Plateau,0-9,95,1,0
91,2020-12-03T00:00:00.000,Cumberland Plateau,10-19,321,2,0
92,2020-12-03T00:00:00.000,Cumberland Plateau,20-29,414,1,0
93,2020-12-03T00:00:00.000,Cumberland Plateau,30-39,336,4,0
94,2020-12-03T00:00:00.000,Cumberland Plateau,40-49,401,10,1
95,2020-12-03T00:00:00.000,Cumberland Plateau,50-59,452,38,2
96,2020-12-03T00:00:00.000,Cumberland Plateau,60-69,386,37,6
97,2020-12-03T00:00:00.000,Cumberland Plateau,70-79,243,31,6
98,2020-12-03T00:00:00.000,Cumberland Plateau,80+,104,31,8
99,2020-12-03T00:00:00.000,Cumberland Plateau,Missing,2,0,0
100,2020-12-03T00:00:00.000,Eastern Shore,0-9,36,2,0
101,2020-12-03T00:00:00.000,Eastern Shore,10-19,93,1,0
102,2020-12-03T00:00:00.000,Eastern Shore,20-29,246,6,0
103,2020-12-03T00:00:00.000,Eastern Shore,30-39,304,12,0
104,2020-12-03T00:00:00.000,Eastern Shore,40-49,303,15,2
105,2020-12-03T00:00:00.000,Eastern Shore,50-59,336,32,8
106,2020-12-03T00:00:00.000,Eastern Shore,60-69,242,36,8
107,2020-12-03T00:00:00.000,Eastern Shore,70-79,87,28,13
108,2020-12-03T00:00:00.000,Eastern Shore,80+,61,27,21
109,2020-12-03T00:00:00.000,Eastern Shore,Missing,6,0,0
110,2020-12-03T00:00:00.000,Fairfax,0-9,1588,39,0
111,2020-12-03T00:00:00.000,Fairfax,10-19,2958,40,0
112,2020-12-03T00:00:00.000,Fairfax,20-29,5933,133,3
113,2020-12-03T00:00:00.000,Fairfax,30-39,5989,266,9
114,2020-12-03T00:00:00.000,Fairfax,40-49,5449,395,16
115,2020-12-03T00:00:00.000,Fairfax,50-59,4868,482,48
116,2020-12-03T00:00:00.000,Fairfax,60-69,2875,488,90
117,2020-12-03T00:00:00.000,Fairfax,70-79,1195,354,132
118,2020-12-03T00:00:00.000,Fairfax,80+,1167,423,341
119,2020-12-03T00:00:00.000,Fairfax,Missing,218,7,0
120,2020-12-03T00:00:00.000,Hampton,0-9,92,0,0
121,2020-12-03T00:00:00.000,Hampton,10-19,191,1,0
122,2020-12-03T00:00:00.000,Hampton,20-29,705,7,1
123,2020-12-03T00:00:00.000,Hampton,30-39,508,8,0
124,2020-12-03T00:00:00.000,Hampton,40-49,370,19,1
125,2020-12-03T00:00:00.000,Hampton,50-59,393,26,5
126,2020-12-03T00:00:00.000,Hampton,60-69,277,27,14
127,2020-12-03T00:00:00.000,Hampton,70-79,175,28,6
128,2020-12-03T00:00:00.000,Hampton,80+,117,16,8
129,2020-12-03T00:00:00.000,Hampton,Missing,39,0,0
130,2020-12-03T00:00:00.000,Henrico,0-9,352,6,0
131,2020-12-03T00:00:00.000,Henrico,10-19,823,7,0
132,2020-12-03T00:00:00.000,Henrico,20-29,1532,26,1
133,2020-12-03T00:00:00.000,Henrico,30-39,1494,35,0
134,2020-12-03T00:00:00.000,Henrico,40-49,1266,64,5
135,2020-12-03T00:00:00.000,Henrico,50-59,1152,96,16
136,2020-12-03T00:00:00.000,Henrico,60-69,788,110,45
137,2020-12-03T00:00:00.000,Henrico,70-79,504,114,61
138,2020-12-03T00:00:00.000,Henrico,80+,629,143,131
139,2020-12-03T00:00:00.000,Henrico,Missing,75,3,1
140,2020-12-03T00:00:00.000,Lenowisco,0-9,121,0,0
141,2020-12-03T00:00:00.000,Lenowisco,10-19,271,2,0
142,2020-12-03T00:00:00.000,Lenowisco,20-29,400,1,0
143,2020-12-03T00:00:00.000,Lenowisco,30-39,452,6,1
144,2020-12-03T00:00:00.000,Lenowisco,40-49,470,14,2
145,2020-12-03T00:00:00.000,Lenowisco,50-59,461,28,6
146,2020-12-03T00:00:00.000,Lenowisco,60-69,413,37,8
147,2020-12-03T00:00:00.000,Lenowisco,70-79,332,50,30
148,2020-12-03T00:00:00.000,Lenowisco,80+,238,41,33
149,2020-12-03T00:00:00.000,Lenowisco,Missing,5,0,0
150,2020-12-03T00:00:00.000,Lord Fairfax,0-9,241,4,0
151,2020-12-03T00:00:00.000,Lord Fairfax,10-19,629,7,0
152,2020-12-03T00:00:00.000,Lord Fairfax,20-29,1106,13,0
153,2020-12-03T00:00:00.000,Lord Fairfax,30-39,1041,25,1
154,2020-12-03T00:00:00.000,Lord Fairfax,40-49,957,38,1
155,2020-12-03T00:00:00.000,Lord Fairfax,50-59,1030,75,7
156,2020-12-03T00:00:00.000,Lord Fairfax,60-69,709,99,23
157,2020-12-03T00:00:00.000,Lord Fairfax,70-79,439,97,35
158,2020-12-03T00:00:00.000,Lord Fairfax,80+,479,95,83
159,2020-12-03T00:00:00.000,Lord Fairfax,Missing,5,0,0
160,2020-12-03T00:00:00.000,Loudoun,0-9,479,5,0
161,2020-12-03T00:00:00.000,Loudoun,10-19,1387,4,0
162,2020-12-03T00:00:00.000,Loudoun,20-29,1805,21,0
163,2020-12-03T00:00:00.000,Loudoun,30-39,1760,52,1
164,2020-12-03T00:00:00.000,Loudoun,40-49,1927,102,1
165,2020-12-03T00:00:00.000,Loudoun,50-59,1587,109,4
166,2020-12-03T00:00:00.000,Loudoun,60-69,692,109,14
167,2020-12-03T00:00:00.000,Loudoun,70-79,342,85,25
168,2020-12-03T00:00:00.000,Loudoun,80+,314,80,104
169,2020-12-03T00:00:00.000,Loudoun,Missing,83,0,1
170,2020-12-03T00:00:00.000,Mount Rogers,0-9,218,3,0
171,2020-12-03T00:00:00.000,Mount Rogers,10-19,595,2,0
172,2020-12-03T00:00:00.000,Mount Rogers,20-29,920,2,0
173,2020-12-03T00:00:00.000,Mount Rogers,30-39,786,19,0
174,2020-12-03T00:00:00.000,Mount Rogers,40-49,903,17,2
175,2020-12-03T00:00:00.000,Mount Rogers,50-59,1052,58,7
176,2020-12-03T00:00:00.000,Mount Rogers,60-69,869,75,16
177,2020-12-03T00:00:00.000,Mount Rogers,70-79,659,135,52
178,2020-12-03T00:00:00.000,Mount Rogers,80+,523,126,95
179,2020-12-03T00:00:00.000,Mount Rogers,Missing,1,0,0
180,2020-12-03T00:00:00.000,New River,0-9,90,2,0
181,2020-12-03T00:00:00.000,New River,10-19,1654,0,0
182,2020-12-03T00:00:00.000,New River,20-29,2543,5,0
183,2020-12-03T00:00:00.000,New River,30-39,473,5,0
184,2020-12-03T00:00:00.000,New River,40-49,454,13,0
185,2020-12-03T00:00:00.000,New River,50-59,487,18,1
186,2020-12-03T00:00:00.000,New River,60-69,377,34,6
187,2020-12-03T00:00:00.000,New River,70-79,269,51,16
188,2020-12-03T00:00:00.000,New River,80+,239,37,29
189,2020-12-03T00:00:00.000,New River,Missing,25,0,0
190,2020-12-03T00:00:00.000,Norfolk,0-9,234,4,0
191,2020-12-03T00:00:00.000,Norfolk,10-19,553,4,0
192,2020-12-03T00:00:00.000,Norfolk,20-29,2206,23,1
193,2020-12-03T00:00:00.000,Norfolk,30-39,1162,45,2
194,2020-12-03T00:00:00.000,Norfolk,40-49,736,49,2
195,2020-12-03T00:00:00.000,Norfolk,50-59,712,86,8
196,2020-12-03T00:00:00.000,Norfolk,60-69,578,117,23
197,2020-12-03T00:00:00.000,Norfolk,70-79,275,94,25
198,2020-12-03T00:00:00.000,Norfolk,80+,144,47,31
199,2020-12-03T00:00:00.000,Norfolk,Missing,54,1,0
200,2020-12-03T00:00:00.000,Peninsula,0-9,263,1,0
201,2020-12-03T00:00:00.000,Peninsula,10-19,567,1,0
202,2020-12-03T00:00:00.000,Peninsula,20-29,1657,6,0
203,2020-12-03T00:00:00.000,Peninsula,30-39,1211,26,3
204,2020-12-03T00:00:00.000,Peninsula,40-49,961,25,2
205,2020-12-03T00:00:00.000,Peninsula,50-59,910,47,5
206,2020-12-03T00:00:00.000,Peninsula,60-69,597,61,12
207,2020-12-03T00:00:00.000,Peninsula,70-79,353,74,34
208,2020-12-03T00:00:00.000,Peninsula,80+,197,45,40
209,2020-12-03T00:00:00.000,Peninsula,Missing,73,1,0
210,2020-12-03T00:00:00.000,Piedmont,0-9,103,1,0
211,2020-12-03T00:00:00.000,Piedmont,10-19,235,3,0
212,2020-12-03T00:00:00.000,Piedmont,20-29,562,4,0
213,2020-12-03T00:00:00.000,Piedmont,30-39,512,7,0
214,2020-12-03T00:00:00.000,Piedmont,40-49,490,19,1
215,2020-12-03T00:00:00.000,Piedmont,50-59,502,39,5
216,2020-12-03T00:00:00.000,Piedmont,60-69,393,45,16
217,2020-12-03T00:00:00.000,Piedmont,70-79,217,49,20
218,2020-12-03T00:00:00.000,Piedmont,80+,157,39,26
219,2020-12-03T00:00:00.000,Piedmont,Missing,4,0,0
220,2020-12-03T00:00:00.000,Pittsylvania-Danville,0-9,111,0,0
221,2020-12-03T00:00:00.000,Pittsylvania-Danville,10-19,290,2,0
222,2020-12-03T00:00:00.000,Pittsylvania-Danville,20-29,528,6,0
223,2020-12-03T00:00:00.000,Pittsylvania-Danville,30-39,479,7,1
224,2020-12-03T00:00:00.000,Pittsylvania-Danville,40-49,502,22,3
225,2020-12-03T00:00:00.000,Pittsylvania-Danville,50-59,604,47,4
226,2020-12-03T00:00:00.000,Pittsylvania-Danville,60-69,478,62,11
227,2020-12-03T00:00:00.000,Pittsylvania-Danville,70-79,278,60,16
228,2020-12-03T00:00:00.000,Pittsylvania-Danville,80+,242,56,40
229,2020-12-03T00:00:00.000,Pittsylvania-Danville,Missing,3,0,0
230,2020-12-03T00:00:00.000,Portsmouth,0-9,101,6,0
231,2020-12-03T00:00:00.000,Portsmouth,10-19,242,6,0
232,2020-12-03T00:00:00.000,Portsmouth,20-29,667,22,0
233,2020-12-03T00:00:00.000,Portsmouth,30-39,593,36,1
234,2020-12-03T00:00:00.000,Portsmouth,40-49,489,39,2
235,2020-12-03T00:00:00.000,Portsmouth,50-59,447,70,8
236,2020-12-03T00:00:00.000,Portsmouth,60-69,392,74,18
237,2020-12-03T00:00:00.000,Portsmouth,70-79,181,63,21
238,2020-12-03T00:00:00.000,Portsmouth,80+,106,37,21
239,2020-12-03T00:00:00.000,Portsmouth,Missing,28,1,0
240,2020-12-03T00:00:00.000,Prince William,0-9,1094,13,0
241,2020-12-03T00:00:00.000,Prince William,10-19,2178,15,0
242,2020-12-03T00:00:00.000,Prince William,20-29,4281,77,1
243,2020-12-03T00:00:00.000,Prince William,30-39,4007,145,4
244,2020-12-03T00:00:00.000,Prince William,40-49,4202,228,8
245,2020-12-03T00:00:00.000,Prince William,50-59,3209,283,25
246,2020-12-03T00:00:00.000,Prince William,60-69,1628,242,65
247,2020-12-03T00:00:00.000,Prince William,70-79,680,173,68
248,2020-12-03T00:00:00.000,Prince William,80+,398,121,99
249,2020-12-03T00:00:00.000,Prince William,Missing,259,3,1
250,2020-12-03T00:00:00.000,Rappahannock,0-9,382,3,0
251,2020-12-03T00:00:00.000,Rappahannock,10-19,937,7,0
252,2020-12-03T00:00:00.000,Rappahannock,20-29,1625,26,0
253,2020-12-03T00:00:00.000,Rappahannock,30-39,1444,41,0
254,2020-12-03T00:00:00.000,Rappahannock,40-49,1392,68,4
255,2020-12-03T00:00:00.000,Rappahannock,50-59,1312,92,9
256,2020-12-03T00:00:00.000,Rappahannock,60-69,658,84,12
257,2020-12-03T00:00:00.000,Rappahannock,70-79,341,73,24
258,2020-12-03T00:00:00.000,Rappahannock,80+,304,104,49
259,2020-12-03T00:00:00.000,Rappahannock,Missing,70,3,1
260,2020-12-03T00:00:00.000,Rappahannock Rapidan,0-9,189,2,0
261,2020-12-03T00:00:00.000,Rappahannock Rapidan,10-19,417,4,0
262,2020-12-03T00:00:00.000,Rappahannock Rapidan,20-29,850,8,0
263,2020-12-03T00:00:00.000,Rappahannock Rapidan,30-39,882,27,2
264,2020-12-03T00:00:00.000,Rappahannock Rapidan,40-49,815,30,3
265,2020-12-03T00:00:00.000,Rappahannock Rapidan,50-59,787,50,4
266,2020-12-03T00:00:00.000,Rappahannock Rapidan,60-69,442,50,6
267,2020-12-03T00:00:00.000,Rappahannock Rapidan,70-79,195,37,15
268,2020-12-03T00:00:00.000,Rappahannock Rapidan,80+,130,29,29
269,2020-12-03T00:00:00.000,Rappahannock Rapidan,Missing,28,1,2
270,2020-12-03T00:00:00.000,Richmond,0-9,259,9,0
271,2020-12-03T00:00:00.000,Richmond,10-19,630,6,0
272,2020-12-03T00:00:00.000,Richmond,20-29,2014,25,0
273,2020-12-03T00:00:00.000,Richmond,30-39,1326,60,2
274,2020-12-03T00:00:00.000,Richmond,40-49,866,56,5
275,2020-12-03T00:00:00.000,Richmond,50-59,713,93,6
276,2020-12-03T00:00:00.000,Richmond,60-69,544,110,11
277,2020-12-03T00:00:00.000,Richmond,70-79,276,88,29
278,2020-12-03T00:00:00.000,Richmond,80+,166,59,29
279,2020-12-03T00:00:00.000,Richmond,Missing,46,1,0
280,2020-12-03T00:00:00.000,Roanoke,0-9,144,0,0
281,2020-12-03T00:00:00.000,Roanoke,10-19,366,1,0
