,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-29T00:00:00.000,Alexandria,Female,2220,142,37
1,2020-10-29T00:00:00.000,Alexandria,Male,2052,182,37
2,2020-10-29T00:00:00.000,Alexandria,Not Reported,13,0,0
3,2020-10-29T00:00:00.000,Alleghany,Female,1511,59,24
4,2020-10-29T00:00:00.000,Alleghany,Male,1208,56,13
5,2020-10-29T00:00:00.000,Alleghany,Not Reported,12,0,0
6,2020-10-29T00:00:00.000,Arlington,Female,2309,240,71
7,2020-10-29T00:00:00.000,Arlington,Male,2334,299,83
8,2020-10-29T00:00:00.000,Arlington,Not Reported,4,0,0
9,2020-10-29T00:00:00.000,Central Shenandoah,Female,3644,154,38
10,2020-10-29T00:00:00.000,Central Shenandoah,Male,3189,151,45
11,2020-10-29T00:00:00.000,Central Shenandoah,Not Reported,21,0,0
12,2020-10-29T00:00:00.000,Central Virginia,Female,2591,91,28
13,2020-10-29T00:00:00.000,Central Virginia,Male,2228,105,37
14,2020-10-29T00:00:00.000,Central Virginia,Not Reported,126,1,0
15,2020-10-29T00:00:00.000,Chesapeake,Female,2691,246,36
16,2020-10-29T00:00:00.000,Chesapeake,Male,2249,233,43
17,2020-10-29T00:00:00.000,Chesapeake,Not Reported,5,0,0
18,2020-10-29T00:00:00.000,Chesterfield,Female,3992,226,66
19,2020-10-29T00:00:00.000,Chesterfield,Male,3659,239,79
20,2020-10-29T00:00:00.000,Chesterfield,Not Reported,135,0,4
21,2020-10-29T00:00:00.000,Chickahominy,Female,1201,96,31
22,2020-10-29T00:00:00.000,Chickahominy,Male,1169,101,28
23,2020-10-29T00:00:00.000,Chickahominy,Not Reported,23,0,0
24,2020-10-29T00:00:00.000,Crater,Female,2102,162,63
25,2020-10-29T00:00:00.000,Crater,Male,2921,138,54
26,2020-10-29T00:00:00.000,Crater,Not Reported,54,5,0
27,2020-10-29T00:00:00.000,Cumberland Plateau,Female,781,45,8
28,2020-10-29T00:00:00.000,Cumberland Plateau,Male,639,45,6
29,2020-10-29T00:00:00.000,Cumberland Plateau,Not Reported,14,0,0
30,2020-10-29T00:00:00.000,Eastern Shore,Female,769,73,26
31,2020-10-29T00:00:00.000,Eastern Shore,Male,756,73,24
32,2020-10-29T00:00:00.000,Eastern Shore,Not Reported,9,0,0
33,2020-10-29T00:00:00.000,Fairfax,Female,12284,983,290
34,2020-10-29T00:00:00.000,Fairfax,Male,11620,1314,324
35,2020-10-29T00:00:00.000,Fairfax,Not Reported,163,1,6
36,2020-10-29T00:00:00.000,Hampton,Female,1164,34,13
37,2020-10-29T00:00:00.000,Hampton,Male,967,56,19
38,2020-10-29T00:00:00.000,Hampton,Not Reported,7,0,0
39,2020-10-29T00:00:00.000,Henrico,Female,3371,243,129
40,2020-10-29T00:00:00.000,Henrico,Male,2981,240,110
41,2020-10-29T00:00:00.000,Henrico,Not Reported,42,0,0
42,2020-10-29T00:00:00.000,Lenowisco,Female,852,48,5
43,2020-10-29T00:00:00.000,Lenowisco,Male,761,62,21
44,2020-10-29T00:00:00.000,Lenowisco,Not Reported,11,0,0
45,2020-10-29T00:00:00.000,Lord Fairfax,Female,2086,156,62
46,2020-10-29T00:00:00.000,Lord Fairfax,Male,1883,172,70
47,2020-10-29T00:00:00.000,Lord Fairfax,Not Reported,21,0,0
48,2020-10-29T00:00:00.000,Loudoun,Female,3979,220,80
49,2020-10-29T00:00:00.000,Loudoun,Male,3867,260,50
50,2020-10-29T00:00:00.000,Loudoun,Not Reported,62,0,0
51,2020-10-29T00:00:00.000,Mount Rogers,Female,2122,142,76
52,2020-10-29T00:00:00.000,Mount Rogers,Male,1658,172,72
53,2020-10-29T00:00:00.000,Mount Rogers,Not Reported,15,0,1
54,2020-10-29T00:00:00.000,New River,Female,2211,33,13
55,2020-10-29T00:00:00.000,New River,Male,2187,47,14
56,2020-10-29T00:00:00.000,New River,Not Reported,39,0,0
57,2020-10-29T00:00:00.000,Norfolk,Female,2788,209,39
58,2020-10-29T00:00:00.000,Norfolk,Male,2628,201,45
59,2020-10-29T00:00:00.000,Norfolk,Not Reported,3,0,0
60,2020-10-29T00:00:00.000,Peninsula,Female,2658,104,51
61,2020-10-29T00:00:00.000,Peninsula,Male,2469,118,41
62,2020-10-29T00:00:00.000,Peninsula,Not Reported,19,0,0
63,2020-10-29T00:00:00.000,Piedmont,Female,963,67,17
64,2020-10-29T00:00:00.000,Piedmont,Male,1545,92,39
65,2020-10-29T00:00:00.000,Piedmont,Not Reported,5,0,0
66,2020-10-29T00:00:00.000,Pittsylvania-Danville,Female,1408,119,37
67,2020-10-29T00:00:00.000,Pittsylvania-Danville,Male,1121,78,24
68,2020-10-29T00:00:00.000,Pittsylvania-Danville,Not Reported,9,0,0
69,2020-10-29T00:00:00.000,Portsmouth,Female,1504,179,37
70,2020-10-29T00:00:00.000,Portsmouth,Male,1345,137,32
71,2020-10-29T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-10-29T00:00:00.000,Prince William,Female,8646,521,107
73,2020-10-29T00:00:00.000,Prince William,Male,8272,667,151
74,2020-10-29T00:00:00.000,Prince William,Not Reported,135,2,0
75,2020-10-29T00:00:00.000,Rappahannock,Female,3281,201,40
76,2020-10-29T00:00:00.000,Rappahannock,Male,2859,230,52
77,2020-10-29T00:00:00.000,Rappahannock,Not Reported,22,0,0
78,2020-10-29T00:00:00.000,Rappahannock Rapidan,Female,1541,81,27
79,2020-10-29T00:00:00.000,Rappahannock Rapidan,Male,1518,112,28
80,2020-10-29T00:00:00.000,Rappahannock Rapidan,Not Reported,58,0,0
81,2020-10-29T00:00:00.000,Richmond,Female,2694,225,27
82,2020-10-29T00:00:00.000,Richmond,Male,2616,227,48
83,2020-10-29T00:00:00.000,Richmond,Not Reported,58,1,2
84,2020-10-29T00:00:00.000,Roanoke,Female,1559,53,23
85,2020-10-29T00:00:00.000,Roanoke,Male,1231,45,18
86,2020-10-29T00:00:00.000,Roanoke,Not Reported,20,0,0
87,2020-10-29T00:00:00.000,Southside,Female,902,43,24
88,2020-10-29T00:00:00.000,Southside,Male,931,47,24
89,2020-10-29T00:00:00.000,Southside,Not Reported,12,0,0
90,2020-10-29T00:00:00.000,Thomas Jefferson,Female,2343,118,41
91,2020-10-29T00:00:00.000,Thomas Jefferson,Male,2119,116,36
92,2020-10-29T00:00:00.000,Thomas Jefferson,Not Reported,5,0,0
93,2020-10-29T00:00:00.000,Three Rivers,Female,1038,65,18
94,2020-10-29T00:00:00.000,Three Rivers,Male,1201,73,21
95,2020-10-29T00:00:00.000,Three Rivers,Not Reported,26,0,0
96,2020-10-29T00:00:00.000,Virginia Beach,Female,4342,232,55
97,2020-10-29T00:00:00.000,Virginia Beach,Male,3641,212,51
98,2020-10-29T00:00:00.000,Virginia Beach,Not Reported,18,0,0
99,2020-10-29T00:00:00.000,Western Tidewater,Female,2194,113,68
100,2020-10-29T00:00:00.000,Western Tidewater,Male,2414,123,85
101,2020-10-29T00:00:00.000,Western Tidewater,Not Reported,5,0,2
102,2020-10-29T00:00:00.000,West Piedmont,Female,1708,154,45
103,2020-10-29T00:00:00.000,West Piedmont,Male,1305,143,45
104,2020-10-29T00:00:00.000,West Piedmont,Not Reported,17,1,0
105,2020-10-28T00:00:00.000,Alexandria,Female,2212,143,37
106,2020-10-28T00:00:00.000,Alexandria,Male,2044,182,37
107,2020-10-28T00:00:00.000,Alexandria,Not Reported,13,0,0
108,2020-10-28T00:00:00.000,Alleghany,Female,1479,59,24
