,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
36,2020-11-13T00:00:00.000,Hampton,Female,1261,41,14
37,2020-11-13T00:00:00.000,Hampton,Male,1076,63,20
38,2020-11-13T00:00:00.000,Hampton,Not Reported,7,0,0
39,2020-11-13T00:00:00.000,Henrico,Female,3759,269,131
40,2020-11-13T00:00:00.000,Henrico,Male,3315,268,112
41,2020-11-13T00:00:00.000,Henrico,Not Reported,59,1,0
42,2020-11-13T00:00:00.000,Lenowisco,Female,1204,56,10
43,2020-11-13T00:00:00.000,Lenowisco,Male,1111,75,24
44,2020-11-13T00:00:00.000,Lenowisco,Not Reported,21,0,0
45,2020-11-13T00:00:00.000,Lord Fairfax,Female,2448,182,66
46,2020-11-13T00:00:00.000,Lord Fairfax,Male,2201,201,73
47,2020-11-13T00:00:00.000,Lord Fairfax,Not Reported,25,0,0
48,2020-11-13T00:00:00.000,Loudoun,Female,4328,237,81
49,2020-11-13T00:00:00.000,Loudoun,Male,4247,278,54
50,2020-11-13T00:00:00.000,Loudoun,Not Reported,67,0,0
51,2020-11-13T00:00:00.000,Mount Rogers,Female,2655,167,79
52,2020-11-13T00:00:00.000,Mount Rogers,Male,2103,198,73
53,2020-11-13T00:00:00.000,Mount Rogers,Not Reported,32,0,1
54,2020-11-13T00:00:00.000,New River,Female,2689,50,14
55,2020-11-13T00:00:00.000,New River,Male,2523,61,18
56,2020-11-13T00:00:00.000,New River,Not Reported,49,0,0
57,2020-11-13T00:00:00.000,Norfolk,Female,2970,216,40
58,2020-11-13T00:00:00.000,Norfolk,Male,2855,207,46
59,2020-11-13T00:00:00.000,Norfolk,Not Reported,4,0,0
60,2020-11-13T00:00:00.000,Peninsula,Female,2907,109,51
61,2020-11-13T00:00:00.000,Peninsula,Male,2660,127,42
62,2020-11-13T00:00:00.000,Peninsula,Not Reported,21,0,0
63,2020-11-13T00:00:00.000,Piedmont,Female,1066,82,18
64,2020-11-13T00:00:00.000,Piedmont,Male,1698,104,43
65,2020-11-13T00:00:00.000,Piedmont,Not Reported,7,0,0
66,2020-11-13T00:00:00.000,Pittsylvania-Danville,Female,1602,135,40
67,2020-11-13T00:00:00.000,Pittsylvania-Danville,Male,1266,89,25
68,2020-11-13T00:00:00.000,Pittsylvania-Danville,Not Reported,14,2,0
69,2020-11-13T00:00:00.000,Portsmouth,Female,1560,186,38
70,2020-11-13T00:00:00.000,Portsmouth,Male,1404,152,32
71,2020-11-13T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-11-13T00:00:00.000,Prince William,Female,9328,540,110
73,2020-11-13T00:00:00.000,Prince William,Male,8974,691,154
74,2020-11-13T00:00:00.000,Prince William,Not Reported,144,2,0
75,2020-11-13T00:00:00.000,Rappahannock,Female,3610,223,42
76,2020-11-13T00:00:00.000,Rappahannock,Male,3173,238,52
77,2020-11-13T00:00:00.000,Rappahannock,Not Reported,30,0,0
78,2020-11-13T00:00:00.000,Rappahannock Rapidan,Female,1678,86,27
79,2020-11-13T00:00:00.000,Rappahannock Rapidan,Male,1875,122,30
80,2020-11-13T00:00:00.000,Rappahannock Rapidan,Not Reported,76,0,0
81,2020-11-13T00:00:00.000,Richmond,Female,3003,238,27
82,2020-11-13T00:00:00.000,Richmond,Male,2836,234,49
83,2020-11-13T00:00:00.000,Richmond,Not Reported,69,1,2
84,2020-11-13T00:00:00.000,Roanoke,Female,1917,62,30
85,2020-11-13T00:00:00.000,Roanoke,Male,1465,57,24
86,2020-11-13T00:00:00.000,Roanoke,Not Reported,18,0,0
87,2020-11-13T00:00:00.000,Southside,Female,1024,44,24
88,2020-11-13T00:00:00.000,Southside,Male,1014,51,27
89,2020-11-13T00:00:00.000,Southside,Not Reported,12,0,0
90,2020-11-13T00:00:00.000,Thomas Jefferson,Female,2503,129,41
91,2020-11-13T00:00:00.000,Thomas Jefferson,Male,2259,126,38
92,2020-11-13T00:00:00.000,Thomas Jefferson,Not Reported,3,0,0
93,2020-11-13T00:00:00.000,Three Rivers,Female,1120,68,18
94,2020-11-13T00:00:00.000,Three Rivers,Male,1274,78,23
95,2020-11-13T00:00:00.000,Three Rivers,Not Reported,24,0,0
96,2020-11-13T00:00:00.000,Virginia Beach,Female,4796,246,55
97,2020-11-13T00:00:00.000,Virginia Beach,Male,4177,227,56
98,2020-11-13T00:00:00.000,Virginia Beach,Not Reported,29,0,0
99,2020-11-13T00:00:00.000,Western Tidewater,Female,2335,126,72
100,2020-11-13T00:00:00.000,Western Tidewater,Male,2526,126,86
101,2020-11-13T00:00:00.000,Western Tidewater,Not Reported,5,0,2
102,2020-11-13T00:00:00.000,West Piedmont,Female,2079,172,47
103,2020-11-13T00:00:00.000,West Piedmont,Male,1614,161,48
104,2020-11-13T00:00:00.000,West Piedmont,Not Reported,16,1,0
105,2020-11-12T00:00:00.000,Alexandria,Female,2356,147,38
106,2020-11-12T00:00:00.000,Alexandria,Male,2209,189,38
107,2020-11-12T00:00:00.000,Alexandria,Not Reported,13,0,0
108,2020-11-12T00:00:00.000,Alleghany,Female,1999,73,31
109,2020-11-12T00:00:00.000,Alleghany,Male,1639,61,21
110,2020-11-12T00:00:00.000,Alleghany,Not Reported,20,0,1
111,2020-11-12T00:00:00.000,Arlington,Female,2556,243,71
112,2020-11-12T00:00:00.000,Arlington,Male,2598,309,84
113,2020-11-12T00:00:00.000,Arlington,Not Reported,4,0,0
114,2020-11-12T00:00:00.000,Central Shenandoah,Female,4044,162,40
115,2020-11-12T00:00:00.000,Central Shenandoah,Male,3509,161,49
116,2020-11-12T00:00:00.000,Central Shenandoah,Not Reported,20,0,0
117,2020-11-12T00:00:00.000,Central Virginia,Female,2926,100,28
118,2020-11-12T00:00:00.000,Central Virginia,Male,2548,115,38
119,2020-11-12T00:00:00.000,Central Virginia,Not Reported,165,2,1
120,2020-11-12T00:00:00.000,Chesapeake,Female,2939,258,37
121,2020-11-12T00:00:00.000,Chesapeake,Male,2481,243,43
122,2020-11-12T00:00:00.000,Chesapeake,Not Reported,6,0,0
123,2020-11-12T00:00:00.000,Chesterfield,Female,4431,247,70
124,2020-11-12T00:00:00.000,Chesterfield,Male,4048,250,79
125,2020-11-12T00:00:00.000,Chesterfield,Not Reported,143,0,3
126,2020-11-12T00:00:00.000,Chickahominy,Female,1377,99,32
127,2020-11-12T00:00:00.000,Chickahominy,Male,1334,113,30
128,2020-11-12T00:00:00.000,Chickahominy,Not Reported,28,0,0
129,2020-11-12T00:00:00.000,Crater,Female,2257,168,64
130,2020-11-12T00:00:00.000,Crater,Male,3126,147,54
131,2020-11-12T00:00:00.000,Crater,Not Reported,62,5,0
132,2020-11-12T00:00:00.000,Cumberland Plateau,Female,1012,59,10
133,2020-11-12T00:00:00.000,Cumberland Plateau,Male,837,57,7
134,2020-11-12T00:00:00.000,Cumberland Plateau,Not Reported,19,0,0
135,2020-11-12T00:00:00.000,Eastern Shore,Female,793,76,26
136,2020-11-12T00:00:00.000,Eastern Shore,Male,771,75,26
137,2020-11-12T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-11-12T00:00:00.000,Fairfax,Female,13402,1034,294
139,2020-11-12T00:00:00.000,Fairfax,Male,12694,1374,324
140,2020-11-12T00:00:00.000,Fairfax,Not Reported,169,1,6
141,2020-11-12T00:00:00.000,Hampton,Female,1257,41,14
142,2020-11-12T00:00:00.000,Hampton,Male,1064,63,20
143,2020-11-12T00:00:00.000,Hampton,Not Reported,7,0,0
144,2020-11-12T00:00:00.000,Henrico,Female,3730,269,131
145,2020-11-12T00:00:00.000,Henrico,Male,3304,268,111
146,2020-11-12T00:00:00.000,Henrico,Not Reported,60,1,0
147,2020-11-12T00:00:00.000,Lenowisco,Female,1177,55,10
148,2020-11-12T00:00:00.000,Lenowisco,Male,1096,74,22
149,2020-11-12T00:00:00.000,Lenowisco,Not Reported,21,0,0
150,2020-11-12T00:00:00.000,Lord Fairfax,Female,2420,181,64
151,2020-11-12T00:00:00.000,Lord Fairfax,Male,2162,197,73
152,2020-11-12T00:00:00.000,Lord Fairfax,Not Reported,25,0,0
153,2020-11-12T00:00:00.000,Loudoun,Female,4314,235,81
154,2020-11-12T00:00:00.000,Loudoun,Male,4239,276,53
155,2020-11-12T00:00:00.000,Loudoun,Not Reported,69,0,0
156,2020-11-12T00:00:00.000,Mount Rogers,Female,2618,167,79
157,2020-11-12T00:00:00.000,Mount Rogers,Male,2069,198,73
158,2020-11-12T00:00:00.000,Mount Rogers,Not Reported,31,0,1
159,2020-11-12T00:00:00.000,New River,Female,2657,49,14
160,2020-11-12T00:00:00.000,New River,Male,2502,59,18
161,2020-11-12T00:00:00.000,New River,Not Reported,49,0,0
162,2020-11-12T00:00:00.000,Norfolk,Female,2963,216,40
163,2020-11-12T00:00:00.000,Norfolk,Male,2849,207,46
164,2020-11-12T00:00:00.000,Norfolk,Not Reported,4,0,0
165,2020-11-12T00:00:00.000,Peninsula,Female,2887,109,51
166,2020-11-12T00:00:00.000,Peninsula,Male,2653,126,41
167,2020-11-12T00:00:00.000,Peninsula,Not Reported,22,0,0
168,2020-11-12T00:00:00.000,Piedmont,Female,1063,82,18
169,2020-11-12T00:00:00.000,Piedmont,Male,1691,104,42
170,2020-11-12T00:00:00.000,Piedmont,Not Reported,7,0,0
171,2020-11-12T00:00:00.000,Pittsylvania-Danville,Female,1590,134,39
172,2020-11-12T00:00:00.000,Pittsylvania-Danville,Male,1258,89,25
173,2020-11-12T00:00:00.000,Pittsylvania-Danville,Not Reported,13,2,0
174,2020-11-12T00:00:00.000,Portsmouth,Female,1559,186,38
175,2020-11-12T00:00:00.000,Portsmouth,Male,1403,152,32
176,2020-11-12T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-11-12T00:00:00.000,Prince William,Female,9275,535,110
178,2020-11-12T00:00:00.000,Prince William,Male,8925,691,154
179,2020-11-12T00:00:00.000,Prince William,Not Reported,141,2,0
180,2020-11-12T00:00:00.000,Rappahannock,Female,3600,224,42
181,2020-11-12T00:00:00.000,Rappahannock,Male,3159,237,52
182,2020-11-12T00:00:00.000,Rappahannock,Not Reported,29,0,0
183,2020-11-12T00:00:00.000,Rappahannock Rapidan,Female,1669,85,27
184,2020-11-12T00:00:00.000,Rappahannock Rapidan,Male,1835,123,28
185,2020-11-12T00:00:00.000,Rappahannock Rapidan,Not Reported,72,0,0
186,2020-11-12T00:00:00.000,Richmond,Female,2985,237,27
187,2020-11-12T00:00:00.000,Richmond,Male,2816,234,49
188,2020-11-12T00:00:00.000,Richmond,Not Reported,70,1,2
189,2020-11-12T00:00:00.000,Roanoke,Female,1904,61,29
190,2020-11-12T00:00:00.000,Roanoke,Male,1458,57,23
191,2020-11-12T00:00:00.000,Roanoke,Not Reported,18,0,0
192,2020-11-12T00:00:00.000,Southside,Female,1023,44,24
193,2020-11-12T00:00:00.000,Southside,Male,1008,51,27
194,2020-11-12T00:00:00.000,Southside,Not Reported,12,0,0
195,2020-11-12T00:00:00.000,Thomas Jefferson,Female,2502,128,41
196,2020-11-12T00:00:00.000,Thomas Jefferson,Male,2256,126,38
197,2020-11-12T00:00:00.000,Thomas Jefferson,Not Reported,3,0,0
198,2020-11-12T00:00:00.000,Three Rivers,Female,1116,67,18
199,2020-11-12T00:00:00.000,Three Rivers,Male,1267,78,23
200,2020-11-12T00:00:00.000,Three Rivers,Not Reported,24,0,0
201,2020-11-12T00:00:00.000,Virginia Beach,Female,4781,245,55
202,2020-11-12T00:00:00.000,Virginia Beach,Male,4154,224,56
203,2020-11-12T00:00:00.000,Virginia Beach,Not Reported,29,0,0
204,2020-11-12T00:00:00.000,Western Tidewater,Female,2327,124,71
205,2020-11-12T00:00:00.000,Western Tidewater,Male,2524,126,85
206,2020-11-12T00:00:00.000,Western Tidewater,Not Reported,5,0,2
207,2020-11-12T00:00:00.000,West Piedmont,Female,2051,171,47
208,2020-11-12T00:00:00.000,West Piedmont,Male,1593,159,47
209,2020-11-12T00:00:00.000,West Piedmont,Not Reported,16,1,0
210,2020-11-11T00:00:00.000,Alexandria,Female,2346,147,38
211,2020-11-11T00:00:00.000,Alexandria,Male,2200,187,38
212,2020-11-11T00:00:00.000,Alexandria,Not Reported,13,0,0
213,2020-11-11T00:00:00.000,Alleghany,Female,1974,73,27
214,2020-11-11T00:00:00.000,Alleghany,Male,1623,61,20
215,2020-11-11T00:00:00.000,Alleghany,Not Reported,19,0,1
216,2020-11-11T00:00:00.000,Arlington,Female,2546,242,71
217,2020-11-11T00:00:00.000,Arlington,Male,2580,305,84
218,2020-11-11T00:00:00.000,Arlington,Not Reported,4,0,0
219,2020-11-11T00:00:00.000,Central Shenandoah,Female,4035,162,40
220,2020-11-11T00:00:00.000,Central Shenandoah,Male,3505,160,49
221,2020-11-11T00:00:00.000,Central Shenandoah,Not Reported,20,0,0
222,2020-11-11T00:00:00.000,Central Virginia,Female,2892,101,28
223,2020-11-11T00:00:00.000,Central Virginia,Male,2524,115,38
224,2020-11-11T00:00:00.000,Central Virginia,Not Reported,156,2,1
225,2020-11-11T00:00:00.000,Chesapeake,Female,2909,257,37
226,2020-11-11T00:00:00.000,Chesapeake,Male,2456,243,43
227,2020-11-11T00:00:00.000,Chesapeake,Not Reported,6,0,0
228,2020-11-11T00:00:00.000,Chesterfield,Female,4390,244,69
229,2020-11-11T00:00:00.000,Chesterfield,Male,4004,250,79
230,2020-11-11T00:00:00.000,Chesterfield,Not Reported,143,0,3
231,2020-11-11T00:00:00.000,Chickahominy,Female,1360,99,32
232,2020-11-11T00:00:00.000,Chickahominy,Male,1327,112,30
233,2020-11-11T00:00:00.000,Chickahominy,Not Reported,31,0,0
234,2020-11-11T00:00:00.000,Crater,Female,2247,167,64
235,2020-11-11T00:00:00.000,Crater,Male,3119,147,54
236,2020-11-11T00:00:00.000,Crater,Not Reported,62,5,0
237,2020-11-11T00:00:00.000,Cumberland Plateau,Female,994,58,10
238,2020-11-11T00:00:00.000,Cumberland Plateau,Male,828,57,7
239,2020-11-11T00:00:00.000,Cumberland Plateau,Not Reported,14,0,0
240,2020-11-11T00:00:00.000,Eastern Shore,Female,790,76,26
241,2020-11-11T00:00:00.000,Eastern Shore,Male,770,75,26
242,2020-11-11T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-11-11T00:00:00.000,Fairfax,Female,13292,1026,294
244,2020-11-11T00:00:00.000,Fairfax,Male,12589,1363,324
245,2020-11-11T00:00:00.000,Fairfax,Not Reported,170,1,6
246,2020-11-11T00:00:00.000,Hampton,Female,1250,41,14
247,2020-11-11T00:00:00.000,Hampton,Male,1056,63,20
248,2020-11-11T00:00:00.000,Hampton,Not Reported,7,0,0
249,2020-11-11T00:00:00.000,Henrico,Female,3706,265,131
250,2020-11-11T00:00:00.000,Henrico,Male,3279,268,112
251,2020-11-11T00:00:00.000,Henrico,Not Reported,58,1,0
252,2020-11-11T00:00:00.000,Lenowisco,Female,1142,55,10
253,2020-11-11T00:00:00.000,Lenowisco,Male,1065,74,22
254,2020-11-11T00:00:00.000,Lenowisco,Not Reported,19,0,0
255,2020-11-11T00:00:00.000,Lord Fairfax,Female,2401,178,63
256,2020-11-11T00:00:00.000,Lord Fairfax,Male,2144,196,73
257,2020-11-11T00:00:00.000,Lord Fairfax,Not Reported,25,0,0
258,2020-11-11T00:00:00.000,Loudoun,Female,4282,235,81
259,2020-11-11T00:00:00.000,Loudoun,Male,4212,276,53
260,2020-11-11T00:00:00.000,Loudoun,Not Reported,66,0,0
261,2020-11-11T00:00:00.000,Mount Rogers,Female,2594,166,79
262,2020-11-11T00:00:00.000,Mount Rogers,Male,2038,196,73
263,2020-11-11T00:00:00.000,Mount Rogers,Not Reported,29,0,1
264,2020-11-11T00:00:00.000,New River,Female,2622,48,14
265,2020-11-11T00:00:00.000,New River,Male,2484,59,17
266,2020-11-11T00:00:00.000,New River,Not Reported,49,0,0
267,2020-11-11T00:00:00.000,Norfolk,Female,2958,216,40
268,2020-11-11T00:00:00.000,Norfolk,Male,2843,207,46
269,2020-11-11T00:00:00.000,Norfolk,Not Reported,4,0,0
270,2020-11-11T00:00:00.000,Peninsula,Female,2871,109,51
271,2020-11-11T00:00:00.000,Peninsula,Male,2646,125,41
272,2020-11-11T00:00:00.000,Peninsula,Not Reported,23,0,0
273,2020-11-11T00:00:00.000,Piedmont,Female,1056,82,17
274,2020-11-11T00:00:00.000,Piedmont,Male,1673,104,40
275,2020-11-11T00:00:00.000,Piedmont,Not Reported,7,0,0
276,2020-11-11T00:00:00.000,Pittsylvania-Danville,Female,1578,134,39
277,2020-11-11T00:00:00.000,Pittsylvania-Danville,Male,1246,87,25
278,2020-11-11T00:00:00.000,Pittsylvania-Danville,Not Reported,14,1,0
279,2020-11-11T00:00:00.000,Portsmouth,Female,1553,186,38
280,2020-11-11T00:00:00.000,Portsmouth,Male,1396,153,32
281,2020-11-11T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-11-11T00:00:00.000,Prince William,Female,9235,535,110
283,2020-11-11T00:00:00.000,Prince William,Male,8876,689,153
284,2020-11-11T00:00:00.000,Prince William,Not Reported,143,2,0
285,2020-11-11T00:00:00.000,Rappahannock,Female,3575,223,42
286,2020-11-11T00:00:00.000,Rappahannock,Male,3130,237,52
287,2020-11-11T00:00:00.000,Rappahannock,Not Reported,29,0,0
288,2020-11-11T00:00:00.000,Rappahannock Rapidan,Female,1655,85,27
289,2020-11-11T00:00:00.000,Rappahannock Rapidan,Male,1820,120,28
290,2020-11-11T00:00:00.000,Rappahannock Rapidan,Not Reported,77,0,0
291,2020-11-11T00:00:00.000,Richmond,Female,2969,236,27
292,2020-11-11T00:00:00.000,Richmond,Male,2803,234,49
293,2020-11-11T00:00:00.000,Richmond,Not Reported,68,1,2
294,2020-11-11T00:00:00.000,Roanoke,Female,1882,60,28
295,2020-11-11T00:00:00.000,Roanoke,Male,1442,55,22
296,2020-11-11T00:00:00.000,Roanoke,Not Reported,19,0,0
297,2020-11-11T00:00:00.000,Southside,Female,1009,43,24
298,2020-11-11T00:00:00.000,Southside,Male,1003,50,26
299,2020-11-11T00:00:00.000,Southside,Not Reported,12,0,0
300,2020-11-11T00:00:00.000,Thomas Jefferson,Female,2489,128,41
301,2020-11-11T00:00:00.000,Thomas Jefferson,Male,2240,126,37
302,2020-11-11T00:00:00.000,Thomas Jefferson,Not Reported,4,0,0
303,2020-11-11T00:00:00.000,Three Rivers,Female,1111,67,18
304,2020-11-11T00:00:00.000,Three Rivers,Male,1252,78,23
305,2020-11-11T00:00:00.000,Three Rivers,Not Reported,24,0,0
306,2020-11-11T00:00:00.000,Virginia Beach,Female,4725,245,55
307,2020-11-11T00:00:00.000,Virginia Beach,Male,4112,224,56
308,2020-11-11T00:00:00.000,Virginia Beach,Not Reported,27,0,0
309,2020-11-11T00:00:00.000,Western Tidewater,Female,2303,123,69
310,2020-11-11T00:00:00.000,Western Tidewater,Male,2504,126,85
311,2020-11-11T00:00:00.000,Western Tidewater,Not Reported,5,0,2
312,2020-11-11T00:00:00.000,West Piedmont,Female,2027,168,47
313,2020-11-11T00:00:00.000,West Piedmont,Male,1574,157,47
314,2020-11-11T00:00:00.000,West Piedmont,Not Reported,16,1,0
315,2020-11-10T00:00:00.000,Alexandria,Female,2341,147,38
316,2020-11-10T00:00:00.000,Alexandria,Male,2179,187,38
317,2020-11-10T00:00:00.000,Alexandria,Not Reported,13,0,0
318,2020-11-10T00:00:00.000,Alleghany,Female,1944,70,27
319,2020-11-10T00:00:00.000,Alleghany,Male,1598,60,20
320,2020-11-10T00:00:00.000,Alleghany,Not Reported,19,0,1
321,2020-11-10T00:00:00.000,Arlington,Female,2527,242,71
322,2020-11-10T00:00:00.000,Arlington,Male,2563,304,84
323,2020-11-10T00:00:00.000,Arlington,Not Reported,3,0,0
324,2020-11-10T00:00:00.000,Central Shenandoah,Female,3986,161,39
325,2020-11-10T00:00:00.000,Central Shenandoah,Male,3472,158,48
326,2020-11-10T00:00:00.000,Central Shenandoah,Not Reported,20,0,0
327,2020-11-10T00:00:00.000,Central Virginia,Female,2866,97,28
328,2020-11-10T00:00:00.000,Central Virginia,Male,2491,113,37
329,2020-11-10T00:00:00.000,Central Virginia,Not Reported,167,2,1
330,2020-11-10T00:00:00.000,Chesapeake,Female,2882,257,37
331,2020-11-10T00:00:00.000,Chesapeake,Male,2442,242,43
332,2020-11-10T00:00:00.000,Chesapeake,Not Reported,6,0,0
333,2020-11-10T00:00:00.000,Chesterfield,Female,4346,243,69
334,2020-11-10T00:00:00.000,Chesterfield,Male,3955,250,79
335,2020-11-10T00:00:00.000,Chesterfield,Not Reported,142,0,3
336,2020-11-10T00:00:00.000,Chickahominy,Female,1343,98,31
337,2020-11-10T00:00:00.000,Chickahominy,Male,1318,112,30
338,2020-11-10T00:00:00.000,Chickahominy,Not Reported,31,0,0
339,2020-11-10T00:00:00.000,Crater,Female,2238,167,64
340,2020-11-10T00:00:00.000,Crater,Male,3108,146,54
341,2020-11-10T00:00:00.000,Crater,Not Reported,62,5,0
342,2020-11-10T00:00:00.000,Cumberland Plateau,Female,974,56,9
343,2020-11-10T00:00:00.000,Cumberland Plateau,Male,809,54,6
344,2020-11-10T00:00:00.000,Cumberland Plateau,Not Reported,13,0,0
345,2020-11-10T00:00:00.000,Eastern Shore,Female,789,75,26
346,2020-11-10T00:00:00.000,Eastern Shore,Male,770,75,24
347,2020-11-10T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-11-10T00:00:00.000,Fairfax,Female,13180,1019,292
349,2020-11-10T00:00:00.000,Fairfax,Male,12496,1363,324
350,2020-11-10T00:00:00.000,Fairfax,Not Reported,170,1,6
351,2020-11-10T00:00:00.000,Hampton,Female,1241,39,14
352,2020-11-10T00:00:00.000,Hampton,Male,1041,62,20
353,2020-11-10T00:00:00.000,Hampton,Not Reported,7,0,0
354,2020-11-10T00:00:00.000,Henrico,Female,3676,264,131
355,2020-11-10T00:00:00.000,Henrico,Male,3250,261,112
356,2020-11-10T00:00:00.000,Henrico,Not Reported,58,1,0
357,2020-11-10T00:00:00.000,Lenowisco,Female,1110,53,9
358,2020-11-10T00:00:00.000,Lenowisco,Male,1041,74,22
359,2020-11-10T00:00:00.000,Lenowisco,Not Reported,18,0,0
360,2020-11-10T00:00:00.000,Lord Fairfax,Female,2359,176,62
361,2020-11-10T00:00:00.000,Lord Fairfax,Male,2120,194,73
362,2020-11-10T00:00:00.000,Lord Fairfax,Not Reported,25,0,0
363,2020-11-10T00:00:00.000,Loudoun,Female,4246,236,82
364,2020-11-10T00:00:00.000,Loudoun,Male,4176,272,52
365,2020-11-10T00:00:00.000,Loudoun,Not Reported,64,0,0
366,2020-11-10T00:00:00.000,Mount Rogers,Female,2550,166,79
367,2020-11-10T00:00:00.000,Mount Rogers,Male,1994,190,73
368,2020-11-10T00:00:00.000,Mount Rogers,Not Reported,28,0,1
369,2020-11-10T00:00:00.000,New River,Female,2598,46,14
370,2020-11-10T00:00:00.000,New River,Male,2469,58,16
371,2020-11-10T00:00:00.000,New River,Not Reported,49,0,0
372,2020-11-10T00:00:00.000,Norfolk,Female,2945,215,40
373,2020-11-10T00:00:00.000,Norfolk,Male,2828,207,46
374,2020-11-10T00:00:00.000,Norfolk,Not Reported,4,0,0
375,2020-11-10T00:00:00.000,Peninsula,Female,2859,109,51
376,2020-11-10T00:00:00.000,Peninsula,Male,2633,125,41
377,2020-11-10T00:00:00.000,Peninsula,Not Reported,22,0,0
378,2020-11-10T00:00:00.000,Piedmont,Female,1054,81,17
379,2020-11-10T00:00:00.000,Piedmont,Male,1670,104,40
380,2020-11-10T00:00:00.000,Piedmont,Not Reported,7,0,0
381,2020-11-10T00:00:00.000,Pittsylvania-Danville,Female,1568,134,39
382,2020-11-10T00:00:00.000,Pittsylvania-Danville,Male,1232,87,25
383,2020-11-10T00:00:00.000,Pittsylvania-Danville,Not Reported,12,1,0
384,2020-11-10T00:00:00.000,Portsmouth,Female,1548,186,38
385,2020-11-10T00:00:00.000,Portsmouth,Male,1392,153,32
386,2020-11-10T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-11-10T00:00:00.000,Prince William,Female,9188,535,109
388,2020-11-10T00:00:00.000,Prince William,Male,8818,686,153
389,2020-11-10T00:00:00.000,Prince William,Not Reported,148,2,0
390,2020-11-10T00:00:00.000,Rappahannock,Female,3547,211,42
391,2020-11-10T00:00:00.000,Rappahannock,Male,3101,236,52
392,2020-11-10T00:00:00.000,Rappahannock,Not Reported,29,0,0
393,2020-11-10T00:00:00.000,Rappahannock Rapidan,Female,1642,84,27
394,2020-11-10T00:00:00.000,Rappahannock Rapidan,Male,1803,119,28
395,2020-11-10T00:00:00.000,Rappahannock Rapidan,Not Reported,73,0,0
396,2020-11-10T00:00:00.000,Richmond,Female,2946,236,27
397,2020-11-10T00:00:00.000,Richmond,Male,2787,234,49
398,2020-11-10T00:00:00.000,Richmond,Not Reported,66,1,2
399,2020-11-10T00:00:00.000,Roanoke,Female,1867,59,28
400,2020-11-10T00:00:00.000,Roanoke,Male,1427,54,22
401,2020-11-10T00:00:00.000,Roanoke,Not Reported,19,0,0
402,2020-11-10T00:00:00.000,Southside,Female,1003,43,24
