,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
199,2020-07-10T00:00:00.000,Probable,2836,43,105
200,2020-07-09T00:00:00.000,Confirmed,65191,6582,1832
201,2020-07-09T00:00:00.000,Probable,2797,43,105
202,2020-07-08T00:00:00.000,Confirmed,64583,6534,1799
203,2020-07-08T00:00:00.000,Probable,2792,43,106
204,2020-07-07T00:00:00.000,Confirmed,63950,6470,1775
205,2020-07-07T00:00:00.000,Probable,2790,42,106
206,2020-07-06T00:00:00.000,Confirmed,63339,6394,1747
207,2020-07-06T00:00:00.000,Probable,2763,41,106
208,2020-07-05T00:00:00.000,Confirmed,62981,6377,1746
209,2020-07-05T00:00:00.000,Probable,2767,41,107
210,2020-07-04T00:00:00.000,Confirmed,62400,6370,1745
211,2020-07-04T00:00:00.000,Probable,2709,35,104
212,2020-07-03T00:00:00.000,Confirmed,61690,6348,1741
213,2020-07-03T00:00:00.000,Probable,2703,34,104
214,2020-07-02T00:00:00.000,Confirmed,61039,6298,1712
215,2020-07-02T00:00:00.000,Probable,2696,35,104
216,2020-07-01T00:00:00.000,Confirmed,60528,6228,1681
217,2020-07-01T00:00:00.000,Probable,2675,34,105
218,2020-06-30T00:00:00.000,Confirmed,60124,6169,1658
219,2020-06-30T00:00:00.000,Probable,2663,34,105
220,2020-06-29T00:00:00.000,Confirmed,59522,6128,1635
221,2020-06-29T00:00:00.000,Probable,2667,36,105
222,2020-06-28T00:00:00.000,Confirmed,59071,6100,1628
223,2020-06-28T00:00:00.000,Probable,2665,36,104
224,2020-06-27T00:00:00.000,Confirmed,58611,6084,1620
225,2020-06-27T00:00:00.000,Probable,2636,36,104
226,2020-06-26T00:00:00.000,Confirmed,57977,6035,1596
227,2020-06-26T00:00:00.000,Probable,2593,36,104
228,2020-06-25T00:00:00.000,Confirmed,57384,5961,1572
229,2020-06-25T00:00:00.000,Probable,2562,34,103
230,2020-06-24T00:00:00.000,Confirmed,56956,5922,1559
231,2020-06-24T00:00:00.000,Probable,2558,33,102
232,2020-06-23T00:00:00.000,Confirmed,56452,5881,1542
233,2020-06-23T00:00:00.000,Probable,2542,32,103
234,2020-06-22T00:00:00.000,Confirmed,55949,5837,1517
235,2020-06-22T00:00:00.000,Probable,2516,32,103
236,2020-06-21T00:00:00.000,Confirmed,55504,5808,1508
237,2020-06-21T00:00:00.000,Probable,2490,32,103
238,2020-06-20T00:00:00.000,Confirmed,54953,5775,1504
239,2020-06-20T00:00:00.000,Probable,2490,32,103
240,2020-06-19T00:00:00.000,Confirmed,54312,5765,1499
241,2020-06-19T00:00:00.000,Probable,2481,32,103
242,2020-06-18T00:00:00.000,Confirmed,53769,5713,1482
243,2020-06-18T00:00:00.000,Probable,2469,31,104
244,2020-06-17T00:00:00.000,Confirmed,53318,5661,1478
245,2020-06-17T00:00:00.000,Probable,2457,31,105
246,2020-06-16T00:00:00.000,Confirmed,52917,5614,1465
247,2020-06-16T00:00:00.000,Probable,2414,29,105
248,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
249,2020-06-15T00:00:00.000,Probable,2426,31,108
250,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
251,2020-06-14T00:00:00.000,Probable,2403,30,108
252,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
253,2020-06-13T00:00:00.000,Probable,2370,29,106
254,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
255,2020-06-12T00:00:00.000,Probable,2358,28,108
256,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
257,2020-06-11T00:00:00.000,Probable,2372,29,107
258,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
259,2020-06-10T00:00:00.000,Probable,2392,32,106
260,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
261,2020-06-09T00:00:00.000,Probable,2376,31,105
262,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
263,2020-06-08T00:00:00.000,Probable,2372,31,104
264,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
265,2020-06-07T00:00:00.000,Probable,2332,31,103
266,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
267,2020-06-06T00:00:00.000,Probable,2274,30,103
268,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
269,2020-06-05T00:00:00.000,Probable,2251,30,103
270,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
271,2020-06-04T00:00:00.000,Probable,2236,32,107
272,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
273,2020-06-03T00:00:00.000,Probable,2190,32,106
274,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
275,2020-06-02T00:00:00.000,Probable,2170,32,107
276,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
277,2020-06-01T00:00:00.000,Probable,2151,34,110
278,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
279,2020-05-31T00:00:00.000,Probable,2108,32,101
280,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
281,2020-05-30T00:00:00.000,Probable,2082,31,101
282,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
283,2020-05-29T00:00:00.000,Probable,2056,32,100
284,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
285,2020-05-28T00:00:00.000,Probable,2008,32,102
286,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
287,2020-05-27T00:00:00.000,Probable,1973,34,79
288,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
289,2020-05-26T00:00:00.000,Probable,1902,31,61
290,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
291,2020-05-25T00:00:00.000,Probable,1837,30,50
292,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
293,2020-05-24T00:00:00.000,Probable,1793,29,36
294,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
295,2020-05-23T00:00:00.000,Probable,1787,28,36
296,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
297,2020-05-22T00:00:00.000,Probable,1742,28,36
298,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
299,2020-05-21T00:00:00.000,Probable,1709,27,35
300,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
301,2020-05-20T00:00:00.000,Probable,1661,28,34
302,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
303,2020-05-19T00:00:00.000,Probable,1606,28,34
304,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
305,2020-05-18T00:00:00.000,Probable,1549,26,34
306,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
307,2020-05-17T00:00:00.000,Probable,1487,26,34
308,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
309,2020-05-16T00:00:00.000,Probable,1450,27,34
310,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
311,2020-05-15T00:00:00.000,Probable,1379,27,33
312,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
313,2020-05-14T00:00:00.000,Probable,1344,24,28
314,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
315,2020-05-13T00:00:00.000,Probable,1315,22,28
316,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
317,2020-05-12T00:00:00.000,Probable,1199,22,27
318,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
319,2020-05-11T00:00:00.000,Probable,1181,22,27
320,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
321,2020-05-10T00:00:00.000,Probable,1119,21,26
322,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
323,2020-05-09T00:00:00.000,Probable,1110,21,26
324,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
325,2020-05-08T00:00:00.000,Probable,1068,20,25
326,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
327,2020-05-07T00:00:00.000,Probable,1033,21,24
328,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
329,2020-05-05T00:00:00.000,Probable,899,19,23
330,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
331,2020-05-04T00:00:00.000,Probable,852,19,22
332,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
333,2020-05-03T00:00:00.000,Probable,798,14,16
334,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
335,2020-05-02T00:00:00.000,Probable,752,9,9
336,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
337,2020-05-01T00:00:00.000,Probable,792,9,9
338,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
339,2020-04-30T00:00:00.000,Probable,666,9,9
340,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
341,2020-04-29T00:00:00.000,Probable,633,7,9
342,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
343,2020-04-28T00:00:00.000,Probable,545,7,5
344,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
345,2020-04-27T00:00:00.000,Probable,499,7,4
346,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
347,2020-04-26T00:00:00.000,Probable,482,7,4
348,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
349,2020-04-25T00:00:00.000,Probable,464,7,4
350,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
351,2020-04-24T00:00:00.000,Probable,425,8,3
352,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
353,2020-04-23T00:00:00.000,Probable,371,10,2
354,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
355,2020-04-22T00:00:00.000,Probable,314,3,2
356,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
357,2020-04-21T00:00:00.000,Probable,179,3,3
