,report_date,health_district,sex,number_of_cases,number_of_hospitalizations,number_of_deaths
30,2020-12-01T00:00:00.000,Eastern Shore,Female,868,80,26
31,2020-12-01T00:00:00.000,Eastern Shore,Male,831,77,26
32,2020-12-01T00:00:00.000,Eastern Shore,Not Reported,9,0,0
33,2020-12-01T00:00:00.000,Fairfax,Female,16130,1124,301
34,2020-12-01T00:00:00.000,Fairfax,Male,15271,1465,332
35,2020-12-01T00:00:00.000,Fairfax,Not Reported,204,2,6
36,2020-12-01T00:00:00.000,Hampton,Female,1522,50,15
37,2020-12-01T00:00:00.000,Hampton,Male,1287,71,20
38,2020-12-01T00:00:00.000,Hampton,Not Reported,20,0,0
39,2020-12-01T00:00:00.000,Henrico,Female,4493,304,138
40,2020-12-01T00:00:00.000,Henrico,Male,3892,289,113
41,2020-12-01T00:00:00.000,Henrico,Not Reported,82,1,0
42,2020-12-01T00:00:00.000,Lenowisco,Female,1558,79,36
43,2020-12-01T00:00:00.000,Lenowisco,Male,1449,95,41
44,2020-12-01T00:00:00.000,Lenowisco,Not Reported,55,2,0
45,2020-12-01T00:00:00.000,Lord Fairfax,Female,3456,210,70
46,2020-12-01T00:00:00.000,Lord Fairfax,Male,2955,233,76
47,2020-12-01T00:00:00.000,Lord Fairfax,Not Reported,29,0,0
48,2020-12-01T00:00:00.000,Loudoun,Female,5079,252,87
49,2020-12-01T00:00:00.000,Loudoun,Male,5072,309,57
50,2020-12-01T00:00:00.000,Loudoun,Not Reported,81,0,0
51,2020-12-01T00:00:00.000,Mount Rogers,Female,3484,207,89
52,2020-12-01T00:00:00.000,Mount Rogers,Male,2825,222,77
53,2020-12-01T00:00:00.000,Mount Rogers,Not Reported,47,0,1
54,2020-12-01T00:00:00.000,New River,Female,3379,74,26
55,2020-12-01T00:00:00.000,New River,Male,3039,79,22
56,2020-12-01T00:00:00.000,New River,Not Reported,47,0,0
57,2020-12-01T00:00:00.000,Norfolk,Female,3315,235,43
58,2020-12-01T00:00:00.000,Norfolk,Male,3236,223,48
59,2020-12-01T00:00:00.000,Norfolk,Not Reported,15,0,0
60,2020-12-01T00:00:00.000,Peninsula,Female,3420,126,51
61,2020-12-01T00:00:00.000,Peninsula,Male,3187,136,45
62,2020-12-01T00:00:00.000,Peninsula,Not Reported,57,0,0
63,2020-12-01T00:00:00.000,Piedmont,Female,1223,86,20
64,2020-12-01T00:00:00.000,Piedmont,Male,1901,116,48
65,2020-12-01T00:00:00.000,Piedmont,Not Reported,9,0,0
66,2020-12-01T00:00:00.000,Pittsylvania-Danville,Female,1912,157,45
67,2020-12-01T00:00:00.000,Pittsylvania-Danville,Male,1499,100,28
68,2020-12-01T00:00:00.000,Pittsylvania-Danville,Not Reported,16,2,1
69,2020-12-01T00:00:00.000,Portsmouth,Female,1695,196,39
70,2020-12-01T00:00:00.000,Portsmouth,Male,1518,154,32
71,2020-12-01T00:00:00.000,Portsmouth,Not Reported,3,0,0
72,2020-12-01T00:00:00.000,Prince William,Female,10873,566,115
73,2020-12-01T00:00:00.000,Prince William,Male,10484,721,156
74,2020-12-01T00:00:00.000,Prince William,Not Reported,183,2,0
75,2020-12-01T00:00:00.000,Rappahannock,Female,4341,242,44
76,2020-12-01T00:00:00.000,Rappahannock,Male,3863,255,54
77,2020-12-01T00:00:00.000,Rappahannock,Not Reported,77,0,0
78,2020-12-01T00:00:00.000,Rappahannock Rapidan,Female,2017,96,27
79,2020-12-01T00:00:00.000,Rappahannock Rapidan,Male,2505,139,34
80,2020-12-01T00:00:00.000,Rappahannock Rapidan,Not Reported,130,0,0
81,2020-12-01T00:00:00.000,Richmond,Female,3452,253,29
82,2020-12-01T00:00:00.000,Richmond,Male,3217,251,51
83,2020-12-01T00:00:00.000,Richmond,Not Reported,85,1,2
84,2020-12-01T00:00:00.000,Roanoke,Female,2349,67,40
85,2020-12-01T00:00:00.000,Roanoke,Male,1763,63,37
86,2020-12-01T00:00:00.000,Roanoke,Not Reported,19,0,0
87,2020-12-01T00:00:00.000,Southside,Female,1191,49,33
88,2020-12-01T00:00:00.000,Southside,Male,1105,55,28
89,2020-12-01T00:00:00.000,Southside,Not Reported,15,0,0
90,2020-12-01T00:00:00.000,Thomas Jefferson,Female,2805,139,41
91,2020-12-01T00:00:00.000,Thomas Jefferson,Male,2568,135,41
92,2020-12-01T00:00:00.000,Thomas Jefferson,Not Reported,7,0,0
93,2020-12-01T00:00:00.000,Three Rivers,Female,1396,78,22
94,2020-12-01T00:00:00.000,Three Rivers,Male,1499,92,25
95,2020-12-01T00:00:00.000,Three Rivers,Not Reported,26,0,0
96,2020-12-01T00:00:00.000,Virginia Beach,Female,5745,269,56
97,2020-12-01T00:00:00.000,Virginia Beach,Male,5146,264,57
98,2020-12-01T00:00:00.000,Virginia Beach,Not Reported,72,0,0
99,2020-12-01T00:00:00.000,Western Tidewater,Female,2599,138,74
100,2020-12-01T00:00:00.000,Western Tidewater,Male,2750,137,89
101,2020-12-01T00:00:00.000,Western Tidewater,Not Reported,8,0,2
102,2020-12-01T00:00:00.000,West Piedmont,Female,2673,191,55
103,2020-12-01T00:00:00.000,West Piedmont,Male,2074,174,54
104,2020-12-01T00:00:00.000,West Piedmont,Not Reported,16,1,2
105,2020-11-30T00:00:00.000,Alexandria,Female,2806,156,38
106,2020-11-30T00:00:00.000,Alexandria,Male,2539,208,39
107,2020-11-30T00:00:00.000,Alexandria,Not Reported,21,0,0
108,2020-11-30T00:00:00.000,Alleghany,Female,2759,91,48
109,2020-11-30T00:00:00.000,Alleghany,Male,2317,72,28
110,2020-11-30T00:00:00.000,Alleghany,Not Reported,117,0,1
111,2020-11-30T00:00:00.000,Arlington,Female,3113,261,71
112,2020-11-30T00:00:00.000,Arlington,Male,3176,328,86
113,2020-11-30T00:00:00.000,Arlington,Not Reported,10,0,0
114,2020-11-30T00:00:00.000,Central Shenandoah,Female,4984,192,47
115,2020-11-30T00:00:00.000,Central Shenandoah,Male,4366,190,60
116,2020-11-30T00:00:00.000,Central Shenandoah,Not Reported,71,0,0
117,2020-11-30T00:00:00.000,Central Virginia,Female,3675,123,31
118,2020-11-30T00:00:00.000,Central Virginia,Male,3177,130,41
119,2020-11-30T00:00:00.000,Central Virginia,Not Reported,170,2,1
120,2020-11-30T00:00:00.000,Chesapeake,Female,3448,275,39
121,2020-11-30T00:00:00.000,Chesapeake,Male,3193,259,41
122,2020-11-30T00:00:00.000,Chesapeake,Not Reported,16,0,0
123,2020-11-30T00:00:00.000,Chesterfield,Female,5293,274,77
124,2020-11-30T00:00:00.000,Chesterfield,Male,4752,276,84
125,2020-11-30T00:00:00.000,Chesterfield,Not Reported,165,0,2
126,2020-11-30T00:00:00.000,Chickahominy,Female,1771,113,38
127,2020-11-30T00:00:00.000,Chickahominy,Male,1614,126,34
128,2020-11-30T00:00:00.000,Chickahominy,Not Reported,42,0,0
129,2020-11-30T00:00:00.000,Crater,Female,2531,184,66
130,2020-11-30T00:00:00.000,Crater,Male,3368,156,57
131,2020-11-30T00:00:00.000,Crater,Not Reported,62,3,0
132,2020-11-30T00:00:00.000,Cumberland Plateau,Female,1370,70,10
133,2020-11-30T00:00:00.000,Cumberland Plateau,Male,1125,73,13
134,2020-11-30T00:00:00.000,Cumberland Plateau,Not Reported,77,0,0
135,2020-11-30T00:00:00.000,Eastern Shore,Female,865,80,26
136,2020-11-30T00:00:00.000,Eastern Shore,Male,824,77,26
137,2020-11-30T00:00:00.000,Eastern Shore,Not Reported,9,0,0
138,2020-11-30T00:00:00.000,Fairfax,Female,16023,1112,301
139,2020-11-30T00:00:00.000,Fairfax,Male,15161,1447,331
140,2020-11-30T00:00:00.000,Fairfax,Not Reported,204,2,6
141,2020-11-30T00:00:00.000,Hampton,Female,1514,49,15
142,2020-11-30T00:00:00.000,Hampton,Male,1282,71,20
143,2020-11-30T00:00:00.000,Hampton,Not Reported,20,0,0
144,2020-11-30T00:00:00.000,Henrico,Female,4468,303,138
145,2020-11-30T00:00:00.000,Henrico,Male,3858,286,113
146,2020-11-30T00:00:00.000,Henrico,Not Reported,83,1,0
147,2020-11-30T00:00:00.000,Lenowisco,Female,1534,78,36
148,2020-11-30T00:00:00.000,Lenowisco,Male,1437,95,41
149,2020-11-30T00:00:00.000,Lenowisco,Not Reported,52,2,0
150,2020-11-30T00:00:00.000,Lord Fairfax,Female,3406,208,70
151,2020-11-30T00:00:00.000,Lord Fairfax,Male,2922,232,75
152,2020-11-30T00:00:00.000,Lord Fairfax,Not Reported,29,0,0
153,2020-11-30T00:00:00.000,Loudoun,Female,4994,252,86
154,2020-11-30T00:00:00.000,Loudoun,Male,4980,304,57
155,2020-11-30T00:00:00.000,Loudoun,Not Reported,75,0,0
156,2020-11-30T00:00:00.000,Mount Rogers,Female,3445,202,89
157,2020-11-30T00:00:00.000,Mount Rogers,Male,2788,221,77
158,2020-11-30T00:00:00.000,Mount Rogers,Not Reported,46,0,1
159,2020-11-30T00:00:00.000,New River,Female,3356,72,25
160,2020-11-30T00:00:00.000,New River,Male,3022,78,20
161,2020-11-30T00:00:00.000,New River,Not Reported,47,0,0
162,2020-11-30T00:00:00.000,Norfolk,Female,3298,235,43
163,2020-11-30T00:00:00.000,Norfolk,Male,3215,223,48
164,2020-11-30T00:00:00.000,Norfolk,Not Reported,15,0,0
165,2020-11-30T00:00:00.000,Peninsula,Female,3397,126,51
166,2020-11-30T00:00:00.000,Peninsula,Male,3171,136,45
167,2020-11-30T00:00:00.000,Peninsula,Not Reported,58,0,0
168,2020-11-30T00:00:00.000,Piedmont,Female,1215,86,20
169,2020-11-30T00:00:00.000,Piedmont,Male,1890,116,47
170,2020-11-30T00:00:00.000,Piedmont,Not Reported,8,0,0
171,2020-11-30T00:00:00.000,Pittsylvania-Danville,Female,1894,156,43
172,2020-11-30T00:00:00.000,Pittsylvania-Danville,Male,1485,100,27
173,2020-11-30T00:00:00.000,Pittsylvania-Danville,Not Reported,15,2,1
174,2020-11-30T00:00:00.000,Portsmouth,Female,1687,196,39
175,2020-11-30T00:00:00.000,Portsmouth,Male,1512,154,32
176,2020-11-30T00:00:00.000,Portsmouth,Not Reported,3,0,0
177,2020-11-30T00:00:00.000,Prince William,Female,10799,562,116
178,2020-11-30T00:00:00.000,Prince William,Male,10413,718,155
179,2020-11-30T00:00:00.000,Prince William,Not Reported,177,2,0
180,2020-11-30T00:00:00.000,Rappahannock,Female,4312,241,43
181,2020-11-30T00:00:00.000,Rappahannock,Male,3826,254,54
182,2020-11-30T00:00:00.000,Rappahannock,Not Reported,58,0,0
183,2020-11-30T00:00:00.000,Rappahannock Rapidan,Female,2004,96,27
184,2020-11-30T00:00:00.000,Rappahannock Rapidan,Male,2497,139,34
185,2020-11-30T00:00:00.000,Rappahannock Rapidan,Not Reported,128,0,0
186,2020-11-30T00:00:00.000,Richmond,Female,3430,253,29
187,2020-11-30T00:00:00.000,Richmond,Male,3198,251,51
188,2020-11-30T00:00:00.000,Richmond,Not Reported,84,1,2
189,2020-11-30T00:00:00.000,Roanoke,Female,2336,67,40
190,2020-11-30T00:00:00.000,Roanoke,Male,1754,62,36
191,2020-11-30T00:00:00.000,Roanoke,Not Reported,19,0,0
192,2020-11-30T00:00:00.000,Southside,Female,1181,48,32
193,2020-11-30T00:00:00.000,Southside,Male,1099,55,28
194,2020-11-30T00:00:00.000,Southside,Not Reported,15,0,0
195,2020-11-30T00:00:00.000,Thomas Jefferson,Female,2786,138,41
196,2020-11-30T00:00:00.000,Thomas Jefferson,Male,2551,135,41
197,2020-11-30T00:00:00.000,Thomas Jefferson,Not Reported,7,0,0
198,2020-11-30T00:00:00.000,Three Rivers,Female,1334,76,22
199,2020-11-30T00:00:00.000,Three Rivers,Male,1448,89,23
200,2020-11-30T00:00:00.000,Three Rivers,Not Reported,25,0,0
201,2020-11-30T00:00:00.000,Virginia Beach,Female,5686,269,56
202,2020-11-30T00:00:00.000,Virginia Beach,Male,5094,261,57
203,2020-11-30T00:00:00.000,Virginia Beach,Not Reported,74,0,0
204,2020-11-30T00:00:00.000,Western Tidewater,Female,2588,137,74
205,2020-11-30T00:00:00.000,Western Tidewater,Male,2743,137,88
206,2020-11-30T00:00:00.000,Western Tidewater,Not Reported,7,0,2
207,2020-11-30T00:00:00.000,West Piedmont,Female,2653,191,54
208,2020-11-30T00:00:00.000,West Piedmont,Male,2058,172,54
209,2020-11-30T00:00:00.000,West Piedmont,Not Reported,16,1,2
210,2020-11-29T00:00:00.000,Alexandria,Female,2785,155,38
211,2020-11-29T00:00:00.000,Alexandria,Male,2527,204,39
212,2020-11-29T00:00:00.000,Alexandria,Not Reported,21,0,0
213,2020-11-29T00:00:00.000,Alleghany,Female,2743,91,48
214,2020-11-29T00:00:00.000,Alleghany,Male,2310,72,28
215,2020-11-29T00:00:00.000,Alleghany,Not Reported,117,0,1
216,2020-11-29T00:00:00.000,Arlington,Female,3092,258,71
217,2020-11-29T00:00:00.000,Arlington,Male,3158,328,86
218,2020-11-29T00:00:00.000,Arlington,Not Reported,10,0,0
219,2020-11-29T00:00:00.000,Central Shenandoah,Female,4918,190,47
220,2020-11-29T00:00:00.000,Central Shenandoah,Male,4231,188,60
221,2020-11-29T00:00:00.000,Central Shenandoah,Not Reported,40,0,0
222,2020-11-29T00:00:00.000,Central Virginia,Female,3646,122,31
223,2020-11-29T00:00:00.000,Central Virginia,Male,3152,130,41
224,2020-11-29T00:00:00.000,Central Virginia,Not Reported,170,2,1
225,2020-11-29T00:00:00.000,Chesapeake,Female,3422,275,39
226,2020-11-29T00:00:00.000,Chesapeake,Male,3173,258,41
227,2020-11-29T00:00:00.000,Chesapeake,Not Reported,16,0,0
228,2020-11-29T00:00:00.000,Chesterfield,Female,5240,273,77
229,2020-11-29T00:00:00.000,Chesterfield,Male,4728,276,84
230,2020-11-29T00:00:00.000,Chesterfield,Not Reported,164,0,2
231,2020-11-29T00:00:00.000,Chickahominy,Female,1748,113,38
232,2020-11-29T00:00:00.000,Chickahominy,Male,1597,126,34
233,2020-11-29T00:00:00.000,Chickahominy,Not Reported,41,0,0
234,2020-11-29T00:00:00.000,Crater,Female,2512,184,66
235,2020-11-29T00:00:00.000,Crater,Male,3352,154,57
236,2020-11-29T00:00:00.000,Crater,Not Reported,62,3,0
237,2020-11-29T00:00:00.000,Cumberland Plateau,Female,1347,69,10
238,2020-11-29T00:00:00.000,Cumberland Plateau,Male,1104,71,12
239,2020-11-29T00:00:00.000,Cumberland Plateau,Not Reported,67,0,0
240,2020-11-29T00:00:00.000,Eastern Shore,Female,864,80,26
241,2020-11-29T00:00:00.000,Eastern Shore,Male,824,77,26
242,2020-11-29T00:00:00.000,Eastern Shore,Not Reported,9,0,0
243,2020-11-29T00:00:00.000,Fairfax,Female,15884,1111,301
244,2020-11-29T00:00:00.000,Fairfax,Male,15040,1446,331
245,2020-11-29T00:00:00.000,Fairfax,Not Reported,202,2,6
246,2020-11-29T00:00:00.000,Hampton,Female,1502,49,15
247,2020-11-29T00:00:00.000,Hampton,Male,1272,68,20
248,2020-11-29T00:00:00.000,Hampton,Not Reported,20,0,0
249,2020-11-29T00:00:00.000,Henrico,Female,4425,302,138
250,2020-11-29T00:00:00.000,Henrico,Male,3833,284,113
251,2020-11-29T00:00:00.000,Henrico,Not Reported,82,1,0
252,2020-11-29T00:00:00.000,Lenowisco,Female,1517,77,36
253,2020-11-29T00:00:00.000,Lenowisco,Male,1428,95,41
254,2020-11-29T00:00:00.000,Lenowisco,Not Reported,50,2,0
255,2020-11-29T00:00:00.000,Lord Fairfax,Female,3279,208,70
256,2020-11-29T00:00:00.000,Lord Fairfax,Male,2833,232,75
257,2020-11-29T00:00:00.000,Lord Fairfax,Not Reported,28,0,0
258,2020-11-29T00:00:00.000,Loudoun,Female,4981,252,85
259,2020-11-29T00:00:00.000,Loudoun,Male,4965,304,57
260,2020-11-29T00:00:00.000,Loudoun,Not Reported,75,0,0
261,2020-11-29T00:00:00.000,Mount Rogers,Female,3409,198,88
262,2020-11-29T00:00:00.000,Mount Rogers,Male,2764,221,77
263,2020-11-29T00:00:00.000,Mount Rogers,Not Reported,46,0,1
264,2020-11-29T00:00:00.000,New River,Female,3337,72,25
265,2020-11-29T00:00:00.000,New River,Male,2997,77,20
266,2020-11-29T00:00:00.000,New River,Not Reported,47,0,0
267,2020-11-29T00:00:00.000,Norfolk,Female,3298,235,42
268,2020-11-29T00:00:00.000,Norfolk,Male,3215,221,48
269,2020-11-29T00:00:00.000,Norfolk,Not Reported,15,0,0
270,2020-11-29T00:00:00.000,Peninsula,Female,3366,126,51
271,2020-11-29T00:00:00.000,Peninsula,Male,3139,136,45
272,2020-11-29T00:00:00.000,Peninsula,Not Reported,58,0,0
273,2020-11-29T00:00:00.000,Piedmont,Female,1209,86,20
274,2020-11-29T00:00:00.000,Piedmont,Male,1885,116,47
275,2020-11-29T00:00:00.000,Piedmont,Not Reported,8,0,0
276,2020-11-29T00:00:00.000,Pittsylvania-Danville,Female,1886,155,43
277,2020-11-29T00:00:00.000,Pittsylvania-Danville,Male,1479,99,27
278,2020-11-29T00:00:00.000,Pittsylvania-Danville,Not Reported,15,2,1
279,2020-11-29T00:00:00.000,Portsmouth,Female,1682,196,39
280,2020-11-29T00:00:00.000,Portsmouth,Male,1508,154,32
281,2020-11-29T00:00:00.000,Portsmouth,Not Reported,3,0,0
282,2020-11-29T00:00:00.000,Prince William,Female,10718,561,116
283,2020-11-29T00:00:00.000,Prince William,Male,10334,718,155
284,2020-11-29T00:00:00.000,Prince William,Not Reported,177,2,0
285,2020-11-29T00:00:00.000,Rappahannock,Female,4291,241,43
286,2020-11-29T00:00:00.000,Rappahannock,Male,3810,254,54
287,2020-11-29T00:00:00.000,Rappahannock,Not Reported,58,0,0
288,2020-11-29T00:00:00.000,Rappahannock Rapidan,Female,1980,94,27
289,2020-11-29T00:00:00.000,Rappahannock Rapidan,Male,2481,139,34
290,2020-11-29T00:00:00.000,Rappahannock Rapidan,Not Reported,120,0,0
291,2020-11-29T00:00:00.000,Richmond,Female,3409,253,29
292,2020-11-29T00:00:00.000,Richmond,Male,3180,251,51
293,2020-11-29T00:00:00.000,Richmond,Not Reported,80,1,2
294,2020-11-29T00:00:00.000,Roanoke,Female,2331,67,40
295,2020-11-29T00:00:00.000,Roanoke,Male,1748,62,36
296,2020-11-29T00:00:00.000,Roanoke,Not Reported,19,0,0
297,2020-11-29T00:00:00.000,Southside,Female,1177,48,32
298,2020-11-29T00:00:00.000,Southside,Male,1096,55,28
299,2020-11-29T00:00:00.000,Southside,Not Reported,15,0,0
300,2020-11-29T00:00:00.000,Thomas Jefferson,Female,2778,138,41
301,2020-11-29T00:00:00.000,Thomas Jefferson,Male,2545,134,41
302,2020-11-29T00:00:00.000,Thomas Jefferson,Not Reported,7,0,0
303,2020-11-29T00:00:00.000,Three Rivers,Female,1323,76,22
304,2020-11-29T00:00:00.000,Three Rivers,Male,1432,87,23
305,2020-11-29T00:00:00.000,Three Rivers,Not Reported,25,0,0
306,2020-11-29T00:00:00.000,Virginia Beach,Female,5660,268,56
307,2020-11-29T00:00:00.000,Virginia Beach,Male,5081,259,57
308,2020-11-29T00:00:00.000,Virginia Beach,Not Reported,74,0,0
309,2020-11-29T00:00:00.000,Western Tidewater,Female,2582,137,74
310,2020-11-29T00:00:00.000,Western Tidewater,Male,2738,137,88
311,2020-11-29T00:00:00.000,Western Tidewater,Not Reported,7,0,2
312,2020-11-29T00:00:00.000,West Piedmont,Female,2637,191,54
313,2020-11-29T00:00:00.000,West Piedmont,Male,2041,172,54
314,2020-11-29T00:00:00.000,West Piedmont,Not Reported,16,1,2
315,2020-11-28T00:00:00.000,Alexandria,Female,2772,153,38
316,2020-11-28T00:00:00.000,Alexandria,Male,2513,203,39
317,2020-11-28T00:00:00.000,Alexandria,Not Reported,18,0,0
318,2020-11-28T00:00:00.000,Alleghany,Female,2704,91,48
319,2020-11-28T00:00:00.000,Alleghany,Male,2280,72,28
320,2020-11-28T00:00:00.000,Alleghany,Not Reported,117,0,1
321,2020-11-28T00:00:00.000,Arlington,Female,3059,255,71
322,2020-11-28T00:00:00.000,Arlington,Male,3134,322,86
323,2020-11-28T00:00:00.000,Arlington,Not Reported,10,0,0
324,2020-11-28T00:00:00.000,Central Shenandoah,Female,4891,188,47
325,2020-11-28T00:00:00.000,Central Shenandoah,Male,4206,187,60
326,2020-11-28T00:00:00.000,Central Shenandoah,Not Reported,40,0,0
327,2020-11-28T00:00:00.000,Central Virginia,Female,3595,120,31
328,2020-11-28T00:00:00.000,Central Virginia,Male,3095,130,41
329,2020-11-28T00:00:00.000,Central Virginia,Not Reported,170,2,1
330,2020-11-28T00:00:00.000,Chesapeake,Female,3373,274,39
331,2020-11-28T00:00:00.000,Chesapeake,Male,3136,257,41
332,2020-11-28T00:00:00.000,Chesapeake,Not Reported,16,0,0
333,2020-11-28T00:00:00.000,Chesterfield,Female,5192,268,77
334,2020-11-28T00:00:00.000,Chesterfield,Male,4698,274,84
335,2020-11-28T00:00:00.000,Chesterfield,Not Reported,162,0,2
336,2020-11-28T00:00:00.000,Chickahominy,Female,1736,112,38
337,2020-11-28T00:00:00.000,Chickahominy,Male,1589,126,34
338,2020-11-28T00:00:00.000,Chickahominy,Not Reported,38,0,0
339,2020-11-28T00:00:00.000,Crater,Female,2493,184,66
340,2020-11-28T00:00:00.000,Crater,Male,3335,154,57
341,2020-11-28T00:00:00.000,Crater,Not Reported,60,3,0
342,2020-11-28T00:00:00.000,Cumberland Plateau,Female,1345,69,10
343,2020-11-28T00:00:00.000,Cumberland Plateau,Male,1100,71,12
344,2020-11-28T00:00:00.000,Cumberland Plateau,Not Reported,68,0,0
345,2020-11-28T00:00:00.000,Eastern Shore,Female,859,80,26
346,2020-11-28T00:00:00.000,Eastern Shore,Male,821,77,26
347,2020-11-28T00:00:00.000,Eastern Shore,Not Reported,9,0,0
348,2020-11-28T00:00:00.000,Fairfax,Female,15681,1107,301
349,2020-11-28T00:00:00.000,Fairfax,Male,14881,1442,331
350,2020-11-28T00:00:00.000,Fairfax,Not Reported,197,2,6
351,2020-11-28T00:00:00.000,Hampton,Female,1474,49,15
352,2020-11-28T00:00:00.000,Hampton,Male,1247,67,19
353,2020-11-28T00:00:00.000,Hampton,Not Reported,20,0,0
354,2020-11-28T00:00:00.000,Henrico,Female,4387,302,138
355,2020-11-28T00:00:00.000,Henrico,Male,3798,284,113
356,2020-11-28T00:00:00.000,Henrico,Not Reported,80,1,0
357,2020-11-28T00:00:00.000,Lenowisco,Female,1501,77,36
358,2020-11-28T00:00:00.000,Lenowisco,Male,1416,94,41
359,2020-11-28T00:00:00.000,Lenowisco,Not Reported,50,2,0
360,2020-11-28T00:00:00.000,Lord Fairfax,Female,3189,208,70
361,2020-11-28T00:00:00.000,Lord Fairfax,Male,2759,231,75
362,2020-11-28T00:00:00.000,Lord Fairfax,Not Reported,27,0,0
363,2020-11-28T00:00:00.000,Loudoun,Female,4962,252,85
364,2020-11-28T00:00:00.000,Loudoun,Male,4943,304,57
365,2020-11-28T00:00:00.000,Loudoun,Not Reported,75,0,0
366,2020-11-28T00:00:00.000,Mount Rogers,Female,3389,196,88
367,2020-11-28T00:00:00.000,Mount Rogers,Male,2756,218,76
368,2020-11-28T00:00:00.000,Mount Rogers,Not Reported,46,0,1
369,2020-11-28T00:00:00.000,New River,Female,3314,72,25
370,2020-11-28T00:00:00.000,New River,Male,2975,76,20
371,2020-11-28T00:00:00.000,New River,Not Reported,47,0,0
372,2020-11-28T00:00:00.000,Norfolk,Female,3252,235,42
373,2020-11-28T00:00:00.000,Norfolk,Male,3156,221,47
374,2020-11-28T00:00:00.000,Norfolk,Not Reported,15,0,0
375,2020-11-28T00:00:00.000,Peninsula,Female,3315,125,51
376,2020-11-28T00:00:00.000,Peninsula,Male,3067,135,45
377,2020-11-28T00:00:00.000,Peninsula,Not Reported,57,0,0
378,2020-11-28T00:00:00.000,Piedmont,Female,1197,86,20
379,2020-11-28T00:00:00.000,Piedmont,Male,1880,116,47
380,2020-11-28T00:00:00.000,Piedmont,Not Reported,8,0,0
381,2020-11-28T00:00:00.000,Pittsylvania-Danville,Female,1863,154,43
382,2020-11-28T00:00:00.000,Pittsylvania-Danville,Male,1455,99,27
383,2020-11-28T00:00:00.000,Pittsylvania-Danville,Not Reported,15,2,1
384,2020-11-28T00:00:00.000,Portsmouth,Female,1678,196,39
385,2020-11-28T00:00:00.000,Portsmouth,Male,1507,154,32
386,2020-11-28T00:00:00.000,Portsmouth,Not Reported,3,0,0
387,2020-11-28T00:00:00.000,Prince William,Female,10679,561,116
388,2020-11-28T00:00:00.000,Prince William,Male,10270,717,155
389,2020-11-28T00:00:00.000,Prince William,Not Reported,177,2,0
390,2020-11-28T00:00:00.000,Rappahannock,Female,4262,239,43
391,2020-11-28T00:00:00.000,Rappahannock,Male,3774,254,54
392,2020-11-28T00:00:00.000,Rappahannock,Not Reported,50,0,0
393,2020-11-28T00:00:00.000,Rappahannock Rapidan,Female,1930,94,27
394,2020-11-28T00:00:00.000,Rappahannock Rapidan,Male,2430,138,34
395,2020-11-28T00:00:00.000,Rappahannock Rapidan,Not Reported,117,0,0
396,2020-11-28T00:00:00.000,Richmond,Female,3375,253,29
397,2020-11-28T00:00:00.000,Richmond,Male,3154,250,51
398,2020-11-28T00:00:00.000,Richmond,Not Reported,77,1,2
399,2020-11-28T00:00:00.000,Roanoke,Female,2312,67,39
400,2020-11-28T00:00:00.000,Roanoke,Male,1727,61,36
401,2020-11-28T00:00:00.000,Roanoke,Not Reported,19,0,0
402,2020-11-28T00:00:00.000,Southside,Female,1168,48,32
