,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
86,2020-11-02T00:00:00.000,Crater,5145,311,118
87,2020-11-02T00:00:00.000,Crater,5145,311,118
88,2020-11-02T00:00:00.000,Cumberland Plateau,1537,100,15
89,2020-11-02T00:00:00.000,Cumberland Plateau,1537,100,15
90,2020-11-02T00:00:00.000,Eastern Shore,1549,147,50
91,2020-11-02T00:00:00.000,Eastern Shore,1549,147,50
92,2020-11-02T00:00:00.000,Fairfax,24642,2317,620
93,2020-11-02T00:00:00.000,Fairfax,24642,2317,620
94,2020-11-02T00:00:00.000,Hampton,2202,93,33
95,2020-11-02T00:00:00.000,Hampton,2202,93,33
96,2020-11-02T00:00:00.000,Henrico,6569,498,240
97,2020-11-02T00:00:00.000,Henrico,6569,498,240
98,2020-11-02T00:00:00.000,Lenowisco,1827,115,27
99,2020-11-02T00:00:00.000,Lenowisco,1827,115,27
100,2020-11-02T00:00:00.000,Lord Fairfax,4134,337,132
101,2020-11-02T00:00:00.000,Lord Fairfax,4134,337,132
102,2020-11-02T00:00:00.000,Loudoun,8048,488,132
103,2020-11-02T00:00:00.000,Loudoun,8048,488,132
104,2020-11-02T00:00:00.000,Mount Rogers,4022,323,150
105,2020-11-02T00:00:00.000,Mount Rogers,4022,323,150
106,2020-11-02T00:00:00.000,New River,4670,90,27
107,2020-11-02T00:00:00.000,New River,4670,90,27
108,2020-11-02T00:00:00.000,Norfolk,5534,413,84
109,2020-11-02T00:00:00.000,Norfolk,5534,413,84
110,2020-11-02T00:00:00.000,Peninsula,5260,228,92
111,2020-11-02T00:00:00.000,Peninsula,5260,228,92
112,2020-11-02T00:00:00.000,Piedmont,2574,163,56
113,2020-11-02T00:00:00.000,Piedmont,2574,163,56
114,2020-11-02T00:00:00.000,Pittsylvania-Danville,2650,207,61
115,2020-11-02T00:00:00.000,Pittsylvania-Danville,2650,207,61
116,2020-11-02T00:00:00.000,Portsmouth,2871,321,69
117,2020-11-02T00:00:00.000,Portsmouth,2871,321,69
118,2020-11-02T00:00:00.000,Prince William,17385,1205,258
119,2020-11-02T00:00:00.000,Prince William,17385,1205,258
120,2020-11-02T00:00:00.000,Rappahannock,6325,438,93
121,2020-11-02T00:00:00.000,Rappahannock,6325,438,93
122,2020-11-02T00:00:00.000,Rappahannock Rapidan,3187,193,55
123,2020-11-02T00:00:00.000,Rappahannock Rapidan,3187,193,55
124,2020-11-02T00:00:00.000,Richmond,5499,458,78
125,2020-11-02T00:00:00.000,Richmond,5499,458,78
126,2020-11-02T00:00:00.000,Roanoke,2983,109,43
127,2020-11-02T00:00:00.000,Roanoke,2983,109,43
128,2020-11-02T00:00:00.000,Southside,1894,91,48
129,2020-11-02T00:00:00.000,Southside,1894,91,48
130,2020-11-02T00:00:00.000,Thomas Jefferson,4535,239,77
131,2020-11-02T00:00:00.000,Thomas Jefferson,4535,239,77
132,2020-11-02T00:00:00.000,Three Rivers,2306,142,40
133,2020-11-02T00:00:00.000,Three Rivers,2306,142,40
134,2020-11-02T00:00:00.000,Virginia Beach,8248,450,107
135,2020-11-02T00:00:00.000,Virginia Beach,8248,450,107
136,2020-11-02T00:00:00.000,Western Tidewater,4685,238,155
137,2020-11-02T00:00:00.000,Western Tidewater,4685,238,155
138,2020-11-02T00:00:00.000,West Piedmont,3198,307,90
139,2020-11-02T00:00:00.000,West Piedmont,3198,307,90
140,2020-11-01T00:00:00.000,Alexandria,4349,325,74
141,2020-11-01T00:00:00.000,Alleghany,3008,118,41
142,2020-11-01T00:00:00.000,Arlington,4764,541,154
143,2020-11-01T00:00:00.000,Central Shenandoah,7083,308,84
144,2020-11-01T00:00:00.000,Central Virginia,5117,203,66
145,2020-11-01T00:00:00.000,Chesapeake,5038,483,79
146,2020-11-01T00:00:00.000,Chesterfield,7943,475,151
147,2020-11-01T00:00:00.000,Chickahominy,2467,199,59
148,2020-11-01T00:00:00.000,Crater,5142,310,118
149,2020-11-01T00:00:00.000,Cumberland Plateau,1515,99,15
150,2020-11-01T00:00:00.000,Eastern Shore,1547,147,50
151,2020-11-01T00:00:00.000,Fairfax,24475,2314,620
152,2020-11-01T00:00:00.000,Hampton,2199,93,33
153,2020-11-01T00:00:00.000,Henrico,6526,493,240
154,2020-11-01T00:00:00.000,Lenowisco,1804,114,26
155,2020-11-01T00:00:00.000,Lord Fairfax,4091,337,132
156,2020-11-01T00:00:00.000,Loudoun,8048,487,132
157,2020-11-01T00:00:00.000,Mount Rogers,3969,319,150
158,2020-11-01T00:00:00.000,New River,4639,90,27
159,2020-11-01T00:00:00.000,Norfolk,5494,412,84
160,2020-11-01T00:00:00.000,Peninsula,5236,228,92
161,2020-11-01T00:00:00.000,Piedmont,2571,163,56
162,2020-11-01T00:00:00.000,Pittsylvania-Danville,2626,207,61
163,2020-11-01T00:00:00.000,Portsmouth,2865,321,69
164,2020-11-01T00:00:00.000,Prince William,17269,1205,258
165,2020-11-01T00:00:00.000,Rappahannock,6300,438,93
166,2020-11-01T00:00:00.000,Rappahannock Rapidan,3165,192,55
167,2020-11-01T00:00:00.000,Richmond,5456,455,77
168,2020-11-01T00:00:00.000,Roanoke,2951,109,43
169,2020-11-01T00:00:00.000,Southside,1881,91,48
170,2020-11-01T00:00:00.000,Thomas Jefferson,4526,239,77
171,2020-11-01T00:00:00.000,Three Rivers,2295,140,39
172,2020-11-01T00:00:00.000,Virginia Beach,8184,448,107
173,2020-11-01T00:00:00.000,Western Tidewater,4673,237,155
174,2020-11-01T00:00:00.000,West Piedmont,3176,307,90
175,2020-10-31T00:00:00.000,Alexandria,4337,324,74
176,2020-10-31T00:00:00.000,Alleghany,2926,118,41
177,2020-10-31T00:00:00.000,Arlington,4714,541,154
178,2020-10-31T00:00:00.000,Central Shenandoah,7004,308,84
179,2020-10-31T00:00:00.000,Central Virginia,5084,202,66
180,2020-10-31T00:00:00.000,Chesapeake,5010,483,79
181,2020-10-31T00:00:00.000,Chesterfield,7911,471,151
182,2020-10-31T00:00:00.000,Chickahominy,2444,197,59
183,2020-10-31T00:00:00.000,Crater,5140,310,118
184,2020-10-31T00:00:00.000,Cumberland Plateau,1500,96,15
185,2020-10-31T00:00:00.000,Eastern Shore,1543,146,50
186,2020-10-31T00:00:00.000,Fairfax,24343,2309,620
187,2020-10-31T00:00:00.000,Hampton,2163,93,33
188,2020-10-31T00:00:00.000,Henrico,6472,488,240
189,2020-10-31T00:00:00.000,Lenowisco,1726,112,26
190,2020-10-31T00:00:00.000,Lord Fairfax,4063,336,133
191,2020-10-31T00:00:00.000,Loudoun,7981,485,131
192,2020-10-31T00:00:00.000,Mount Rogers,3928,319,150
193,2020-10-31T00:00:00.000,New River,4608,89,27
194,2020-10-31T00:00:00.000,Norfolk,5493,411,84
195,2020-10-31T00:00:00.000,Peninsula,5215,227,92
196,2020-10-31T00:00:00.000,Piedmont,2543,162,56
197,2020-10-31T00:00:00.000,Pittsylvania-Danville,2604,204,61
198,2020-10-31T00:00:00.000,Portsmouth,2863,320,69
199,2020-10-31T00:00:00.000,Prince William,17230,1204,258
200,2020-10-31T00:00:00.000,Rappahannock,6268,436,92
201,2020-10-31T00:00:00.000,Rappahannock Rapidan,3140,192,55
202,2020-10-31T00:00:00.000,Richmond,5415,454,77
203,2020-10-31T00:00:00.000,Roanoke,2920,108,43
204,2020-10-31T00:00:00.000,Southside,1875,91,48
205,2020-10-31T00:00:00.000,Thomas Jefferson,4510,239,77
206,2020-10-31T00:00:00.000,Three Rivers,2292,139,39
207,2020-10-31T00:00:00.000,Virginia Beach,8119,448,107
208,2020-10-31T00:00:00.000,Western Tidewater,4670,236,155
209,2020-10-31T00:00:00.000,West Piedmont,3136,306,90
210,2020-10-30T00:00:00.000,Alexandria,4303,324,74
211,2020-10-30T00:00:00.000,Alleghany,2786,116,37
212,2020-10-30T00:00:00.000,Arlington,4686,541,154
213,2020-10-30T00:00:00.000,Central Shenandoah,6953,308,84
214,2020-10-30T00:00:00.000,Central Virginia,5019,201,66
215,2020-10-30T00:00:00.000,Chesapeake,4972,483,79
216,2020-10-30T00:00:00.000,Chesterfield,7840,468,150
217,2020-10-30T00:00:00.000,Chickahominy,2400,197,59
218,2020-10-30T00:00:00.000,Crater,5116,307,117
219,2020-10-30T00:00:00.000,Cumberland Plateau,1472,95,15
220,2020-10-30T00:00:00.000,Eastern Shore,1539,146,50
221,2020-10-30T00:00:00.000,Fairfax,24182,2305,620
222,2020-10-30T00:00:00.000,Hampton,2147,91,32
223,2020-10-30T00:00:00.000,Henrico,6439,486,240
224,2020-10-30T00:00:00.000,Lenowisco,1659,110,26
225,2020-10-30T00:00:00.000,Lord Fairfax,4027,330,132
226,2020-10-30T00:00:00.000,Loudoun,7946,482,130
227,2020-10-30T00:00:00.000,Mount Rogers,3849,315,149
228,2020-10-30T00:00:00.000,New River,4532,82,27
229,2020-10-30T00:00:00.000,Norfolk,5445,411,84
230,2020-10-30T00:00:00.000,Peninsula,5179,223,92
231,2020-10-30T00:00:00.000,Piedmont,2535,159,56
232,2020-10-30T00:00:00.000,Pittsylvania-Danville,2568,198,61
233,2020-10-30T00:00:00.000,Portsmouth,2858,316,69
234,2020-10-30T00:00:00.000,Prince William,17155,1195,258
235,2020-10-30T00:00:00.000,Rappahannock,6200,432,92
236,2020-10-30T00:00:00.000,Rappahannock Rapidan,3129,193,55
237,2020-10-30T00:00:00.000,Richmond,5394,453,77
238,2020-10-30T00:00:00.000,Roanoke,2877,100,41
239,2020-10-30T00:00:00.000,Southside,1868,90,48
240,2020-10-30T00:00:00.000,Thomas Jefferson,4498,234,77
241,2020-10-30T00:00:00.000,Three Rivers,2280,138,39
242,2020-10-30T00:00:00.000,Virginia Beach,8057,444,108
243,2020-10-30T00:00:00.000,Western Tidewater,4641,236,155
244,2020-10-30T00:00:00.000,West Piedmont,3088,302,90
245,2020-10-29T00:00:00.000,Alexandria,4285,324,74
246,2020-10-29T00:00:00.000,Alleghany,2731,115,37
247,2020-10-29T00:00:00.000,Arlington,4647,539,154
248,2020-10-29T00:00:00.000,Central Shenandoah,6854,305,83
249,2020-10-29T00:00:00.000,Central Virginia,4945,197,65
250,2020-10-29T00:00:00.000,Chesapeake,4945,479,79
251,2020-10-29T00:00:00.000,Chesterfield,7786,465,149
252,2020-10-29T00:00:00.000,Chickahominy,2393,197,59
253,2020-10-29T00:00:00.000,Crater,5077,305,117
254,2020-10-29T00:00:00.000,Cumberland Plateau,1434,90,14
255,2020-10-29T00:00:00.000,Eastern Shore,1534,146,50
256,2020-10-29T00:00:00.000,Fairfax,24067,2298,620
257,2020-10-29T00:00:00.000,Hampton,2138,90,32
258,2020-10-29T00:00:00.000,Henrico,6394,483,239
259,2020-10-29T00:00:00.000,Lenowisco,1624,110,26
260,2020-10-29T00:00:00.000,Lord Fairfax,3990,328,132
261,2020-10-29T00:00:00.000,Loudoun,7908,480,130
262,2020-10-29T00:00:00.000,Mount Rogers,3795,314,149
263,2020-10-29T00:00:00.000,New River,4437,80,27
264,2020-10-29T00:00:00.000,Norfolk,5419,410,84
265,2020-10-29T00:00:00.000,Peninsula,5146,222,92
266,2020-10-29T00:00:00.000,Piedmont,2513,159,56
267,2020-10-29T00:00:00.000,Pittsylvania-Danville,2538,197,61
268,2020-10-29T00:00:00.000,Portsmouth,2852,316,69
269,2020-10-29T00:00:00.000,Prince William,17053,1190,258
270,2020-10-29T00:00:00.000,Rappahannock,6162,431,92
271,2020-10-29T00:00:00.000,Rappahannock Rapidan,3117,193,55
272,2020-10-29T00:00:00.000,Richmond,5368,453,77
273,2020-10-29T00:00:00.000,Roanoke,2810,98,41
274,2020-10-29T00:00:00.000,Southside,1845,90,48
275,2020-10-29T00:00:00.000,Thomas Jefferson,4467,234,77
276,2020-10-29T00:00:00.000,Three Rivers,2265,138,39
277,2020-10-29T00:00:00.000,Virginia Beach,8001,444,106
278,2020-10-29T00:00:00.000,Western Tidewater,4613,236,155
279,2020-10-29T00:00:00.000,West Piedmont,3030,298,90
280,2020-10-28T00:00:00.000,Alexandria,4269,325,74
281,2020-10-28T00:00:00.000,Alleghany,2677,115,37
282,2020-10-28T00:00:00.000,Arlington,4630,538,154
283,2020-10-28T00:00:00.000,Central Shenandoah,6821,301,83
284,2020-10-28T00:00:00.000,Central Virginia,4852,195,64
285,2020-10-28T00:00:00.000,Chesapeake,4921,479,79
286,2020-10-28T00:00:00.000,Chesterfield,7732,461,144
287,2020-10-28T00:00:00.000,Chickahominy,2362,196,59
288,2020-10-28T00:00:00.000,Crater,5034,304,117
289,2020-10-28T00:00:00.000,Cumberland Plateau,1410,89,13
290,2020-10-28T00:00:00.000,Eastern Shore,1533,146,50
291,2020-10-28T00:00:00.000,Fairfax,23882,2293,620
292,2020-10-28T00:00:00.000,Hampton,2125,89,32
293,2020-10-28T00:00:00.000,Henrico,6342,483,232
294,2020-10-28T00:00:00.000,Lenowisco,1577,109,26
295,2020-10-28T00:00:00.000,Lord Fairfax,3966,326,131
296,2020-10-28T00:00:00.000,Loudoun,7876,479,130
297,2020-10-28T00:00:00.000,Mount Rogers,3747,313,149
298,2020-10-28T00:00:00.000,New River,4404,77,27
299,2020-10-28T00:00:00.000,Norfolk,5395,410,84
300,2020-10-28T00:00:00.000,Peninsula,5116,221,92
301,2020-10-28T00:00:00.000,Piedmont,2489,155,56
302,2020-10-28T00:00:00.000,Pittsylvania-Danville,2508,194,60
303,2020-10-28T00:00:00.000,Portsmouth,2838,311,70
304,2020-10-28T00:00:00.000,Prince William,16928,1185,258
305,2020-10-28T00:00:00.000,Rappahannock,6108,429,92
306,2020-10-28T00:00:00.000,Rappahannock Rapidan,3080,192,55
307,2020-10-28T00:00:00.000,Richmond,5355,452,77
308,2020-10-28T00:00:00.000,Roanoke,2771,97,39
309,2020-10-28T00:00:00.000,Southside,1825,90,48
310,2020-10-28T00:00:00.000,Thomas Jefferson,4438,232,77
311,2020-10-28T00:00:00.000,Three Rivers,2251,137,38
312,2020-10-28T00:00:00.000,Virginia Beach,7926,432,106
313,2020-10-28T00:00:00.000,Western Tidewater,4591,235,155
314,2020-10-28T00:00:00.000,West Piedmont,2975,294,88
315,2020-10-27T00:00:00.000,Alexandria,4248,325,74
316,2020-10-27T00:00:00.000,Alleghany,2647,115,37
317,2020-10-27T00:00:00.000,Arlington,4586,536,154
318,2020-10-27T00:00:00.000,Central Shenandoah,6768,297,83
319,2020-10-27T00:00:00.000,Central Virginia,4741,192,64
320,2020-10-27T00:00:00.000,Chesapeake,4905,479,79
321,2020-10-27T00:00:00.000,Chesterfield,7676,458,137
322,2020-10-27T00:00:00.000,Chickahominy,2338,192,58
323,2020-10-27T00:00:00.000,Crater,5017,303,117
324,2020-10-27T00:00:00.000,Cumberland Plateau,1392,88,13
325,2020-10-27T00:00:00.000,Eastern Shore,1530,145,50
326,2020-10-27T00:00:00.000,Fairfax,23769,2285,620
327,2020-10-27T00:00:00.000,Hampton,2109,88,32
328,2020-10-27T00:00:00.000,Henrico,6294,482,232
329,2020-10-27T00:00:00.000,Lenowisco,1515,107,26
330,2020-10-27T00:00:00.000,Lord Fairfax,3916,322,130
331,2020-10-27T00:00:00.000,Loudoun,7817,478,130
332,2020-10-27T00:00:00.000,Mount Rogers,3713,311,149
333,2020-10-27T00:00:00.000,New River,4355,77,27
334,2020-10-27T00:00:00.000,Norfolk,5369,407,84
335,2020-10-27T00:00:00.000,Peninsula,5085,220,92
336,2020-10-27T00:00:00.000,Piedmont,2475,152,56
337,2020-10-27T00:00:00.000,Pittsylvania-Danville,2468,189,59
338,2020-10-27T00:00:00.000,Portsmouth,2824,307,69
339,2020-10-27T00:00:00.000,Prince William,16849,1180,258
340,2020-10-27T00:00:00.000,Rappahannock,6053,429,88
341,2020-10-27T00:00:00.000,Rappahannock Rapidan,3060,192,55
342,2020-10-27T00:00:00.000,Richmond,5320,450,77
343,2020-10-27T00:00:00.000,Roanoke,2730,97,39
344,2020-10-27T00:00:00.000,Southside,1807,90,48
345,2020-10-27T00:00:00.000,Thomas Jefferson,4407,232,77
346,2020-10-27T00:00:00.000,Three Rivers,2236,136,38
347,2020-10-27T00:00:00.000,Virginia Beach,7881,432,105
348,2020-10-27T00:00:00.000,Western Tidewater,4570,235,155
349,2020-10-27T00:00:00.000,West Piedmont,2939,292,88
350,2020-10-26T00:00:00.000,Alexandria,4230,325,74
351,2020-10-26T00:00:00.000,Alleghany,2582,115,36
352,2020-10-26T00:00:00.000,Arlington,4562,533,154
353,2020-10-26T00:00:00.000,Central Shenandoah,6710,296,82
354,2020-10-26T00:00:00.000,Central Virginia,4690,180,61
355,2020-10-26T00:00:00.000,Chesapeake,4880,478,78
356,2020-10-26T00:00:00.000,Chesterfield,7643,455,133
357,2020-10-26T00:00:00.000,Chickahominy,2324,190,57
358,2020-10-26T00:00:00.000,Crater,4981,301,115
359,2020-10-26T00:00:00.000,Cumberland Plateau,1366,86,13
360,2020-10-26T00:00:00.000,Eastern Shore,1529,145,50
361,2020-10-26T00:00:00.000,Fairfax,23695,2274,621
362,2020-10-26T00:00:00.000,Hampton,2102,88,32
363,2020-10-26T00:00:00.000,Henrico,6249,479,232
364,2020-10-26T00:00:00.000,Lenowisco,1483,107,25
365,2020-10-26T00:00:00.000,Lord Fairfax,3886,321,130
366,2020-10-26T00:00:00.000,Loudoun,7784,475,130
367,2020-10-26T00:00:00.000,Mount Rogers,3682,311,147
368,2020-10-26T00:00:00.000,New River,4328,76,27
369,2020-10-26T00:00:00.000,Norfolk,5331,407,85
370,2020-10-26T00:00:00.000,Peninsula,5064,220,92
371,2020-10-26T00:00:00.000,Piedmont,2445,152,56
372,2020-10-26T00:00:00.000,Pittsylvania-Danville,2448,186,59
373,2020-10-26T00:00:00.000,Portsmouth,2819,306,69
374,2020-10-26T00:00:00.000,Prince William,16689,1177,258
375,2020-10-26T00:00:00.000,Rappahannock,6017,429,88
376,2020-10-26T00:00:00.000,Rappahannock Rapidan,3059,193,55
377,2020-10-26T00:00:00.000,Richmond,5285,449,76
378,2020-10-26T00:00:00.000,Roanoke,2695,96,37
379,2020-10-26T00:00:00.000,Southside,1800,90,48
380,2020-10-26T00:00:00.000,Thomas Jefferson,4390,230,77
381,2020-10-26T00:00:00.000,Three Rivers,2232,136,39
382,2020-10-26T00:00:00.000,Virginia Beach,7833,431,104
383,2020-10-26T00:00:00.000,Western Tidewater,4551,233,154
384,2020-10-26T00:00:00.000,West Piedmont,2911,290,87
385,2020-10-25T00:00:00.000,Alexandria,4216,324,74
386,2020-10-25T00:00:00.000,Alleghany,2566,114,36
387,2020-10-25T00:00:00.000,Arlington,4537,533,154
388,2020-10-25T00:00:00.000,Central Shenandoah,6677,294,82
389,2020-10-25T00:00:00.000,Central Virginia,4668,177,60
390,2020-10-25T00:00:00.000,Chesapeake,4859,477,78
391,2020-10-25T00:00:00.000,Chesterfield,7589,455,133
392,2020-10-25T00:00:00.000,Chickahominy,2312,189,57
393,2020-10-25T00:00:00.000,Crater,4943,300,115
394,2020-10-25T00:00:00.000,Cumberland Plateau,1341,83,13
395,2020-10-25T00:00:00.000,Eastern Shore,1526,145,50
396,2020-10-25T00:00:00.000,Fairfax,23584,2272,621
397,2020-10-25T00:00:00.000,Hampton,2100,88,32
398,2020-10-25T00:00:00.000,Henrico,6229,479,232
399,2020-10-25T00:00:00.000,Lenowisco,1435,104,24
400,2020-10-25T00:00:00.000,Lord Fairfax,3851,320,130
401,2020-10-25T00:00:00.000,Loudoun,7736,475,130
402,2020-10-25T00:00:00.000,Mount Rogers,3644,307,147
403,2020-10-25T00:00:00.000,New River,4290,76,27
404,2020-10-25T00:00:00.000,Norfolk,5330,407,85
405,2020-10-25T00:00:00.000,Peninsula,5057,220,92
406,2020-10-25T00:00:00.000,Piedmont,2443,152,56
407,2020-10-25T00:00:00.000,Pittsylvania-Danville,2440,185,59
408,2020-10-25T00:00:00.000,Portsmouth,2810,306,69
409,2020-10-25T00:00:00.000,Prince William,16658,1174,258
410,2020-10-25T00:00:00.000,Rappahannock,5999,429,88
411,2020-10-25T00:00:00.000,Rappahannock Rapidan,3011,193,55
412,2020-10-25T00:00:00.000,Richmond,5261,449,76
413,2020-10-25T00:00:00.000,Roanoke,2647,96,37
414,2020-10-25T00:00:00.000,Southside,1781,90,48
415,2020-10-25T00:00:00.000,Thomas Jefferson,4376,230,77
416,2020-10-25T00:00:00.000,Three Rivers,2226,136,39
417,2020-10-25T00:00:00.000,Virginia Beach,7802,431,104
418,2020-10-25T00:00:00.000,Western Tidewater,4546,233,154
419,2020-10-25T00:00:00.000,West Piedmont,2881,290,87
420,2020-10-24T00:00:00.000,Alexandria,4200,323,74
421,2020-10-24T00:00:00.000,Alleghany,2514,114,36
422,2020-10-24T00:00:00.000,Arlington,4508,533,154
423,2020-10-24T00:00:00.000,Central Shenandoah,6663,293,82
424,2020-10-24T00:00:00.000,Central Virginia,4596,177,60
425,2020-10-24T00:00:00.000,Chesapeake,4833,474,78
426,2020-10-24T00:00:00.000,Chesterfield,7538,455,133
427,2020-10-24T00:00:00.000,Chickahominy,2295,184,57
428,2020-10-24T00:00:00.000,Crater,4943,300,115
429,2020-10-24T00:00:00.000,Cumberland Plateau,1316,83,13
430,2020-10-24T00:00:00.000,Eastern Shore,1523,145,50
431,2020-10-24T00:00:00.000,Fairfax,23463,2260,621
432,2020-10-24T00:00:00.000,Hampton,2090,88,32
433,2020-10-24T00:00:00.000,Henrico,6175,479,232
434,2020-10-24T00:00:00.000,Lenowisco,1393,104,24
435,2020-10-24T00:00:00.000,Lord Fairfax,3833,320,130
436,2020-10-24T00:00:00.000,Loudoun,7730,475,130
437,2020-10-24T00:00:00.000,Mount Rogers,3602,301,146
438,2020-10-24T00:00:00.000,New River,4246,76,27
439,2020-10-24T00:00:00.000,Norfolk,5306,406,85
440,2020-10-24T00:00:00.000,Peninsula,5020,220,92
441,2020-10-24T00:00:00.000,Piedmont,2439,151,56
442,2020-10-24T00:00:00.000,Pittsylvania-Danville,2422,184,59
443,2020-10-24T00:00:00.000,Portsmouth,2798,306,69
444,2020-10-24T00:00:00.000,Prince William,16615,1174,258
445,2020-10-24T00:00:00.000,Rappahannock,5977,427,88
446,2020-10-24T00:00:00.000,Rappahannock Rapidan,3002,193,55
447,2020-10-24T00:00:00.000,Richmond,5235,449,76
448,2020-10-24T00:00:00.000,Roanoke,2624,94,37
449,2020-10-24T00:00:00.000,Southside,1769,90,48
