,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-12-03T00:00:00.000,51001,Accomack,Eastern Shore,1363,108,21
1,2020-12-03T00:00:00.000,51003,Albemarle,Thomas Jefferson,1939,101,27
2,2020-12-03T00:00:00.000,51005,Alleghany,Alleghany,344,23,11
3,2020-12-03T00:00:00.000,51007,Amelia,Piedmont,235,21,7
4,2020-12-03T00:00:00.000,51009,Amherst,Central Virginia,841,33,7
5,2020-12-03T00:00:00.000,51011,Appomattox,Central Virginia,414,28,6
6,2020-12-03T00:00:00.000,51013,Arlington,Arlington,6472,593,157
7,2020-12-03T00:00:00.000,51015,Augusta,Central Shenandoah,1294,47,12
8,2020-12-03T00:00:00.000,51017,Bath,Central Shenandoah,67,1,0
9,2020-12-03T00:00:00.000,51019,Bedford,Central Virginia,1908,81,21
10,2020-12-03T00:00:00.000,51021,Bland,Mount Rogers,214,7,5
11,2020-12-03T00:00:00.000,51023,Botetourt,Alleghany,802,33,13
12,2020-12-03T00:00:00.000,51025,Brunswick,Southside,482,34,7
13,2020-12-03T00:00:00.000,51027,Buchanan,Cumberland Plateau,457,23,6
14,2020-12-03T00:00:00.000,51029,Buckingham,Piedmont,907,36,10
15,2020-12-03T00:00:00.000,51031,Campbell,Central Virginia,1230,40,13
16,2020-12-03T00:00:00.000,51033,Caroline,Rappahannock,676,33,7
17,2020-12-03T00:00:00.000,51035,Carroll,Mount Rogers,1002,68,30
18,2020-12-03T00:00:00.000,51036,Charles City,Chickahominy,145,24,7
19,2020-12-03T00:00:00.000,51037,Charlotte,Piedmont,287,25,5
20,2020-12-03T00:00:00.000,51041,Chesterfield,Chesterfield,9631,514,135
21,2020-12-03T00:00:00.000,51043,Clarke,Lord Fairfax,213,19,4
22,2020-12-03T00:00:00.000,51045,Craig,Alleghany,92,3,1
23,2020-12-03T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,2264,115,20
24,2020-12-03T00:00:00.000,51049,Cumberland,Piedmont,162,13,4
25,2020-12-03T00:00:00.000,51051,Dickenson,Cumberland Plateau,305,16,1
26,2020-12-03T00:00:00.000,51053,Dinwiddie,Crater,687,49,14
27,2020-12-03T00:00:00.000,51057,Essex,Three Rivers,258,20,2
28,2020-12-03T00:00:00.000,51059,Fairfax,Fairfax,31915,2594,624
29,2020-12-03T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1559,69,28
30,2020-12-03T00:00:00.000,51063,Floyd,New River,363,16,16
31,2020-12-03T00:00:00.000,51065,Fluvanna,Thomas Jefferson,505,44,9
32,2020-12-03T00:00:00.000,51067,Franklin County,West Piedmont,1675,56,17
33,2020-12-03T00:00:00.000,51069,Frederick,Lord Fairfax,2319,125,19
34,2020-12-03T00:00:00.000,51071,Giles,New River,317,12,2
35,2020-12-03T00:00:00.000,51073,Gloucester,Three Rivers,524,22,3
36,2020-12-03T00:00:00.000,51075,Goochland,Chickahominy,463,34,7
37,2020-12-03T00:00:00.000,51077,Grayson,Mount Rogers,542,42,22
38,2020-12-03T00:00:00.000,51079,Greene,Thomas Jefferson,375,22,4
39,2020-12-03T00:00:00.000,51081,Greensville,Crater,938,41,16
40,2020-12-03T00:00:00.000,51083,Halifax,Southside,838,22,18
41,2020-12-03T00:00:00.000,51085,Hanover,Chickahominy,2534,164,54
42,2020-12-03T00:00:00.000,51087,Henrico,Henrico,8615,604,260
43,2020-12-03T00:00:00.000,51089,Henry,West Piedmont,1967,176,41
44,2020-12-03T00:00:00.000,51091,Highland,Central Shenandoah,22,0,0
45,2020-12-03T00:00:00.000,51093,Isle of Wight,Western Tidewater,1051,56,28
46,2020-12-03T00:00:00.000,51095,James City,Peninsula,1234,73,22
47,2020-12-03T00:00:00.000,51097,King and Queen,Three Rivers,105,14,2
48,2020-12-03T00:00:00.000,51099,King George,Rappahannock,436,30,6
49,2020-12-03T00:00:00.000,51101,King William,Three Rivers,293,20,5
50,2020-12-03T00:00:00.000,51103,Lancaster,Three Rivers,244,13,1
51,2020-12-03T00:00:00.000,51105,Lee,Lenowisco,982,48,15
52,2020-12-03T00:00:00.000,51107,Loudoun,Loudoun,10376,567,150
53,2020-12-03T00:00:00.000,51109,Louisa,Thomas Jefferson,547,47,8
54,2020-12-03T00:00:00.000,51111,Lunenburg,Piedmont,174,9,3
