,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-10-30T00:00:00.000,Alexandria,0-9,301,3,0
1,2020-10-30T00:00:00.000,Alexandria,10-19,304,5,0
2,2020-10-30T00:00:00.000,Alexandria,20-29,832,9,1
3,2020-10-30T00:00:00.000,Alexandria,30-39,971,36,1
4,2020-10-30T00:00:00.000,Alexandria,40-49,740,53,1
5,2020-10-30T00:00:00.000,Alexandria,50-59,544,67,14
6,2020-10-30T00:00:00.000,Alexandria,60-69,321,62,5
7,2020-10-30T00:00:00.000,Alexandria,70-79,150,52,21
8,2020-10-30T00:00:00.000,Alexandria,80+,128,37,31
9,2020-10-30T00:00:00.000,Alexandria,Missing,12,0,0
10,2020-10-30T00:00:00.000,Alleghany,0-9,74,0,0
11,2020-10-30T00:00:00.000,Alleghany,10-19,298,2,0
12,2020-10-30T00:00:00.000,Alleghany,20-29,513,2,0
13,2020-10-30T00:00:00.000,Alleghany,30-39,382,8,0
14,2020-10-30T00:00:00.000,Alleghany,40-49,397,9,0
15,2020-10-30T00:00:00.000,Alleghany,50-59,429,15,1
16,2020-10-30T00:00:00.000,Alleghany,60-69,277,26,2
17,2020-10-30T00:00:00.000,Alleghany,70-79,212,29,19
18,2020-10-30T00:00:00.000,Alleghany,80+,197,25,15
19,2020-10-30T00:00:00.000,Alleghany,Missing,7,0,0
20,2020-10-30T00:00:00.000,Arlington,0-9,141,2,0
21,2020-10-30T00:00:00.000,Arlington,10-19,300,6,0
22,2020-10-30T00:00:00.000,Arlington,20-29,1112,26,0
23,2020-10-30T00:00:00.000,Arlington,30-39,892,52,0
24,2020-10-30T00:00:00.000,Arlington,40-49,725,71,9
25,2020-10-30T00:00:00.000,Arlington,50-59,603,89,8
26,2020-10-30T00:00:00.000,Arlington,60-69,424,109,23
27,2020-10-30T00:00:00.000,Arlington,70-79,229,88,38
28,2020-10-30T00:00:00.000,Arlington,80+,238,97,76
29,2020-10-30T00:00:00.000,Arlington,Missing,22,1,0
30,2020-10-30T00:00:00.000,Central Shenandoah,0-9,178,0,0
31,2020-10-30T00:00:00.000,Central Shenandoah,10-19,1357,2,0
32,2020-10-30T00:00:00.000,Central Shenandoah,20-29,2014,14,0
33,2020-10-30T00:00:00.000,Central Shenandoah,30-39,737,11,2
34,2020-10-30T00:00:00.000,Central Shenandoah,40-49,763,29,0
35,2020-10-30T00:00:00.000,Central Shenandoah,50-59,764,52,7
36,2020-10-30T00:00:00.000,Central Shenandoah,60-69,570,67,17
37,2020-10-30T00:00:00.000,Central Shenandoah,70-79,290,74,23
38,2020-10-30T00:00:00.000,Central Shenandoah,80+,261,59,35
39,2020-10-30T00:00:00.000,Central Shenandoah,Missing,19,0,0
40,2020-10-30T00:00:00.000,Central Virginia,0-9,146,0,0
41,2020-10-30T00:00:00.000,Central Virginia,10-19,667,3,0
42,2020-10-30T00:00:00.000,Central Virginia,20-29,1209,8,0
43,2020-10-30T00:00:00.000,Central Virginia,30-39,622,16,0
44,2020-10-30T00:00:00.000,Central Virginia,40-49,630,10,1
45,2020-10-30T00:00:00.000,Central Virginia,50-59,709,25,5
46,2020-10-30T00:00:00.000,Central Virginia,60-69,494,43,10
47,2020-10-30T00:00:00.000,Central Virginia,70-79,327,49,14
48,2020-10-30T00:00:00.000,Central Virginia,80+,209,47,36
49,2020-10-30T00:00:00.000,Central Virginia,Missing,6,0,0
50,2020-10-30T00:00:00.000,Chesapeake,0-9,178,3,0
51,2020-10-30T00:00:00.000,Chesapeake,10-19,422,4,0
52,2020-10-30T00:00:00.000,Chesapeake,20-29,913,10,0
53,2020-10-30T00:00:00.000,Chesapeake,30-39,910,29,0
54,2020-10-30T00:00:00.000,Chesapeake,40-49,760,58,1
55,2020-10-30T00:00:00.000,Chesapeake,50-59,725,89,8
56,2020-10-30T00:00:00.000,Chesapeake,60-69,552,115,18
57,2020-10-30T00:00:00.000,Chesapeake,70-79,271,93,16
58,2020-10-30T00:00:00.000,Chesapeake,80+,204,81,36
59,2020-10-30T00:00:00.000,Chesapeake,Missing,37,1,0
60,2020-10-30T00:00:00.000,Chesterfield,0-9,323,5,0
61,2020-10-30T00:00:00.000,Chesterfield,10-19,802,2,0
62,2020-10-30T00:00:00.000,Chesterfield,20-29,1428,21,0
63,2020-10-30T00:00:00.000,Chesterfield,30-39,1468,46,1
