,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-26T00:00:00.000,Alexandria,5169,354,77
1,2020-11-26T00:00:00.000,Alleghany,4868,160,76
2,2020-11-26T00:00:00.000,Arlington,6048,572,157
3,2020-11-26T00:00:00.000,Central Shenandoah,8961,370,107
4,2020-11-26T00:00:00.000,Central Virginia,6685,250,73
5,2020-11-26T00:00:00.000,Chesapeake,6220,527,80
6,2020-11-26T00:00:00.000,Chesterfield,9901,538,161
7,2020-11-26T00:00:00.000,Chickahominy,3285,236,70
8,2020-11-26T00:00:00.000,Crater,5869,340,122
9,2020-11-26T00:00:00.000,Cumberland Plateau,2390,130,22
10,2020-11-26T00:00:00.000,Eastern Shore,1664,156,52
11,2020-11-26T00:00:00.000,Fairfax,30242,2542,638
12,2020-11-26T00:00:00.000,Hampton,2721,116,34
13,2020-11-26T00:00:00.000,Henrico,8139,584,247
14,2020-11-26T00:00:00.000,Lenowisco,2912,162,69
15,2020-11-26T00:00:00.000,Lord Fairfax,5713,430,144
16,2020-11-26T00:00:00.000,Loudoun,9817,555,142
17,2020-11-26T00:00:00.000,Mount Rogers,5961,413,165
18,2020-11-26T00:00:00.000,New River,6188,145,45
19,2020-11-26T00:00:00.000,Norfolk,6401,457,89
20,2020-11-26T00:00:00.000,Peninsula,6376,260,95
21,2020-11-26T00:00:00.000,Piedmont,3021,199,67
22,2020-11-26T00:00:00.000,Pittsylvania-Danville,3258,255,71
23,2020-11-26T00:00:00.000,Portsmouth,3156,350,71
24,2020-11-26T00:00:00.000,Prince William,20686,1274,273
25,2020-11-26T00:00:00.000,Rappahannock,7861,490,96
26,2020-11-26T00:00:00.000,Rappahannock Rapidan,4467,231,61
27,2020-11-26T00:00:00.000,Richmond,6516,500,81
28,2020-11-26T00:00:00.000,Roanoke,4016,128,72
29,2020-11-26T00:00:00.000,Southside,2258,103,58
30,2020-11-26T00:00:00.000,Thomas Jefferson,5238,270,82
31,2020-11-26T00:00:00.000,Three Rivers,2667,159,45
32,2020-11-26T00:00:00.000,Virginia Beach,10474,526,113
33,2020-11-26T00:00:00.000,Western Tidewater,5247,273,164
34,2020-11-26T00:00:00.000,West Piedmont,4505,362,110
35,2020-11-24T00:00:00.000,Alexandria,5051,350,77
36,2020-11-24T00:00:00.000,Alleghany,4723,152,72
37,2020-11-24T00:00:00.000,Arlington,5905,569,157
38,2020-11-24T00:00:00.000,Central Shenandoah,8710,360,105
39,2020-11-24T00:00:00.000,Central Virginia,6520,242,73
40,2020-11-24T00:00:00.000,Chesapeake,6115,525,80
41,2020-11-24T00:00:00.000,Chesterfield,9650,530,159
42,2020-11-24T00:00:00.000,Chickahominy,3187,229,67
43,2020-11-24T00:00:00.000,Crater,5810,340,122
44,2020-11-24T00:00:00.000,Cumberland Plateau,2336,129,22
45,2020-11-24T00:00:00.000,Eastern Shore,1650,155,52
46,2020-11-24T00:00:00.000,Fairfax,29472,2513,632
47,2020-11-24T00:00:00.000,Hampton,2653,114,34
48,2020-11-24T00:00:00.000,Henrico,7977,576,244
49,2020-11-24T00:00:00.000,Lenowisco,2779,157,61
50,2020-11-24T00:00:00.000,Lord Fairfax,5595,419,142
51,2020-11-24T00:00:00.000,Loudoun,9512,544,139
52,2020-11-24T00:00:00.000,Mount Rogers,5743,403,166
53,2020-11-24T00:00:00.000,New River,6029,141,45
54,2020-11-24T00:00:00.000,Norfolk,6344,442,89
55,2020-11-24T00:00:00.000,Peninsula,6284,251,94
56,2020-11-24T00:00:00.000,Piedmont,2981,196,66
57,2020-11-24T00:00:00.000,Pittsylvania-Danville,3167,249,70
58,2020-11-24T00:00:00.000,Portsmouth,3128,349,71
59,2020-11-24T00:00:00.000,Prince William,20102,1267,270
60,2020-11-24T00:00:00.000,Rappahannock,7695,482,96
61,2020-11-24T00:00:00.000,Rappahannock Rapidan,4275,225,61
62,2020-11-24T00:00:00.000,Richmond,6446,501,81
63,2020-11-24T00:00:00.000,Roanoke,3931,127,69
64,2020-11-24T00:00:00.000,Southside,2237,102,53
65,2020-11-24T00:00:00.000,Thomas Jefferson,5152,268,81
66,2020-11-24T00:00:00.000,Three Rivers,2642,156,44
67,2020-11-24T00:00:00.000,Virginia Beach,10279,518,112
68,2020-11-24T00:00:00.000,Western Tidewater,5174,270,164
69,2020-11-24T00:00:00.000,West Piedmont,4328,361,109
70,2020-11-23T00:00:00.000,Alexandria,5010,348,77
71,2020-11-23T00:00:00.000,Alleghany,4665,151,69
72,2020-11-23T00:00:00.000,Arlington,5856,569,157
73,2020-11-23T00:00:00.000,Central Shenandoah,8606,355,101
74,2020-11-23T00:00:00.000,Central Virginia,6426,231,70
75,2020-11-23T00:00:00.000,Chesapeake,6080,522,80
76,2020-11-23T00:00:00.000,Chesterfield,9495,527,159
77,2020-11-23T00:00:00.000,Chickahominy,3141,226,67
78,2020-11-23T00:00:00.000,Crater,5788,336,122
79,2020-11-23T00:00:00.000,Cumberland Plateau,2311,128,22
80,2020-11-23T00:00:00.000,Eastern Shore,1647,154,52
81,2020-11-23T00:00:00.000,Fairfax,29089,2505,629
82,2020-11-23T00:00:00.000,Hampton,2636,114,34
83,2020-11-23T00:00:00.000,Henrico,7844,564,242
84,2020-11-23T00:00:00.000,Lenowisco,2760,155,60
85,2020-11-23T00:00:00.000,Lord Fairfax,5534,413,142
86,2020-11-23T00:00:00.000,Loudoun,9345,536,139
87,2020-11-23T00:00:00.000,Mount Rogers,5619,396,164
88,2020-11-23T00:00:00.000,New River,5901,137,43
89,2020-11-23T00:00:00.000,Norfolk,6297,439,88
90,2020-11-23T00:00:00.000,Peninsula,6239,251,94
91,2020-11-23T00:00:00.000,Piedmont,2968,195,63
92,2020-11-23T00:00:00.000,Pittsylvania-Danville,3143,246,70
93,2020-11-23T00:00:00.000,Portsmouth,3115,349,70
94,2020-11-23T00:00:00.000,Prince William,19877,1266,268
95,2020-11-23T00:00:00.000,Rappahannock,7601,479,96
96,2020-11-23T00:00:00.000,Rappahannock Rapidan,4237,225,59
97,2020-11-23T00:00:00.000,Richmond,6384,497,80
98,2020-11-23T00:00:00.000,Roanoke,3880,126,67
99,2020-11-23T00:00:00.000,Southside,2231,102,53
100,2020-11-23T00:00:00.000,Thomas Jefferson,5115,267,81
101,2020-11-23T00:00:00.000,Three Rivers,2638,154,44
102,2020-11-23T00:00:00.000,Virginia Beach,10168,507,112
103,2020-11-23T00:00:00.000,Western Tidewater,5129,268,163
104,2020-11-23T00:00:00.000,West Piedmont,4263,358,105
105,2020-11-22T00:00:00.000,Alexandria,4935,347,77
106,2020-11-22T00:00:00.000,Alleghany,4530,151,69
107,2020-11-22T00:00:00.000,Arlington,5758,568,156
108,2020-11-22T00:00:00.000,Central Shenandoah,8482,354,101
109,2020-11-22T00:00:00.000,Central Virginia,6359,228,70
110,2020-11-22T00:00:00.000,Chesapeake,5967,520,80
111,2020-11-22T00:00:00.000,Chesterfield,9401,523,159
112,2020-11-22T00:00:00.000,Chickahominy,3087,225,67
113,2020-11-22T00:00:00.000,Crater,5685,335,122
114,2020-11-22T00:00:00.000,Cumberland Plateau,2251,127,22
115,2020-11-22T00:00:00.000,Eastern Shore,1637,153,52
116,2020-11-22T00:00:00.000,Fairfax,28634,2503,629
117,2020-11-22T00:00:00.000,Hampton,2575,113,34
118,2020-11-22T00:00:00.000,Henrico,7762,564,242
119,2020-11-22T00:00:00.000,Lenowisco,2685,153,57
120,2020-11-22T00:00:00.000,Lord Fairfax,5420,412,142
121,2020-11-22T00:00:00.000,Loudoun,9265,535,139
122,2020-11-22T00:00:00.000,Mount Rogers,5532,392,164
123,2020-11-22T00:00:00.000,New River,5871,136,43
124,2020-11-22T00:00:00.000,Norfolk,6244,438,88
125,2020-11-22T00:00:00.000,Peninsula,6133,249,94
126,2020-11-22T00:00:00.000,Piedmont,2929,195,63
127,2020-11-22T00:00:00.000,Pittsylvania-Danville,3096,244,70
128,2020-11-22T00:00:00.000,Portsmouth,3091,349,70
129,2020-11-22T00:00:00.000,Prince William,19667,1265,268
130,2020-11-22T00:00:00.000,Rappahannock,7462,476,96
131,2020-11-22T00:00:00.000,Rappahannock Rapidan,3996,222,59
132,2020-11-22T00:00:00.000,Richmond,6331,495,80
133,2020-11-22T00:00:00.000,Roanoke,3868,125,67
134,2020-11-22T00:00:00.000,Southside,2196,101,53
135,2020-11-22T00:00:00.000,Thomas Jefferson,5070,267,81
136,2020-11-22T00:00:00.000,Three Rivers,2572,153,44
137,2020-11-22T00:00:00.000,Virginia Beach,9992,507,112
138,2020-11-22T00:00:00.000,Western Tidewater,5096,267,163
139,2020-11-22T00:00:00.000,West Piedmont,4217,354,105
140,2020-11-21T00:00:00.000,Alexandria,4882,346,77
141,2020-11-21T00:00:00.000,Alleghany,4449,151,69
142,2020-11-21T00:00:00.000,Arlington,5673,568,156
143,2020-11-21T00:00:00.000,Central Shenandoah,8389,353,101
144,2020-11-21T00:00:00.000,Central Virginia,6245,227,70
145,2020-11-21T00:00:00.000,Chesapeake,5856,518,80
146,2020-11-21T00:00:00.000,Chesterfield,9314,522,159
147,2020-11-21T00:00:00.000,Chickahominy,3040,225,67
148,2020-11-21T00:00:00.000,Crater,5652,334,122
149,2020-11-21T00:00:00.000,Cumberland Plateau,2226,126,22
150,2020-11-21T00:00:00.000,Eastern Shore,1623,153,52
151,2020-11-21T00:00:00.000,Fairfax,28345,2501,629
152,2020-11-21T00:00:00.000,Hampton,2534,112,34
153,2020-11-21T00:00:00.000,Henrico,7683,563,242
154,2020-11-21T00:00:00.000,Lenowisco,2661,151,57
155,2020-11-21T00:00:00.000,Lord Fairfax,5372,412,142
156,2020-11-21T00:00:00.000,Loudoun,9216,535,139
157,2020-11-21T00:00:00.000,Mount Rogers,5461,386,164
158,2020-11-21T00:00:00.000,New River,5846,136,43
159,2020-11-21T00:00:00.000,Norfolk,6178,436,88
160,2020-11-21T00:00:00.000,Peninsula,6061,249,94
161,2020-11-21T00:00:00.000,Piedmont,2907,195,63
162,2020-11-21T00:00:00.000,Pittsylvania-Danville,3092,243,70
163,2020-11-21T00:00:00.000,Portsmouth,3067,349,70
164,2020-11-21T00:00:00.000,Prince William,19613,1265,268
165,2020-11-21T00:00:00.000,Rappahannock,7399,475,96
166,2020-11-21T00:00:00.000,Rappahannock Rapidan,3975,221,59
167,2020-11-21T00:00:00.000,Richmond,6268,495,80
168,2020-11-21T00:00:00.000,Roanoke,3820,125,67
169,2020-11-21T00:00:00.000,Southside,2194,101,53
170,2020-11-21T00:00:00.000,Thomas Jefferson,5018,263,81
171,2020-11-21T00:00:00.000,Three Rivers,2533,153,44
172,2020-11-21T00:00:00.000,Virginia Beach,9865,507,112
173,2020-11-21T00:00:00.000,Western Tidewater,5067,267,163
174,2020-11-21T00:00:00.000,West Piedmont,4155,354,105
175,2020-11-20T00:00:00.000,Alexandria,4831,345,77
176,2020-11-20T00:00:00.000,Alleghany,4380,149,65
177,2020-11-20T00:00:00.000,Arlington,5603,566,156
178,2020-11-20T00:00:00.000,Central Shenandoah,8217,344,98
179,2020-11-20T00:00:00.000,Central Virginia,6193,224,69
180,2020-11-20T00:00:00.000,Chesapeake,5799,514,80
181,2020-11-20T00:00:00.000,Chesterfield,9211,519,156
182,2020-11-20T00:00:00.000,Chickahominy,3006,222,65
183,2020-11-20T00:00:00.000,Crater,5619,333,122
184,2020-11-20T00:00:00.000,Cumberland Plateau,2203,125,20
185,2020-11-20T00:00:00.000,Eastern Shore,1617,153,52
186,2020-11-20T00:00:00.000,Fairfax,28013,2493,629
187,2020-11-20T00:00:00.000,Hampton,2506,110,34
188,2020-11-20T00:00:00.000,Henrico,7604,559,242
189,2020-11-20T00:00:00.000,Lenowisco,2617,146,57
190,2020-11-20T00:00:00.000,Lord Fairfax,5329,407,141
191,2020-11-20T00:00:00.000,Loudoun,9149,531,139
192,2020-11-20T00:00:00.000,Mount Rogers,5375,384,164
193,2020-11-20T00:00:00.000,New River,5697,133,41
194,2020-11-20T00:00:00.000,Norfolk,6144,434,88
195,2020-11-20T00:00:00.000,Peninsula,5981,242,94
196,2020-11-20T00:00:00.000,Piedmont,2894,195,64
197,2020-11-20T00:00:00.000,Pittsylvania-Danville,3057,240,68
198,2020-11-20T00:00:00.000,Portsmouth,3053,346,70
199,2020-11-20T00:00:00.000,Prince William,19467,1260,267
200,2020-11-20T00:00:00.000,Rappahannock,7310,475,95
201,2020-11-20T00:00:00.000,Rappahannock Rapidan,3959,221,60
202,2020-11-20T00:00:00.000,Richmond,6215,489,80
203,2020-11-20T00:00:00.000,Roanoke,3772,124,66
204,2020-11-20T00:00:00.000,Southside,2174,100,53
205,2020-11-20T00:00:00.000,Thomas Jefferson,4978,263,81
206,2020-11-20T00:00:00.000,Three Rivers,2523,152,42
207,2020-11-20T00:00:00.000,Virginia Beach,9716,500,112
208,2020-11-20T00:00:00.000,Western Tidewater,5034,262,163
209,2020-11-20T00:00:00.000,West Piedmont,4085,354,102
210,2020-11-19T00:00:00.000,Alexandria,4797,345,77
211,2020-11-19T00:00:00.000,Alleghany,4207,145,65
212,2020-11-19T00:00:00.000,Arlington,5544,566,156
