,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-10-02T00:00:00.000,51001,Accomack,Eastern Shore,1183,90,19
1,2020-10-02T00:00:00.000,51003,Albemarle,Thomas Jefferson,1337,78,21
2,2020-10-02T00:00:00.000,51005,Alleghany,Alleghany,80,8,4
3,2020-10-02T00:00:00.000,51007,Amelia,Piedmont,124,14,5
4,2020-10-02T00:00:00.000,51009,Amherst,Central Virginia,421,16,4
5,2020-10-02T00:00:00.000,51011,Appomattox,Central Virginia,218,14,3
6,2020-10-02T00:00:00.000,51013,Arlington,Arlington,4009,503,151
7,2020-10-02T00:00:00.000,51015,Augusta,Central Shenandoah,510,23,7
8,2020-10-02T00:00:00.000,51017,Bath,Central Shenandoah,16,0,0
9,2020-10-02T00:00:00.000,51019,Bedford,Central Virginia,820,44,14
10,2020-10-02T00:00:00.000,51021,Bland,Mount Rogers,64,3,5
11,2020-10-02T00:00:00.000,51023,Botetourt,Alleghany,310,24,10
12,2020-10-02T00:00:00.000,51025,Brunswick,Southside,366,29,5
13,2020-10-02T00:00:00.000,51027,Buchanan,Cumberland Plateau,162,11,2
14,2020-10-02T00:00:00.000,51029,Buckingham,Piedmont,691,25,9
15,2020-10-02T00:00:00.000,51031,Campbell,Central Virginia,471,16,4
16,2020-10-02T00:00:00.000,51033,Caroline,Rappahannock,368,30,5
17,2020-10-02T00:00:00.000,51035,Carroll,Mount Rogers,507,43,24
18,2020-10-02T00:00:00.000,51036,Charles City,Chickahominy,83,21,5
19,2020-10-02T00:00:00.000,51037,Charlotte,Piedmont,124,6,0
20,2020-10-02T00:00:00.000,51041,Chesterfield,Chesterfield,6085,347,96
21,2020-10-02T00:00:00.000,51043,Clarke,Lord Fairfax,97,12,1
22,2020-10-02T00:00:00.000,51045,Craig,Alleghany,31,1,0
23,2020-10-02T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1220,94,17
24,2020-10-02T00:00:00.000,51049,Cumberland,Piedmont,106,8,2
25,2020-10-02T00:00:00.000,51051,Dickenson,Cumberland Plateau,102,7,1
26,2020-10-02T00:00:00.000,51053,Dinwiddie,Crater,404,38,11
27,2020-10-02T00:00:00.000,51057,Essex,Three Rivers,180,12,2
28,2020-10-02T00:00:00.000,51059,Fairfax,Fairfax,21064,2169,590
29,2020-10-02T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,950,49,25
30,2020-10-02T00:00:00.000,51063,Floyd,New River,208,11,11
31,2020-10-02T00:00:00.000,51065,Fluvanna,Thomas Jefferson,381,35,9
32,2020-10-02T00:00:00.000,51067,Franklin County,West Piedmont,391,19,4
33,2020-10-02T00:00:00.000,51069,Frederick,Lord Fairfax,912,67,13
34,2020-10-02T00:00:00.000,51071,Giles,New River,93,3,0
35,2020-10-02T00:00:00.000,51073,Gloucester,Three Rivers,252,13,2
36,2020-10-02T00:00:00.000,51075,Goochland,Chickahominy,277,28,7
37,2020-10-02T00:00:00.000,51077,Grayson,Mount Rogers,322,27,15
38,2020-10-02T00:00:00.000,51079,Greene,Thomas Jefferson,227,11,3
39,2020-10-02T00:00:00.000,51081,Greensville,Crater,797,34,11
40,2020-10-02T00:00:00.000,51083,Halifax,Southside,365,13,7
41,2020-10-02T00:00:00.000,51085,Hanover,Chickahominy,1337,103,39
42,2020-10-02T00:00:00.000,51087,Henrico,Henrico,5516,442,218
43,2020-10-02T00:00:00.000,51089,Henry,West Piedmont,1087,121,26
44,2020-10-02T00:00:00.000,51091,Highland,Central Shenandoah,7,0,0
45,2020-10-02T00:00:00.000,51093,Isle of Wight,Western Tidewater,764,35,18
46,2020-10-02T00:00:00.000,51095,James City,Peninsula,860,66,21
47,2020-10-02T00:00:00.000,51097,King and Queen,Three Rivers,76,11,1
48,2020-10-02T00:00:00.000,51099,King George,Rappahannock,235,21,4
49,2020-10-02T00:00:00.000,51101,King William,Three Rivers,162,13,2
50,2020-10-02T00:00:00.000,51103,Lancaster,Three Rivers,160,8,0
51,2020-10-02T00:00:00.000,51105,Lee,Lenowisco,295,28,7
52,2020-10-02T00:00:00.000,51107,Loudoun,Loudoun,6916,436,126
53,2020-10-02T00:00:00.000,51109,Louisa,Thomas Jefferson,298,31,6
54,2020-10-02T00:00:00.000,51111,Lunenburg,Piedmont,118,7,3
55,2020-10-02T00:00:00.000,51113,Madison,Rappahannock Rapidan,110,7,3
56,2020-10-02T00:00:00.000,51115,Mathews,Three Rivers,83,7,0
57,2020-10-02T00:00:00.000,51117,Mecklenburg,Southside,743,44,33
58,2020-10-02T00:00:00.000,51119,Middlesex,Three Rivers,122,8,10
59,2020-10-02T00:00:00.000,51121,Montgomery,New River,2056,24,5
60,2020-10-02T00:00:00.000,51125,Nelson,Thomas Jefferson,110,4,2
61,2020-10-02T00:00:00.000,51127,New Kent,Chickahominy,200,14,3
62,2020-10-02T00:00:00.000,51131,Northampton,Eastern Shore,308,49,31
63,2020-10-02T00:00:00.000,51133,Northumberland,Three Rivers,177,11,6
64,2020-10-02T00:00:00.000,51135,Nottoway,Piedmont,268,44,20
65,2020-10-02T00:00:00.000,51137,Orange,Rappahannock Rapidan,337,21,5
66,2020-10-02T00:00:00.000,51139,Page,Lord Fairfax,405,43,29
67,2020-10-02T00:00:00.000,51141,Patrick,West Piedmont,279,52,26
68,2020-10-02T00:00:00.000,51143,Pittsylvania,Pittsylvania-Danville,1052,59,10
69,2020-10-02T00:00:00.000,51145,Powhatan,Chesterfield,233,14,5
70,2020-10-02T00:00:00.000,51147,Prince Edward,Piedmont,595,33,12
71,2020-10-02T00:00:00.000,51149,Prince George,Crater,838,24,5
72,2020-10-02T00:00:00.000,51153,Prince William,Prince William,12640,922,210
73,2020-10-02T00:00:00.000,51155,Pulaski,New River,237,15,5
