,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-09T00:00:00.000,Alexandria,0-9,221,3,0
1,2020-09-09T00:00:00.000,Alexandria,10-19,247,4,0
2,2020-09-09T00:00:00.000,Alexandria,20-29,654,12,1
3,2020-09-09T00:00:00.000,Alexandria,30-39,824,37,1
4,2020-09-09T00:00:00.000,Alexandria,40-49,624,46,0
5,2020-09-09T00:00:00.000,Alexandria,50-59,452,62,12
6,2020-09-09T00:00:00.000,Alexandria,60-69,272,59,3
7,2020-09-09T00:00:00.000,Alexandria,70-79,123,44,18
8,2020-09-09T00:00:00.000,Alexandria,80+,116,35,27
9,2020-09-09T00:00:00.000,Alexandria,Missing,13,0,0
10,2020-09-09T00:00:00.000,Alleghany,0-9,42,0,0
11,2020-09-09T00:00:00.000,Alleghany,10-19,159,1,0
12,2020-09-09T00:00:00.000,Alleghany,20-29,263,1,0
13,2020-09-09T00:00:00.000,Alleghany,30-39,176,5,0
14,2020-09-09T00:00:00.000,Alleghany,40-49,172,5,0
15,2020-09-09T00:00:00.000,Alleghany,50-59,202,11,1
16,2020-09-09T00:00:00.000,Alleghany,60-69,116,13,1
17,2020-09-09T00:00:00.000,Alleghany,70-79,102,16,13
18,2020-09-09T00:00:00.000,Alleghany,80+,54,14,8
19,2020-09-09T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-09-09T00:00:00.000,Arlington,0-9,96,2,0
21,2020-09-09T00:00:00.000,Arlington,10-19,196,5,0
22,2020-09-09T00:00:00.000,Arlington,20-29,809,24,0
23,2020-09-09T00:00:00.000,Arlington,30-39,696,46,0
24,2020-09-09T00:00:00.000,Arlington,40-49,592,62,9
25,2020-09-09T00:00:00.000,Arlington,50-59,504,80,7
26,2020-09-09T00:00:00.000,Arlington,60-69,347,89,19
27,2020-09-09T00:00:00.000,Arlington,70-79,206,81,35
28,2020-09-09T00:00:00.000,Arlington,80+,217,90,73
29,2020-09-09T00:00:00.000,Arlington,Missing,16,1,0
30,2020-09-09T00:00:00.000,Central Shenandoah,0-9,108,0,0
31,2020-09-09T00:00:00.000,Central Shenandoah,10-19,546,1,0
32,2020-09-09T00:00:00.000,Central Shenandoah,20-29,1226,13,0
33,2020-09-09T00:00:00.000,Central Shenandoah,30-39,495,8,0
34,2020-09-09T00:00:00.000,Central Shenandoah,40-49,525,20,0
35,2020-09-09T00:00:00.000,Central Shenandoah,50-59,540,44,6
36,2020-09-09T00:00:00.000,Central Shenandoah,60-69,388,54,15
37,2020-09-09T00:00:00.000,Central Shenandoah,70-79,201,61,18
38,2020-09-09T00:00:00.000,Central Shenandoah,80+,172,45,25
39,2020-09-09T00:00:00.000,Central Shenandoah,Missing,4,0,0
40,2020-09-09T00:00:00.000,Central Virginia,0-9,78,0,0
41,2020-09-09T00:00:00.000,Central Virginia,10-19,299,2,0
42,2020-09-09T00:00:00.000,Central Virginia,20-29,649,4,0
43,2020-09-09T00:00:00.000,Central Virginia,30-39,331,13,0
