,report_date,health_district,age_group,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-14T00:00:00.000,Alexandria,0-9,225,3,0
1,2020-09-14T00:00:00.000,Alexandria,10-19,258,4,0
2,2020-09-14T00:00:00.000,Alexandria,20-29,666,12,1
3,2020-09-14T00:00:00.000,Alexandria,30-39,841,37,1
4,2020-09-14T00:00:00.000,Alexandria,40-49,637,47,0
5,2020-09-14T00:00:00.000,Alexandria,50-59,457,63,12
6,2020-09-14T00:00:00.000,Alexandria,60-69,276,60,3
7,2020-09-14T00:00:00.000,Alexandria,70-79,126,44,18
8,2020-09-14T00:00:00.000,Alexandria,80+,116,35,27
9,2020-09-14T00:00:00.000,Alexandria,Missing,11,0,0
10,2020-09-14T00:00:00.000,Alleghany,0-9,44,0,0
11,2020-09-14T00:00:00.000,Alleghany,10-19,173,1,0
12,2020-09-14T00:00:00.000,Alleghany,20-29,288,1,0
13,2020-09-14T00:00:00.000,Alleghany,30-39,181,5,0
14,2020-09-14T00:00:00.000,Alleghany,40-49,180,5,0
15,2020-09-14T00:00:00.000,Alleghany,50-59,219,12,1
16,2020-09-14T00:00:00.000,Alleghany,60-69,121,14,1
17,2020-09-14T00:00:00.000,Alleghany,70-79,105,17,13
18,2020-09-14T00:00:00.000,Alleghany,80+,55,14,8
19,2020-09-14T00:00:00.000,Alleghany,Missing,4,0,0
20,2020-09-14T00:00:00.000,Arlington,0-9,97,2,0
21,2020-09-14T00:00:00.000,Arlington,10-19,206,5,0
22,2020-09-14T00:00:00.000,Arlington,20-29,825,24,0
23,2020-09-14T00:00:00.000,Arlington,30-39,705,47,0
24,2020-09-14T00:00:00.000,Arlington,40-49,606,63,9
25,2020-09-14T00:00:00.000,Arlington,50-59,506,81,7
26,2020-09-14T00:00:00.000,Arlington,60-69,351,90,19
27,2020-09-14T00:00:00.000,Arlington,70-79,207,82,36
28,2020-09-14T00:00:00.000,Arlington,80+,222,92,74
29,2020-09-14T00:00:00.000,Arlington,Missing,16,1,0
30,2020-09-14T00:00:00.000,Central Shenandoah,0-9,112,0,0
31,2020-09-14T00:00:00.000,Central Shenandoah,10-19,706,1,0
32,2020-09-14T00:00:00.000,Central Shenandoah,20-29,1340,14,0
33,2020-09-14T00:00:00.000,Central Shenandoah,30-39,514,10,1
34,2020-09-14T00:00:00.000,Central Shenandoah,40-49,540,20,0
35,2020-09-14T00:00:00.000,Central Shenandoah,50-59,559,44,6
36,2020-09-14T00:00:00.000,Central Shenandoah,60-69,400,56,15
37,2020-09-14T00:00:00.000,Central Shenandoah,70-79,207,61,18
38,2020-09-14T00:00:00.000,Central Shenandoah,80+,182,45,25
39,2020-09-14T00:00:00.000,Central Shenandoah,Missing,8,0,0
40,2020-09-14T00:00:00.000,Central Virginia,0-9,81,0,0
41,2020-09-14T00:00:00.000,Central Virginia,10-19,328,2,0
42,2020-09-14T00:00:00.000,Central Virginia,20-29,701,4,0
43,2020-09-14T00:00:00.000,Central Virginia,30-39,346,13,0
44,2020-09-14T00:00:00.000,Central Virginia,40-49,350,4,0
45,2020-09-14T00:00:00.000,Central Virginia,50-59,412,12,4
46,2020-09-14T00:00:00.000,Central Virginia,60-69,274,25,4
47,2020-09-14T00:00:00.000,Central Virginia,70-79,166,19,7
48,2020-09-14T00:00:00.000,Central Virginia,80+,117,14,7
49,2020-09-14T00:00:00.000,Central Virginia,Missing,3,0,0
50,2020-09-14T00:00:00.000,Chesapeake,0-9,135,1,0
51,2020-09-14T00:00:00.000,Chesapeake,10-19,332,4,0
52,2020-09-14T00:00:00.000,Chesapeake,20-29,751,7,0
53,2020-09-14T00:00:00.000,Chesapeake,30-39,752,24,0
54,2020-09-14T00:00:00.000,Chesapeake,40-49,625,46,1
55,2020-09-14T00:00:00.000,Chesapeake,50-59,597,65,3
56,2020-09-14T00:00:00.000,Chesapeake,60-69,456,93,13
57,2020-09-14T00:00:00.000,Chesapeake,70-79,223,75,7
58,2020-09-14T00:00:00.000,Chesapeake,80+,174,56,25
59,2020-09-14T00:00:00.000,Chesapeake,Missing,41,1,0
60,2020-09-14T00:00:00.000,Chesterfield,0-9,239,3,0
61,2020-09-14T00:00:00.000,Chesterfield,10-19,620,2,0
62,2020-09-14T00:00:00.000,Chesterfield,20-29,1129,15,0
63,2020-09-14T00:00:00.000,Chesterfield,30-39,1147,30,1
64,2020-09-14T00:00:00.000,Chesterfield,40-49,980,46,3
65,2020-09-14T00:00:00.000,Chesterfield,50-59,835,68,8
66,2020-09-14T00:00:00.000,Chesterfield,60-69,510,79,20
67,2020-09-14T00:00:00.000,Chesterfield,70-79,222,42,30
68,2020-09-14T00:00:00.000,Chesterfield,80+,189,44,52
69,2020-09-14T00:00:00.000,Chesterfield,Missing,130,1,0
70,2020-09-14T00:00:00.000,Chickahominy,0-9,35,0,0
71,2020-09-14T00:00:00.000,Chickahominy,10-19,180,0,0
72,2020-09-14T00:00:00.000,Chickahominy,20-29,279,3,0
73,2020-09-14T00:00:00.000,Chickahominy,30-39,231,3,0
74,2020-09-14T00:00:00.000,Chickahominy,40-49,222,15,1
75,2020-09-14T00:00:00.000,Chickahominy,50-59,276,28,1
76,2020-09-14T00:00:00.000,Chickahominy,60-69,165,31,9
77,2020-09-14T00:00:00.000,Chickahominy,70-79,107,30,8
78,2020-09-14T00:00:00.000,Chickahominy,80+,102,40,30
79,2020-09-14T00:00:00.000,Chickahominy,Missing,20,0,0
80,2020-09-14T00:00:00.000,Crater,0-9,73,2,0
81,2020-09-14T00:00:00.000,Crater,10-19,168,2,0
82,2020-09-14T00:00:00.000,Crater,20-29,577,9,0
83,2020-09-14T00:00:00.000,Crater,30-39,648,12,0
84,2020-09-14T00:00:00.000,Crater,40-49,549,26,1
85,2020-09-14T00:00:00.000,Crater,50-59,615,54,5
86,2020-09-14T00:00:00.000,Crater,60-69,440,67,21
87,2020-09-14T00:00:00.000,Crater,70-79,248,51,28
88,2020-09-14T00:00:00.000,Crater,80+,191,40,25
89,2020-09-14T00:00:00.000,Crater,Missing,30,0,0
90,2020-09-14T00:00:00.000,Cumberland Plateau,0-9,22,0,0
91,2020-09-14T00:00:00.000,Cumberland Plateau,10-19,90,1,0
92,2020-09-14T00:00:00.000,Cumberland Plateau,20-29,90,0,0
93,2020-09-14T00:00:00.000,Cumberland Plateau,30-39,81,2,0
94,2020-09-14T00:00:00.000,Cumberland Plateau,40-49,106,5,1
95,2020-09-14T00:00:00.000,Cumberland Plateau,50-59,102,13,1
96,2020-09-14T00:00:00.000,Cumberland Plateau,60-69,73,13,2
97,2020-09-14T00:00:00.000,Cumberland Plateau,70-79,41,5,0
98,2020-09-14T00:00:00.000,Cumberland Plateau,80+,30,10,5
99,2020-09-14T00:00:00.000,Cumberland Plateau,Missing,0,0,0
100,2020-09-14T00:00:00.000,Eastern Shore,0-9,28,2,0
101,2020-09-14T00:00:00.000,Eastern Shore,10-19,76,1,0
102,2020-09-14T00:00:00.000,Eastern Shore,20-29,217,6,0
103,2020-09-14T00:00:00.000,Eastern Shore,30-39,254,11,0
104,2020-09-14T00:00:00.000,Eastern Shore,40-49,264,13,2
105,2020-09-14T00:00:00.000,Eastern Shore,50-59,293,24,6
106,2020-09-14T00:00:00.000,Eastern Shore,60-69,205,31,8
107,2020-09-14T00:00:00.000,Eastern Shore,70-79,67,24,12
108,2020-09-14T00:00:00.000,Eastern Shore,80+,55,25,20
