,report_date,fips,locality,vdh_health_district,total_cases,hospitalizations,deaths
0,2020-11-15T00:00:00.000,51001,Accomack,Eastern Shore,1255,102,21
1,2020-11-15T00:00:00.000,51003,Albemarle,Thomas Jefferson,1709,97,26
2,2020-11-15T00:00:00.000,51005,Alleghany,Alleghany,239,14,6
3,2020-11-15T00:00:00.000,51007,Amelia,Piedmont,161,18,6
4,2020-11-15T00:00:00.000,51009,Amherst,Central Virginia,668,29,6
5,2020-11-15T00:00:00.000,51011,Appomattox,Central Virginia,347,20,6
6,2020-11-15T00:00:00.000,51013,Arlington,Arlington,5298,561,157
7,2020-11-15T00:00:00.000,51015,Augusta,Central Shenandoah,861,34,10
8,2020-11-15T00:00:00.000,51017,Bath,Central Shenandoah,36,1,0
9,2020-11-15T00:00:00.000,51019,Bedford,Central Virginia,1520,65,18
10,2020-11-15T00:00:00.000,51021,Bland,Mount Rogers,104,4,5
11,2020-11-15T00:00:00.000,51023,Botetourt,Alleghany,609,28,13
12,2020-11-15T00:00:00.000,51025,Brunswick,Southside,447,32,6
13,2020-11-15T00:00:00.000,51027,Buchanan,Cumberland Plateau,313,18,4
14,2020-11-15T00:00:00.000,51029,Buckingham,Piedmont,816,30,9
15,2020-11-15T00:00:00.000,51031,Campbell,Central Virginia,917,33,11
16,2020-11-15T00:00:00.000,51033,Caroline,Rappahannock,491,32,6
17,2020-11-15T00:00:00.000,51035,Carroll,Mount Rogers,749,58,29
18,2020-11-15T00:00:00.000,51036,Charles City,Chickahominy,117,23,5
19,2020-11-15T00:00:00.000,51037,Charlotte,Piedmont,252,23,2
20,2020-11-15T00:00:00.000,51041,Chesterfield,Chesterfield,8047,456,121
21,2020-11-15T00:00:00.000,51043,Clarke,Lord Fairfax,152,19,2
22,2020-11-15T00:00:00.000,51045,Craig,Alleghany,72,3,0
23,2020-11-15T00:00:00.000,51047,Culpeper,Rappahannock Rapidan,1734,103,18
24,2020-11-15T00:00:00.000,51049,Cumberland,Piedmont,137,12,4
25,2020-11-15T00:00:00.000,51051,Dickenson,Cumberland Plateau,207,12,1
26,2020-11-15T00:00:00.000,51053,Dinwiddie,Crater,593,45,12
27,2020-11-15T00:00:00.000,51057,Essex,Three Rivers,215,14,2
28,2020-11-15T00:00:00.000,51059,Fairfax,Fairfax,26432,2402,610
29,2020-11-15T00:00:00.000,51061,Fauquier,Rappahannock Rapidan,1237,61,28
30,2020-11-15T00:00:00.000,51063,Floyd,New River,283,14,15
31,2020-11-15T00:00:00.000,51065,Fluvanna,Thomas Jefferson,461,44,9
32,2020-11-15T00:00:00.000,51067,Franklin County,West Piedmont,1251,47,9
33,2020-11-15T00:00:00.000,51069,Frederick,Lord Fairfax,1481,104,16
34,2020-11-15T00:00:00.000,51071,Giles,New River,198,6,0
35,2020-11-15T00:00:00.000,51073,Gloucester,Three Rivers,382,18,3
36,2020-11-15T00:00:00.000,51075,Goochland,Chickahominy,368,32,7
37,2020-11-15T00:00:00.000,51077,Grayson,Mount Rogers,452,36,20
38,2020-11-15T00:00:00.000,51079,Greene,Thomas Jefferson,331,20,4
39,2020-11-15T00:00:00.000,51081,Greensville,Crater,919,40,15
40,2020-11-15T00:00:00.000,51083,Halifax,Southside,708,16,10
41,2020-11-15T00:00:00.000,51085,Hanover,Chickahominy,1969,144,48
42,2020-11-15T00:00:00.000,51087,Henrico,Henrico,7200,541,243
43,2020-11-15T00:00:00.000,51089,Henry,West Piedmont,1597,158,37
44,2020-11-15T00:00:00.000,51091,Highland,Central Shenandoah,14,0,0
45,2020-11-15T00:00:00.000,51093,Isle of Wight,Western Tidewater,928,50,27
46,2020-11-15T00:00:00.000,51095,James City,Peninsula,1041,72,22
47,2020-11-15T00:00:00.000,51097,King and Queen,Three Rivers,98,13,2
48,2020-11-15T00:00:00.000,51099,King George,Rappahannock,329,28,5
49,2020-11-15T00:00:00.000,51101,King William,Three Rivers,252,19,5
50,2020-11-15T00:00:00.000,51103,Lancaster,Three Rivers,214,9,1
51,2020-11-15T00:00:00.000,51105,Lee,Lenowisco,739,43,11
52,2020-11-15T00:00:00.000,51107,Loudoun,Loudoun,8810,516,135
53,2020-11-15T00:00:00.000,51109,Louisa,Thomas Jefferson,442,42,8
54,2020-11-15T00:00:00.000,51111,Lunenburg,Piedmont,159,9,5
55,2020-11-15T00:00:00.000,51113,Madison,Rappahannock Rapidan,166,11,3
56,2020-11-15T00:00:00.000,51115,Mathews,Three Rivers,147,12,0
57,2020-11-15T00:00:00.000,51117,Mecklenburg,Southside,950,48,35
58,2020-11-15T00:00:00.000,51119,Middlesex,Three Rivers,150,9,11
59,2020-11-15T00:00:00.000,51121,Montgomery,New River,3379,42,7
60,2020-11-15T00:00:00.000,51125,Nelson,Thomas Jefferson,150,9,2
61,2020-11-15T00:00:00.000,51127,New Kent,Chickahominy,330,17,4
62,2020-11-15T00:00:00.000,51131,Northampton,Eastern Shore,330,49,31
63,2020-11-15T00:00:00.000,51133,Northumberland,Three Rivers,236,13,8
