,report_date,health_district,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-11-01T00:00:00.000,Alexandria,4349,325,74
1,2020-11-01T00:00:00.000,Alleghany,3008,118,41
2,2020-11-01T00:00:00.000,Arlington,4764,541,154
3,2020-11-01T00:00:00.000,Central Shenandoah,7083,308,84
4,2020-11-01T00:00:00.000,Central Virginia,5117,203,66
5,2020-11-01T00:00:00.000,Chesapeake,5038,483,79
6,2020-11-01T00:00:00.000,Chesterfield,7943,475,151
7,2020-11-01T00:00:00.000,Chickahominy,2467,199,59
8,2020-11-01T00:00:00.000,Crater,5142,310,118
9,2020-11-01T00:00:00.000,Cumberland Plateau,1515,99,15
10,2020-11-01T00:00:00.000,Eastern Shore,1547,147,50
11,2020-11-01T00:00:00.000,Fairfax,24475,2314,620
12,2020-11-01T00:00:00.000,Hampton,2199,93,33
13,2020-11-01T00:00:00.000,Henrico,6526,493,240
14,2020-11-01T00:00:00.000,Lenowisco,1804,114,26
15,2020-11-01T00:00:00.000,Lord Fairfax,4091,337,132
16,2020-11-01T00:00:00.000,Loudoun,8048,487,132
17,2020-11-01T00:00:00.000,Mount Rogers,3969,319,150
18,2020-11-01T00:00:00.000,New River,4639,90,27
19,2020-11-01T00:00:00.000,Norfolk,5494,412,84
20,2020-11-01T00:00:00.000,Peninsula,5236,228,92
21,2020-11-01T00:00:00.000,Piedmont,2571,163,56
22,2020-11-01T00:00:00.000,Pittsylvania-Danville,2626,207,61
23,2020-11-01T00:00:00.000,Portsmouth,2865,321,69
24,2020-11-01T00:00:00.000,Prince William,17269,1205,258
25,2020-11-01T00:00:00.000,Rappahannock,6300,438,93
26,2020-11-01T00:00:00.000,Rappahannock Rapidan,3165,192,55
27,2020-11-01T00:00:00.000,Richmond,5456,455,77
28,2020-11-01T00:00:00.000,Roanoke,2951,109,43
29,2020-11-01T00:00:00.000,Southside,1881,91,48
30,2020-11-01T00:00:00.000,Thomas Jefferson,4526,239,77
31,2020-11-01T00:00:00.000,Three Rivers,2295,140,39
32,2020-11-01T00:00:00.000,Virginia Beach,8184,448,107
33,2020-11-01T00:00:00.000,Western Tidewater,4673,237,155
34,2020-11-01T00:00:00.000,West Piedmont,3176,307,90
35,2020-10-31T00:00:00.000,Alexandria,4337,324,74
36,2020-10-31T00:00:00.000,Alleghany,2926,118,41
37,2020-10-31T00:00:00.000,Arlington,4714,541,154
38,2020-10-31T00:00:00.000,Central Shenandoah,7004,308,84
39,2020-10-31T00:00:00.000,Central Virginia,5084,202,66
40,2020-10-31T00:00:00.000,Chesapeake,5010,483,79
41,2020-10-31T00:00:00.000,Chesterfield,7911,471,151
42,2020-10-31T00:00:00.000,Chickahominy,2444,197,59
43,2020-10-31T00:00:00.000,Crater,5140,310,118
44,2020-10-31T00:00:00.000,Cumberland Plateau,1500,96,15
45,2020-10-31T00:00:00.000,Eastern Shore,1543,146,50
46,2020-10-31T00:00:00.000,Fairfax,24343,2309,620
47,2020-10-31T00:00:00.000,Hampton,2163,93,33
48,2020-10-31T00:00:00.000,Henrico,6472,488,240
49,2020-10-31T00:00:00.000,Lenowisco,1726,112,26
50,2020-10-31T00:00:00.000,Lord Fairfax,4063,336,133
51,2020-10-31T00:00:00.000,Loudoun,7981,485,131
52,2020-10-31T00:00:00.000,Mount Rogers,3928,319,150
53,2020-10-31T00:00:00.000,New River,4608,89,27
54,2020-10-31T00:00:00.000,Norfolk,5493,411,84
55,2020-10-31T00:00:00.000,Peninsula,5215,227,92
56,2020-10-31T00:00:00.000,Piedmont,2543,162,56
57,2020-10-31T00:00:00.000,Pittsylvania-Danville,2604,204,61
58,2020-10-31T00:00:00.000,Portsmouth,2863,320,69
59,2020-10-31T00:00:00.000,Prince William,17230,1204,258
60,2020-10-31T00:00:00.000,Rappahannock,6268,436,92
61,2020-10-31T00:00:00.000,Rappahannock Rapidan,3140,192,55
62,2020-10-31T00:00:00.000,Richmond,5415,454,77
63,2020-10-31T00:00:00.000,Roanoke,2920,108,43
64,2020-10-31T00:00:00.000,Southside,1875,91,48
65,2020-10-31T00:00:00.000,Thomas Jefferson,4510,239,77
66,2020-10-31T00:00:00.000,Three Rivers,2292,139,39
67,2020-10-31T00:00:00.000,Virginia Beach,8119,448,107
68,2020-10-31T00:00:00.000,Western Tidewater,4670,236,155
69,2020-10-31T00:00:00.000,West Piedmont,3136,306,90
70,2020-10-30T00:00:00.000,Alexandria,4303,324,74
71,2020-10-30T00:00:00.000,Alleghany,2786,116,37
72,2020-10-30T00:00:00.000,Arlington,4686,541,154
73,2020-10-30T00:00:00.000,Central Shenandoah,6953,308,84
74,2020-10-30T00:00:00.000,Central Virginia,5019,201,66
75,2020-10-30T00:00:00.000,Chesapeake,4972,483,79
76,2020-10-30T00:00:00.000,Chesterfield,7840,468,150
77,2020-10-30T00:00:00.000,Chickahominy,2400,197,59
