,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-09-24T00:00:00.000,Confirmed,136448,10684,2907
1,2020-09-24T00:00:00.000,Probable,7044,85,206
2,2020-09-23T00:00:00.000,Confirmed,135626,10634,2882
3,2020-09-23T00:00:00.000,Probable,6964,84,207
4,2020-09-22T00:00:00.000,Confirmed,135101,10592,2853
5,2020-09-22T00:00:00.000,Probable,6909,83,207
6,2020-09-21T00:00:00.000,Confirmed,134301,10531,2816
7,2020-09-21T00:00:00.000,Probable,6837,82,205
8,2020-09-20T00:00:00.000,Confirmed,133722,10510,2811
9,2020-09-20T00:00:00.000,Probable,6789,81,204
10,2020-09-19T00:00:00.000,Confirmed,132966,10484,2787
11,2020-09-19T00:00:00.000,Probable,6689,78,203
12,2020-09-18T00:00:00.000,Confirmed,132090,10445,2755
13,2020-09-18T00:00:00.000,Probable,6612,75,194
14,2020-09-17T00:00:00.000,Confirmed,130960,10393,2734
15,2020-09-17T00:00:00.000,Probable,6500,71,186
16,2020-09-16T00:00:00.000,Confirmed,129963,10318,2711
17,2020-09-16T00:00:00.000,Probable,6396,71,173
18,2020-09-15T00:00:00.000,Confirmed,129259,10267,2691
19,2020-09-15T00:00:00.000,Probable,6255,70,148
20,2020-09-14T00:00:00.000,Confirmed,128400,10223,2607
21,2020-09-14T00:00:00.000,Probable,6171,70,136
22,2020-09-13T00:00:00.000,Confirmed,127672,10175,2591
23,2020-09-13T00:00:00.000,Probable,6142,69,133
24,2020-09-12T00:00:00.000,Confirmed,126850,10149,2589
25,2020-09-12T00:00:00.000,Probable,6090,69,133
26,2020-09-11T00:00:00.000,Confirmed,125703,10085,2578
27,2020-09-11T00:00:00.000,Probable,5937,70,133
28,2020-09-10T00:00:00.000,Confirmed,124619,10015,2575
29,2020-09-10T00:00:00.000,Probable,5906,70,133
30,2020-09-09T00:00:00.000,Confirmed,123488,9938,2564
31,2020-09-09T00:00:00.000,Probable,5801,70,133
32,2020-09-08T00:00:00.000,Confirmed,122711,9863,2553
33,2020-09-08T00:00:00.000,Probable,5696,69,133
34,2020-09-07T00:00:00.000,Confirmed,121919,9833,2551
35,2020-09-07T00:00:00.000,Probable,5652,69,133
36,2020-09-06T00:00:00.000,Confirmed,121317,9812,2545
37,2020-09-06T00:00:00.000,Probable,5609,69,133
38,2020-09-05T00:00:00.000,Confirmed,120191,9781,2544
39,2020-09-05T00:00:00.000,Probable,5536,68,133
40,2020-09-04T00:00:00.000,Confirmed,119259,9730,2529
41,2020-09-04T00:00:00.000,Probable,5520,68,133
42,2020-09-03T00:00:00.000,Confirmed,118190,9673,2519
43,2020-09-03T00:00:00.000,Probable,5478,68,133
44,2020-09-02T00:00:00.000,Confirmed,117141,9610,2508
45,2020-09-02T00:00:00.000,Probable,5401,68,133
46,2020-09-01T00:00:00.000,Confirmed,116294,9555,2479
47,2020-09-01T00:00:00.000,Probable,5321,66,133
48,2020-08-31T00:00:00.000,Confirmed,115334,9504,2447
49,2020-08-31T00:00:00.000,Probable,5260,65,133
50,2020-08-30T00:00:00.000,Confirmed,114514,9490,2436
51,2020-08-30T00:00:00.000,Probable,5233,65,133
52,2020-08-29T00:00:00.000,Confirmed,113623,9448,2435
53,2020-08-29T00:00:00.000,Probable,5186,64,133
54,2020-08-28T00:00:00.000,Confirmed,112446,9397,2417
55,2020-08-28T00:00:00.000,Probable,5146,63,133
56,2020-08-27T00:00:00.000,Confirmed,111484,9329,2394
57,2020-08-27T00:00:00.000,Probable,5095,62,133
58,2020-08-26T00:00:00.000,Confirmed,110437,9264,2382
59,2020-08-26T00:00:00.000,Probable,5021,62,133
60,2020-08-25T00:00:00.000,Confirmed,109679,9199,2370
61,2020-08-25T00:00:00.000,Probable,4956,60,124
62,2020-08-24T00:00:00.000,Confirmed,108767,9148,2352
63,2020-08-24T00:00:00.000,Probable,4863,59,119
64,2020-08-23T00:00:00.000,Confirmed,108112,9117,2348
65,2020-08-23T00:00:00.000,Probable,4854,59,119
66,2020-08-22T00:00:00.000,Confirmed,107268,9081,2324
67,2020-08-22T00:00:00.000,Probable,4804,58,119
68,2020-08-21T00:00:00.000,Confirmed,106177,9014,2319
69,2020-08-21T00:00:00.000,Probable,4683,57,117
70,2020-08-20T00:00:00.000,Confirmed,105289,8940,2310
71,2020-08-20T00:00:00.000,Probable,4593,58,117
72,2020-08-19T00:00:00.000,Confirmed,104475,8868,2293
73,2020-08-19T00:00:00.000,Probable,4544,57,117
74,2020-08-18T00:00:00.000,Confirmed,103809,8793,2278
75,2020-08-18T00:00:00.000,Probable,4473,56,118
76,2020-08-17T00:00:00.000,Confirmed,103016,8713,2268
77,2020-08-17T00:00:00.000,Probable,4405,54,117
78,2020-08-16T00:00:00.000,Confirmed,102299,8682,2266
79,2020-08-16T00:00:00.000,Probable,4388,55,115
80,2020-08-15T00:00:00.000,Confirmed,101448,8648,2265
81,2020-08-15T00:00:00.000,Probable,4302,53,116
82,2020-08-14T00:00:00.000,Confirmed,100603,8597,2255
83,2020-08-14T00:00:00.000,Probable,4235,53,115
