,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
0,2020-12-06T00:00:00.000,Confirmed,223379,14926,3822
1,2020-12-06T00:00:00.000,Probable,31674,369,378
2,2020-12-05T00:00:00.000,Confirmed,220510,14893,3819
3,2020-12-05T00:00:00.000,Probable,30663,362,378
4,2020-12-04T00:00:00.000,Confirmed,217588,14773,3805
5,2020-12-04T00:00:00.000,Probable,29792,343,355
6,2020-12-03T00:00:00.000,Confirmed,215768,14672,3798
7,2020-12-03T00:00:00.000,Probable,28735,342,349
8,2020-12-02T00:00:00.000,Confirmed,214386,14550,3768
9,2020-12-02T00:00:00.000,Probable,28094,333,345
10,2020-12-01T00:00:00.000,Confirmed,212916,14411,3750
11,2020-12-01T00:00:00.000,Probable,27147,314,343
12,2020-11-30T00:00:00.000,Confirmed,211254,14312,3723
13,2020-11-30T00:00:00.000,Probable,26581,307,339
14,2020-11-29T00:00:00.000,Confirmed,209783,14269,3719
15,2020-11-29T00:00:00.000,Probable,26159,303,339
16,2020-11-28T00:00:00.000,Confirmed,208169,14214,3715
17,2020-11-28T00:00:00.000,Probable,25448,302,339
18,2020-11-27T00:00:00.000,Confirmed,205632,14155,3704
19,2020-11-27T00:00:00.000,Probable,24812,296,340
20,2020-11-26T00:00:00.000,Confirmed,204406,14130,3698
21,2020-11-26T00:00:00.000,Probable,24494,287,331
22,2020-11-25T00:00:00.000,Confirmed,202426,14029,3679
23,2020-11-25T00:00:00.000,Probable,23874,283,329
24,2020-11-24T00:00:00.000,Confirmed,200284,13939,3660
25,2020-11-24T00:00:00.000,Probable,23298,273,319
26,2020-11-23T00:00:00.000,Confirmed,198142,13834,3629
27,2020-11-23T00:00:00.000,Probable,22896,262,313
28,2020-11-22T00:00:00.000,Confirmed,195499,13787,3628
29,2020-11-22T00:00:00.000,Probable,22297,259,310
30,2020-11-21T00:00:00.000,Confirmed,193754,13759,3628
31,2020-11-21T00:00:00.000,Probable,21925,258,310
32,2020-11-20T00:00:00.000,Confirmed,191971,13666,3605
33,2020-11-20T00:00:00.000,Probable,21360,248,307
34,2020-11-19T00:00:00.000,Confirmed,190156,13576,3594
35,2020-11-19T00:00:00.000,Probable,20631,239,302
36,2020-11-18T00:00:00.000,Confirmed,188853,13475,3569
37,2020-11-18T00:00:00.000,Probable,19980,232,291
38,2020-11-17T00:00:00.000,Confirmed,187287,13385,3557
39,2020-11-17T00:00:00.000,Probable,19475,223,278
40,2020-11-16T00:00:00.000,Confirmed,185525,13332,3533
41,2020-11-16T00:00:00.000,Probable,19112,220,273
42,2020-11-15T00:00:00.000,Confirmed,183454,13290,3527
43,2020-11-15T00:00:00.000,Probable,18506,214,273
44,2020-11-14T00:00:00.000,Confirmed,182484,13267,3526
45,2020-11-14T00:00:00.000,Probable,18315,213,273
46,2020-11-13T00:00:00.000,Confirmed,181476,13204,3513
47,2020-11-13T00:00:00.000,Probable,17786,204,272
48,2020-11-12T00:00:00.000,Confirmed,180623,13141,3490
49,2020-11-12T00:00:00.000,Probable,17404,198,268
50,2020-11-11T00:00:00.000,Confirmed,179686,13080,3474
51,2020-11-11T00:00:00.000,Probable,16820,193,267
52,2020-11-10T00:00:00.000,Confirmed,178432,12996,3460
53,2020-11-10T00:00:00.000,Probable,16480,187,266
54,2020-11-09T00:00:00.000,Confirmed,177240,12936,3447
55,2020-11-09T00:00:00.000,Probable,16237,180,266
56,2020-11-08T00:00:00.000,Confirmed,176219,12886,3441
57,2020-11-08T00:00:00.000,Probable,15956,178,266
58,2020-11-07T00:00:00.000,Confirmed,175187,12846,3439
59,2020-11-07T00:00:00.000,Probable,15686,176,265
