,report_date,case_status,number_of_cases,number_of_hospitalizations,number_of_deaths
218,2020-06-15T00:00:00.000,Confirmed,52460,5557,1444
219,2020-06-15T00:00:00.000,Probable,2426,31,108
220,2020-06-14T00:00:00.000,Confirmed,52103,5506,1438
221,2020-06-14T00:00:00.000,Probable,2403,30,108
222,2020-06-13T00:00:00.000,Confirmed,51499,5482,1435
223,2020-06-13T00:00:00.000,Probable,2370,29,106
224,2020-06-12T00:00:00.000,Confirmed,50853,5417,1426
225,2020-06-12T00:00:00.000,Probable,2358,28,108
226,2020-06-11T00:00:00.000,Confirmed,50275,5331,1413
227,2020-06-11T00:00:00.000,Probable,2372,29,107
228,2020-06-10T00:00:00.000,Confirmed,49785,5240,1408
229,2020-06-10T00:00:00.000,Probable,2392,32,106
230,2020-06-09T00:00:00.000,Confirmed,49362,5172,1391
231,2020-06-09T00:00:00.000,Probable,2376,31,105
232,2020-06-08T00:00:00.000,Confirmed,48879,5112,1373
233,2020-06-08T00:00:00.000,Probable,2372,31,104
234,2020-06-07T00:00:00.000,Confirmed,48349,5075,1369
235,2020-06-07T00:00:00.000,Probable,2332,31,103
236,2020-06-06T00:00:00.000,Confirmed,47123,5024,1357
237,2020-06-06T00:00:00.000,Probable,2274,30,103
238,2020-06-05T00:00:00.000,Confirmed,46281,4978,1350
239,2020-06-05T00:00:00.000,Probable,2251,30,103
240,2020-06-04T00:00:00.000,Confirmed,45620,4925,1338
241,2020-06-04T00:00:00.000,Probable,2236,32,107
242,2020-06-03T00:00:00.000,Confirmed,44715,4852,1322
243,2020-06-03T00:00:00.000,Probable,2190,32,106
244,2020-06-02T00:00:00.000,Confirmed,44069,4738,1300
245,2020-06-02T00:00:00.000,Probable,2170,32,107
246,2020-06-01T00:00:00.000,Confirmed,43247,4660,1282
247,2020-06-01T00:00:00.000,Probable,2151,34,110
248,2020-05-31T00:00:00.000,Confirmed,42499,4611,1274
249,2020-05-31T00:00:00.000,Probable,2108,32,101
250,2020-05-30T00:00:00.000,Confirmed,41529,4570,1269
251,2020-05-30T00:00:00.000,Probable,2082,31,101
252,2020-05-29T00:00:00.000,Confirmed,40477,4497,1258
253,2020-05-29T00:00:00.000,Probable,2056,32,100
254,2020-05-28T00:00:00.000,Confirmed,39393,4410,1236
255,2020-05-28T00:00:00.000,Probable,2008,32,102
256,2020-05-27T00:00:00.000,Confirmed,38276,4351,1202
257,2020-05-27T00:00:00.000,Probable,1973,34,79
258,2020-05-26T00:00:00.000,Confirmed,37440,4294,1175
259,2020-05-26T00:00:00.000,Probable,1902,31,61
260,2020-05-25T00:00:00.000,Confirmed,35890,4239,1158
261,2020-05-25T00:00:00.000,Probable,1837,30,50
262,2020-05-24T00:00:00.000,Confirmed,34451,4185,1135
263,2020-05-24T00:00:00.000,Probable,1793,29,36
264,2020-05-23T00:00:00.000,Confirmed,33962,4153,1123
265,2020-05-23T00:00:00.000,Probable,1787,28,36
266,2020-05-22T00:00:00.000,Confirmed,33208,4117,1100
267,2020-05-22T00:00:00.000,Probable,1742,28,36
268,2020-05-21T00:00:00.000,Confirmed,32428,4066,1064
269,2020-05-21T00:00:00.000,Probable,1709,27,35
270,2020-05-20T00:00:00.000,Confirmed,31247,3951,1040
271,2020-05-20T00:00:00.000,Probable,1661,28,34
272,2020-05-19T00:00:00.000,Confirmed,30539,3876,1007
273,2020-05-19T00:00:00.000,Probable,1606,28,34
274,2020-05-18T00:00:00.000,Confirmed,29591,3796,980
275,2020-05-18T00:00:00.000,Probable,1549,26,34
276,2020-05-17T00:00:00.000,Confirmed,28901,3749,975
277,2020-05-17T00:00:00.000,Probable,1487,26,34
278,2020-05-16T00:00:00.000,Confirmed,28233,3697,968
279,2020-05-16T00:00:00.000,Probable,1450,27,34
280,2020-05-15T00:00:00.000,Confirmed,27293,3630,944
281,2020-05-15T00:00:00.000,Probable,1379,27,33
282,2020-05-14T00:00:00.000,Confirmed,26469,3568,927
283,2020-05-14T00:00:00.000,Probable,1344,24,28
284,2020-05-13T00:00:00.000,Confirmed,25431,3498,899
285,2020-05-13T00:00:00.000,Probable,1315,22,28
286,2020-05-12T00:00:00.000,Confirmed,24601,3373,864
287,2020-05-12T00:00:00.000,Probable,1199,22,27
288,2020-05-11T00:00:00.000,Confirmed,23889,3278,823
289,2020-05-11T00:00:00.000,Probable,1181,22,27
290,2020-05-10T00:00:00.000,Confirmed,22962,3190,813
291,2020-05-10T00:00:00.000,Probable,1119,21,26
292,2020-05-09T00:00:00.000,Confirmed,22086,3143,801
293,2020-05-09T00:00:00.000,Probable,1110,21,26
294,2020-05-08T00:00:00.000,Confirmed,21274,3039,787
295,2020-05-08T00:00:00.000,Probable,1068,20,25
296,2020-05-07T00:00:00.000,Confirmed,20537,2934,745
297,2020-05-07T00:00:00.000,Probable,1033,21,24
298,2020-05-05T00:00:00.000,Confirmed,19357,2754,690
299,2020-05-05T00:00:00.000,Probable,899,19,23
300,2020-05-04T00:00:00.000,Confirmed,18640,2681,662
301,2020-05-04T00:00:00.000,Probable,852,19,22
302,2020-05-03T00:00:00.000,Confirmed,17873,2613,644
303,2020-05-03T00:00:00.000,Probable,798,14,16
304,2020-05-02T00:00:00.000,Confirmed,16979,2510,607
305,2020-05-02T00:00:00.000,Probable,752,9,9
306,2020-05-01T00:00:00.000,Confirmed,16109,2407,572
307,2020-05-01T00:00:00.000,Probable,792,9,9
308,2020-04-30T00:00:00.000,Confirmed,15180,2313,543
309,2020-04-30T00:00:00.000,Probable,666,9,9
310,2020-04-29T00:00:00.000,Confirmed,14328,2252,513
311,2020-04-29T00:00:00.000,Probable,633,7,9
312,2020-04-28T00:00:00.000,Confirmed,13794,2158,487
313,2020-04-28T00:00:00.000,Probable,545,7,5
314,2020-04-27T00:00:00.000,Confirmed,13036,2059,454
315,2020-04-27T00:00:00.000,Probable,499,7,4
316,2020-04-26T00:00:00.000,Confirmed,12488,2007,444
317,2020-04-26T00:00:00.000,Probable,482,7,4
318,2020-04-25T00:00:00.000,Confirmed,11902,1935,432
319,2020-04-25T00:00:00.000,Probable,464,7,4
320,2020-04-24T00:00:00.000,Confirmed,11169,1829,407
321,2020-04-24T00:00:00.000,Probable,425,8,3
322,2020-04-23T00:00:00.000,Confirmed,10627,1743,370
323,2020-04-23T00:00:00.000,Probable,371,10,2
324,2020-04-22T00:00:00.000,Confirmed,9952,1656,347
325,2020-04-22T00:00:00.000,Probable,314,3,2
326,2020-04-21T00:00:00.000,Confirmed,9451,1578,321
327,2020-04-21T00:00:00.000,Probable,179,3,3
