,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
1,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
2,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
3,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
4,Calaveras,2020-03-29,,,,,,,
5,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
6,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
7,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
8,Napa,2020-03-29,0.0,26.0,,,,,5.0
9,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
10,Glenn,2020-03-29,,,,,,,
11,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
12,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
13,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
14,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
15,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
16,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
17,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
18,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
19,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
20,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
21,Colusa,2020-03-29,,,,,,,
22,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
23,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
24,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
25,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
26,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
27,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
28,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
29,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
30,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
31,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
32,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
33,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
34,Butte,2020-03-29,,,,,,,
35,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
36,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
37,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
38,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
39,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
40,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
41,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
42,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
43,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
44,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
45,Inyo,2020-03-29,,,,,,,
46,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
47,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
48,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
49,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
50,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
51,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
