,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
1,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
2,Napa,2020-03-29,0.0,26.0,,,,,5.0
3,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
4,Colusa,2020-03-29,,,,,,,
5,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
6,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
7,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
8,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
9,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
10,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
11,Butte,2020-03-29,,,,,,,
12,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
13,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
14,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
15,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
16,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
17,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
18,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
19,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
20,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
21,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
22,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
23,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
24,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
25,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
26,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
27,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
28,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
29,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
30,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
31,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
32,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
33,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
34,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
35,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
36,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
