,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
1,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
2,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
3,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
4,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
5,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
6,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
7,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
8,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
9,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
10,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
11,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
12,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
13,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
14,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
15,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
16,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
17,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
18,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
19,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
20,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
21,Calaveras,2020-03-29,,,,,,,
22,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
23,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
24,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
25,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
26,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
27,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
28,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
29,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
30,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
31,Butte,2020-03-29,,,,,,,
32,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
33,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
34,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
35,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
36,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
37,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
38,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
39,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
40,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
41,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
42,Glenn,2020-03-29,,,,,,,
43,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
44,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
45,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
46,Colusa,2020-03-29,,,,,,,
47,Napa,2020-03-29,0.0,26.0,,,,,5.0
48,Inyo,2020-03-29,,,,,,,
49,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
50,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
51,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
52,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
53,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
54,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
55,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
56,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
57,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
58,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
59,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
60,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
61,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
62,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
63,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
64,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
65,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
66,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
67,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
68,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
69,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
70,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
71,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
72,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
73,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
74,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
75,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
76,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
77,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
78,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
79,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
80,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
81,Inyo,2020-03-30,,,,,,,
82,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
83,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
84,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
85,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
86,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
87,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
88,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
89,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
90,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
91,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
92,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
93,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
94,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
95,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
96,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
97,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
98,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
99,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
100,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
101,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
102,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
103,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
104,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
105,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
106,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
107,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
108,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
109,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
110,Yuba,2020-03-31,2.0,21.0,,,2.0,4.0,6.0
111,Marin,2020-03-31,9.0,14.0,,,4.0,2.0,15.0
112,Mendocino,2020-03-31,0.0,1.0,,,0.0,0.0,7.0
113,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
114,San Diego,2020-03-31,158.0,408.0,,,75.0,39.0,208.0
115,Butte,2020-03-31,4.0,20.0,,,2.0,3.0,2.0
116,Tehama,2020-03-31,0.0,2.0,,,0.0,0.0,4.0
117,Colusa,2020-03-31,0.0,1.0,,,0.0,1.0,5.0
118,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
119,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
120,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
121,Monterey,2020-03-31,11.0,15.0,,,4.0,2.0,17.0
122,San Benito,2020-03-31,1.0,0.0,,,1.0,0.0,1.0
123,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
124,Del Norte,2020-03-31,0.0,4.0,,,0.0,0.0,3.0
125,Glenn,2020-03-31,0.0,0.0,,,0.0,0.0,
126,Imperial,2020-03-31,12.0,100.0,,,3.0,4.0,4.0
127,Placer,2020-03-31,18.0,27.0,,,6.0,0.0,28.0
128,San Bernardino,2020-03-31,82.0,231.0,,,33.0,48.0,63.0
129,Mono,2020-03-31,0.0,1.0,,,0.0,0.0,2.0
130,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
131,Tuolumne,2020-03-31,0.0,37.0,,,0.0,0.0,4.0
132,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
133,Ventura,2020-03-31,21.0,90.0,,,5.0,24.0,12.0
134,Sacramento,2020-03-31,53.0,110.0,,,20.0,31.0,66.0
135,Lake,2020-03-31,0.0,4.0,,,0.0,2.0,3.0
136,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
137,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
138,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
139,Amador,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
140,Riverside,2020-03-31,80.0,155.0,,,28.0,59.0,75.0
141,Modoc,2020-03-31,0.0,19.0,,,0.0,0.0,
142,San Francisco,2020-03-31,67.0,69.0,,,30.0,14.0,77.0
143,Santa Cruz,2020-03-31,1.0,10.0,,,1.0,2.0,7.0
144,Napa,2020-03-31,1.0,5.0,,,1.0,1.0,12.0
145,Kings,2020-03-31,1.0,3.0,,,1.0,2.0,4.0
146,Alameda,2020-03-31,56.0,94.0,,,27.0,17.0,77.0
147,Inyo,2020-03-31,,83.0,,,0.0,0.0,6.0
148,Trinity,2020-03-31,0.0,0.0,,,0.0,0.0,
149,San Mateo,2020-03-31,60.0,23.0,,,18.0,5.0,37.0
150,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
151,Los Angeles,2020-03-31,713.0,1239.0,,,315.0,239.0,445.0
152,Madera,2020-03-31,1.0,3.0,,,1.0,0.0,5.0
153,Calaveras,2020-03-31,0.0,1.0,,,0.0,0.0,4.0
154,Plumas,2020-03-31,0.0,0.0,,,0.0,0.0,
155,Nevada,2020-03-31,36.0,40.0,,,2.0,1.0,6.0
156,Siskiyou,2020-03-31,0.0,0.0,,,0.0,0.0,4.0
157,El Dorado,2020-03-31,10.0,9.0,,,0.0,6.0,12.0
158,Lassen,2020-03-31,0.0,7.0,,,0.0,0.0,
159,Santa Barbara,2020-03-31,19.0,29.0,,,14.0,7.0,48.0
160,San Joaquin,2020-03-31,44.0,54.0,,,14.0,5.0,28.0
161,Solano,2020-03-31,15.0,15.0,,,6.0,5.0,42.0
162,Humboldt,2020-03-31,1.0,11.0,,,0.0,4.0,8.0
163,Kern,2020-03-31,14.0,63.0,,,6.0,6.0,46.0
164,Sonoma,2020-03-31,8.0,18.0,,,3.0,3.0,21.0
165,Humboldt,2020-04-01,1.0,9.0,,,0.0,3.0,7.0
166,Monterey,2020-04-01,13.0,16.0,,,4.0,4.0,15.0
167,Del Norte,2020-04-01,0.0,5.0,,,0.0,0.0,3.0
168,Marin,2020-04-01,9.0,19.0,,,4.0,2.0,14.0
169,Santa Clara,2020-04-01,160.0,85.0,,,77.0,15.0,91.0
170,Modoc,2020-04-01,0.0,1.0,,,0.0,0.0,
171,Plumas,2020-04-01,0.0,0.0,,,0.0,0.0,
172,Los Angeles,2020-04-01,739.0,1332.0,,,335.0,220.0,492.0
173,Mendocino,2020-04-01,0.0,2.0,,,0.0,0.0,8.0
174,San Joaquin,2020-04-01,25.0,35.0,,,16.0,11.0,21.0
175,Tuolumne,2020-04-01,0.0,0.0,,,0.0,0.0,2.0
176,Sacramento,2020-04-01,53.0,138.0,,,20.0,33.0,74.0
177,San Diego,2020-04-01,168.0,340.0,,,71.0,32.0,215.0
178,Yuba,2020-04-01,2.0,24.0,,,2.0,4.0,6.0
179,Madera,2020-04-01,1.0,3.0,,,1.0,0.0,4.0
180,Fresno,2020-04-01,19.0,101.0,,,5.0,13.0,53.0
181,Yolo,2020-04-01,3.0,3.0,,,1.0,1.0,2.0
182,Tulare,2020-04-01,4.0,12.0,,,3.0,4.0,9.0
183,Napa,2020-04-01,2.0,2.0,,,0.0,1.0,9.0
184,Glenn,2020-04-01,,,,,,,
185,Sutter,2020-04-01,0.0,0.0,,,0.0,0.0,
186,Tehama,2020-04-01,0.0,1.0,,,0.0,1.0,4.0
187,Solano,2020-04-01,14.0,18.0,,,5.0,2.0,31.0
