,county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds
0,Solano,2020-03-29,7.0,27.0,,,4.0,1.0,28.0
1,Alameda,2020-03-29,36.0,91.0,,,20.0,16.0,119.0
2,Siskiyou,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
3,Placer,2020-03-29,18.0,14.0,,,4.0,1.0,10.0
4,Los Angeles,2020-03-29,489.0,1132.0,,,191.0,182.0,345.0
5,Del Norte,2020-03-29,1.0,2.0,,,0.0,0.0,3.0
6,San Diego,2020-03-29,121.0,211.0,,,77.0,39.0,205.0
7,Yolo,2020-03-29,2.0,3.0,,,1.0,1.0,0.0
8,Santa Cruz,2020-03-29,0.0,0.0,,,0.0,0.0,
9,Yuba,2020-03-29,2.0,12.0,,,2.0,4.0,2.0
10,Nevada,2020-03-29,23.0,,,,1.0,0.0,3.0
11,Santa Clara,2020-03-29,141.0,72.0,,,65.0,15.0,70.0
12,Sacramento,2020-03-29,36.0,27.0,,,12.0,18.0,50.0
13,Trinity,2020-03-29,0.0,0.0,,,0.0,0.0,
14,San Benito,2020-03-29,1.0,1.0,,,1.0,0.0,1.0
15,Butte,2020-03-29,,,,,,,
16,San Francisco,2020-03-29,50.0,73.0,,,24.0,10.0,61.0
17,Marin,2020-03-29,7.0,13.0,,,2.0,6.0,11.0
18,Sutter,2020-03-29,0.0,0.0,,,0.0,0.0,
19,El Dorado,2020-03-29,0.0,6.0,,,0.0,3.0,3.0
20,Inyo,2020-03-29,,,,,,,
21,Contra Costa,2020-03-29,23.0,62.0,,,8.0,15.0,62.0
22,Humboldt,2020-03-29,1.0,10.0,,,0.0,0.0,18.0
23,Amador,2020-03-29,1.0,0.0,,,0.0,0.0,2.0
24,Imperial,2020-03-29,5.0,100.0,,,1.0,2.0,2.0
25,Plumas,2020-03-29,0.0,1.0,,,0.0,1.0,
26,Monterey,2020-03-29,2.0,16.0,,,1.0,2.0,10.0
27,Colusa,2020-03-29,,,,,,,
28,Napa,2020-03-29,0.0,26.0,,,,,5.0
29,Fresno,2020-03-29,8.0,116.0,,,3.0,14.0,22.0
30,Kings,2020-03-29,2.0,5.0,,,1.0,0.0,2.0
31,Mono,2020-03-29,0.0,1.0,,,0.0,0.0,2.0
32,San Mateo,2020-03-29,46.0,27.0,,,16.0,10.0,28.0
33,Shasta,2020-03-29,0.0,0.0,,,0.0,0.0,
34,Merced,2020-03-29,1.0,7.0,,,0.0,0.0,3.0
35,San Bernardino,2020-03-29,33.0,123.0,,,19.0,20.0,65.0
36,San Luis Obispo,2020-03-29,7.0,12.0,,,3.0,4.0,948.0
37,Lassen,2020-03-29,0.0,2.0,,,0.0,0.0,
38,Stanislaus,2020-03-29,20.0,48.0,,,9.0,8.0,25.0
39,Riverside,2020-03-29,44.0,78.0,,,13.0,20.0,46.0
40,Mendocino,2020-03-29,1.0,11.0,,,0.0,0.0,1.0
41,Madera,2020-03-29,1.0,6.0,,,1.0,1.0,8.0
42,Modoc,2020-03-29,0.0,0.0,,,0.0,0.0,
43,Tehama,2020-03-29,0.0,0.0,,,0.0,0.0,2.0
44,Kern,2020-03-29,16.0,57.0,,,8.0,8.0,39.0
45,Orange,2020-03-29,74.0,167.0,,,31.0,40.0,131.0
46,Santa Barbara,2020-03-29,15.0,21.0,,,9.0,3.0,47.0
47,San Joaquin,2020-03-29,34.0,35.0,,,5.0,2.0,7.0
48,Calaveras,2020-03-29,,,,,,,
49,Sonoma,2020-03-29,7.0,20.0,,,2.0,5.0,12.0
50,Glenn,2020-03-29,,,,,,,
51,Tuolumne,2020-03-29,1.0,5.0,,,0.0,0.0,0.0
52,Lake,2020-03-29,0.0,1.0,,,0.0,1.0,2.0
53,Tulare,2020-03-29,6.0,13.0,,,5.0,3.0,7.0
54,Ventura,2020-03-29,24.0,85.0,,,5.0,19.0,14.0
55,Sacramento,2020-03-30,45.0,86.0,,,21.0,23.0,58.0
56,Inyo,2020-03-30,,,,,,,
57,Stanislaus,2020-03-30,17.0,51.0,,,9.0,5.0,29.0
58,Solano,2020-03-30,15.0,16.0,,,6.0,0.0,47.0
59,Santa Clara,2020-03-30,153.0,93.0,,,74.0,23.0,103.0
60,Alameda,2020-03-30,59.0,89.0,,,27.0,18.0,146.0
61,San Mateo,2020-03-30,56.0,40.0,,,18.0,11.0,47.0
62,Fresno,2020-03-30,10.0,88.0,,,3.0,14.0,24.0
63,Tuolumne,2020-03-30,1.0,2.0,,,0.0,0.0,3.0
64,El Dorado,2020-03-30,0.0,9.0,,,0.0,6.0,9.0
65,Plumas,2020-03-30,0.0,1.0,,,0.0,0.0,
66,San Benito,2020-03-30,1.0,1.0,,,1.0,0.0,1.0
67,Glenn,2020-03-30,0.0,0.0,,,0.0,0.0,
68,Contra Costa,2020-03-30,25.0,54.0,,,11.0,6.0,90.0
69,Ventura,2020-03-30,25.0,82.0,,,5.0,28.0,15.0
70,Modoc,2020-03-30,0.0,31.0,,,0.0,0.0,
71,Imperial,2020-03-30,19.0,109.0,,,3.0,3.0,4.0
72,San Luis Obispo,2020-03-30,5.0,11.0,,,3.0,4.0,957.0
73,Orange,2020-03-30,98.0,251.0,,,42.0,58.0,131.0
74,Tulare,2020-03-30,5.0,21.0,,,4.0,6.0,7.0
75,Los Angeles,2020-03-30,601.0,1277.0,,,245.0,244.0,456.0
76,Kern,2020-03-30,18.0,123.0,,,6.0,8.0,51.0
77,Butte,2020-03-30,4.0,12.0,,,2.0,1.0,5.0
78,Kings,2020-03-30,2.0,12.0,,,1.0,2.0,0.0
79,San Francisco,2020-03-30,58.0,92.0,,,18.0,7.0,90.0
80,Riverside,2020-03-30,60.0,133.0,,,22.0,33.0,77.0
81,Mono,2020-03-30,0.0,1.0,,,0.0,0.0,2.0
82,Shasta,2020-03-30,1.0,4.0,,,0.0,0.0,13.0
83,Monterey,2020-03-30,11.0,16.0,,,4.0,0.0,17.0
84,Placer,2020-03-30,19.0,19.0,,,5.0,1.0,29.0
85,Marin,2020-03-30,10.0,9.0,,,4.0,2.0,16.0
86,Nevada,2020-03-30,26.0,17.0,,,2.0,5.0,3.0
87,Sutter,2020-03-30,0.0,0.0,,,0.0,0.0,
88,Trinity,2020-03-30,0.0,0.0,,,0.0,0.0,
89,San Diego,2020-03-30,146.0,446.0,,,72.0,23.0,228.0
90,Lassen,2020-03-30,0.0,4.0,,,0.0,0.0,
91,Colusa,2020-03-30,0.0,1.0,,,0.0,1.0,5.0
92,Calaveras,2020-03-30,0.0,3.0,,,0.0,1.0,5.0
93,Yolo,2020-03-30,2.0,2.0,,,1.0,2.0,0.0
94,Santa Cruz,2020-03-30,0.0,2.0,,,0.0,0.0,4.0
95,San Bernardino,2020-03-30,67.0,179.0,,,27.0,33.0,66.0
96,Madera,2020-03-30,1.0,5.0,,,1.0,3.0,4.0
97,San Joaquin,2020-03-30,28.0,30.0,,,8.0,4.0,53.0
98,Santa Barbara,2020-03-30,19.0,25.0,,,11.0,7.0,48.0
99,Sonoma,2020-03-30,7.0,22.0,,,3.0,4.0,29.0
100,Amador,2020-03-30,0.0,1.0,,,0.0,0.0,4.0
101,Napa,2020-03-30,3.0,8.0,,,1.0,0.0,9.0
102,Mendocino,2020-03-30,2.0,11.0,,,0.0,1.0,8.0
103,Yuba,2020-03-30,3.0,17.0,,,2.0,4.0,10.0
104,Lake,2020-03-30,0.0,1.0,,,0.0,1.0,3.0
105,Siskiyou,2020-03-30,0.0,0.0,,,0.0,0.0,3.0
106,Merced,2020-03-30,1.0,9.0,,,0.0,2.0,11.0
107,Tehama,2020-03-30,0.0,2.0,,,0.0,0.0,2.0
108,Del Norte,2020-03-30,0.0,2.0,,,0.0,0.0,5.0
109,Humboldt,2020-03-30,1.0,8.0,,,0.0,0.0,10.0
110,Santa Clara,2020-03-31,155.0,98.0,,,73.0,17.0,92.0
111,Tulare,2020-03-31,6.0,14.0,,,4.0,5.0,9.0
112,Sutter,2020-03-31,0.0,0.0,,,0.0,0.0,
113,Yolo,2020-03-31,3.0,2.0,,,2.0,2.0,1.0
114,Orange,2020-03-31,105.0,233.0,,,45.0,44.0,131.0
115,San Luis Obispo,2020-03-31,7.0,15.0,,,3.0,6.0,955.0
116,Merced,2020-03-31,3.0,11.0,,,0.0,2.0,10.0
117,Shasta,2020-03-31,1.0,5.0,,,1.0,0.0,4.0
118,Stanislaus,2020-03-31,20.0,31.0,,,9.0,1.0,34.0
119,Fresno,2020-03-31,30.0,274.0,,,4.0,19.0,23.0
120,Contra Costa,2020-03-31,27.0,54.0,,,11.0,10.0,68.0
